Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
13,EASTSILK.NS,53.69,0.06K,Process Industries,Textiles,98.0,28.0,2.0,13.0,2.97K,1.34K,99.25,1.8,268.45M,No
18,STLTECH.NS,582.35,2342.07K,Technology Services,Information Technology Services,98.0,98.0,98.0,98.0,6525.25K,3963.06K,679.9,74.8,284.28B,No
28,HYPERSOFT.BO,210.05,5.86K,Commercial Services,Miscellaneous Commercial Services,98.0,98.0,98.0,97.0,10.17K,14.18K,216.8,21.32,17.74B,No
33,GUJINJEC.BO,116.1,28.72K,Distribution Services,Medical Distributors,97.0,74.0,96.0,98.0,38.84K,37.92K,125.5,19.01,1.70B,No
50,PANKAJPO.BO,62.58,17.26K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,27.0,51.0,98.0,4.98K,5.47K,75.97,14.7,346.94M,No
60,UFBL.NS,560.4,182.32K,Consumer Services,Restaurants,97.0,97.0,97.0,97.0,401.20K,338.18K,574.7,172.34,21.90B,No
67,AEROFLEX.NS,414.1,1234.50K,Producer Manufacturing,Industrial Machinery,96.0,47.0,96.0,97.0,3291.60K,2445.79K,458.7,158.0,54.80B,No
68,SICAGEN.NS,53.68,2.24K,Distribution Services,Wholesale Distributors,96.0,61.0,,,17.64K,34.64K,61.5,24.35,2.12B,No
72,TRUEGREEN.BO,178.5,11.55K,Process Industries,Textiles,96.0,92.0,92.0,97.0,11.56K,9.71K,181.0,52.75,5.88B,No
81,SAYAJIHOTL.NS,290.0,0.00K,Consumer Services,Hotels/Resorts/Cruise Lines,96.0,81.0,,,0.09K,0.08K,323.95,138.7,,No
84,THANGAMAYL.NS,5444.1,107.59K,Consumer Durables,Other Consumer Specialties,96.0,95.0,92.0,95.0,177.31K,423.22K,5764.2,1750.1,169.21B,No
85,SWADEIN.BO,95.06,1.62K,Process Industries,Textiles,96.0,66.0,7.0,23.0,6.64K,6.52K,164.0,18.15,2.20B,No
97,NINSYS.NS,709.45,4.14K,Technology Services,Packaged Software,95.0,94.0,98.0,95.0,14.05K,8.00K,757.2,281.05,13.18B,No
108,ADCINDIA.BO,2429.6,4.09K,Electronic Technology,Telecommunications Equipment,95.0,89.0,96.0,96.0,5.67K,5.64K,2678.35,963.3,11.18B,No
109,NGLFINE.NS,2811.8,18.46K,Health Technology,Pharmaceuticals: Major,95.0,92.0,74.0,96.0,14.21K,19.09K,3005.0,980.0,17.37B,No
113,JAYKAILASH.BO,46.54,72.00K,Consumer Non-Durables,Food: Specialty/Candy,95.0,98.0,98.0,74.0,63.05K,142.04K,71.9,10.73,232.56M,No
118,CNCRD.BO,2887.95,10.80K,Electronic Technology,Electronic Equipment/Instruments,95.0,83.0,79.0,78.0,11.03K,13.52K,3069.85,1000.62,29.23B,No
122,RUBICON.NS,1188.1,378.40K,Health Technology,Biotechnology,94.0,93.0,93.0,96.0,470.10K,1823.02K,1370.0,570.75,195.74B,No
139,NOVELIX.BO,76.14,12.32K,Health Technology,Pharmaceuticals: Major,94.0,97.0,87.0,86.0,8.62K,26.03K,81.6,29.33,1.82B,No
140,YASHHV.BO,730.4,67.25K,Producer Manufacturing,Electrical Products,94.0,78.0,95.0,91.0,143.10K,163.31K,872.95,302.0,20.90B,No
144,SAYAJIIND.BO,135.2,5.73K,Process Industries,Chemicals: Specialty,94.0,90.0,89.0,96.0,7.62K,7.81K,146.79,53.75,3.42B,No
151,GLOBALLOG.BO,150.0,25.60K,Transportation,Air Freight/Couriers,94.0,96.0,65.0,,35.25K,20.62K,172.91,79.2,2.17B,No
158,APLABPP.BO,82.2,0.01K,Electronic Technology,Electronic Equipment/Instruments,93.0,39.0,88.0,88.0,2.93K,1.97K,97.0,26.75,2.24B,No
161,SCPL.NS,445.1,4.74K,Consumer Non-Durables,Food: Meat/Fish/Dairy,93.0,57.0,87.0,96.0,13.15K,12.52K,480.0,190.03,4.74B,No
167,VINDHYATEL.NS,2061.1,58.78K,Industrial Services,Engineering & Construction,93.0,89.0,97.0,89.0,98.90K,200.87K,2345.0,963.9,24.43B,No
178,EMMVEE.NS,330.4,1704.47K,Electronic Technology,Semiconductors,93.0,93.0,96.0,92.0,4724.20K,6297.04K,343.5,171.51,228.75B,No
193,NITTAGELA.NS,1456.0,8.89K,Consumer Non-Durables,Food: Specialty/Candy,92.0,89.0,,,21.91K,31.90K,1870.0,882.0,,No
205,INDOBORAX.NS,361.35,98.59K,Process Industries,Chemicals: Specialty,92.0,96.0,91.0,92.0,148.98K,153.66K,383.0,189.9,11.60B,No
208,ADVAIT.NS,2245.8,67.86K,Producer Manufacturing,Electrical Products,92.0,82.0,91.0,,72.41K,141.27K,2375.0,1351.0,24.56B,No
213,SHREEREF.BO,293.85,123.50K,Producer Manufacturing,Industrial Machinery,91.0,95.0,95.0,88.0,184.13K,359.78K,314.0,153.0,10.52B,No
236,CYBELEIND.BO,51.8,10.25K,Producer Manufacturing,Electrical Products,91.0,91.0,8.0,88.0,12.56K,14.11K,77.01,18.25,554.04M,No
241,APEX.NS,404.2,156.24K,Consumer Non-Durables,Food: Meat/Fish/Dairy,91.0,7.0,65.0,89.0,816.01K,399.08K,514.5,208.74,12.63B,No
252,KESAR.BO,1244.75,10.10K,Finance,Real Estate Development,90.0,67.0,50.0,90.0,11.21K,14.37K,1287.4,530.0,37.56B,No
253,SAFFRON.BO,30.56,0.79K,Finance,Real Estate Development,90.0,27.0,35.0,5.0,5.29K,3.35K,104.13,10.95,219.58M,No
257,ECOBOAR.BO,57.2,0.35K,Non-Energy Minerals,Forest Products,90.0,26.0,30.0,94.0,12.15K,15.03K,77.8,26.5,1.51B,No
275,RIDDHI.BO,759.65,0.45K,Process Industries,Pulp & Paper,89.0,64.0,95.0,93.0,3.04K,3.89K,828.0,405.0,5.42B,No
291,GODAVARI.BO,122.1,3.08K,Health Technology,Pharmaceuticals: Major,89.0,45.0,94.0,94.0,11.43K,4.89K,135.25,69.7,1.24B,No
296,NATIONALUM.NS,376.15,10055.37K,Non-Energy Minerals,Aluminum,89.0,44.0,37.0,91.0,13586.19K,22210.98K,445.15,179.93,690.85B,No
314,OLAELEC.NS,47.32,244980.74K,Consumer Durables,Motor Vehicles,88.0,95.0,97.0,79.0,160770.67K,244165.13K,71.25,22.25,209.09B,No
316,HONASA.NS,414.6,734.24K,Retail Trade,Specialty Stores,88.0,89.0,90.0,90.0,2351.08K,1702.35K,424.9,248.4,134.95B,No
333,WALCHANNAG.NS,243.25,1960.19K,Producer Manufacturing,Industrial Machinery,87.0,52.0,92.0,90.0,1869.16K,2333.63K,276.6,131.15,16.52B,No
334,HALDYNGL.NS,123.7,174.18K,Process Industries,Containers/Packaging,87.0,83.0,,,130.17K,195.73K,129.8,85.0,,No
338,KOTYARK.NS,407.0,4.79K,Process Industries,Industrial Specialties,87.0,68.0,94.0,95.0,60.68K,14.15K,464.25,191.2,4.18B,No
347,KIRLPNU.NS,1625.7,126.63K,Producer Manufacturing,Industrial Machinery,87.0,77.0,89.0,92.0,174.82K,117.50K,1705.0,990.1,105.60B,No
348,HINDALUMI.BO,101.3,4.75K,Non-Energy Minerals,Aluminum,87.0,54.0,64.0,94.0,12.75K,11.51K,162.55,57.25,638.21M,No
400,CRAFTSMAN.NS,8986.5,63.17K,Producer Manufacturing,Trucks/Construction/Farm Machinery,85.0,68.0,74.0,86.0,123.24K,82.89K,9738.0,5100.0,214.38B,No
407,VETO.NS,144.57,251.50K,Producer Manufacturing,Electrical Products,85.0,94.0,89.0,86.0,104.16K,426.93K,153.95,82.32,2.76B,No
411,ARCHITORG.BO,53.29,6.86K,Process Industries,Chemicals: Specialty,85.0,79.0,86.0,86.0,24.40K,16.62K,57.8,34.0,1.09B,No
417,POLYCAB.NS,9523.5,391.67K,Producer Manufacturing,Electrical Products,85.0,79.0,66.0,86.0,465.12K,255.42K,9833.0,5760.0,1433.77B,No
422,WEBELSOLAR.NS,103.57,1605.77K,Electronic Technology,Semiconductors,85.0,29.0,97.0,64.0,8756.47K,3660.72K,157.3,50.4,44.97B,No
448,SIMMOND.BO,173.0,2.19K,Producer Manufacturing,Metal Fabrication,84.0,19.0,73.0,88.0,13.44K,8.58K,209.0,101.4,1.94B,No
458,FORINTL.BO,77.2,0.01K,Transportation,Air Freight/Couriers,83.0,84.0,72.0,88.0,1.90K,1.27K,87.19,50.11,543.49M,No
460,MITCON.NS,82.6,88.32K,Commercial Services,Miscellaneous Commercial Services,83.0,62.0,93.0,81.0,13.81K,15.70K,93.18,49.56,1.46B,No
462,GLOBAL.NS,102.53,46.48K,Commercial Services,Miscellaneous Commercial Services,83.0,15.0,50.0,84.0,120.58K,139.70K,121.9,55.3,5.22B,No
469,LUMAXTECH.NS,1612.8,86.41K,Producer Manufacturing,Auto Parts: Oem,83.0,41.0,48.0,68.0,249.81K,290.01K,1898.0,954.1,109.92B,No
475,UNIDT.NS,240.0,4.05K,Industrial Services,Oilfield Services/Equipment,83.0,91.0,90.0,84.0,29.67K,28.82K,256.3,146.0,4.87B,No
480,KOPRAN.NS,181.79,69.99K,Health Technology,Pharmaceuticals: Major,83.0,87.0,91.0,89.0,794.35K,740.91K,219.0,107.0,8.78B,No
486,ANANDRATHI.NS,1737.5,229.75K,Finance,Investment Managers,82.0,55.0,59.0,83.0,669.56K,1398.32K,1867.5,987.0,288.50B,No
487,UVDRHOR.BO,40.78,1.56K,Producer Manufacturing,Industrial Machinery,82.0,82.0,55.0,86.0,8.69K,9.34K,62.69,24.21,2.81B,No
495,INSPIRISYS.NS,115.1,6.66K,Technology Services,Information Technology Services,82.0,95.0,89.0,83.0,21.43K,16.75K,133.9,69.92,4.56B,No
497,DHANBANK.NS,32.06,762.89K,Finance,Major Banks,82.0,67.0,87.0,82.0,2250.58K,1807.83K,35.17,19.45,12.65B,No
502,ACGL.BO,2266.6,3.22K,Producer Manufacturing,Auto Parts: Oem,82.0,85.0,88.0,85.0,3.23K,5.71K,2390.0,1410.5,13.80B,No
511,KHAITANLTD.NS,132.21,1.56K,Consumer Durables,Electronics/Appliances,82.0,70.0,88.0,87.0,9.17K,1.93K,150.96,85.0,663.82M,No
514,ARROWGREEN.NS,591.0,227.39K,Process Industries,Containers/Packaging,81.0,72.0,92.0,69.0,127.66K,320.80K,817.95,341.95,8.92B,No
517,NCML.BO,95.9,1.60K,Non-Energy Minerals,Steel,81.0,72.0,76.0,47.0,13.61K,16.71K,129.8,64.6,2.39B,No
526,OFSS.NS,9470.0,147.75K,Technology Services,Packaged Software,81.0,71.0,87.0,80.0,310.99K,349.53K,10584.5,6234.5,824.50B,No
533,TATACOMM.NS,1978.6,678.23K,Communications,Major Telecommunications,81.0,93.0,85.0,73.0,634.48K,803.97K,2049.9,1322.5,563.90B,No
537,SAATVIKGL.NS,468.3,62.48K,Producer Manufacturing,Industrial Machinery,81.0,66.0,86.0,78.0,211.13K,158.54K,567.0,328.0,59.52B,No
539,JKIPL.NS,97.99,11.67K,Distribution Services,Wholesale Distributors,81.0,85.0,94.0,35.0,135.30K,27.62K,126.95,45.4,3.76B,No
547,KANORICHEM.NS,90.0,5.46K,Process Industries,Chemicals: Specialty,80.0,48.0,87.0,82.0,29.83K,13.37K,107.0,56.0,3.93B,No
552,MINDACORP.NS,648.1,326.76K,Producer Manufacturing,Auto Parts: Oem,80.0,92.0,77.0,76.0,536.99K,979.00K,663.0,445.05,152.54B,No
554,CFF.BO,712.05,12.20K,Industrial Services,Engineering & Construction,80.0,28.0,87.0,80.0,40.24K,25.75K,860.0,445.0,14.93B,No
564,RADICO.NS,3477.1,119.07K,Consumer Non-Durables,Beverages: Alcoholic,80.0,68.0,86.0,73.0,457.96K,279.30K,3679.0,2500.0,465.69B,No
566,DCMSIL.NS,67.46,8.69K,Process Industries,Textiles,80.0,49.0,33.0,,183.15K,92.71K,105.27,49.5,5.87B,No
