20260916T,0,1000,0,325.02,0
20260917T,0,1000,0,325.02,0
20260918T,0,1000,0,325.02,0
20260921T,0,1000,0,325.02,0
20260922T,0,1000,0,325.02,0
20260916T,0,1000,0,258.09,0
20260917T,0,1000,0,258.09,0
20260918T,0,1000,0,258.09,0
20260921T,0,1000,0,258.09,0
20260922T,0,1000,0,258.09,0
20260916T,0,1000,0,192.99,0
20260917T,0,1000,0,192.99,0
20260918T,0,1000,0,192.99,0
20260921T,0,1000,0,192.99,0
20260922T,0,1000,0,192.99,0
20260916T,0,1000,0,156.83,0
20260917T,0,1000,0,156.83,0
20260918T,0,1000,0,156.83,0
20260921T,0,1000,0,156.83,0
20260922T,0,1000,0,156.83,0
20260916T,0,1000,0,141.75,0
20260917T,0,1000,0,141.75,0
20260918T,0,1000,0,141.75,0
20260921T,0,1000,0,141.75,0
20260922T,0,1000,0,141.75,0
20260916T,0,1000,0,131.7,0
20260917T,0,1000,0,131.7,0
20260918T,0,1000,0,131.7,0
20260921T,0,1000,0,131.7,0
20260922T,0,1000,0,131.7,0
20260916T,0,1000,0,123.34,0
20260917T,0,1000,0,123.34,0
20260918T,0,1000,0,123.34,0
20260921T,0,1000,0,123.34,0
20260922T,0,1000,0,123.34,0
20260916T,0,1000,0,117.03,0
20260917T,0,1000,0,117.03,0
20260918T,0,1000,0,117.03,0
20260921T,0,1000,0,117.03,0
20260922T,0,1000,0,117.03,0
20260916T,0,1000,0,107.23,0
20260917T,0,1000,0,107.23,0
20260918T,0,1000,0,107.23,0
20260921T,0,1000,0,107.23,0
20260922T,0,1000,0,107.23,0
20260916T,0,1000,0,100.78,0
20260917T,0,1000,0,100.78,0
20260918T,0,1000,0,100.78,0
20260921T,0,1000,0,100.78,0
20260922T,0,1000,0,100.78,0
20260916T,0,1000,0,95.49,0
20260917T,0,1000,0,95.49,0
20260918T,0,1000,0,95.49,0
20260921T,0,1000,0,95.49,0
20260922T,0,1000,0,95.49,0
20260916T,0,1000,0,90.71,0
20260917T,0,1000,0,90.71,0
20260918T,0,1000,0,90.71,0
20260921T,0,1000,0,90.71,0
20260922T,0,1000,0,90.71,0
20260916T,0,1000,0,85.33,0
20260917T,0,1000,0,85.33,0
20260918T,0,1000,0,85.33,0
20260921T,0,1000,0,85.33,0
20260922T,0,1000,0,85.33,0
20260916T,0,1000,0,78.02,0
20260917T,0,1000,0,78.02,0
20260918T,0,1000,0,78.02,0
20260921T,0,1000,0,78.02,0
20260922T,0,1000,0,78.02,0
20260916T,0,1000,0,71.34,0
20260917T,0,1000,0,71.34,0
20260918T,0,1000,0,71.34,0
20260921T,0,1000,0,71.34,0
20260922T,0,1000,0,71.34,0
20260916T,0,1000,0,50.45,0
20260917T,0,1000,0,50.45,0
20260918T,0,1000,0,50.45,0
20260921T,0,1000,0,50.45,0
20260922T,0,1000,0,50.45,0
