Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,1,82,97,RRFIN.BO
2,Discount Stores,Retail Trade,96,1,78,90,SPICELOUNG.BO
3,Computer Communications,Electronic Technology,83,95,88,79,KERNEX.NS
4,Wireless Telecommunications,Communications,78,57,82,63,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
5,Major Banks,Finance,77,68,80,75,"CSBBANK.NS,RBLBANK.NS,SOUTHBANK.NS,CANBK.NS,INDIANB.NS,FEDERALBNK.NS,BANKINDIA.NS,IDBI.NS,BANKBARODA.NS,UNIONBANK.NS,MAHABANK.NS,PNB.NS,INDUSINDBK.NS,AXISBANK.NS,KOTAKBANK.NS,HDFCBANK.NS,CENTRALBK.NS,BANDHANBNK.NS,IOB.NS"
6,Catalog/Specialty Distribution,Retail Trade,77,45,85,76,ETHOSLTD.NS
7,Motor Vehicles,Consumer Durables,76,68,66,77,"ZELIO.BO,FORCEMOT.NS,ATHERENERG.NS,SEVL.BO,SMLMAH.NS,TVSMOTOR.NS,HEROMOTOCO.NS,TMCV.NS,MARUTI.NS,EICHERMOT.NS,SANDHAR.NS,M&M.NS,HYUNDAI.NS,ATLASCYCLE.NS,TMPV.NS,ATULAUTO.NS,OLECTRA.NS,OLAELEC.NS"
8,Real Estate Investment Trusts,Finance,76,45,68,78,"MINDSPACE.BO,KRT.BO,FUNDVISER.BO,EMBASSY.BO,BIRET.BO,INDUSINVIT.BO"
9,Financial Publishing/Services,Commercial Services,74,78,77,53,"CARERATING.NS,ICRA.NS"
10,Life/Health Insurance,Finance,72,58,69,66,"CANHLIFE.NS,SBILIFE.NS,MFSL.NS,ICICIPRULI.NS,STARHEALTH.NS,BAJAJFINSV.NS,LICI.NS,NIVABUPA.NS"
11,Drugstore Chains,Retail Trade,72,65,82,61,MEDPLUS.NS
12,Savings Banks,Finance,68,46,35,0,NSDL.BO
13,Medical Distributors,Distribution Services,66,68,65,71,"CHECKPOINT.BO,APPL.BO,BIJHANS.BO,GUJINJEC.BO,EVERESTO.BO,RAMAVISION.BO,ENTERO.NS,VIVOBIOT.BO,APL.BO,ROYAL.BO"
14,Multi-Line Insurance,Finance,66,53,63,67,"ABCAPITAL.NS,RELIGARE.NS,GODIGIT.NS,HDFCLIFE.NS,NIACL.NS"
15,Consumer Sundries,Consumer Non-Durables,65,45,65,56,"GPSL.BO,BIL.NS,WELSPUNLIV.NS,LINC.NS,RADIXIND.BO"
16,Biotechnology,Health Technology,64,65,62,63,"TITANBIO.BO,FABTECH.NS,FERMENTA.BO,RUBICON.NS,HALEOSLABS.NS,AKUMS.NS,ANTHEM.NS"
17,Regional Banks,Finance,64,52,69,67,"CMBL.BO,AUBANK.NS,CUB.NS,DCBBANK.NS,UJJIVANSFB.NS,KARURVYSYA.NS,IDFCFIRSTB.NS,SBIN.NS,TMB.NS,EQUITASBNK.NS,KTKBANK.NS,SURYODAY.NS,ICICIBANK.NS,J&KBANK.NS,JSFB.NS,CAPITALSFB.NS,JAGSONSER.BO,FINOPB.NS,UCOBANK.NS,EMERALD.BO,DAMCAPITAL.NS,MONEYBOXX.NS,MUNOTHFI.BO"
18,Other Metals/Minerals,Non-Energy Minerals,64,69,64,58,"PARMESHWAR.BO,HINDCOPPER.NS,ASHAPURMIN.NS,SCBL.BO,IMFA.NS,SANDUMA.NS,POCL.NS,RAPICUT.BO,MCL.NS,HINDZINC.NS,HINDALCO.NS,JAINREC.NS,CUBEXTUB.NS,MANAKALUCO.NS,NMDC.NS,SERA.BO,GRAVITA.NS,MOIL.NS,MIDHANI.NS,KACHCHH.BO,COCHINM.BO,CHROME.BO,VIDYAWIRES.NS,MMP.NS,INDSILHYD.BO,MAITHANALL.NS,NILE.BO,SHARVAYA.BO,SBCL.NS,NRL.NS,ZODJRDMKJ.BO,SOUTHMG.BO,SIYARAM.BO"
19,Aluminum,Non-Energy Minerals,64,59,64,62,"HINDALUMI.BO,ARFIN.NS,NATIONALUM.NS,MAANALU.NS,ORIENTCER.NS,VEDL.NS,HRS.BO,ALUFLUOR.BO,SUDAI.BO,EUROBOND.NS,NIRAVCOM.BO,SAMPAT.BO,SPINAROO.BO"
20,Computer Peripherals,Electronic Technology,64,35,23,71,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
21,Oil Refining/Marketing,Energy Minerals,62,55,61,60,"BPCL.NS,RELIANCE.NS,HINDPETRO.NS,CHENNPETRO.NS,MRPL.NS,GULFOILLUB.NS,OIL.NS,ONGC.NS,VEEDOL.NS,CASTROLIND.NS,CONTPTR.BO,GULFPETRO.NS"
