Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,ARIHANT.NS,793.1,23.73K,Finance,Real Estate Development,98.0,9.0,,,48.8107,48.5393,7.14K,4.85K,1100.0,39.65,8.62B,No,843.05,,840.8,
15,SMTEL.BO,443.85,0.39K,Commercial Services,Miscellaneous Commercial Services,98.0,60.0,60.0,95.0,26.475,23.05,0.37K,0.26K,494.85,24.76,8.02B,No,412.84,295.88,409.27,378.33
29,STLTECH.NS,541.35,1699.63K,Technology Services,Information Technology Services,98.0,5.0,97.0,98.0,35.8143,33.3857,3997.27K,2773.87K,679.9,84.6,278.21B,No,541.11,246.49,552.89,302.6
34,SIGMAADV.NS,568.8,284.79K,Technology Services,Information Technology Services,98.0,90.0,98.0,97.0,34.3071,31.1143,502.79K,513.92K,638.1,105.0,100.25B,No,465.14,255.36,484.71,290.53
40,CDG.BO,300.0,1.60K,Process Industries,Industrial Specialties,97.0,95.0,97.0,94.0,20.5179,20.5179,4.09K,4.19K,315.0,55.23,2.77B,No,230.95,138.95,235.45,173.33
46,PHCAP.BO,997.65,4.18K,Finance,Investment Banks/Brokers,97.0,68.0,95.0,96.0,28.0357,27.0,3.42K,2.83K,1018.5,165.05,2.99B,No,886.54,532.68,902.63,687.19
54,MAGNUS.BO,60.83,14.02K,Commercial Services,Miscellaneous Commercial Services,97.0,0.0,0.0,91.0,4.255,0.95,66.50K,50.22K,223.4,8.33,205.62M,No,120.94,69.48,112.87,90.38
72,INDUSFINL.BO,145.7,11.38K,Finance,Investment Banks/Brokers,96.0,92.0,98.0,97.0,8.0,7.5964,7.88K,11.18K,162.75,38.94,1.35B,No,123.57,70.1,127.24,80.18
77,MTARTECH.NS,6364.0,108.17K,Electronic Technology,Aerospace & Defense,96.0,2.0,82.0,97.0,386.5,316.9286,1475.37K,162.64K,8714.0,1390.5,195.75B,No,7371.72,4198.52,7473.35,4981.99
85,SHARP.BO,118.15,24.50K,Consumer Durables,Electronics/Appliances,96.0,54.0,98.0,98.0,0.4107,0.3286,38.20K,6.97K,118.8,36.0,3.07B,No,109.2,63.42,112.14,70.33
88,DEEDEV.NS,703.5,47.43K,Producer Manufacturing,Industrial Machinery,96.0,32.0,96.0,98.0,39.9821,36.5214,394.40K,122.16K,760.0,183.0,48.73B,No,625.4,353.32,642.34,402.02
91,OMNI.NS,570.75,231.26K,Producer Manufacturing,Metal Fabrication,96.0,87.0,94.0,,34.4214,34.2464,653.65K,436.23K,590.1,176.25,70.58B,No,482.14,,491.75,
98,CEMPRO.NS,1603.2,291.14K,Industrial Services,Engineering & Construction,96.0,96.0,98.0,96.0,73.4286,70.7929,1557.79K,769.55K,1647.3,503.3,275.41B,No,1176.29,830.68,1215.31,839.73
112,CRYOGENIC.BO,302.0,6.00K,Industrial Services,Oilfield Services/Equipment,95.0,79.0,96.0,93.0,14.8107,14.1107,60.91K,24.15K,310.0,103.55,4.31B,No,249.48,196.17,254.58,199.61
141,SBECSUG.BO,64.79,7.59K,Process Industries,Agricultural Commodities/Milling,94.0,3.0,97.0,95.0,4.47,3.75,14.78K,15.82K,88.84,26.85,3.09B,No,53.93,37.19,55.8,38.87
159,KMEW.NS,2431.3,63.65K,Producer Manufacturing,Trucks/Construction/Farm Machinery,94.0,91.0,86.0,86.0,126.9071,122.5928,159.97K,137.65K,2540.0,797.5,59.81B,No,2107.41,1709.43,2114.19,1845.99
169,VELJAN.NS,1792.7,0.17K,Producer Manufacturing,Industrial Machinery,94.0,97.0,,,121.3214,111.2357,2.46K,7.17K,1980.0,812.0,,No,1280.05,,1328.6,
178,SYRMA.NS,1423.9,623.86K,Electronic Technology,Electronic Production Equipment,93.0,77.0,93.0,94.0,53.0786,50.8,1519.25K,1139.45K,1517.7,634.5,274.28B,No,1240.9,917.7,1266.05,971.51
180,AVALON.NS,1767.6,388.55K,Electronic Technology,Electronic Production Equipment,93.0,54.0,94.0,94.0,91.3857,88.2929,542.99K,373.48K,1853.0,777.3,118.10B,No,1601.54,1148.69,1643.04,1204.53
205,RISHABH.NS,659.5,119.97K,Producer Manufacturing,Electrical Products,93.0,90.0,87.0,92.0,34.9429,33.85,274.11K,467.13K,692.8,272.3,25.50B,No,561.48,446.39,571.2,467.05
208,SBC.NS,42.23,7449.19K,Distribution Services,Wholesale Distributors,93.0,83.0,82.0,88.0,0.6436,0.6321,13281.97K,8232.02K,45.0,15.55,20.11B,No,38.91,31.17,39.76,34.03
210,SHILPAMED.NS,637.85,388.04K,Health Technology,Pharmaceuticals: Major,93.0,86.0,92.0,95.0,25.6964,24.4464,1169.45K,880.86K,650.0,259.5,124.75B,No,541.58,396.0,554.93,414.66
219,RATEGAIN.NS,971.8,197.08K,Technology Services,Packaged Software,92.0,85.0,95.0,87.0,35.025,34.2964,708.09K,517.85K,997.25,417.6,115.02B,No,803.3,662.31,819.42,656.05
222,IZMO.NS,1119.5,127.55K,Technology Services,Packaged Software,92.0,60.0,92.0,87.0,53.2786,50.7036,110.99K,128.89K,1374.7,350.05,16.75B,No,893.68,830.12,922.47,791.3
223,ELPROINTL.NS,174.97,23.18K,Electronic Technology,Electronic Components,92.0,59.0,,,2.515,2.4843,159.49K,46.35K,177.5,102.0,29.65B,No,168.9,,170.53,
234,EBGNG.NS,571.55,284.81K,Technology Services,Information Technology Services,92.0,93.0,85.0,94.0,36.3464,34.6464,762.58K,752.65K,689.5,239.0,65.16B,No,497.6,378.41,507.44,403.26
250,CIANAGRO.BO,1554.1,40.88K,Process Industries,Agricultural Commodities/Milling,91.0,13.0,94.0,68.0,99.9179,91.7893,107.47K,71.50K,3633.15,385.1,43.49B,No,1630.9,1535.72,1628.58,1371.11
263,LAURUSLABS.NS,1557.6,1001.68K,Health Technology,Pharmaceuticals: Major,91.0,83.0,87.0,86.0,44.6714,44.6714,2296.37K,2101.31K,1579.1,810.05,841.49B,No,1416.54,1116.22,1437.08,1183.49
264,PARACABLES.NS,66.65,954.37K,Producer Manufacturing,Electrical Products,91.0,45.0,95.0,93.0,3.1707,3.1071,4129.22K,1846.06K,75.7,28.3,21.81B,No,64.95,44.72,66.11,46.38
282,SATANIBRG.BO,270.55,0.95K,Producer Manufacturing,Metal Fabrication,90.0,35.0,23.0,53.0,0.9429,0.9429,0.10K,0.18K,310.25,103.1,5.42B,No,273.81,232.15,273.17,283.71
289,SGMART.NS,635.85,314.53K,Utilities,Electric Utilities,90.0,75.0,68.0,93.0,34.6179,34.6179,463.56K,1361.55K,688.0,313.1,80.14B,No,602.58,454.18,605.58,501.66
308,MAYURUNIQ.NS,822.1,44.14K,Process Industries,Textiles,90.0,45.0,89.0,92.0,39.2286,37.8786,294.73K,118.21K,907.0,471.2,35.72B,No,766.54,583.43,776.85,614.59
313,UNIVCABLES.NS,1197.0,83.78K,Electronic Technology,Electronic Components,90.0,49.0,91.0,82.0,62.5786,61.9429,317.28K,119.02K,1391.0,576.0,41.53B,No,1158.34,871.97,1154.38,895.23
314,HESTERBIO.NS,2437.6,31.76K,Health Technology,Pharmaceuticals: Major,90.0,89.0,95.0,89.0,139.8286,138.3857,28.33K,90.53K,2660.0,1239.3,20.74B,No,2037.32,1692.29,2069.44,1691.77
315,GALAPREC.NS,1196.8,36.94K,Producer Manufacturing,Metal Fabrication,90.0,85.0,92.0,91.0,65.675,63.1036,85.38K,74.71K,1260.0,671.2,15.34B,No,999.96,815.35,1019.21,843.49
324,VIKRAMTH.BO,245.0,20.51K,Health Technology,Pharmaceuticals: Major,89.0,71.0,92.0,89.0,10.3,10.0786,22.89K,25.71K,253.5,130.6,7.68B,No,200.87,170.36,206.49,171.65
326,UNIPARTS.NS,698.1,74.43K,Producer Manufacturing,Auto Parts: Oem,89.0,63.0,86.0,87.0,25.4214,25.1964,225.87K,185.13K,722.7,335.0,31.49B,No,627.06,515.73,637.74,530.76
329,APARINDS.NS,14205.0,86.34K,Electronic Technology,Electronic Equipment/Instruments,89.0,6.0,81.0,93.0,718.9286,711.2857,148.34K,140.50K,17157.0,6801.0,570.68B,No,14098.16,10538.06,14238.8,11319.88
331,SGFIN.NS,645.85,704.21K,Finance,Investment Banks/Brokers,89.0,78.0,87.0,88.0,43.9143,42.8714,510.15K,1221.52K,701.85,323.0,42.56B,No,597.73,457.92,604.77,489.37
332,NRBBEARING.NS,421.15,151.21K,Producer Manufacturing,Auto Parts: Oem,89.0,41.0,93.0,89.0,19.8036,19.675,1075.58K,378.44K,467.6,212.55,40.82B,No,399.15,303.13,403.3,311.73
339,PHRMASI.BO,88.68,0.07K,Health Technology,Pharmaceuticals: Major,89.0,16.0,8.0,8.0,4.5279,4.2057,0.50K,0.74K,131.75,26.0,605.41M,No,92.22,83.22,91.62,97.13
343,ALANSCOTT.BO,317.1,1.75K,Retail Trade,Specialty Stores,89.0,56.0,72.0,20.0,27.4571,25.1536,3.22K,2.46K,415.0,122.25,1.81B,No,296.28,292.76,299.18,284.3
347,ICIL.NS,396.05,304.45K,Process Industries,Textiles,89.0,86.0,91.0,88.0,22.0214,22.0214,960.72K,485.96K,463.8,216.9,78.44B,No,358.87,294.82,363.44,297.38
356,KAPSTON.NS,420.2,16.93K,Commercial Services,Miscellaneous Commercial Services,88.0,91.0,90.0,86.0,19.625,19.4643,30.90K,74.20K,439.0,231.58,12.79B,No,353.65,324.14,361.01,343.15
366,GRANDOAK.NS,42.11,10.39K,Finance,Finance/Rental/Leasing,88.0,68.0,,,2.7214,1.9771,53.90K,18.93K,55.76,24.0,,No,36.22,,36.86,
379,BIMETAL.NS,681.7,0.30K,Producer Manufacturing,Auto Parts: Oem,88.0,71.0,,,28.0214,26.1,1.14K,2.55K,750.75,470.9,2.61B,No,627.02,,635.41,
388,CITIPOR.BO,37.5,0.04K,Finance,Finance/Rental/Leasing,87.0,44.0,56.0,86.0,1.2693,1.1807,0.18K,0.13K,52.94,17.5,116.25M,No,39.2,33.66,39.12,38.25
395,CARYSIL.NS,1226.9,89.43K,Consumer Durables,Home Furnishings,87.0,62.0,87.0,86.0,49.5857,47.2714,179.58K,198.82K,1280.9,732.1,34.90B,No,1109.38,946.74,1129.64,949.31
398,APCOTEXIND.NS,541.7,118.29K,Process Industries,Chemicals: Specialty,87.0,62.0,89.0,89.0,20.5107,20.35,135.05K,81.78K,579.0,310.45,28.08B,No,510.76,408.31,516.75,422.01
409,MAHESHWARI.NS,73.92,12.23K,Transportation,Air Freight/Couriers,87.0,63.0,92.0,91.0,2.3057,2.305,30.68K,17.43K,75.5,39.04,2.19B,No,65.49,52.96,66.79,52.72
413,ESSEX.BO,41.74,2.00K,Consumer Non-Durables,Food: Meat/Fish/Dairy,87.0,15.0,82.0,94.0,1.6564,1.545,44.82K,22.00K,49.3,18.25,637.04M,No,43.65,31.32,43.26,33.19
417,SSFLPP.BO,164.9,0.09K,Finance,Finance/Rental/Leasing,87.0,97.0,93.0,76.0,11.1321,10.3143,1.64K,4.41K,182.0,67.1,14.62B,No,132.45,124.73,134.14,123.76
419,AZAD.NS,2408.1,440.54K,Producer Manufacturing,Metal Fabrication,87.0,83.0,84.0,88.0,111.3571,110.3571,611.86K,952.03K,2530.0,1360.0,155.52B,No,2137.61,1778.97,2166.43,1840.62
433,RIDDHI.BO,737.85,0.01K,Process Industries,Pulp & Paper,86.0,11.0,89.0,92.0,23.0786,21.0,4.49K,5.19K,861.95,405.0,5.26B,No,736.74,567.38,738.39,586.33
434,PSPPROJECT.NS,1071.0,52.86K,Industrial Services,Engineering & Construction,86.0,88.0,91.0,77.0,47.25,46.8929,155.32K,197.23K,1143.0,569.2,42.46B,No,915.52,827.07,931.88,807.04
443,VADILALIND.NS,6782.0,16.89K,Consumer Non-Durables,Food: Specialty/Candy,86.0,78.0,91.0,87.0,246.7143,246.7143,26.83K,17.68K,6997.0,3996.0,48.75B,No,5580.74,5094.21,5719.27,4995.42
444,KRISHNADEF.NS,1297.9,53.42K,Electronic Technology,Aerospace & Defense,86.0,69.0,85.0,86.0,61.2643,59.3786,184.02K,157.20K,1400.0,665.0,19.38B,No,1217.64,977.05,1214.83,1059.48
446,MAHASTEEL.NS,855.35,3.98K,Non-Energy Minerals,Steel,86.0,70.0,29.0,39.0,53.0643,51.8464,4.28K,7.70K,1050.0,312.2,14.06B,No,847.88,792.69,853.79,856.81
452,MUTHOOTMF.NS,244.02,593.12K,Finance,Finance/Rental/Leasing,86.0,89.0,86.0,81.0,11.805,10.725,1208.45K,2784.74K,252.0,141.2,40.94B,No,198.63,180.4,202.59,183.61
454,HILIKS.BO,76.0,1.52K,Commercial Services,Miscellaneous Commercial Services,86.0,96.0,93.0,91.0,5.4086,4.7229,24.21K,40.71K,89.6,38.63,817.00M,No,63.78,55.77,64.87,53.8
462,HALDYNGL.NS,123.09,8.76K,Process Industries,Containers/Packaging,85.0,47.0,,,5.6029,5.5207,106.43K,21.63K,133.7,85.0,,No,116.1,,117.5,
466,WANBURY.NS,343.2,911.68K,Health Technology,Pharmaceuticals: Major,85.0,94.0,83.0,90.0,18.3357,18.1536,276.72K,1134.23K,358.85,161.5,11.99B,No,276.97,250.38,285.37,255.3
480,GHCLTEXTIL.NS,114.79,689.39K,Process Industries,Textiles,85.0,90.0,86.0,90.0,5.3214,5.2629,653.17K,1006.81K,116.5,65.26,10.97B,No,97.09,82.2,98.32,84.78
495,KESAR.BO,1251.95,29.20K,Finance,Real Estate Development,84.0,52.0,48.0,53.0,26.4143,25.8179,12.84K,13.94K,1294.4,610.05,37.77B,No,1242.16,1095.84,1238.08,1205.04
