20260714T,0,1000,0,347.56,0
20260715T,0,1000,0,347.56,0
20260716T,0,1000,0,347.56,0
20260717T,0,1000,0,347.56,0
20260720T,0,1000,0,347.56,0
20260714T,0,1000,0,253.66,0
20260715T,0,1000,0,253.66,0
20260716T,0,1000,0,253.66,0
20260717T,0,1000,0,253.66,0
20260720T,0,1000,0,253.66,0
20260714T,0,1000,0,173.6,0
20260715T,0,1000,0,173.6,0
20260716T,0,1000,0,173.6,0
20260717T,0,1000,0,173.6,0
20260720T,0,1000,0,173.6,0
20260714T,0,1000,0,147.42,0
20260715T,0,1000,0,147.42,0
20260716T,0,1000,0,147.42,0
20260717T,0,1000,0,147.42,0
20260720T,0,1000,0,147.42,0
20260714T,0,1000,0,132.25,0
20260715T,0,1000,0,132.25,0
20260716T,0,1000,0,132.25,0
20260717T,0,1000,0,132.25,0
20260720T,0,1000,0,132.25,0
20260714T,0,1000,0,123.59,0
20260715T,0,1000,0,123.59,0
20260716T,0,1000,0,123.59,0
20260717T,0,1000,0,123.59,0
20260720T,0,1000,0,123.59,0
20260714T,0,1000,0,116.5,0
20260715T,0,1000,0,116.5,0
20260716T,0,1000,0,116.5,0
20260717T,0,1000,0,116.5,0
20260720T,0,1000,0,116.5,0
20260714T,0,1000,0,111.3,0
20260715T,0,1000,0,111.3,0
20260716T,0,1000,0,111.3,0
20260717T,0,1000,0,111.3,0
20260720T,0,1000,0,111.3,0
20260714T,0,1000,0,103.83,0
20260715T,0,1000,0,103.83,0
20260716T,0,1000,0,103.83,0
20260717T,0,1000,0,103.83,0
20260720T,0,1000,0,103.83,0
20260714T,0,1000,0,97.68,0
20260715T,0,1000,0,97.68,0
20260716T,0,1000,0,97.68,0
20260717T,0,1000,0,97.68,0
20260720T,0,1000,0,97.68,0
20260714T,0,1000,0,92.78,0
20260715T,0,1000,0,92.78,0
20260716T,0,1000,0,92.78,0
20260717T,0,1000,0,92.78,0
20260720T,0,1000,0,92.78,0
20260714T,0,1000,0,88.07,0
20260715T,0,1000,0,88.07,0
20260716T,0,1000,0,88.07,0
20260717T,0,1000,0,88.07,0
20260720T,0,1000,0,88.07,0
20260714T,0,1000,0,82.89,0
20260715T,0,1000,0,82.89,0
20260716T,0,1000,0,82.89,0
20260717T,0,1000,0,82.89,0
20260720T,0,1000,0,82.89,0
20260714T,0,1000,0,75.95,0
20260715T,0,1000,0,75.95,0
20260716T,0,1000,0,75.95,0
20260717T,0,1000,0,75.95,0
20260720T,0,1000,0,75.95,0
20260714T,0,1000,0,68.54,0
20260715T,0,1000,0,68.54,0
20260716T,0,1000,0,68.54,0
20260717T,0,1000,0,68.54,0
20260720T,0,1000,0,68.54,0
20260714T,0,1000,0,55.41,0
20260715T,0,1000,0,55.41,0
20260716T,0,1000,0,55.41,0
20260717T,0,1000,0,55.41,0
20260720T,0,1000,0,55.41,0
