Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,97,3,5,73,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,93,88,95,93,NDLVENTURE.NS
3,Computer Processing Hardware,Electronic Technology,88,82,95,82,IDM.BO
4,Real Estate Investment Trusts,Finance,82,67,83,82,"FUNDVISER.BO,ANNAINFRA.BO,INDUSINVIT.BO,MINDSPACE.BO,EMBASSY.BO,NXST.BO,BIRET.BO,KRT.BO"
5,Precious Metals,Non-Energy Minerals,78,50,88,62,"MIDWEST.BO,DECNGOLD.BO"
6,Discount Stores,Retail Trade,78,3,2,23,SPICELOUNG.BO
7,Drugstore Chains,Retail Trade,77,81,81,79,MEDPLUS.NS
8,Major Banks,Finance,74,41,69,79,"INDIANB.NS,UNIONBANK.NS,RBLBANK.NS,FEDERALBNK.NS,BANKINDIA.NS,MAHABANK.NS,SOUTHBANK.NS,CANBK.NS,BANKBARODA.NS,AXISBANK.NS,INDUSINDBK.NS,PNB.NS,CSBBANK.NS,BANDHANBNK.NS,IOB.NS,CENTRALBK.NS,KOTAKBANK.NS,HDFCBANK.NS,IDBI.NS"
9,Computer Peripherals,Electronic Technology,72,55,62,67,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
10,Biotechnology,Health Technology,72,79,74,78,"TITANBIO.BO,RUBICON.NS,FERMENTA.BO,AKUMS.NS,ANL.BO,HALEOSLABS.NS,ANTHEM.NS,FABTECH.NS"
11,Life/Health Insurance,Finance,70,44,66,71,"CANHLIFE.NS,STARHEALTH.NS,MFSL.NS,SBILIFE.NS,NIVABUPA.NS,LICI.NS,BAJAJFINSV.NS,ICICIPRULI.NS"
12,Wireless Telecommunications,Communications,68,58,54,74,"BHARTIHEXA.NS,BHARTIARTL.NS"
13,Electronic Equipment/Instruments,Electronic Technology,68,61,59,60,"WAAREEINDO.NS,POWERINDIA.NS,CNCRD.BO,NAGPI.BO,APARINDS.NS,DIGILOGIC.BO,APLABPP.BO,APLAB.BO,SPECTRUM.NS,NITIRAJ.NS,TVSELECT.NS,SHRADDHA.BO,DENORA.NS,JGTL.BO,WEL.NS,HONAUT.NS,HINDHARD.BO,GENUSPOWER.NS,HPL.NS"
14,Specialty Insurance,Finance,67,56,70,78,"GICRE.NS,ICICIGI.NS"
15,Investment Trusts/Mutual Funds,Miscellaneous,66,70,68,68,"GROWW.NS,ANZEN.BO,CUBEINVIT.BO,PSPLATINA.BO,ALTIUSINVIT.BO,PSTITANIA.BO,ANANTAM.BO,ROADSTAR.BO,ENERGYINF.BO,JINDCAP.BO,SUMMITSEC.NS"
16,Motor Vehicles,Consumer Durables,66,49,55,59,"ATHERENERG.NS,FORCEMOT.NS,ZELIO.BO,SMLMAH.NS,TMCV.NS,TVSMOTOR.NS,HEROMOTOCO.NS,EICHERMOT.NS,SANDHAR.NS,M&M.NS,ATULAUTO.NS,HYUNDAI.NS,MARUTI.NS,OLECTRA.NS,TMPV.NS,ATLASCYCLE.NS,SEVL.BO,OLAELEC.NS"
17,Financial Publishing/Services,Commercial Services,65,66,64,64,"CARERATING.NS,ICRA.NS"
18,Medical Distributors,Distribution Services,65,54,55,63,"APPL.BO,GUJINJEC.BO,BIJHANS.BO,CHECKPOINT.BO,RAMAVISION.BO,ENTERO.NS,APL.BO,EVERESTO.BO,ROYAL.BO"
