Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,2,0,94,RRFIN.BO
2,Discount Stores,Retail Trade,86,3,2,23,SPICELOUNG.BO
3,Real Estate Investment Trusts,Finance,82,76,81,82,"FUNDVISER.BO,MINDSPACE.BO,KRT.BO,BIRET.BO,EMBASSY.BO,INDUSINVIT.BO"
4,Major Banks,Finance,79,69,76,80,"FEDERALBNK.NS,SOUTHBANK.NS,BANKINDIA.NS,INDIANB.NS,UNIONBANK.NS,CANBK.NS,RBLBANK.NS,MAHABANK.NS,AXISBANK.NS,IDBI.NS,BANKBARODA.NS,PNB.NS,INDUSINDBK.NS,CSBBANK.NS,KOTAKBANK.NS,BANDHANBNK.NS,HDFCBANK.NS,CENTRALBK.NS,IOB.NS"
5,Precious Metals,Non-Energy Minerals,78,95,91,80,"DECNGOLD.BO,MIDWEST.BO"
6,Drugstore Chains,Retail Trade,76,78,86,66,MEDPLUS.NS
7,Computer Communications,Electronic Technology,75,40,39,78,KERNEX.NS
8,Life/Health Insurance,Finance,75,62,74,73,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,ICICIPRULI.NS,STARHEALTH.NS,LICI.NS,BAJAJFINSV.NS,NIVABUPA.NS"
9,Wireless Telecommunications,Communications,72,58,70,68,"BHARTIARTL.NS,BHARTIHEXA.NS"
10,Motor Vehicles,Consumer Durables,72,45,63,70,"FORCEMOT.NS,ATHERENERG.NS,TMCV.NS,SMLMAH.NS,TVSMOTOR.NS,HEROMOTOCO.NS,ZELIO.BO,EICHERMOT.NS,SEVL.BO,SANDHAR.NS,MARUTI.NS,M&M.NS,HYUNDAI.NS,ATULAUTO.NS,TMPV.NS,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
11,Integrated Oil,Energy Minerals,69,67,70,74,"GNRL.BO,IOC.NS,ANTELOPUS.NS,HINDOILEXP.NS,IRMENERGY.NS"
12,Financial Publishing/Services,Commercial Services,69,40,67,64,"CARERATING.NS,ICRA.NS"
13,Regional Banks,Finance,67,59,62,73,"CMBL.BO,KARURVYSYA.NS,UJJIVANSFB.NS,TMB.NS,CUB.NS,DCBBANK.NS,SBIN.NS,AUBANK.NS,IDFCFIRSTB.NS,KTKBANK.NS,EQUITASBNK.NS,SURYODAY.NS,J&KBANK.NS,ICICIBANK.NS,JAGSONSER.BO,CAPITALSFB.NS,FINOPB.NS,JSFB.NS,MONEYBOXX.NS,DAMCAPITAL.NS,EMERALD.BO"
14,Computer Peripherals,Electronic Technology,66,49,42,69,"NETWEB.NS,PANACHE.NS,CONTROLPR.NS,INDTONER.BO"
15,Medical Distributors,Distribution Services,66,54,71,67,"CHECKPOINT.BO,APPL.BO,GUJINJEC.BO,BIJHANS.BO,RAMAVISION.BO,EVERESTO.BO,ENTERO.NS,VIVOBIOT.BO,ROYAL.BO,APL.BO"
16,Marine Shipping,Transportation,65,68,66,76,"PPARIVAH.BO,DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,GPPL.NS,TRANSWORLD.NS,GLOTTIS.NS"
17,Oil Refining/Marketing,Energy Minerals,65,68,60,66,"MRPL.NS,CHENNPETRO.NS,BPCL.NS,OIL.NS,HINDPETRO.NS,ONGC.NS,RELIANCE.NS,GULFOILLUB.NS,CASTROLIND.NS,VEEDOL.NS,GULFPETRO.NS,CONTPTR.BO"
18,Multi-Line Insurance,Finance,64,50,55,59,"ABCAPITAL.NS,RELIGARE.NS,HDFCLIFE.NS,GODIGIT.NS,NIACL.NS"
