Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
19,CUPID.NS,438.85,12400.97K,Consumer Non-Durables,Household/Personal Care,98.0,86.0,96.0,97.0,7043.62K,24533.31K,526.95,55.75,-16.72
44,WAAREEINDO.NS,472.85,73.55K,Electronic Technology,Electronic Equipment/Instruments,97.0,79.0,97.0,,124.56K,156.44K,725.0,165.07,-34.78
54,NORBTEAEXP.NS,91.34,4.29K,Consumer Non-Durables,Food: Specialty/Candy,96.0,95.0,96.0,97.0,3.72K,6.90K,99.35,23.57,-8.06
59,SABTNL.NS,1954.9,59.44K,Consumer Services,Movies/Entertainment,96.0,93.0,97.0,92.0,68.83K,53.25K,1959.5,352.6,-0.23
62,IFBAGRO.NS,1503.3,54.25K,Consumer Non-Durables,Beverages: Alcoholic,96.0,94.0,96.0,96.0,89.37K,90.83K,1790.0,440.0,-16.02
67,INFOBEAN.NS,851.0,345.42K,Technology Services,Packaged Software,96.0,90.0,96.0,96.0,222.53K,628.97K,1030.0,270.55,-17.38
68,SILVERTUC.NS,1510.6,312.21K,Technology Services,Packaged Software,96.0,98.0,97.0,96.0,219.79K,888.75K,1690.2,610.0,-10.63
76,SOMATEX.NS,120.02,0.94K,Process Industries,Textiles,95.0,90.0,94.0,93.0,24.20K,13.35K,161.25,34.53,-25.57
79,HINDCOPPER.NS,539.45,29852.27K,Non-Energy Minerals,Other Metals/Minerals,95.0,97.0,95.0,96.0,24259.75K,55887.85K,575.0,183.82,-6.18
85,VENUSREM.NS,743.55,22.06K,Health Technology,Pharmaceuticals: Major,95.0,19.0,96.0,93.0,93.43K,25.55K,839.9,270.25,-11.47
88,MEGASOFT.NS,189.34,82.44K,Technology Services,Information Technology Services,95.0,77.0,93.0,95.0,219.35K,136.63K,231.0,49.06,-18.03
93,SALSTEEL.NS,40.18,35.66K,Non-Energy Minerals,Steel,95.0,91.0,95.0,96.0,136.98K,97.91K,45.12,14.37,-10.95
96,NATIONALUM.NS,357.4,17822.12K,Non-Energy Minerals,Aluminum,95.0,95.0,95.0,95.0,13632.38K,23129.85K,359.8,137.75,-0.67
102,FORCEMOT.NS,20095.0,76.33K,Consumer Durables,Motor Vehicles,94.0,93.0,90.0,85.0,73.32K,119.71K,21990.0,6125.0,-8.62
109,PFOCUS.NS,242.45,10168.68K,Consumer Services,Movies/Entertainment,94.0,92.0,95.0,91.0,5485.97K,4580.28K,250.0,85.0,-3.02
110,RELIABLE.NS,150.34,11.87K,Technology Services,Data Processing Services,94.0,75.0,93.0,95.0,54.05K,66.47K,174.1,63.15,-13.65
111,RMDRIP.NS,92.41,5383.06K,Producer Manufacturing,Industrial Machinery,94.0,93.0,94.0,94.0,747.32K,2564.27K,94.0,33.1,-1.69
114,DREDGECORP.NS,1105.0,2671.63K,Transportation,Marine Shipping,94.0,85.0,97.0,93.0,762.70K,795.11K,1116.0,495.0,-0.99
122,MIRCELECTR.NS,31.17,1408.72K,Electronic Technology,Telecommunications Equipment,93.0,95.0,92.0,96.0,957.29K,3696.12K,36.0,11.06,-13.42
123,GRMOVER.NS,171.12,2698.59K,Process Industries,Agricultural Commodities/Milling,93.0,91.0,93.0,89.0,2637.89K,3111.39K,185.45,63.74,-7.73
124,SIGMA.NS,61.0,628.38K,Technology Services,Packaged Software,93.0,94.0,89.0,93.0,88.20K,125.64K,65.5,21.01,-6.87
127,RICOAUTO.NS,128.08,2828.86K,Producer Manufacturing,Auto Parts: Oem,93.0,86.0,95.0,94.0,9165.55K,6402.32K,142.4,54.0,-10.06
130,MCX.NS,2293.0,2810.22K,Finance,Investment Banks/Brokers,93.0,90.0,90.0,91.0,2645.57K,2341.74K,2338.0,881.63,-1.92
138,MUTHOOTFIN.NS,3926.3,333.95K,Finance,Finance/Rental/Leasing,93.0,74.0,90.0,92.0,554.32K,609.47K,3995.0,1965.0,-1.72
