Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
9,ARIHANT.NS,808.65,2.55K,Finance,Real Estate Development,98.0,9.0,,,6.81K,11.02K,1100.0,39.65,-26.49
17,BATLIBOI.NS,84.3,32.60K,Producer Manufacturing,Industrial Machinery,98.0,72.0,,,34.54K,26.55K,97.45,15.7,-13.49
22,CUPID.NS,212.24,101335.47K,Consumer Non-Durables,Household/Personal Care,98.0,96.0,97.0,95.0,24215.23K,49969.58K,226.0,21.94,-6.09
24,SANGINITA.NS,50.6,37.12K,Process Industries,Chemicals: Specialty,98.0,97.0,98.0,98.0,190.19K,145.64K,50.6,9.09,0.0
26,STLTECH.NS,543.05,2041.61K,Technology Services,Information Technology Services,98.0,12.0,98.0,98.0,4455.16K,2575.18K,679.9,84.6,-20.13
29,SIGMAADV.NS,582.65,1121.34K,Technology Services,Information Technology Services,98.0,92.0,98.0,97.0,473.93K,388.57K,638.1,95.53,-8.69
32,AHLWEST.NS,584.3,0.12K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,49.0,98.0,98.0,2.45K,0.59K,751.4,137.0,-22.24
42,SWANDEF.NS,2233.0,67.08K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,76.0,73.0,91.0,18.65K,15.37K,2489.0,277.79,-10.29
47,BHAGYANGR.NS,383.1,79.67K,Producer Manufacturing,Electrical Products,97.0,88.0,97.0,96.0,285.87K,150.44K,432.3,80.74,-11.38
53,UFBL.NS,755.8,363.49K,Consumer Services,Restaurants,97.0,95.0,98.0,98.0,424.56K,134.59K,763.35,172.34,-0.99
54,MTARTECH.NS,7101.0,149.20K,Electronic Technology,Aerospace & Defense,97.0,35.0,94.0,97.0,1563.68K,186.00K,8714.0,1390.5,-18.51
57,HFCL.NS,217.25,16013.27K,Electronic Technology,Telecommunications Equipment,97.0,93.0,98.0,97.0,56223.36K,25717.65K,229.5,59.82,-5.34
60,BLISSGVS.NS,524.3,456.50K,Health Technology,Pharmaceuticals: Major,97.0,90.0,96.0,97.0,2138.62K,895.27K,553.0,118.0,-5.19
61,VENUSREM.NS,1719.5,25.59K,Health Technology,Pharmaceuticals: Major,97.0,58.0,95.0,96.0,92.40K,65.76K,2044.3,424.0,-15.89
62,RAJPALAYAM.NS,828.55,0.82K,Process Industries,Textiles,97.0,49.0,,,2.03K,1.92K,875.0,314.45,-5.31
65,ONELIFECAP.NS,37.53,24.25K,Finance,Investment Managers,96.0,97.0,98.0,96.0,167.77K,49.21K,40.1,11.15,-6.41
71,CPPLUS.NS,3662.4,190.83K,Consumer Durables,Electronics/Appliances,96.0,62.0,96.0,96.0,395.39K,247.42K,3787.0,1015.0,-3.29
76,DEEDEV.NS,698.7,129.52K,Producer Manufacturing,Industrial Machinery,96.0,63.0,97.0,98.0,518.22K,113.47K,760.0,183.0,-8.07
82,OMAXAUTO.NS,242.25,101.95K,Producer Manufacturing,Auto Parts: Oem,96.0,62.0,97.0,96.0,212.02K,52.54K,263.4,84.5,-8.03
83,THANGAMAYL.NS,6540.5,239.65K,Consumer Durables,Other Consumer Specialties,96.0,87.0,92.0,95.0,215.77K,396.12K,7165.0,1750.1,-8.72
86,BAJAJCON.NS,670.25,2126.94K,Consumer Non-Durables,Household/Personal Care,96.0,86.0,94.0,97.0,1351.42K,560.71K,679.85,220.1,-1.41
89,NOVARTIND.NS,1494.6,18.71K,Health Technology,Pharmaceuticals: Major,96.0,78.0,,,27.88K,13.59K,1589.2,672.25,-5.95
91,GVPIL.NS,820.35,318.74K,Industrial Services,Engineering & Construction,96.0,7.0,95.0,97.0,370.39K,336.33K,1084.0,270.9,-24.32
92,NITTAGELA.NS,2031.4,47.43K,Consumer Non-Durables,Food: Specialty/Candy,96.0,96.0,,,19.64K,17.60K,2087.2,882.0,-2.67
96,INDSWFTLAB.NS,246.44,1896.54K,Health Technology,Pharmaceuticals: Major,95.0,97.0,93.0,97.0,1520.94K,1545.77K,248.0,87.15,-0.63
98,CEMPRO.NS,1566.8,318.67K,Industrial Services,Engineering & Construction,95.0,92.0,98.0,95.0,1560.45K,829.28K,1597.4,503.3,-1.92
99,SICAGEN.NS,52.7,4.63K,Distribution Services,Wholesale Distributors,95.0,27.0,,,14.94K,6.91K,61.5,24.35,-14.31
100,SAYAJIHOTL.NS,300.0,0.23K,Consumer Services,Hotels/Resorts/Cruise Lines,95.0,50.0,,,0.10K,0.20K,330.0,138.7,-9.09
101,RPTECH.NS,783.05,493.17K,Distribution Services,Electronics Distributors,95.0,97.0,97.0,96.0,1281.88K,825.37K,812.85,275.6,-3.67
