Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,96,94,98,95,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,90,49,3,49,"MIDWEST.BO,DECNGOLD.NS"
3,Insurance Brokers/Services,Finance,90,98,72,17,RRFIN.BO
4,Computer Peripherals,Electronic Technology,76,66,70,70,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
5,Nan,Nan,74,95,79,0,KRISHPP.BO
6,Airlines,Transportation,74,76,82,75,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
7,Pharmaceuticals: Generic,Health Technology,72,64,77,75,"ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
8,Telecommunications Equipment,Electronic Technology,72,60,71,73,"HFCL.NS,ASTRAMICRO.NS,ONIDA.NS,ADCINDIA.BO,ROSSTECH.NS,PRECISIO.BO,VALIANT.BO,SMARTLINK.NS,TEJASNET.NS,AVANTEL.NS,DLINKINDIA.NS,PUNJCOMMU.BO,KAVDEFENCE.NS,DCI.NS,BPL.NS"
9,Electronics Distributors,Distribution Services,68,70,64,57,"RPTECH.NS,PALREDTEC.NS,COLAB.BO,STARCOM.BO,BRISK.BO,CNL.NS,OPTIEMUS.NS,REDINGTON.NS,LABELKRAFT.BO,ACCEDERE.BO,MISQUITA.BO"
10,Aerospace & Defense,Electronic Technology,67,68,73,71,"MTARTECH.NS,PARAS.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,SIKA.NS,TANAA.BO,ROSSELLIND.NS,HAL.NS,BEL.NS,BDL.NS,DRONACHRYA.BO"
11,Cable/Satellite Tv,Consumer Services,67,58,52,64,"NDLVENTURE.NS,DEN.NS"
12,Biotechnology,Health Technology,67,58,49,75,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,HALEOSLABS.NS,ANL.BO,ANTHEM.NS,FERMENTA.NS,FABTECH.NS,GVBL.BO"
13,Electronic Production Equipment,Electronic Technology,66,64,67,63,"SELECTRIC.BO,AVALON.NS,APOLLO.NS,SYRMA.NS,DATAPATTNS.NS,NELCO.NS,CYIENTDLM.NS,PGEL.NS,DIXON.NS,ELIN.NS,KAYNES.NS"
14,Computer Processing Hardware,Electronic Technology,66,88,24,86,IDM.BO
15,Marine Shipping,Transportation,63,45,60,58,"PPARIVAH.BO,DREDGECORP.NS,COASTCORP.NS,GESHIP.NS,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
