Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
12,JTLDEFENCE.BO,631.35,6.72K,Non-Energy Minerals,Other Metals/Minerals,98.0,96.0,98.0,98.0,13.6929,13.6929,3.02K,1.97K,694.3,55.58,6.65B,No,485.26,188.67,508.67,245.56
28,SHENTRA.BO,131.0,0.22K,Process Industries,Chemicals: Specialty,98.0,94.0,95.0,97.0,2.0321,0.7429,0.09K,0.28K,134.85,16.65,581.40M,No,104.68,62.23,107.47,76.64
30,AXISOL.BO,349.75,5.89K,Technology Services,Information Technology Services,98.0,87.0,85.0,98.0,5.925,5.925,4.00K,1.23K,353.0,16.53,16.49B,No,310.86,182.31,320.39,235.33
51,AHLWEST.NS,547.85,0.54K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,24.0,94.0,98.0,25.9929,22.9321,2.17K,0.84K,751.4,137.0,6.38B,No,582.3,290.17,577.24,347.58
54,ZELIO.BO,765.0,5.50K,Consumer Durables,Motor Vehicles,97.0,95.0,94.0,97.0,35.7821,24.9107,22.47K,35.35K,840.0,154.9,16.18B,No,605.97,431.44,621.89,449.51
72,BLISSGVS.NS,455.15,239.33K,Health Technology,Pharmaceuticals: Major,96.0,7.0,96.0,97.0,20.8607,20.5143,1847.97K,267.61K,553.0,118.0,48.36B,No,462.71,264.5,471.32,307.32
80,VENUSREM.NS,1539.3,31.89K,Health Technology,Pharmaceuticals: Major,96.0,9.0,95.0,95.0,107.7143,106.3429,89.35K,55.82K,2044.3,424.0,20.60B,No,1650.16,981.97,1679.59,1129.78
98,YASHO.NS,3215.6,18.01K,Consumer Non-Durables,Food: Specialty/Candy,96.0,74.0,98.0,97.0,149.2643,149.2643,39.01K,18.73K,3365.0,1130.0,38.76B,No,2766.46,1815.44,2846.95,1923.53
115,HITECHCORP.NS,322.0,5.95K,Producer Manufacturing,Miscellaneous Manufacturing,95.0,64.0,98.0,94.0,7.3821,6.9429,35.05K,10.47K,333.9,112.0,5.53B,No,300.44,194.75,309.63,200.15
117,MTARTECH.NS,5453.5,823.16K,Electronic Technology,Aerospace & Defense,95.0,0.0,40.0,96.0,322.0714,220.8571,1372.76K,218.71K,8714.0,1390.5,167.75B,No,7104.03,4386.44,7036.45,5187.8
