Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Nan,Nan,91,94,85,96,SURAJINDPP.BO
2,Computer Communications,Electronic Technology,81,2,16,88,KERNEX.NS
3,Food: Meat/Fish/Dairy,Consumer Non-Durables,73,74,73,64,"SCPL.NS,MILKYMIST.NS,ESSEX.BO,KWIL.NS,CHATHA.BO,HATSUN.NS,MUKKA.NS,APEX.NS,SCAGRO.BO,MODAIRY.BO,HERITGFOOD.NS,PARAGMILK.NS,NCCBLUE.BO,DODLA.NS"
4,Airlines,Transportation,70,37,58,66,"AFCOM.BO,TAALTECH.NS,JETFREIGHT.NS,INDIGO.NS"
5,Biotechnology,Health Technology,70,62,65,70,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,ANTHEM.NS,ANL.BO,HALEOSLABS.NS,GVBL.BO,FERMENTA.NS,FABTECH.NS"
6,Oil & Gas Production,Energy Minerals,70,75,85,68,"ASIANENE.NS,PRABHA.NS,BHAGWOX.BO,VOGL.NS"
7,Contract Drilling,Industrial Services,65,73,58,51,JINDRILL.NS
8,Oilfield Services/Equipment,Industrial Services,65,64,66,65,"CRYOGENIC.BO,TRISHAKT.BO,DEEPINDS.NS,DOLPHIN.NS,SEAMECLTD.NS,ALPHAGEO.NS,UNIDT.NS,RVTH.NS,OILCOUNTUB.NS,COCHMAL.BO,GARWAOFFS.BO,GLOBALVECT.NS"
9,Pharmaceuticals: Major,Health Technology,63,59,59,61,"VINRKLB.BO,PARMAX.BO,BLISSGVS.NS,INDSWFTLAB.NS,NOVARTIND.NS,MOREPENLAB.NS,BAFNAPH.NS,SHILPAMED.NS,SAKAR.NS,VIKRAMTH.BO,VALIANTLAB.NS,VENUSREM.NS,SUVEN.NS,LAURUSLABS.NS,SENORES.NS,MARKSANS.NS,AMANTA.NS,ACUTAAS.NS,SIGACHI.NS,GLAND.NS,NEULANDLAB.NS,COLINZ.BO,KOPRAN.NS,ASTONEALAB.BO,DIVISLAB.NS,ALIVUS.NS,WOCKPHARMA.NS,CORONA.NS,SMSPHARMA.NS,INNOVACAP.NS,WINDLAS.NS,SMRUTHIORG.BO,AAREYDRUGS.NS,NGLFINE.NS,CAPLIPOINT.NS,IPCALAB.NS,SOLARA.NS,NOVELIX.BO,BETA.NS,SUDARSHAN.BO,BALPHARMA.NS,THEMISMED.NS,GODAVARI.BO,ORCHPHARMA.NS,HEXAGON.NS,EMCURE.NS,SHUKRAPHAR.NS,ANG.BO,SHAMROIN.BO,PHRMASI.BO,UNICHEMLAB.NS,MEDICAPQ.NS,SGRL.NS,PPLPHARMA.NS,HESTERBIO.NS,GUFICBIO.NS,AJANTPHARM.NS,AMBALALSA.NS,STAR.NS,SPARC.NS,VIYASH.NS,TORNTPHARM.NS,SUPRIYA.NS,RPGLIFE.NS,BPLPHARMA.NS,GUJTHEM.NS,PANJON.BO,GLAXO.NS,AARTIPHARM.NS,ANUHPHR.NS,TTKHLTCARE.NS,MEDICAMEQ.NS,MAKERSL.NS,ALBERTDAVD.NS,GLENMARK.NS,INDGN.NS,TLL.BO,SAIPARENT.NS,ALEMBICLTD.NS,BLUEJET.NS,ZYDUSLIFE.NS,BRAWN.BO,INDOCO.NS,MANGALAM.NS,SUNLOC.NS,AARTIDRUGS.NS,HIKAL.NS,GUJTERC.BO,HAMPS.BO,KILITCH.NS,LINCOLN.NS,CONCORD.BO,SUNPHARMA.NS,JUBLPHARMA.NS,PARNAXLAB.NS,PRAVEG.NS,OXYGENTAPH.BO,KPL.NS,APLLTD.NS,AUROLAB.BO,SANJIVIN.BO,BIOCON.NS,BAJAJHCARE.NS,ANURAS.NS,MERCURYLAB.BO,FREDUN.NS,ONESOURCE.NS,BIOFILCHEM.NS,MANKIND.NS,ROOPAIND.BO,COHANCE.NS,ZENOTECH.BO,PANACEABIO.NS,JENBURPH.NS,ALKEM.NS,WANBURY.NS,ABBOTINDIA.NS,VRL.BO,PGHL.NS,NATCOPHARM.NS,ERIS.NS,LACTOSE.BO,DRREDDY.NS,KREBSBIO.NS,PANCHSHEEL.BO,SHELTER.BO,TYCHE.BO,SANOFICONR.NS,MEDICO.NS,KIMIABL.BO,DCAL.NS,PFIZER.NS,FDC.NS,ALPA.NS,BROOKS.NS,ZOTA.NS,SANOFI.NS,PHARMAID.BO,ASTRAZEN.NS,STARSOURCE.BO,SYSCHEM.BO"
10,Electronic Production Equipment,Electronic Technology,63,50,68,67,"CYIENTDLM.NS,AVALON.NS,SYRMA.NS,DATAPATTNS.NS,APOLLO.NS,NELCO.NS,DIXON.NS,PGEL.NS,KAYNES.NS,SELECTRIC.BO,ELIN.NS"
11,Computer Peripherals,Electronic Technology,62,69,59,64,"PANACHE.NS,WEPSOLN.BO,NETWEB.NS,INDTONER.BO,CONTROLPR.NS"
12,Electronics/Appliance Stores,Retail Trade,62,57,65,59,"EMIL.NS,BHATIA.BO,ROBU.BO,AVL.NS,MTL.BO,UML.BO,LOGICA.BO"
