Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,VAGHANI.BO,214.8,,Consumer Durables,Homebuilding,99.0,97.0,98.0,98.0,,,,,,No
2,ISTRNETWK.BO,49.86,30.60K,Commercial Services,Miscellaneous Commercial Services,98.0,73.0,94.0,98.0,139.17K,73.65K,72.15,4.06,3.31B,No
3,SALSAIN.BO,97.17,0.00K,Finance,Financial Conglomerates,98.0,98.0,99.0,98.0,0.00K,0.00K,97.17,13.89,677.47M,No
4,VEGA.BO,299.55,,Distribution Services,Wholesale Distributors,98.0,98.0,96.0,97.0,,,,,,No
5,BIZOTIC.BO,1048.0,5.20K,Consumer Non-Durables,Apparel/Footwear,98.0,90.0,97.0,98.0,10.99K,6.40K,1053.0,70.06,8.43B,No
6,APIS.BO,92.43,10.12K,Consumer Non-Durables,Food: Major Diversified,98.0,98.0,98.0,98.0,57.55K,317.75K,110.42,10.68,12.73B,No
7,SRICC.BO,67.79,0.07K,Non-Energy Minerals,Construction Materials,98.0,95.0,12.0,93.0,5.80K,5.38K,99.29,8.03,610.11M,No
8,CMBL.BO,198.0,0.11K,Finance,Regional Banks,98.0,0.0,32.0,97.0,0.13K,0.41K,414.3,17.46,12.55B,No
9,CHECKPOINT.BO,126.6,3.57K,Distribution Services,Medical Distributors,98.0,93.0,97.0,98.0,16.09K,10.64K,144.4,9.41,692.29M,No
10,MAGNUS.BO,44.25,0.15K,Commercial Services,Miscellaneous Commercial Services,98.0,97.0,98.0,98.0,2.60K,1.41K,44.25,7.87,277.81M,No
11,CRIMSON.BO,58.43,0.10K,Non-Energy Minerals,Steel,98.0,97.0,97.0,98.0,0.19K,0.81K,58.43,10.33,258.74M,No
12,REGAL.BO,54.32,3.62K,Finance,Investment Banks/Brokers,98.0,98.0,,,1.66K,1.09K,63.81,13.55,166.88M,No
13,SESHACHAL.BO,62.89,0.00K,Technology Services,Information Technology Services,98.0,98.0,,,0.14K,0.27K,62.89,15.0,436.68M,No
14,CUPID.NS,458.55,13999.97K,Consumer Non-Durables,Household/Personal Care,98.0,84.0,97.0,98.0,7432.80K,25423.67K,526.95,55.75,123.11B,No
15,MILEFUR.BO,30.18,66.00K,Consumer Durables,Home Furnishings,98.0,73.0,98.0,98.0,97.83K,106.50K,31.66,3.83,280.58M,No
16,SPICEISLIN.BO,214.8,14.70K,Process Industries,Textiles,98.0,98.0,98.0,98.0,13.06K,28.36K,228.65,31.6,1.34B,No
17,SYNTHFO.BO,1591.75,1.76K,Producer Manufacturing,Metal Fabrication,98.0,57.0,91.0,98.0,1.28K,0.92K,1848.0,205.5,23.05B,No
18,SOMAPPR.BO,266.15,17.20K,Process Industries,Pulp & Paper,98.0,98.0,98.0,98.0,3.65K,18.98K,290.95,43.89,30.73B,No
19,RRFIN.BO,123.5,3.07K,Finance,Insurance Brokers/Services,98.0,4.0,67.0,97.0,14.00K,6.85K,263.7,11.8,1.37B,No
20,KINETRU.BO,74.34,19.12K,Finance,Finance/Rental/Leasing,98.0,98.0,,,1.22K,2.18K,74.34,19.98,249.78M,No
21,BPAGRI.BO,62.95,2.78K,Process Industries,Industrial Specialties,98.0,0.0,9.0,70.0,12.51K,3.30K,114.61,13.96,37.93B,No
22,TRANSCHEM.BO,172.15,7.62K,Health Technology,Pharmaceuticals: Other,98.0,77.0,98.0,98.0,18.17K,12.73K,194.25,31.1,2.11B,No
23,INLCM.BO,1556.15,0.68K,Distribution Services,Wholesale Distributors,98.0,5.0,16.0,95.0,7.01K,2.66K,2640.75,156.75,4.16B,No
24,TELECANOR.BO,33.26,121.84K,Technology Services,Packaged Software,98.0,79.0,98.0,98.0,86.71K,136.70K,46.87,5.37,378.86M,No
25,PHRMASI.BO,119.45,0.16K,Health Technology,Pharmaceuticals: Major,98.0,95.0,98.0,98.0,3.10K,4.89K,131.75,23.6,815.48M,No
26,RSTL.BO,304.0,1.50K,Non-Energy Minerals,Steel,98.0,97.0,98.0,97.0,8.97K,9.45K,322.0,75.05,2.52B,No
27,GHVINFRA.BO,231.1,17.97K,Technology Services,Data Processing Services,98.0,1.0,9.0,67.0,15.21K,7.19K,362.4,23.05,16.66B,No
28,CDG.BO,172.75,12.59K,Process Industries,Industrial Specialties,98.0,98.0,98.0,,5.33K,14.22K,176.25,26.71,1.60B,No
29,PANKAJPO.BO,56.74,4.20K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,98.0,98.0,98.0,12.27K,33.87K,57.06,12.84,314.56M,No
30,TAKE.NS,41.64,1699.39K,Technology Services,Information Technology Services,98.0,94.0,97.0,98.0,1897.79K,1399.96K,45.0,6.51,6.09B,No
31,RRECL.BO,152.0,0.90K,Finance,Real Estate Development,97.0,91.0,33.0,10.0,4.44K,4.36K,335.95,12.9,2.63B,No
32,AMITSEC.BO,41.77,3.88K,Commercial Services,Miscellaneous Commercial Services,97.0,72.0,74.0,97.0,2.15K,3.83K,67.16,7.28,296.57M,No
33,OSIAJEE.BO,432.65,19.43K,Process Industries,Textiles,97.0,93.0,95.0,93.0,25.13K,15.14K,440.0,49.01,2.34B,No
34,OCTAWARE.BO,87.52,1.60K,Technology Services,Information Technology Services,97.0,98.0,98.0,98.0,0.85K,2.84K,87.52,22.09,314.25M,No
35,INDOKEM.BO,711.55,4.79K,Process Industries,Industrial Specialties,97.0,18.0,94.0,96.0,16.28K,11.08K,930.0,125.89,19.84B,No
36,CMXLTD.BO,55.65,12.39K,Finance,Financial Conglomerates,97.0,68.0,95.0,98.0,32.22K,11.79K,69.13,6.93,631.28M,No
37,VRWODAR.BO,55.62,,Non-Energy Minerals,Forest Products,97.0,81.0,90.0,94.0,,,,,,No
38,GENESIS.BO,78.0,0.93K,Producer Manufacturing,Miscellaneous Manufacturing,97.0,22.0,4.0,98.0,0.57K,1.09K,181.3,17.47,1.01B,No
