Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,GDLLEAS.BO,103.1,0.01K,Finance,Finance/Rental/Leasing,99.0,2.0,83.0,98.0,4.41K,0.51K,169.8,9.62,516.54M,No
2,AXISOL.BO,170.75,13.55K,Technology Services,Information Technology Services,98.0,98.0,,,1.11K,1.93K,170.75,24.38,8.07B,No
3,FILTRON.BO,99.3,0.01K,Producer Manufacturing,Industrial Machinery,98.0,93.0,98.0,,3.21K,5.81K,106.41,11.63,6.31B,No
4,EASTINDIA.BO,108.3,0.55K,Process Industries,Containers/Packaging,98.0,88.0,82.0,98.0,3.73K,5.15K,148.0,22.27,1.60B,No
5,SESHACHAL.BO,96.41,2.25K,Technology Services,Information Technology Services,98.0,95.0,,,1.48K,1.99K,96.41,15.0,669.43M,No
6,SERIND.BO,732.35,0.06K,Transportation,Air Freight/Couriers,98.0,89.0,98.0,98.0,1.60K,2.10K,793.05,88.87,724.73M,No
7,MAGNUS.BO,63.16,1.44K,Commercial Services,Miscellaneous Commercial Services,98.0,97.0,98.0,98.0,3.98K,5.36K,63.16,8.26,213.50M,No
8,SIMANDHAR.BO,120.55,0.56K,Distribution Services,Wholesale Distributors,98.0,94.0,,,11.22K,4.75K,138.75,21.5,368.51M,No
9,CIL.BO,261.75,0.01K,Commercial Services,Advertising/Marketing Services,98.0,34.0,97.0,98.0,1.15K,1.11K,307.0,30.5,1.41B,No
10,STEELCO.BO,82.32,0.40K,Non-Energy Minerals,Steel,98.0,98.0,,,0.08K,0.09K,82.32,16.53,408.80M,No
11,BIZOTIC.BO,938.45,3.20K,Consumer Non-Durables,Apparel/Footwear,98.0,62.0,76.0,98.0,6.42K,5.44K,1053.0,73.4,7.55B,No
12,MAXGROW.BO,57.58,11.52K,Commercial Services,Personnel Services,98.0,98.0,,,24.22K,45.37K,73.36,12.15,2.30B,No
13,ISTRNETWK.BO,41.49,39.29K,Commercial Services,Miscellaneous Commercial Services,98.0,12.0,61.0,97.0,68.21K,42.62K,72.15,4.47,2.76B,No
14,SPICEISLIN.BO,259.0,6.20K,Process Industries,Textiles,98.0,95.0,98.0,98.0,20.17K,3.49K,313.15,32.3,1.61B,No
15,JAUSPOL.BO,35.65,49.30K,Process Industries,Containers/Packaging,98.0,98.0,98.0,98.0,12.98K,30.82K,37.11,5.8,164.90M,No
16,AUTOINT.BO,452.0,1.69K,Finance,Finance/Rental/Leasing,98.0,25.0,1.0,97.0,2.52K,1.57K,1031.0,38.72,1.57B,No
17,TELECANOR.BO,45.39,100.61K,Technology Services,Packaged Software,98.0,96.0,97.0,98.0,98.44K,103.52K,48.5,5.37,517.03M,No
18,IBINFO.BO,674.95,2.17K,Consumer Non-Durables,Food: Major Diversified,98.0,98.0,98.0,98.0,4.48K,0.55K,674.95,140.0,864.42M,No
19,AMITSEC.BO,51.21,0.02K,Commercial Services,Miscellaneous Commercial Services,98.0,20.0,86.0,94.0,2.40K,2.04K,67.16,7.28,363.59M,No
20,PANKAJPO.BO,59.91,0.62K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,40.0,98.0,98.0,21.11K,7.20K,75.97,12.84,332.14M,No
21,SYNTHFO.BO,1798.95,0.89K,Producer Manufacturing,Metal Fabrication,98.0,50.0,86.0,98.0,1.23K,0.60K,2400.0,214.2,26.05B,No
22,SRICC.BO,43.6,1.13K,Non-Energy Minerals,Construction Materials,98.0,3.0,5.0,3.0,2.84K,1.85K,99.29,12.79,392.40M,No
