Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
56,BLISSGVS.NS,438.35,1237.64K,Health Technology,Pharmaceuticals: Major,97.0,98.0,97.0,97.0,2551.54K,6407.42K,455.95,118.0,46.37B,No
60,MODINSU.BO,386.25,74.13K,Producer Manufacturing,Electrical Products,97.0,54.0,95.0,97.0,96.10K,106.70K,475.95,97.0,18.21B,No
68,VEL.BO,60.75,25.35K,Distribution Services,Wholesale Distributors,96.0,89.0,89.0,95.0,23.92K,38.07K,63.5,14.06,1.55B,No
72,PARMESHWAR.BO,200.5,7.00K,Non-Energy Minerals,Other Metals/Minerals,96.0,54.0,94.0,97.0,28.51K,22.22K,241.5,60.01,3.07B,No
75,KSHINTL.NS,819.45,427.05K,Producer Manufacturing,Electrical Products,96.0,97.0,97.0,,516.87K,1044.94K,867.7,330.0,55.52B,No
84,SWADEIN.BO,95.99,4.28K,Process Industries,Textiles,96.0,46.0,6.0,28.0,7.32K,8.48K,164.0,16.8,2.22B,No
95,THANGAMAYL.NS,5351.9,461.27K,Consumer Durables,Other Consumer Specialties,96.0,95.0,88.0,94.0,139.20K,166.45K,5469.9,1750.1,166.35B,No
98,TDPOWERSYS.NS,1312.8,686.71K,Producer Manufacturing,Electrical Products,95.0,86.0,92.0,94.0,1407.97K,1437.99K,1379.6,453.1,205.10B,No
99,RAPICUT.BO,188.65,5.86K,Non-Energy Minerals,Other Metals/Minerals,95.0,37.0,80.0,96.0,10.37K,20.25K,204.95,66.66,1.01B,No
110,INDOSMC.BO,280.0,39.00K,Producer Manufacturing,Electrical Products,95.0,92.0,97.0,,119.03K,205.67K,302.5,134.0,6.40B,No
115,FREDUN.BO,2308.85,6.64K,Health Technology,Pharmaceuticals: Major,95.0,35.0,91.0,84.0,12.50K,24.94K,2620.0,707.9,12.64B,No
127,AMITSEC.BO,54.15,0.01K,Commercial Services,Miscellaneous Commercial Services,95.0,85.0,43.0,75.0,0.41K,0.21K,67.16,16.93,384.47M,No
130,SHADOWFAX.NS,201.07,1940.91K,Technology Services,Packaged Software,94.0,91.0,95.0,,2519.80K,3348.36K,211.77,98.55,117.58B,No
131,CIANAGRO.BO,1520.0,54.30K,Process Industries,Agricultural Commodities/Milling,94.0,4.0,73.0,69.0,110.19K,151.97K,3633.15,385.1,42.54B,No
142,UNIVCABLES.NS,1227.5,278.22K,Electronic Technology,Electronic Components,94.0,88.0,96.0,87.0,260.20K,687.10K,1302.5,576.0,42.59B,No
144,COCKERILL.NS,9164.5,37.79K,Non-Energy Minerals,Steel,94.0,98.0,,,20.58K,56.55K,9500.0,5015.25,,No
146,KIRLOSENG.NS,1913.3,248.50K,Producer Manufacturing,Electrical Products,94.0,85.0,89.0,95.0,455.44K,502.89K,1990.8,825.6,278.16B,No
156,SPORTKING.NS,180.38,454.03K,Process Industries,Textiles,94.0,88.0,94.0,96.0,529.68K,1264.19K,198.5,78.17,22.96B,No
157,SPML.BO,216.05,1.00K,Distribution Services,Medical Distributors,94.0,0.0,,,96.16K,80.22K,381.2,121.1,1.90B,No
162,RPTECH.NS,546.25,119.84K,Distribution Services,Electronics Distributors,93.0,82.0,93.0,95.0,209.69K,223.35K,575.0,275.6,36.00B,No
171,SASKEN.NS,2181.2,45.17K,Technology Services,Information Technology Services,93.0,98.0,97.0,94.0,221.22K,200.97K,2358.7,991.0,33.12B,No
190,SBC.NS,37.1,14387.18K,Distribution Services,Wholesale Distributors,93.0,83.0,72.0,91.0,12441.15K,17203.39K,40.45,14.21,17.67B,No
191,SATIN.NS,241.39,704.76K,Finance,Finance/Rental/Leasing,93.0,93.0,94.0,94.0,962.55K,582.07K,245.54,133.01,26.55B,No
198,KMEW.NS,1842.3,73.90K,Producer Manufacturing,Trucks/Construction/Farm Machinery,92.0,8.0,72.0,88.0,136.36K,136.57K,2285.4,762.95,45.03B,No
215,STYLAMIND.NS,3053.5,19.38K,Non-Energy Minerals,Forest Products,92.0,95.0,89.0,92.0,60.21K,34.74K,3089.8,1593.7,51.78B,No
224,THERMAX.NS,4832.1,203.03K,Producer Manufacturing,Industrial Machinery,91.0,90.0,94.0,94.0,331.73K,477.36K,5075.0,2742.7,544.33B,No
229,IMFA.NS,1499.0,127.44K,Non-Energy Minerals,Other Metals/Minerals,91.0,72.0,75.0,82.0,220.56K,309.58K,1679.9,678.85,80.88B,No
232,NGIL.NS,41.3,27.26K,Consumer Non-Durables,Food: Specialty/Candy,91.0,85.0,94.0,92.0,37.81K,34.25K,43.89,22.01,735.77M,No
254,BELRISE.NS,215.98,1773.80K,Producer Manufacturing,Auto Parts: Oem,91.0,51.0,72.0,89.0,5084.91K,4956.41K,228.8,96.33,192.20B,No
255,UNIPARTS.NS,633.95,200.69K,Producer Manufacturing,Auto Parts: Oem,90.0,90.0,90.0,87.0,174.23K,604.16K,654.0,335.0,28.59B,No
259,SUBAM.BO,216.3,6.40K,Process Industries,Pulp & Paper,90.0,37.0,78.0,65.0,16.58K,16.98K,244.0,70.77,5.94B,No
263,ARVIND.NS,493.7,612.58K,Process Industries,Textiles,90.0,94.0,90.0,89.0,824.50K,830.84K,510.8,274.8,129.41B,No
271,JSTL.BO,77.38,58.52K,Health Services,Medical/Nursing Services,90.0,12.0,67.0,86.0,23.68K,24.20K,93.9,32.85,1.54B,No
281,SOTL.NS,560.5,1747.44K,Process Industries,Chemicals: Specialty,90.0,95.0,92.0,93.0,185.26K,614.71K,579.75,285.8,38.43B,No
293,GOKULAGRO.NS,232.85,128.71K,Process Industries,Agricultural Commodities/Milling,89.0,56.0,89.0,77.0,2620.89K,535.93K,249.92,133.28,68.71B,No
296,ZENLABS.BO,37.0,3.22K,Health Technology,Pharmaceuticals: Generic,89.0,96.0,96.0,86.0,14.21K,26.10K,39.99,16.5,240.87M,No
298,CONCORD.BO,82.29,5.08K,Health Technology,Pharmaceuticals: Major,89.0,60.0,53.0,60.0,4.81K,6.63K,92.52,29.0,1.08B,No
299,IFCI.NS,79.6,69237.76K,Finance,Finance/Rental/Leasing,89.0,95.0,87.0,93.0,31141.85K,74387.13K,82.69,46.23,214.47B,No
311,TMB.NS,745.9,163.72K,Finance,Regional Banks,89.0,56.0,66.0,91.0,509.13K,494.01K,770.0,411.8,118.11B,No
