Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,97,66,0,65,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,88,93,87,86,NDLVENTURE.NS
3,Discount Stores,Retail Trade,84,71,2,26,SPICELOUNG.BO
4,Major Banks,Finance,82,71,79,85,"UNIONBANK.NS,INDIANB.NS,BANKINDIA.NS,FEDERALBNK.NS,MAHABANK.NS,RBLBANK.NS,CANBK.NS,SOUTHBANK.NS,IDBI.NS,BANKBARODA.NS,AXISBANK.NS,PNB.NS,BANDHANBNK.NS,INDUSINDBK.NS,CSBBANK.NS,KOTAKBANK.NS,CENTRALBK.NS,HDFCBANK.NS,IOB.NS"
5,Real Estate Investment Trusts,Finance,78,62,74,77,"FUNDVISER.BO,BIRET.BO,INDUSINVIT.BO,MINDSPACE.BO,EMBASSY.BO,KRT.BO,NXST.BO,ANNAINFRA.BO"
6,Life/Health Insurance,Finance,74,62,76,74,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,ICICIPRULI.NS,STARHEALTH.NS,BAJAJFINSV.NS,LICI.NS,NIVABUPA.NS"
7,Computer Peripherals,Electronic Technology,72,77,55,73,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
8,Drugstore Chains,Retail Trade,71,77,81,73,MEDPLUS.NS
9,Computer Communications,Electronic Technology,70,9,67,73,KERNEX.NS
10,Motor Vehicles,Consumer Durables,69,64,59,63,"FORCEMOT.NS,ATHERENERG.NS,ZELIO.BO,SMLMAH.NS,TMCV.NS,EICHERMOT.NS,TVSMOTOR.NS,HEROMOTOCO.NS,SANDHAR.NS,M&M.NS,ATULAUTO.NS,MARUTI.NS,HYUNDAI.NS,TMPV.NS,SEVL.BO,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
11,Beverages: Non-Alcoholic,Consumer Non-Durables,68,68,76,70,"ORIBEVER.BO,VBL.NS"
12,Biotechnology,Health Technology,68,73,70,70,"TITANBIO.BO,RUBICON.NS,FERMENTA.BO,ANL.BO,AKUMS.NS,ANTHEM.NS,HALEOSLABS.NS,FABTECH.NS"
13,Specialty Insurance,Finance,68,66,67,74,"ICICIGI.NS,GICRE.NS"
14,Integrated Oil,Energy Minerals,67,42,68,68,"GNRL.BO,IOC.NS,ANTELOPUS.NS,IRMENERGY.NS,HINDOILEXP.NS"
