Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,VAGHANI.BO,202.55,8.55K,Consumer Durables,Homebuilding,99.0,97.0,98.0,98.0,23.18K,31.79K,202.55,19.92,3.20B,No
2,EASTINDIA.BO,111.93,3.11K,Process Industries,Containers/Packaging,98.0,93.0,97.0,,2.88K,2.59K,148.0,12.43,1.65B,No
3,SMTEL.BO,211.8,0.00K,Commercial Services,Miscellaneous Commercial Services,98.0,97.0,98.0,,0.01K,0.01K,211.8,23.81,3.50B,No
4,FILTRON.BO,99.3,0.41K,Producer Manufacturing,Industrial Machinery,98.0,97.0,98.0,,0.94K,4.33K,99.3,11.63,259.82M,No
5,APIS.BO,90.93,13.29K,Consumer Non-Durables,Food: Major Diversified,98.0,98.0,98.0,98.0,29.80K,181.75K,90.93,10.68,12.53B,No
6,SERIND.BO,777.3,0.37K,Transportation,Air Freight/Couriers,98.0,97.0,98.0,98.0,0.84K,1.92K,793.05,88.87,769.21M,No
7,CHECKPOINT.BO,138.75,20.29K,Distribution Services,Medical Distributors,98.0,94.0,98.0,98.0,16.20K,10.64K,138.75,9.41,758.73M,No
8,CMBL.BO,214.0,0.41K,Finance,Regional Banks,98.0,0.0,76.0,98.0,0.10K,0.35K,414.3,17.46,13.57B,No
9,CIL.BO,283.45,4.01K,Commercial Services,Advertising/Marketing Services,98.0,91.0,97.0,98.0,2.48K,5.49K,307.0,27.13,1.53B,No
10,SRICC.BO,69.25,2.22K,Non-Energy Minerals,Construction Materials,98.0,77.0,5.0,94.0,6.23K,6.29K,99.29,4.0,623.25M,No
11,CHPLIND.BO,118.6,3.70K,Consumer Durables,Home Furnishings,98.0,95.0,98.0,,4.32K,2.91K,122.4,15.16,361.33M,No
