Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,96,96,95,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,93,52,19,70,"MIDWEST.BO,DECNGOLD.NS"
3,Cable/Satellite Tv,Consumer Services,87,76,51,87,NDLVENTURE.NS
4,Biotechnology,Health Technology,71,51,70,72,"TITANBIO.BO,RUBICON.NS,ANL.BO,AKUMS.NS,HALEOSLABS.NS,ANTHEM.NS,FERMENTA.NS,FABTECH.NS"
5,Telecommunications Equipment,Electronic Technology,71,59,70,71,"HFCL.NS,ADCINDIA.BO,VALIANT.BO,MIRCELECTR.NS,ROSSTECH.NS,ASTRAMICRO.NS,SMARTLINK.NS,PRECISIO.BO,DLINKINDIA.NS,TEJASNET.NS,AVANTEL.NS,DCI.NS,KAVDEFENCE.NS,PUNJCOMMU.BO,BPL.NS"
6,Computer Peripherals,Electronic Technology,70,64,65,64,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
7,Marine Shipping,Transportation,70,61,58,66,"DREDGECORP.NS,COASTCORP.NS,PPARIVAH.BO,GESHIP.NS,GLOTTIS.NS,TRANSWORLD.NS,GPPL.NS"
8,Nan,Nan,67,86,77,0,KRISHPP.BO
9,Contract Drilling,Industrial Services,66,41,51,69,JINDRILL.NS
10,Oil & Gas Pipelines,Industrial Services,65,83,77,58,RIIL.NS
11,Airlines,Transportation,64,85,70,59,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
12,Electronic Equipment/Instruments,Electronic Technology,63,60,60,59,"APARINDS.NS,POWERINDIA.NS,CNCRD.BO,APLAB.BO,APLABPP.BO,DIGILOGIC.BO,NAGPI.BO,TVSELECT.NS,SPECTRUM.NS,GENUSPOWER.NS,WAAREEINDO.NS,HONAUT.NS,DENORA.NS,HPL.NS,SHRADDHA.BO,NITIRAJ.NS,JGTL.BO,HINDHARD.BO,WEL.NS"
13,Other Metals/Minerals,Non-Energy Minerals,61,39,52,61,"JTLDEFENCE.BO,PARMESHWAR.BO,VIDYAWIRES.NS,RAPICUT.BO,SBCL.NS,MANAKALUCO.NS,HINDCOPPER.NS,IMFA.NS,SCBL.BO,ASHAPURMIN.NS,MIDHANI.NS,NRL.NS,POCL.NS,KACHCHH.BO,HINDALCO.NS,SANDUMA.NS,NMDC.NS,HINDZINC.NS,MMP.NS,MCL.NS,SERA.BO,NILE.NS,MAITHANALL.NS,GRAVITA.NS,MOIL.NS,ZODJRDMKJ.BO,JAINREC.NS,CHROME.BO,CUBEXTUB.NS,COCHINM.BO,INDSILHYD.BO,SOUTHMG.BO,KRUPALU.BO,SIYARAM.BO,SHARVAYA.BO"
14,Miscellaneous,Miscellaneous,61,56,70,70,"INOVSYNTH.BO,ASHIKA.NS,SCILAL.NS"
15,Industrial Specialties,Process Industries,61,56,65,56,"CDG.BO,FCL.NS,CFL.BO,RAIN.NS,HSCL.NS,BEEZAASAN.BO,VIPULORG.BO,XPROINDIA.NS,KELENRG.BO,GOCLCORP.NS,DHINDIA.BO,INDOKEM.BO,PANAMAPET.NS,WAAREE.BO,GRINDWELL.NS,SEJALLTD.NS,KOTYARK.NS,CARBORUNIV.NS,BODALCHEM.NS,AVIVA.BO,SOLARINDS.NS,SFL.NS,HARDCAS.BO,ASIANPAINT.NS,GRAPHITE.NS,TINNARUBR.NS,BORORENEW.NS,GANDHAR.NS,VISAKAIND.NS,ELANTAS.NS,PIDILITIND.NS,BERGEPAINT.NS,DYNAMIND.BO,KAMAHOLD.NS,NIKHILAD.BO,BEPL.NS,INDIGOPNTS.NS,PODDARMENT.NS,GOACARBON.NS,JSWDULUX.NS,KANSAINER.NS,VINYOFL.BO,AXELPOLY.BO,RUBFILA.NS,HINDADH.BO,SPLPETRO.NS,SRF.NS,PCBL.NS,DUROPACK.BO,SIRCA.NS,ASSOCIATED.BO,JYOTIRES.BO,GMPL.BO,BRIGHTBR.BO,DICIND.NS,MHLXMIRU.NS,SHALPAINTS.NS,ESTER.NS,MULTIBASE.BO,INNOVATORS.BO,RETINA.BO"
16,Electronic Components,Electronic Technology,61,49,54,51,"UNIVCABLES.NS,ELPROINTL.NS,CENTUM.NS,MRTX.BO,GUJARATPOLY.BO,HEG.NS,BCCFUBA.BO,INCAP.BO,MEIL.NS,FINELINE.BO"
17,Motor Vehicles,Consumer Durables,60,60,44,54,"ZELIO.BO,ATHERENERG.NS,SANDHAR.NS,OLAELEC.NS,SMLMAH.NS,OLECTRA.NS,EICHERMOT.NS,TMCV.NS,FORCEMOT.NS,TVSMOTOR.NS,ATULAUTO.NS,ATLASCYCLE.NS,MARUTI.NS,M&M.NS,HEROMOTOCO.NS,TMPV.NS,HYUNDAI.NS,SEVL.BO"
18,Pharmaceuticals: Generic,Health Technology,60,61,71,64,"ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
