Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
6,TANDHANIN.BO,158.0,8.43K,Finance,Investment Banks/Brokers,98.0,86.0,98.0,98.0,3.6214,2.0857,2.36K,8.68K,164.0,10.48,7.86B,No,127.38,52.64,130.68,69.56
9,MODMA.BO,54.91,1.50K,Producer Manufacturing,Metal Fabrication,98.0,1.0,95.0,98.0,3.1714,2.6914,3.67K,1.10K,85.79,1.1,6.40B,No,68.5,26.44,67.92,35.5
21,SPICEISLIN.BO,496.95,13.25K,Process Industries,Textiles,98.0,72.0,95.0,96.0,30.9464,30.1036,20.87K,16.50K,549.0,44.45,3.10B,No,444.82,254.69,449.95,322.88
39,SIMANDHAR.BO,141.8,0.51K,Distribution Services,Wholesale Distributors,97.0,6.0,74.0,97.0,7.7679,5.8679,2.75K,0.57K,180.95,21.5,433.47M,No,146.6,,145.13,121.69
57,KREONFIN.BO,81.9,29.00K,Finance,Finance/Rental/Leasing,97.0,92.0,98.0,97.0,5.2543,5.1993,35.54K,15.56K,83.9,19.5,1.66B,No,54.85,38.51,56.93,40.04
63,SKM.BO,475.0,4.00K,Process Industries,Chemicals: Major Diversified,97.0,95.0,97.0,98.0,15.3143,11.5786,42.74K,21.70K,476.4,102.05,5.81B,No,379.31,,389.82,240.07
65,SJCORP.BO,177.4,1.27K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,97.0,7.7257,2.3321,0.37K,1.90K,180.15,58.94,7.69B,No,96.13,75.08,99.14,79.88
96,TRUEGREEN.BO,188.45,17.90K,Process Industries,Textiles,96.0,29.0,93.0,98.0,9.7464,9.2036,12.54K,15.00K,200.85,52.75,6.21B,No,178.44,110.09,180.5,128.18
101,GDLLEAS.BO,62.26,0.03K,Finance,Finance/Rental/Leasing,96.0,8.0,6.0,0.0,3.8007,2.2193,1.27K,0.39K,169.8,8.33,311.93M,No,68.65,89.85,68.6,95.42
116,RAJPALAYAM.NS,839.9,0.59K,Process Industries,Textiles,95.0,52.0,,,30.1357,29.8,2.06K,1.65K,875.0,314.45,,No,819.43,,822.95,
121,INDSWFTLAB.NS,231.47,288.27K,Health Technology,Pharmaceuticals: Major,95.0,97.0,94.0,97.0,12.2914,12.015,1283.42K,1490.38K,248.45,87.15,20.10B,No,175.98,131.04,181.92,145.34
122,SW1.BO,191.1,0.00K,Finance,Investment Banks/Brokers,95.0,98.0,97.0,95.0,6.7107,1.6964,0.58K,1.77K,195.0,74.4,171.99M,No,111.07,99.99,114.83,102.55
136,ISTRNETWK.BO,48.99,6.99K,Commercial Services,Miscellaneous Commercial Services,95.0,51.0,39.0,38.0,2.7964,2.7521,23.53K,23.17K,72.15,11.81,3.54B,No,47.32,46.25,47.5,46.74
171,RPEL.NS,1313.8,74.60K,Process Industries,Chemicals: Major Diversified,94.0,78.0,96.0,88.0,54.4964,53.0036,171.72K,94.42K,1371.8,561.3,60.33B,No,1102.61,869.89,1127.79,866.51
178,GRAMEVA.BO,94.9,0.71K,Producer Manufacturing,Industrial Conglomerates,93.0,91.0,93.0,92.0,6.1071,3.75,1.65K,1.95K,116.0,28.8,455.46M,No,82.11,65.19,83.49,66.83
188,AVALON.NS,1724.0,193.80K,Electronic Technology,Electronic Production Equipment,93.0,44.0,93.0,94.0,89.7357,86.6,546.64K,375.95K,1853.0,777.3,115.18B,No,1608.28,1152.35,1638.68,1203.08
200,EXATO.BO,558.9,16.50K,Technology Services,Packaged Software,93.0,97.0,87.0,93.0,41.0821,38.2107,44.38K,169.85K,643.0,266.0,5.63B,No,399.55,,403.23,369.29
208,HSIL.BO,389.0,5.20K,Health Technology,Medical Specialties,93.0,72.0,85.0,87.0,15.1679,13.8679,40.15K,14.00K,446.0,170.01,5.66B,No,381.1,309.56,386.67,317.67
228,FCL.NS,38.75,13351.11K,Process Industries,Industrial Specialties,92.0,6.0,95.0,91.0,1.8943,1.8443,23359.30K,8976.10K,47.18,19.1,45.12B,No,37.81,27.35,37.79,28.03
233,TIRUPATIFL.NS,68.17,473.69K,Producer Manufacturing,Industrial Conglomerates,92.0,97.0,91.0,94.0,5.1493,5.0,767.27K,1105.21K,74.9,30.11,8.06B,No,51.31,41.46,51.62,43.53
240,VISL.NS,33.87,22421.92K,Non-Energy Minerals,Steel,92.0,,,,2.3871,1.755,94284.23K,100009.46K,44.78,19.06,132.44B,No,,,,
