Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,SELECTRIC.BO,1669.25,33.78K,Electronic Technology,Electronic Production Equipment,98.0,,,,108.1536,2.7493,0.75K,1.46K,1669.25,155.1,20.19B,No,,,,
2,SAMTELIN.BO,56.39,13.07K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,87.0,98.0,98.0,1.4236,0.5407,6.41K,18.94K,62.4,1.89,399.69M,No,45.09,17.27,46.79,24.33
3,APOLLOIN.BO,92.75,0.78K,Process Industries,Agricultural Commodities/Milling,98.0,97.0,98.0,98.0,1.72,0.2507,5.80K,6.04K,92.75,5.16,964.60M,No,61.97,23.22,64.8,31.33
4,KETOMOTORS.BO,217.95,1.76K,Process Industries,Chemicals: Agricultural,98.0,96.0,97.0,96.0,3.3607,0.0,5.39K,3.74K,217.95,4.57,15.35B,No,139.92,103.53,143.56,108.79
5,TANDHANIN.BO,151.85,21.00K,Finance,Investment Banks/Brokers,98.0,94.0,98.0,98.0,3.4357,1.8071,0.96K,5.13K,151.85,10.48,7.56B,No,110.47,44.78,115.35,60.07
6,MRUTR.BO,59.21,0.30K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,1.0207,0.0,0.50K,1.15K,59.21,0.46,42.78B,No,38.28,15.09,40.34,21.23
7,SMTEL.BO,440.0,0.23K,Commercial Services,Miscellaneous Commercial Services,98.0,79.0,24.0,97.0,25.475,24.6964,0.38K,0.37K,494.85,22.24,7.95B,No,417.07,276.82,414.67,360.76
8,MODMA.BO,59.8,0.20K,Producer Manufacturing,Metal Fabrication,98.0,0.0,98.0,98.0,1.42,0.6571,3.67K,0.91K,85.79,1.1,6.97B,No,66.96,23.26,68.17,31.96
9,SESHACHAL.BO,85.32,0.13K,Technology Services,Information Technology Services,98.0,8.0,3.0,94.0,0.5779,0.0,0.33K,0.40K,105.31,2.39,59.24M,No,94.8,65.35,94.52,84.12
10,ARIHANT.NS,791.3,4.65K,Finance,Real Estate Development,98.0,20.0,,,51.9,51.0286,7.05K,9.36K,1100.0,39.65,8.60B,No,865.96,,862.62,
11,JTLDEFENCE.BO,532.1,0.72K,Non-Energy Minerals,Other Metals/Minerals,98.0,96.0,99.0,98.0,8.2179,0.0,2.54K,1.18K,532.1,51.23,5.60B,No,366.47,139.62,377.31,168.68
12,ISERA.BO,137.0,0.01K,Technology Services,Packaged Software,98.0,98.0,97.0,98.0,2.3614,0.0021,3.41K,2.28K,137.0,1.57,1.15B,No,92.27,40.83,95.7,56.43
13,SALSAIN.BO,226.0,0.18K,Finance,Financial Conglomerates,98.0,40.0,0.0,98.0,11.8714,11.55,1.21K,0.59K,828.95,14.58,1.58B,No,283.04,201.61,270.22,286.93
14,LIPPISYS.BO,191.8,8.34K,Producer Manufacturing,Industrial Machinery,98.0,98.0,98.0,98.0,13.4721,9.3957,38.69K,43.63K,235.0,19.9,1.34B,No,111.51,52.18,120.07,64.39
15,KARTKIN.BO,8966.45,0.05K,Finance,Financial Conglomerates,98.0,30.0,98.0,98.0,265.6607,71.9572,0.02K,0.03K,10741.85,1036.0,2.19B,No,8204.24,3157.32,8375.22,4016.67
16,CALLISTA.BO,189.4,0.38K,Consumer Durables,Home Furnishings,98.0,81.0,4.0,94.0,1.2357,0.3143,1.90K,0.34K,225.95,8.33,766.42M,No,162.86,130.13,162.82,162.03
17,EASTSILK.NS,49.0,0.70K,Process Industries,Textiles,98.0,7.0,2.0,2.0,2.9464,2.8221,3.00K,0.85K,99.25,1.8,245.00M,No,55.01,64.83,54.11,65.68
18,PARMSILK.BO,352.6,0.41K,Process Industries,Textiles,98.0,98.0,98.0,98.0,11.1429,0.0,0.08K,0.45K,352.6,31.19,1.06B,No,164.62,102.17,178.5,119.99
19,BATLIBOI.NS,82.68,28.43K,Producer Manufacturing,Industrial Machinery,98.0,65.0,,,4.4757,4.4757,35.09K,108.99K,97.45,15.7,3.90B,No,80.75,,80.22,
20,TRADWIN.BO,540.15,0.03K,Consumer Services,Other Consumer Services,98.0,3.0,15.0,92.0,14.6607,7.9214,0.05K,0.02K,846.45,47.04,1.62B,No,609.33,434.04,612.49,585.81
21,SPICEISLIN.BO,513.35,13.26K,Process Industries,Textiles,98.0,91.0,93.0,98.0,29.4929,27.2643,20.35K,18.29K,549.0,42.56,3.20B,No,408.3,231.15,420.75,297.7
22,SHANTAI.BO,95.1,9.50K,Process Industries,Textiles,98.0,24.0,92.0,98.0,0.2079,0.0,7.92K,1.62K,102.01,11.15,713.25M,No,94.57,43.17,96.43,57.21
