Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Discount Stores,Retail Trade,98,79,87,96,SPICELOUNG.BO
2,Insurance Brokers/Services,Finance,98,1,97,98,RRFIN.BO
3,Catalog/Specialty Distribution,Retail Trade,80,86,92,71,ETHOSLTD.NS
4,Real Estate Investment Trusts,Finance,79,74,74,79,"FUNDVISER.BO,KRT.BO,MINDSPACE.BO,EMBASSY.BO,BIRET.BO,INDUSINVIT.BO"
5,Wireless Telecommunications,Communications,77,56,72,66,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
6,Major Banks,Finance,75,68,80,73,"RBLBANK.NS,SOUTHBANK.NS,CANBK.NS,FEDERALBNK.NS,INDIANB.NS,BANKINDIA.NS,BANKBARODA.NS,UNIONBANK.NS,AXISBANK.NS,CSBBANK.NS,IDBI.NS,PNB.NS,KOTAKBANK.NS,HDFCBANK.NS,MAHABANK.NS,INDUSINDBK.NS,BANDHANBNK.NS,CENTRALBK.NS,IOB.NS"
7,Computer Peripherals,Electronic Technology,74,40,69,78,"NETWEB.NS,PANACHE.NS,CONTROLPR.NS,INDTONER.BO"
8,Life/Health Insurance,Finance,73,69,72,66,"MFSL.NS,SBILIFE.NS,CANHLIFE.NS,BAJAJFINSV.NS,STARHEALTH.NS,ICICIPRULI.NS,LICI.NS,NIVABUPA.NS"
9,Motor Vehicles,Consumer Durables,73,67,58,71,"ZELIO.BO,ATHERENERG.NS,FORCEMOT.NS,HEROMOTOCO.NS,TVSMOTOR.NS,EICHERMOT.NS,MARUTI.NS,ATLASCYCLE.NS,SMLMAH.NS,SANDHAR.NS,M&M.NS,HYUNDAI.NS,TMCV.NS,SEVL.BO,TMPV.NS,OLECTRA.NS,ATULAUTO.NS,OLAELEC.NS"
10,Multi-Line Insurance,Finance,68,57,62,68,"ABCAPITAL.NS,HDFCLIFE.NS,GODIGIT.NS,NIACL.NS,RELIGARE.NS"
11,Savings Banks,Finance,68,56,23,0,NSDL.BO
12,Hospital/Nursing Management,Health Services,66,59,55,67,"ASARFI.BO,CMMHOSP.BO,SHARMEH.BO,HCG.NS,YATHARTH.NS,ASTERDM.NS,NH.NS,FORTIS.NS,KMCSHIL.BO,INDRAMEDCO.NS,ARTEMISMED.NS,SHANMUGA.BO,KOVAI.BO,KIMS.NS,APOLLOHOSP.NS,MAXHEALTH.NS,JLHL.NS,RAINBOW.NS,FORTISMLR.BO,MEDANTA.NS,GPTHEALTH.NS,SHALBY.NS,AASHKA.BO,NGIND.BO"
13,Specialty Insurance,Finance,66,57,74,62,"ICICIGI.NS,GICRE.NS"
14,Aluminum,Non-Energy Minerals,65,58,65,70,"ARFIN.NS,MAANALU.NS,NATIONALUM.NS,MAITRI.BO,VEDL.NS,SUDAI.BO,ORIENTCER.NS,NIRAVCOM.BO,ALUFLUOR.BO,EUROBOND.NS,HINDALUMI.BO,SPINAROO.BO,SAMPAT.BO"
15,Consumer Sundries,Consumer Non-Durables,65,46,62,60,"GPSL.BO,WELSPUNLIV.NS,BIL.NS,RADIXIND.BO,LINC.NS"
16,Biotechnology,Health Technology,65,74,58,59,"TITANBIO.BO,FABTECH.NS,HALEOSLABS.NS,FERMENTA.BO,RUBICON.NS,ANTHEM.NS,AKUMS.NS"
