Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
14,CUPID.NS,458.55,13999.97K,Consumer Non-Durables,Household/Personal Care,98.0,84.0,97.0,98.0,7432.80K,25423.67K,526.95,55.75,-12.98
30,TAKE.NS,41.64,1699.39K,Technology Services,Information Technology Services,98.0,94.0,97.0,98.0,1897.79K,1399.96K,45.0,6.51,-7.47
47,MAHASTEEL.NS,818.1,0.91K,Non-Energy Minerals,Steel,97.0,72.0,95.0,96.0,18.48K,5.37K,1032.0,180.71,-20.73
49,WAAREEINDO.NS,465.1,,Electronic Technology,Electronic Equipment/Instruments,97.0,82.0,98.0,,,,,,
50,BGRENERGY.NS,337.15,53.00K,Industrial Services,Engineering & Construction,97.0,80.0,40.0,98.0,174.48K,71.57K,490.8,69.05,-31.31
51,SABTNL.NS,2024.2,41.05K,Consumer Services,Movies/Entertainment,97.0,94.0,98.0,94.0,71.59K,41.50K,2052.0,352.6,-1.35
52,NORBTEAEXP.NS,91.31,5.21K,Consumer Non-Durables,Food: Specialty/Candy,97.0,96.0,97.0,97.0,3.84K,5.64K,99.35,23.57,-8.09
55,SILVERTUC.NS,1602.6,213.19K,Technology Services,Packaged Software,97.0,98.0,98.0,97.0,231.09K,673.86K,1690.2,610.0,-5.18
57,IFBAGRO.NS,1496.0,57.26K,Consumer Non-Durables,Beverages: Alcoholic,97.0,95.0,96.0,96.0,87.62K,94.78K,1790.0,440.0,-16.42
60,MANAKALUCO.NS,58.99,4017.49K,Non-Energy Minerals,Other Metals/Minerals,97.0,98.0,97.0,96.0,412.52K,2422.09K,59.36,17.81,-0.62
75,VENUSREM.NS,761.75,,Health Technology,Pharmaceuticals: Major,96.0,49.0,97.0,92.0,,,,,
76,KMEW.NS,1876.7,102.56K,Producer Manufacturing,Trucks/Construction/Farm Machinery,96.0,70.0,96.0,96.0,273.74K,239.79K,1959.3,632.02,-4.22
77,INFOBEAN.NS,790.5,314.60K,Technology Services,Packaged Software,96.0,85.0,96.0,96.0,235.78K,653.24K,1030.0,270.55,-23.25
78,THANGAMAYL.NS,3764.0,85.02K,Consumer Durables,Other Consumer Specialties,96.0,93.0,97.0,96.0,205.25K,329.33K,4149.0,1523.1,-9.28
82,SALSTEEL.NS,41.75,77.62K,Non-Energy Minerals,Steel,96.0,87.0,95.0,97.0,135.81K,85.05K,45.12,14.37,-7.47
83,MEGASOFT.NS,190.57,71.18K,Technology Services,Information Technology Services,96.0,85.0,92.0,95.0,216.05K,142.57K,231.0,49.06,-17.5
