Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
10,ARIHANT.NS,788.9,7.36K,Finance,Real Estate Development,98.0,26.0,,,53.4786,52.6071,7.04K,8.89K,1100.0,39.65,8.57B,No,869.09,,862.38,
27,AXISOL.BO,308.6,5.05K,Technology Services,Information Technology Services,98.0,92.0,88.0,98.0,5.3607,3.7929,4.49K,1.94K,350.0,15.0,14.71B,No,288.51,153.15,292.64,202.88
37,SIGMAADV.NS,561.05,370.61K,Technology Services,Information Technology Services,97.0,95.0,98.0,97.0,29.6286,23.6893,447.84K,350.74K,638.1,95.53,98.88B,No,408.13,235.32,431.88,264.52
62,BLISSGVS.NS,527.1,393.06K,Health Technology,Pharmaceuticals: Major,97.0,89.0,97.0,97.0,23.0786,22.9929,2307.76K,1213.97K,553.0,118.0,55.90B,No,378.01,230.88,393.13,265.33
73,GVPIL.NS,919.7,254.63K,Industrial Services,Engineering & Construction,96.0,66.0,97.0,97.0,52.8393,49.9464,349.53K,408.50K,1084.0,270.9,61.83B,No,804.9,475.12,831.69,540.12
82,KRISHNA.BO,42.16,38.33K,Industrial Services,Engineering & Construction,96.0,98.0,97.0,97.0,2.74,1.5807,17.43K,52.23K,51.72,12.44,455.33M,No,29.34,21.89,31.22,25.05
97,BAJAJCON.NS,611.95,513.43K,Consumer Non-Durables,Household/Personal Care,96.0,66.0,92.0,96.0,25.0714,24.6,1445.60K,618.37K,632.6,218.94,79.93B,No,547.74,367.4,561.81,417.23
107,KSHINTL.NS,841.8,143.74K,Producer Manufacturing,Electrical Products,95.0,54.0,94.0,,37.7321,37.4357,543.42K,251.55K,908.9,330.0,57.04B,No,752.44,,763.97,
112,INDOTECH.NS,3213.3,26.56K,Producer Manufacturing,Electrical Products,95.0,86.0,98.0,95.0,126.9072,108.7214,78.39K,62.65K,3300.0,1100.0,34.13B,No,2665.07,1840.11,2706.74,1887.12
117,HITECHCORP.NS,315.95,8.54K,Producer Manufacturing,Miscellaneous Manufacturing,95.0,79.0,97.0,94.0,10.6043,10.5836,32.77K,25.11K,323.77,112.0,5.43B,No,225.02,182.01,239.14,179.92
123,TEJASSVI.BO,51.0,123.97K,Process Industries,Textiles,95.0,95.0,79.0,97.0,2.1086,1.9621,21.00K,69.98K,51.64,13.8,357.00M,No,39.05,28.33,40.46,33.1
130,SHREEREF.BO,384.9,87.50K,Producer Manufacturing,Industrial Machinery,95.0,95.0,96.0,95.0,26.45,24.9286,231.77K,257.05K,406.2,153.0,13.78B,No,279.23,224.34,289.91,222.26
131,SIZEMASTER.BO,364.0,0.23K,Producer Manufacturing,Miscellaneous Manufacturing,95.0,48.0,45.0,96.0,11.9179,9.7821,0.40K,0.13K,415.0,119.95,3.64B,No,371.89,247.46,373.49,291.89
132,SHADOWFAX.NS,230.48,1232.32K,Technology Services,Packaged Software,95.0,89.0,95.0,,10.4193,9.8764,2905.70K,1740.27K,239.64,98.55,134.85B,No,195.76,,201.08,
137,ATHERENERG.NS,1143.0,2404.07K,Consumer Durables,Motor Vehicles,94.0,87.0,79.0,92.0,42.9036,42.9036,5223.31K,4894.10K,1176.2,318.6,437.91B,No,972.25,760.12,981.09,808.44
144,RUBICON.NS,1374.2,168.20K,Health Technology,Biotechnology,94.0,61.0,92.0,95.0,69.15,68.9143,564.52K,330.00K,1468.7,570.75,226.40B,No,1124.89,,1149.26,881.74
172,SANSERA.NS,3219.8,137.11K,Producer Manufacturing,Auto Parts: Oem,93.0,71.0,83.0,94.0,100.1857,99.8143,322.67K,408.41K,3271.0,1216.3,200.93B,No,2785.36,2057.45,2830.43,2298.2
176,SENORES.NS,1336.4,207.55K,Health Technology,Pharmaceuticals: Major,93.0,94.0,91.0,92.0,56.9286,55.0643,468.88K,304.31K,1360.0,558.55,61.55B,No,1094.21,858.36,1139.25,914.95
177,NITTAGELA.NS,1712.7,7.01K,Consumer Non-Durables,Food: Specialty/Candy,93.0,58.0,,,101.5643,94.1214,19.69K,14.64K,1870.0,882.0,,No,1417.8,,1479.94,
184,WHEELS.NS,1624.2,212.36K,Producer Manufacturing,Auto Parts: Oem,93.0,66.0,83.0,94.0,101.5857,100.3714,256.70K,276.85K,1808.0,705.85,39.68B,No,1474.68,1034.21,1525.29,1110.73
192,SBC.NS,42.11,8999.09K,Distribution Services,Wholesale Distributors,93.0,81.0,73.0,89.0,1.4064,1.3207,13871.42K,17992.57K,45.0,14.48,20.05B,No,37.02,30.04,38.1,33.08
208,WELCORP.NS,1498.8,289.48K,Producer Manufacturing,Industrial Machinery,92.0,69.0,93.0,94.0,41.9286,41.6357,982.37K,845.07K,1539.0,710.0,395.24B,No,1354.81,973.25,1369.05,1012.83
216,UNIABEXAL.BO,5209.2,1.10K,Producer Manufacturing,Metal Fabrication,92.0,91.0,94.0,92.0,250.5357,247.5214,1.52K,1.65K,5299.0,2667.0,10.29B,No,3924.72,3337.51,4085.64,3387.55
228,PRECWIRE.NS,405.35,257.56K,Producer Manufacturing,Electrical Products,92.0,18.0,72.0,93.0,18.4679,17.9464,718.72K,397.88K,467.5,168.51,74.10B,No,411.91,293.32,409.75,323.12
233,CNCRD.BO,2842.3,4.05K,Electronic Technology,Electronic Equipment/Instruments,92.0,48.0,82.0,73.0,148.3357,147.7036,10.48K,6.13K,3069.85,1000.62,28.76B,No,2704.23,2315.81,2750.69,2495.67
255,SBCL.NS,763.2,191.59K,Non-Energy Minerals,Other Metals/Minerals,91.0,56.0,95.0,93.0,30.9,30.8429,601.41K,496.86K,789.85,368.6,43.96B,No,686.47,519.91,692.33,532.35
258,NRBBEARING.NS,437.8,437.39K,Producer Manufacturing,Auto Parts: Oem,91.0,90.0,94.0,91.0,18.9286,18.6107,1081.24K,850.97K,467.6,212.55,42.43B,No,372.14,296.19,379.96,302.7
260,PALREDTEC.NS,59.9,50.26K,Distribution Services,Electronics Distributors,91.0,92.0,96.0,91.0,1.5586,1.1143,5.57K,9.79K,73.6,27.45,732.73M,No,45.69,43.72,47.6,40.46
263,MWL.NS,377.05,29.40K,Non-Energy Minerals,Steel,91.0,35.0,80.0,86.0,9.4821,9.4393,74.21K,47.84K,395.5,158.0,11.20B,No,360.78,281.99,368.74,303.53
264,KPL.NS,2745.5,16.51K,Health Technology,Pharmaceuticals: Major,91.0,87.0,,,145.15,140.9928,45.12K,42.96K,2890.3,1561.0,,No,2104.19,,2202.3,
280,DANLAW.BO,1026.2,1.69K,Technology Services,Packaged Software,90.0,72.0,96.0,82.0,59.2607,55.3286,5.17K,4.05K,1149.0,428.0,5.00B,No,877.69,774.37,902.12,758.65
285,SGFIN.NS,661.1,452.39K,Finance,Investment Banks/Brokers,90.0,84.0,80.0,91.0,25.9,25.9,408.44K,515.09K,701.85,323.0,43.56B,No,581.03,444.27,591.77,472.55
299,AMAGI.NS,539.5,360.46K,Technology Services,Packaged Software,90.0,92.0,90.0,,36.1786,35.7393,399.64K,850.04K,592.5,310.2,116.71B,No,439.24,,442.16,
305,BMW.BO,56.61,135.56K,Non-Energy Minerals,Steel,89.0,60.0,95.0,90.0,3.1736,3.1736,490.56K,274.67K,65.19,26.06,12.74B,No,54.39,42.98,55.61,43.13
308,BRAHMINFRA.BO,167.0,12.91K,Industrial Services,Engineering & Construction,89.0,41.0,33.0,83.0,8.2071,7.8857,19.46K,15.20K,178.9,60.11,4.85B,No,159.49,131.8,160.51,148.22
312,RML.NS,1194.4,52.62K,Producer Manufacturing,Auto Parts: Oem,89.0,94.0,92.0,91.0,60.4822,59.9464,91.37K,324.16K,1264.8,608.5,33.01B,No,931.58,824.97,963.55,834.83
317,CLEANMAX.NS,1342.1,176.98K,Utilities,Alternative Power Generation,89.0,87.0,90.0,,81.6429,78.1143,360.80K,481.76K,1536.0,727.1,157.13B,No,1225.54,,1238.48,
319,HONASA.NS,469.5,954.54K,Retail Trade,Specialty Stores,89.0,83.0,87.0,93.0,16.2214,16.2214,2909.86K,2812.38K,473.35,248.4,153.07B,No,388.14,314.11,397.9,329.25
