Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
13,SESHACHAL.BO,62.57,0.63K,Technology Services,Information Technology Services,98.0,0.0,1.0,76.0,2.1364,0.0,0.36K,0.56K,105.31,2.39,43.45M,No,91.83,66.81,90.85,85.15
14,CALLISTA.BO,185.9,9.67K,Consumer Durables,Home Furnishings,98.0,59.0,15.0,91.0,1.9357,1.0143,1.74K,0.38K,225.95,8.33,1.40B,No,166.4,134.08,167.14,164.83
15,SMTEL.BO,418.1,0.30K,Commercial Services,Miscellaneous Commercial Services,98.0,31.0,34.0,96.0,26.7821,24.5893,0.37K,0.31K,494.85,23.81,7.56B,No,414.43,288.28,409.48,369.33
16,TRADWIN.BO,587.55,0.09K,Consumer Services,Other Consumer Services,98.0,10.0,54.0,86.0,29.1464,21.7464,0.05K,0.09K,846.45,47.04,1.76B,No,613.61,449.65,618.01,598.92
17,BATLIBOI.NS,84.3,32.60K,Producer Manufacturing,Industrial Machinery,98.0,72.0,,,3.705,3.705,34.54K,26.55K,97.45,15.7,3.98B,No,80.77,,80.38,
18,VINRKLB.BO,35.0,1.00K,Health Technology,Pharmaceuticals: Major,98.0,5.0,14.0,98.0,0.8479,0.5529,3.09K,0.91K,46.65,4.5,210.98M,No,38.26,21.25,38.25,28.67
19,COVANCE.BO,244.95,16.66K,Technology Services,Information Technology Services,98.0,97.0,87.0,97.0,9.5143,6.0857,5.99K,13.33K,244.95,20.89,5.42B,No,172.78,132.5,176.33,160.34
20,SPICEISLIN.BO,498.2,10.61K,Process Industries,Textiles,98.0,83.0,94.0,97.0,29.2929,28.1857,20.32K,14.57K,549.0,42.56,3.11B,No,428.41,243.92,435.92,310.8
21,SHANTAI.BO,94.15,2.07K,Process Industries,Textiles,98.0,25.0,90.0,98.0,0.2057,0.0,6.41K,1.28K,102.01,11.15,706.12M,No,96.28,45.21,97.47,59.86
22,CUPID.NS,212.24,101335.47K,Consumer Non-Durables,Household/Personal Care,98.0,96.0,97.0,95.0,11.4371,11.1364,24215.23K,49969.58K,226.0,21.94,285.39B,No,153.47,95.59,157.1,111.66
23,RANJITSE.BO,56.28,0.01K,Finance,Finance/Rental/Leasing,98.0,2.0,2.0,98.0,0.3729,0.085,0.49K,0.01K,122.1,6.24,151.25M,No,69.48,,68.43,64.39
24,SANGINITA.NS,50.6,37.12K,Process Industries,Chemicals: Specialty,98.0,97.0,98.0,98.0,0.8164,0.0029,190.19K,145.64K,50.6,9.09,1.31B,No,33.51,18.08,34.65,21.44
25,HIKLASS.BO,68.5,0.01K,Finance,Investment Banks/Brokers,98.0,1.0,32.0,97.0,1.705,0.9857,0.32K,0.13K,108.35,6.49,2.07B,No,85.92,46.65,84.62,59.13
26,STLTECH.NS,543.05,2041.61K,Technology Services,Information Technology Services,98.0,12.0,98.0,98.0,32.4464,28.2929,4455.16K,2575.18K,679.9,84.6,279.07B,No,525.11,238.29,536.35,287.88
27,TRANSCHEM.BO,327.85,5.21K,Health Technology,Pharmaceuticals: Other,98.0,78.0,96.0,94.0,8.0643,3.8071,5.35K,8.02K,356.15,38.31,4.01B,No,261.73,164.45,266.75,200.6
28,APPL.BO,224.0,9.60K,Distribution Services,Medical Distributors,98.0,33.0,92.0,98.0,4.1607,2.1357,17.03K,9.42K,238.8,32.32,3.84B,No,205.25,,208.14,143.97
29,SIGMAADV.NS,582.65,1121.34K,Technology Services,Information Technology Services,98.0,92.0,98.0,97.0,32.4429,27.8893,473.93K,388.57K,638.1,95.53,102.69B,No,443.23,247.22,460.11,277.4
30,ASIACAP.BO,87.64,0.65K,Finance,Finance/Rental/Leasing,98.0,97.0,95.0,98.0,2.0736,0.4793,1.57K,1.62K,87.64,17.37,270.98M,No,62.58,32.91,64.03,39.88
31,AXISOL.BO,305.0,11.12K,Technology Services,Information Technology Services,98.0,10.0,74.0,98.0,4.55,2.9821,4.41K,1.80K,350.0,15.0,14.38B,No,291.4,161.58,295.43,210.43
32,AHLWEST.NS,584.3,0.12K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,49.0,98.0,98.0,28.2679,23.3,2.45K,0.59K,751.4,137.0,6.81B,No,572.86,260.7,581.02,305.44
33,SHENTRA.BO,113.65,0.30K,Process Industries,Chemicals: Specialty,97.0,93.0,95.0,97.0,0.7564,0.0,0.05K,0.07K,113.65,16.65,504.40M,No,92.71,,94.09,67.66
34,NEWMKTAVE.BO,41.07,0.00K,Finance,Investment Managers,97.0,94.0,97.0,98.0,0.4271,0.0,,,41.07,9.1,202.89M,No,29.33,16.12,30.7,19.49
35,MAGNUS.BO,67.56,10.25K,Commercial Services,Miscellaneous Commercial Services,97.0,0.0,1.0,94.0,4.0157,0.5193,63.80K,103.49K,223.4,8.33,228.37M,No,128.98,68.46,125.18,89.38
36,JETMALL.BO,97.61,18.00K,Distribution Services,Food Distributors,97.0,97.0,98.0,97.0,2.1143,0.0929,17.70K,37.33K,99.56,15.71,584.97M,No,65.11,43.83,68.86,47.48
37,STELLANT.BO,594.35,7.73K,Finance,Investment Banks/Brokers,97.0,39.0,11.0,92.0,35.0143,32.8679,3.42K,6.11K,683.8,62.86,3.38B,No,558.77,482.65,559.55,579.87
38,INTEGFD.BO,142.75,0.12K,Process Industries,Agricultural Commodities/Milling,97.0,35.0,94.0,98.0,7.8,7.7464,3.60K,2.94K,155.0,20.71,2.67B,No,136.7,66.51,138.74,80.97
39,CDG.BO,287.0,2.25K,Process Industries,Industrial Specialties,97.0,80.0,97.0,96.0,19.6643,19.6643,3.82K,3.98K,289.0,52.6,2.65B,No,222.75,134.03,226.4,166.48
40,HYPERSOFT.BO,211.0,1.69K,Commercial Services,Miscellaneous Commercial Services,97.0,38.0,96.0,97.0,4.8143,4.5071,9.65K,6.30K,216.8,42.11,17.82B,No,180.13,108.51,182.72,122.44
41,GLITTEKG.BO,48.0,16.73K,Non-Energy Minerals,Construction Materials,97.0,55.0,35.0,98.0,0.7857,0.03,22.40K,4.45K,80.2,7.91,1.25B,No,43.32,31.71,43.5,40.51
42,SWANDEF.NS,2233.0,67.08K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,76.0,73.0,91.0,92.6429,91.6643,18.65K,15.37K,2489.0,277.79,117.64B,No,2034.73,1573.02,2053.16,1874.42
43,SIMANDHAR.BO,118.05,0.10K,Distribution Services,Wholesale Distributors,97.0,0.0,12.0,98.0,6.3643,5.1964,2.74K,0.32K,180.95,21.5,360.87M,No,147.79,,145.95,
44,PHCAP.BO,970.0,2.36K,Finance,Investment Banks/Brokers,97.0,55.0,92.0,96.0,26.1179,25.3036,3.31K,2.45K,1005.0,165.05,2.91B,No,864.78,516.58,877.22,660.49
45,MODINSU.BO,541.5,41.82K,Producer Manufacturing,Electrical Products,97.0,96.0,96.0,97.0,30.1179,28.0036,113.58K,56.68K,579.0,97.55,25.53B,No,444.4,263.09,456.31,312.5
46,JLL.BO,151.85,2.10K,Finance,Finance/Rental/Leasing,97.0,98.0,97.0,98.0,5.2471,0.4764,0.53K,1.12K,151.85,31.55,456.90M,No,89.06,60.71,92.11,66.73
47,BHAGYANGR.NS,383.1,79.67K,Producer Manufacturing,Electrical Products,97.0,88.0,97.0,96.0,21.0,19.1714,285.87K,150.44K,432.3,80.74,12.26B,No,334.5,196.68,334.85,223.95
48,INDUSFINL.BO,151.75,4.70K,Finance,Investment Banks/Brokers,97.0,92.0,98.0,98.0,5.775,5.4071,8.15K,8.11K,162.75,38.94,1.40B,No,118.93,68.15,121.85,77.04
49,JAYATMA.BO,46.1,0.80K,Process Industries,Textiles,97.0,0.0,98.0,98.0,0.7279,0.1507,0.16K,0.02K,70.18,13.33,138.30M,No,53.53,24.9,53.62,29.36
50,MEGAMONT.BO,177.0,0.01K,Non-Energy Minerals,Forest Products,97.0,86.0,76.0,97.0,8.9036,7.6536,1.39K,0.71K,206.0,32.62,2.64B,No,161.64,97.49,163.84,117.21
51,NATHUEC.BO,35.07,1.97K,Transportation,Air Freight/Couriers,97.0,9.0,98.0,97.0,1.1279,0.7414,15.00K,3.75K,39.68,7.52,145.38M,No,32.24,17.44,33.02,19.65
52,IDREAM.BO,599.0,0.30K,Consumer Services,Movies/Entertainment,97.0,98.0,96.0,97.0,18.9679,8.1393,0.18K,0.39K,634.6,138.3,162.06B,No,423.83,293.83,431.39,338.49
53,UFBL.NS,755.8,363.49K,Consumer Services,Restaurants,97.0,95.0,98.0,98.0,36.1822,34.6857,424.56K,134.59K,763.35,172.34,29.54B,No,535.94,301.05,561.15,344.08
54,MTARTECH.NS,7101.0,149.20K,Electronic Technology,Aerospace & Defense,97.0,35.0,94.0,97.0,374.6071,339.2143,1563.68K,186.00K,8714.0,1390.5,218.42B,No,7354.51,4104.96,7483.95,4847.84
55,SANCODE.BO,347.8,0.50K,Technology Services,Information Technology Services,97.0,97.0,77.0,97.0,6.3429,0.0036,2.75K,1.17K,347.8,49.97,1.42B,No,265.34,203.97,269.98,218.25
56,PARMAX.BO,91.48,10.73K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,1.48,0.0,5.31K,3.62K,91.48,22.6,342.25M,No,54.13,37.67,56.16,39.74
57,HFCL.NS,217.25,16013.27K,Electronic Technology,Telecommunications Equipment,97.0,93.0,98.0,97.0,9.9986,9.18,56223.36K,25717.65K,229.5,59.82,332.45B,No,179.54,100.02,183.26,110.68
58,AANCHALISP.BO,88.55,56.67K,Producer Manufacturing,Metal Fabrication,97.0,95.0,98.0,98.0,6.2086,4.1029,11.13K,37.68K,508.0,7.62,374.86M,No,67.6,175.77,68.86,36.24
59,INDOSMC.BO,421.75,28.00K,Producer Manufacturing,Electrical Products,97.0,97.0,98.0,,19.5964,18.3286,136.75K,86.00K,442.0,134.0,9.64B,No,305.22,,313.13,
60,BLISSGVS.NS,524.3,456.50K,Health Technology,Pharmaceuticals: Major,97.0,90.0,96.0,97.0,27.2821,27.125,2138.62K,895.27K,553.0,118.0,55.70B,No,406.87,241.66,415.76,277.29
61,VENUSREM.NS,1719.5,25.59K,Health Technology,Pharmaceuticals: Major,97.0,58.0,95.0,96.0,104.7,101.4072,92.40K,65.76K,2044.3,424.0,23.01B,No,1444.98,894.33,1483.82,1042.32
62,RAJPALAYAM.NS,828.55,0.82K,Process Industries,Textiles,97.0,49.0,,,28.4179,27.8679,2.03K,1.92K,875.0,314.45,,No,819.47,,823.8,
63,SHARP.BO,117.05,45.22K,Consumer Durables,Electronics/Appliances,97.0,53.0,98.0,97.0,0.3286,0.1643,53.97K,7.37K,118.8,36.0,3.02B,No,107.21,62.23,108.83,67.77
64,CITURGIA.BO,116.4,0.00K,Process Industries,Chemicals: Specialty,96.0,25.0,3.0,98.0,0.2464,0.0821,0.32K,0.00K,212.0,31.64,15.38B,No,112.05,74.22,113.99,94.98
65,ONELIFECAP.NS,37.53,24.25K,Finance,Investment Managers,96.0,97.0,98.0,96.0,2.1007,2.0807,167.77K,49.21K,40.1,11.15,1.40B,No,27.8,18.12,28.58,20.0
66,HIIL.BO,1284.9,0.34K,Producer Manufacturing,Electrical Products,96.0,60.0,96.0,97.0,0.8976,0.0,29.84K,0.27K,1284.9,121.33,27.81B,No,406.78,222.74,409.75,254.72
67,NEELKAN.BO,43.56,1.15K,Non-Energy Minerals,Construction Materials,96.0,98.0,97.0,97.0,1.14,0.3179,4.14K,5.07K,47.26,13.0,219.70M,No,29.87,20.64,30.91,22.12
68,RGIL.BO,267.15,0.11K,Process Industries,Pulp & Paper,96.0,95.0,97.0,94.0,7.7964,6.2607,3.44K,2.17K,267.15,60.3,3.51B,No,208.17,155.32,210.46,162.33
69,INCON.BO,35.61,37.85K,Producer Manufacturing,Industrial Machinery,96.0,98.0,97.0,97.0,1.195,0.0307,2.12K,8.89K,35.61,9.31,154.09M,No,17.83,14.98,18.84,15.56
70,SKM.BO,411.6,29.00K,Process Industries,Chemicals: Major Diversified,96.0,62.0,96.0,97.0,13.0286,10.9357,43.12K,12.11K,419.0,102.05,5.04B,No,363.1,,373.63,228.82
71,CPPLUS.NS,3662.4,190.83K,Consumer Durables,Electronics/Appliances,96.0,62.0,96.0,96.0,135.6643,134.9714,395.39K,247.42K,3787.0,1015.0,431.62B,No,3104.99,1968.07,3161.7,2179.75
72,PHOTON.BO,262.1,0.10K,Finance,Investment Managers,96.0,98.0,96.0,97.0,8.7786,0.0,0.04K,0.09K,262.1,90.0,713.09M,No,151.07,120.41,156.38,130.02
73,ZELIO.BO,605.1,26.00K,Consumer Durables,Motor Vehicles,96.0,80.0,92.0,83.0,13.5071,8.6179,28.98K,12.55K,613.8,154.9,12.80B,No,524.35,,529.1,417.09
74,SURBHIN.BO,62.33,5.87K,Process Industries,Textiles,96.0,0.0,7.0,97.0,4.5157,1.435,4.42K,3.67K,249.65,13.39,214.25M,No,145.06,63.76,142.96,80.18
75,COSPOWER.BO,1859.5,0.88K,Producer Manufacturing,Electrical Products,96.0,54.0,97.0,95.0,70.925,56.9643,1.65K,0.56K,2092.35,527.65,3.41B,No,1571.83,1050.63,1604.09,1153.86
76,DEEDEV.NS,698.7,129.52K,Producer Manufacturing,Industrial Machinery,96.0,63.0,97.0,98.0,39.6643,36.5071,518.22K,113.47K,760.0,183.0,48.39B,No,605.11,345.02,618.91,385.73
77,VIVAA.BO,90.0,2.00K,Consumer Non-Durables,Apparel/Footwear,96.0,98.0,98.0,96.0,2.1571,0.8464,10.80K,5.55K,90.0,31.84,354.38M,No,53.24,42.63,55.3,42.76
78,TEJASSVI.BO,55.2,91.48K,Process Industries,Textiles,96.0,96.0,92.0,96.0,2.0064,1.8264,30.81K,106.42K,55.2,13.8,386.40M,No,41.94,29.46,42.82,34.39
79,AMRAFIN.BO,29.62,1.20K,Finance,Finance/Rental/Leasing,96.0,96.0,97.0,96.0,0.2336,0.0,0.34K,0.27K,29.62,12.72,398.09M,No,21.01,14.79,21.99,15.81
80,ISTRNETWK.BO,49.77,37.16K,Commercial Services,Miscellaneous Commercial Services,96.0,24.0,64.0,40.0,2.4321,2.3957,25.82K,32.49K,72.15,10.11,3.57B,No,47.34,45.47,47.45,46.68
81,ACFSL.BO,45.8,1.20K,Finance,Investment Banks/Brokers,96.0,95.0,97.0,96.0,0.3036,0.0,0.34K,0.27K,45.8,20.04,,No,32.53,23.16,34.47,24.85
82,OMAXAUTO.NS,242.25,101.95K,Producer Manufacturing,Auto Parts: Oem,96.0,62.0,97.0,96.0,11.1821,10.9807,212.02K,52.54K,263.4,84.5,5.19B,No,224.49,137.22,228.87,147.06
83,THANGAMAYL.NS,6540.5,239.65K,Consumer Durables,Other Consumer Specialties,96.0,87.0,92.0,95.0,401.3928,394.8929,215.77K,396.12K,7165.0,1750.1,203.29B,No,4949.19,3672.28,5044.25,4086.59
84,TRUEGREEN.BO,190.7,14.68K,Process Industries,Textiles,96.0,64.0,89.0,97.0,6.8714,5.9214,12.23K,16.18K,200.85,52.75,6.28B,No,174.72,106.84,176.56,123.85
85,MAXGROW.BO,69.51,9.36K,Commercial Services,Personnel Services,96.0,97.0,94.0,90.0,2.4307,1.855,21.39K,59.20K,73.36,7.5,2.78B,No,52.77,44.16,53.8,52.34
86,BAJAJCON.NS,670.25,2126.94K,Consumer Non-Durables,Household/Personal Care,96.0,86.0,94.0,97.0,23.8929,23.7929,1351.42K,560.71K,679.85,220.1,87.55B,No,571.11,380.91,584.21,431.24
87,SJCORP.BO,148.3,5.24K,Consumer Durables,Other Consumer Specialties,96.0,98.0,96.0,96.0,5.4686,1.0071,0.06K,0.05K,148.3,56.14,6.43B,No,86.67,72.46,88.9,76.13
88,CCME.BO,114.95,0.83K,Producer Manufacturing,Miscellaneous Manufacturing,96.0,90.0,71.0,84.0,3.3643,2.025,0.44K,0.20K,181.3,23.39,5.20B,No,115.17,104.56,114.76,96.72
89,NOVARTIND.NS,1494.6,18.71K,Health Technology,Pharmaceuticals: Major,96.0,78.0,,,54.2857,54.1857,27.88K,13.59K,1589.2,672.25,36.90B,No,1348.19,,1372.43,
90,AMRAPLIN.BO,35.32,24.60K,Technology Services,Packaged Software,96.0,83.0,96.0,97.0,1.9171,1.315,25.96K,22.04K,44.77,12.65,1.82B,No,25.93,17.78,26.69,18.84
91,GVPIL.NS,820.35,318.74K,Industrial Services,Engineering & Construction,96.0,7.0,95.0,97.0,51.1107,51.0786,370.39K,336.33K,1084.0,270.9,55.15B,No,839.84,490.13,848.7,555.52
92,NITTAGELA.NS,2031.4,47.43K,Consumer Non-Durables,Food: Specialty/Candy,96.0,96.0,,,92.4357,90.7429,19.64K,17.60K,2087.2,882.0,18.44B,No,1539.94,,1586.4,
93,SHAHFOOD.BO,309.9,0.23K,Consumer Non-Durables,Food: Specialty/Candy,96.0,98.0,96.0,96.0,12.4786,3.4786,0.32K,2.05K,309.9,97.55,7.23B,No,192.36,156.02,198.02,169.57
94,YASHHV.BO,987.3,153.75K,Producer Manufacturing,Electrical Products,96.0,95.0,97.0,96.0,49.0321,46.5,175.83K,157.81K,994.0,366.0,28.25B,No,780.0,550.9,782.62,573.03
95,VEDANTASSET.BO,88.11,3.00K,Finance,Investment Managers,95.0,98.0,98.0,94.0,2.725,0.4864,7.78K,14.67K,93.6,33.0,243.32M,No,55.48,45.63,57.46,46.23
96,INDSWFTLAB.NS,246.44,1896.54K,Health Technology,Pharmaceuticals: Major,95.0,97.0,93.0,97.0,11.0771,10.8314,1520.94K,1545.77K,248.0,87.15,21.43B,No,166.82,127.84,172.59,140.74
97,GDLLEAS.BO,59.7,2.32K,Finance,Finance/Rental/Leasing,95.0,7.0,5.0,0.0,3.7907,2.7664,1.66K,0.12K,169.8,8.33,299.10M,No,70.67,88.9,70.26,97.56
98,CEMPRO.NS,1566.8,318.67K,Industrial Services,Engineering & Construction,95.0,92.0,98.0,95.0,67.9071,65.2714,1560.45K,829.28K,1597.4,503.3,269.16B,No,1124.27,814.96,1150.61,812.97
99,SICAGEN.NS,52.7,4.63K,Distribution Services,Wholesale Distributors,95.0,27.0,,,2.0543,2.0436,14.94K,6.91K,61.5,24.35,2.09B,No,54.09,,54.06,
100,SAYAJIHOTL.NS,300.0,0.23K,Consumer Services,Hotels/Resorts/Cruise Lines,95.0,50.0,,,9.5071,9.025,0.10K,0.20K,330.0,138.7,5.26B,No,290.48,,292.65,
101,RPTECH.NS,783.05,493.17K,Distribution Services,Electronics Distributors,95.0,97.0,97.0,96.0,38.8786,38.2607,1281.88K,825.37K,812.85,275.6,51.60B,No,616.9,422.74,630.4,460.12
102,TULASEEBIOE.BO,54.88,0.10K,Process Industries,Chemicals: Specialty,95.0,98.0,98.0,81.0,1.8657,0.1193,0.55K,1.72K,71.21,17.32,170.79M,No,38.3,40.4,41.19,34.03
103,AIRLTD.BO,584.45,0.01K,Consumer Durables,Homebuilding,95.0,25.0,15.0,32.0,0.8464,0.0,0.01K,0.00K,713.95,120.08,13.09B,No,602.11,607.05,601.15,625.08
104,OMNI.NS,523.25,280.67K,Producer Manufacturing,Metal Fabrication,95.0,61.0,91.0,,29.4786,29.3036,681.48K,682.81K,590.1,176.25,64.71B,No,471.0,,478.47,
105,NINSYS.NS,882.9,3.02K,Technology Services,Packaged Software,95.0,91.0,96.0,96.0,40.875,39.975,8.14K,6.14K,935.0,281.05,16.40B,No,704.45,471.15,717.43,488.98
106,BIJHANS.BO,85.62,0.28K,Distribution Services,Medical Distributors,95.0,96.0,91.0,94.0,1.7671,0.0,0.11K,0.11K,85.62,23.0,4.11B,No,61.91,52.59,62.88,55.56
107,RAPICUT.BO,248.9,5.47K,Non-Energy Minerals,Other Metals/Minerals,95.0,93.0,88.0,94.0,14.0929,13.5857,11.19K,19.08K,263.0,66.66,1.34B,No,197.18,141.32,201.25,165.48
108,PANKAJPO.BO,71.74,7.17K,Producer Manufacturing,Miscellaneous Manufacturing,95.0,80.0,70.0,94.0,3.6843,3.6779,7.62K,9.24K,75.97,15.0,397.72M,No,66.47,48.59,67.81,60.87
109,JAYBARMARU.NS,187.77,1054.65K,Distribution Services,Wholesale Distributors,95.0,96.0,97.0,95.0,8.9979,8.9979,1516.68K,975.50K,194.4,71.01,20.33B,No,134.85,103.46,137.97,107.28
110,ACUTAAS.NS,3400.8,310.25K,Health Technology,Pharmaceuticals: Major,95.0,60.0,87.0,95.0,141.6357,140.6643,492.37K,618.20K,3740.0,1124.4,278.43B,No,3114.94,2200.13,3166.44,2434.6
111,AVAX.BO,47.77,2.00K,Distribution Services,Wholesale Distributors,95.0,17.0,68.0,93.0,1.945,1.3757,12.18K,10.00K,55.4,12.53,397.12M,No,50.53,35.67,50.05,40.91
112,INDOTECH.NS,3304.3,20.55K,Producer Manufacturing,Electrical Products,95.0,93.0,97.0,96.0,147.7857,133.2928,77.54K,59.00K,3304.3,1100.0,35.09B,No,2738.16,1881.11,2759.28,1941.43
113,TITANBIO.BO,400.95,23.73K,Health Technology,Biotechnology,95.0,8.0,6.0,94.0,16.9964,16.5286,39.72K,29.10K,555.65,82.31,16.57B,No,433.96,308.12,431.54,353.54
114,SWITCHTE.BO,146.8,16.28K,Producer Manufacturing,Electrical Products,95.0,98.0,96.0,96.0,7.4507,5.7671,5.70K,17.95K,156.1,40.0,359.66M,No,97.24,75.53,98.43,82.42
115,ATHERENERG.NS,1225.8,2266.98K,Consumer Durables,Motor Vehicles,95.0,85.0,92.0,92.0,47.7929,47.7929,5130.26K,5816.70K,1242.9,325.55,469.86B,No,1001.78,778.51,1008.89,827.37
116,RUBICON.NS,1431.4,189.62K,Health Technology,Biotechnology,95.0,87.0,95.0,96.0,59.3928,57.7143,550.93K,271.75K,1468.7,570.75,235.82B,No,1185.52,,1188.69,906.0
117,PAISALO.NS,73.24,16363.92K,Finance,Finance/Rental/Leasing,95.0,90.0,96.0,95.0,3.0679,2.9836,15561.18K,29373.64K,74.9,29.86,66.61B,No,56.42,41.68,57.86,43.7
118,GRWRHITECH.NS,6968.0,66.24K,Process Industries,Chemicals: Specialty,95.0,76.0,95.0,96.0,262.4643,262.1429,118.12K,60.54K,7185.0,2681.0,161.88B,No,6043.03,4192.4,6150.65,4476.16
119,IBULLSLTD.NS,29.63,3427.59K,Finance,Real Estate Development,95.0,87.0,98.0,93.0,1.4764,1.4543,11816.92K,10807.43K,30.76,8.9,66.33B,No,23.48,17.25,23.72,16.36
120,DESIFARMS.BO,640.95,1.88K,Transportation,Air Freight/Couriers,95.0,62.0,18.0,20.0,9.9464,9.9464,0.24K,0.21K,793.05,139.3,634.28M,No,628.96,620.28,629.01,696.17
121,SKMEGGPROD.NS,321.35,514.55K,Process Industries,Agricultural Commodities/Milling,95.0,94.0,95.0,89.0,19.875,19.8357,1046.08K,1130.65K,325.05,139.05,16.94B,No,233.14,195.39,238.52,196.98
122,CRYOGENIC.BO,283.1,11.25K,Industrial Services,Oilfield Services/Equipment,95.0,76.0,93.0,93.0,13.2464,12.2107,61.71K,24.17K,310.0,98.44,4.04B,No,241.14,193.22,243.82,195.3
123,PARMESHWAR.BO,189.95,14.00K,Non-Energy Minerals,Other Metals/Minerals,95.0,19.0,84.0,81.0,4.65,3.8821,29.93K,6.78K,241.5,60.01,2.91B,No,200.58,136.12,199.33,159.89
124,GRAMEVA.BO,104.2,2.38K,Producer Manufacturing,Industrial Conglomerates,95.0,96.0,96.0,95.0,5.6193,2.7864,1.75K,2.89K,116.0,28.8,500.10M,No,78.61,64.12,79.85,65.58
125,RSTL.BO,196.4,0.45K,Non-Energy Minerals,Steel,95.0,1.0,58.0,78.0,4.9,0.0,1.63K,0.10K,276.1,50.03,2.44B,No,238.29,180.73,237.12,221.25
126,SBECSUG.BO,66.01,6.15K,Process Industries,Agricultural Commodities/Milling,94.0,55.0,97.0,95.0,4.0414,2.5429,14.74K,21.90K,88.84,26.85,3.15B,No,51.19,36.6,52.3,37.75
127,SETL.NS,290.7,842.28K,Health Technology,Medical Specialties,94.0,98.0,97.0,94.0,18.64,15.8464,912.63K,2362.89K,305.3,104.56,6.08B,No,177.69,154.38,182.82,147.7
128,BALAMINES.NS,2414.9,443.60K,Process Industries,Chemicals: Specialty,94.0,78.0,97.0,96.0,122.7714,120.5143,467.06K,529.56K,2420.0,968.1,78.25B,No,1925.66,1374.64,1970.41,1404.39
129,NGLFINE.NS,3193.6,5.47K,Health Technology,Pharmaceuticals: Major,94.0,79.0,84.0,96.0,162.5214,161.2857,19.91K,13.12K,3329.0,1175.5,19.73B,No,2774.78,2009.88,2844.86,2256.27
130,MODISONLTD.NS,299.2,52.24K,Industrial Services,Engineering & Construction,94.0,20.0,97.0,94.0,16.8071,16.2821,218.07K,77.61K,362.7,114.0,9.71B,No,263.94,175.67,269.69,184.74
131,IOLCP.NS,171.06,4119.30K,Process Industries,Chemicals: Specialty,94.0,94.0,97.0,95.0,9.6321,9.4993,5423.97K,12956.89K,177.9,67.19,50.21B,No,128.06,95.54,129.44,95.46
