Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
7,EASTSILK.NS,62.69,0.14K,Process Industries,Textiles,98.0,94.0,54.0,23.0,1.26K,2.73K,99.25,1.8,-36.84
10,ARIHANT.NS,1072.5,6.17K,Finance,Real Estate Development,98.0,95.0,79.0,,9.00K,8.11K,1225.0,39.65,-12.45
20,CUPID.NS,294.86,45869.78K,Consumer Non-Durables,Household/Personal Care,98.0,95.0,98.0,98.0,31312.82K,31860.04K,295.0,32.87,-0.05
26,SANGINITA.NS,54.53,34.26K,Process Industries,Chemicals: Specialty,98.0,71.0,98.0,98.0,147.32K,285.21K,68.02,9.23,-19.83
28,BATLIBOI.NS,88.23,47.93K,Producer Manufacturing,Industrial Machinery,98.0,70.0,59.0,,77.78K,248.15K,106.5,15.7,-17.15
30,STLTECH.NS,660.8,2986.78K,Technology Services,Information Technology Services,98.0,91.0,94.0,98.0,2634.22K,2285.53K,683.5,84.6,-3.32
39,SIGMAADV.NS,687.15,196.96K,Technology Services,Information Technology Services,97.0,91.0,98.0,98.0,410.35K,337.75K,721.5,108.75,-4.76
58,UFBL.NS,765.5,53.38K,Consumer Services,Restaurants,97.0,64.0,98.0,97.0,434.98K,230.13K,845.0,172.34,-9.41
60,SWANDEF.NS,2460.6,13.25K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,79.0,85.0,82.0,19.01K,26.14K,2750.0,354.5,-10.52
67,AHLWEST.NS,545.0,0.51K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,28.0,39.0,98.0,1.55K,0.58K,751.4,137.0,-27.47
68,YASHO.NS,4276.5,22.40K,Consumer Non-Durables,Food: Specialty/Candy,97.0,97.0,98.0,97.0,59.27K,148.62K,4490.0,1130.0,-4.76
69,VENUSREM.NS,1729.3,72.79K,Health Technology,Pharmaceuticals: Major,97.0,24.0,96.0,96.0,88.16K,42.82K,2044.3,424.0,-15.41
75,INDSWFTLAB.NS,296.63,1787.14K,Health Technology,Pharmaceuticals: Major,96.0,94.0,98.0,96.0,1268.50K,1308.92K,307.0,87.15,-3.38
77,HFCL.NS,227.36,23503.08K,Electronic Technology,Telecommunications Equipment,96.0,72.0,93.0,98.0,36653.56K,26336.61K,230.95,59.82,-1.55
82,BLISSGVS.NS,514.0,832.83K,Health Technology,Pharmaceuticals: Major,96.0,50.0,96.0,97.0,1653.25K,292.79K,553.0,118.0,-7.05
84,E2E.NS,635.0,628.96K,Technology Services,Information Technology Services,96.0,98.0,97.0,96.0,2072.36K,2271.23K,649.0,183.36,-2.16
88,MTARTECH.NS,7234.0,139.37K,Electronic Technology,Aerospace & Defense,96.0,83.0,58.0,95.0,1221.65K,269.32K,8714.0,1390.5,-16.98
89,BHAGYANGR.NS,370.4,146.72K,Producer Manufacturing,Electrical Products,96.0,47.0,69.0,96.0,133.98K,88.71K,432.3,86.0,-14.32
90,ATHERENERG.NS,1526.5,4012.19K,Consumer Durables,Motor Vehicles,96.0,88.0,94.0,95.0,4729.03K,6322.91K,1580.0,407.7,-3.39
92,OMNI.NS,586.5,1175.11K,Producer Manufacturing,Metal Fabrication,96.0,72.0,88.0,,1137.14K,4271.45K,764.85,176.25,-23.32
93,DIACABS.NS,367.5,1134.26K,Producer Manufacturing,Electrical Products,96.0,98.0,97.0,97.0,7301.38K,4316.65K,376.3,115.57,-2.34
95,RPTECH.NS,871.75,237.15K,Distribution Services,Electronics Distributors,96.0,83.0,95.0,96.0,1352.17K,849.93K,967.7,276.0,-9.92
96,KSHINTL.NS,1001.45,437.14K,Producer Manufacturing,Electrical Products,96.0,86.0,94.0,97.0,497.12K,536.98K,1045.5,330.0,-4.21
98,CPPLUS.NS,3704.2,635.40K,Consumer Durables,Electronics/Appliances,96.0,48.0,91.0,96.0,295.26K,199.09K,4094.0,1046.65,-9.52
106,SKYGOLD.NS,773.95,2042.21K,Consumer Durables,Other Consumer Specialties,96.0,91.0,96.0,96.0,1490.20K,1737.84K,848.0,259.0,-8.73
107,UNIVASTU.NS,153.04,166.22K,Industrial Services,Engineering & Construction,96.0,96.0,98.0,96.0,216.47K,258.15K,153.04,56.02,0.0
109,DEEDEV.NS,629.7,89.70K,Producer Manufacturing,Industrial Machinery,96.0,9.0,83.0,97.0,197.68K,166.86K,760.0,183.0,-17.14
110,BAFNAPH.NS,262.95,2.15K,Health Technology,Pharmaceuticals: Major,96.0,93.0,97.0,96.0,27.15K,72.36K,290.7,91.2,-9.55
112,UNIVCABLES.NS,1702.2,107.04K,Electronic Technology,Electronic Components,95.0,97.0,95.0,96.0,293.88K,376.76K,1774.9,576.0,-4.1
114,RUBICON.NS,1620.7,168.02K,Health Technology,Biotechnology,95.0,76.0,95.0,95.0,533.65K,196.56K,1684.1,570.75,-3.76
116,HITECHCORP.NS,330.95,19.22K,Producer Manufacturing,Miscellaneous Manufacturing,95.0,59.0,98.0,95.0,33.61K,8.23K,335.0,112.0,-1.21
118,SANSERA.NS,3786.0,971.78K,Producer Manufacturing,Auto Parts: Oem,95.0,87.0,94.0,95.0,319.82K,258.36K,3938.0,1241.3,-3.86
119,MODISONLTD.NS,323.0,311.18K,Industrial Services,Engineering & Construction,95.0,82.0,97.0,95.0,206.47K,70.66K,362.7,114.0,-10.95
