Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,97,0,0,92,RRFIN.BO
2,Discount Stores,Retail Trade,91,2,3,46,SPICELOUNG.BO
3,Computer Communications,Electronic Technology,85,84,68,87,KERNEX.NS
4,Real Estate Investment Trusts,Finance,84,86,85,84,"FUNDVISER.BO,MINDSPACE.BO,KRT.BO,BIRET.BO,EMBASSY.BO,INDUSINVIT.BO"
5,Major Banks,Finance,81,76,81,82,"UNIONBANK.NS,INDIANB.NS,BANKINDIA.NS,FEDERALBNK.NS,CANBK.NS,RBLBANK.NS,SOUTHBANK.NS,AXISBANK.NS,MAHABANK.NS,BANKBARODA.NS,CSBBANK.NS,PNB.NS,IDBI.NS,INDUSINDBK.NS,KOTAKBANK.NS,HDFCBANK.NS,BANDHANBNK.NS,CENTRALBK.NS,IOB.NS"
6,Financial Publishing/Services,Commercial Services,78,82,78,66,"CARERATING.NS,ICRA.NS"
7,Life/Health Insurance,Finance,78,71,79,74,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,STARHEALTH.NS,ICICIPRULI.NS,NIVABUPA.NS,BAJAJFINSV.NS,LICI.NS"
8,Precious Metals,Non-Energy Minerals,77,96,90,84,"DECNGOLD.BO,MIDWEST.BO"
9,Drugstore Chains,Retail Trade,73,75,86,56,MEDPLUS.NS
10,Motor Vehicles,Consumer Durables,71,43,57,70,"FORCEMOT.NS,ATHERENERG.NS,TMCV.NS,TVSMOTOR.NS,ZELIO.BO,HEROMOTOCO.NS,EICHERMOT.NS,SEVL.BO,SMLMAH.NS,HYUNDAI.NS,M&M.NS,MARUTI.NS,SANDHAR.NS,TMPV.NS,ATULAUTO.NS,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
11,Aluminum,Non-Energy Minerals,68,62,64,65,"NATIONALUM.NS,ARFIN.NS,HINDALUMI.BO,VEDL.NS,HRS.BO,MAANALU.NS,ORIENTCER.NS,ALUFLUOR.BO,SUDAI.BO,EUROBOND.NS,NIRAVCOM.BO,SAMPAT.BO,SPINAROO.BO"
12,Multi-Line Insurance,Finance,67,63,60,67,"ABCAPITAL.NS,HDFCLIFE.NS,GODIGIT.NS,RELIGARE.NS,NIACL.NS"
13,Oil Refining/Marketing,Energy Minerals,67,58,64,66,"CHENNPETRO.NS,MRPL.NS,OIL.NS,BPCL.NS,ONGC.NS,HINDPETRO.NS,RELIANCE.NS,CASTROLIND.NS,GULFOILLUB.NS,VEEDOL.NS,GULFPETRO.NS,CONTPTR.BO"
14,Wireless Telecommunications,Communications,67,34,54,64,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
15,Savings Banks,Finance,66,49,43,0,NSDL.BO
16,Regional Banks,Finance,65,58,60,71,"CMBL.BO,CUB.NS,UJJIVANSFB.NS,DCBBANK.NS,KARURVYSYA.NS,AUBANK.NS,TMB.NS,SBIN.NS,IDFCFIRSTB.NS,EQUITASBNK.NS,J&KBANK.NS,SURYODAY.NS,JAGSONSER.BO,ICICIBANK.NS,KTKBANK.NS,CAPITALSFB.NS,JSFB.NS,FINOPB.NS,DAMCAPITAL.NS,EMERALD.BO,MONEYBOXX.NS,MUNOTHFI.BO"
17,Other Metals/Minerals,Non-Energy Minerals,65,60,66,63,"HINDCOPPER.NS,PARMESHWAR.BO,SCBL.BO,MCL.NS,MANAKALUCO.NS,RAPICUT.BO,CUBEXTUB.NS,IMFA.NS,HINDZINC.NS,HINDALCO.NS,SANDUMA.NS,ASHAPURMIN.NS,POCL.NS,JAINREC.NS,SERA.BO,NMDC.NS,MOIL.NS,MIDHANI.NS,MAITHANALL.NS,COCHINM.BO,MMP.NS,GRAVITA.NS,CHROME.BO,NILE.BO,VIDYAWIRES.NS,SBCL.NS,INDSILHYD.BO,SHARVAYA.BO,KRUPALU.BO,NRL.NS,KACHCHH.BO,ZODJRDMKJ.BO,SOUTHMG.BO,SIYARAM.BO"
18,Marine Shipping,Transportation,65,61,67,76,"DREDGECORP.NS,PPARIVAH.BO,GESHIP.NS,COASTCORP.NS,GPPL.NS,TRANSWORLD.NS,GLOTTIS.NS"
19,Specialty Insurance,Finance,64,60,68,71,"GICRE.NS,ICICIGI.NS"
20,Investment Trusts/Mutual Funds,Miscellaneous,64,71,59,61,"GROWW.NS,PSPLATINA.BO,ENERGYINF.BO,ANANTAM.BO,JINDCAP.BO,SUMMITSEC.NS"
21,Aerospace & Defense,Electronic Technology,64,74,61,59,"MTARTECH.NS,KRISHNADEF.NS,BEL.NS,SIKA.BO,PARAS.NS,HAL.NS,BDL.NS,IDEAFORGE.NS,AEQUS.NS,TANAA.BO,ROSSELLIND.NS,DRONACHRYA.BO"
22,Integrated Oil,Energy Minerals,63,76,71,62,"GNRL.BO,IOC.NS,ANTELOPUS.NS,HINDOILEXP.NS,SHRAJOI.BO,IRMENERGY.NS"
23,Computer Peripherals,Electronic Technology,63,53,34,72,"NETWEB.NS,CONTROLPR.NS,INDTONER.BO,PANACHE.NS"
