Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,93,22,12,1,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,92,9,88,91,NDLVENTURE.NS
3,Computer Communications,Electronic Technology,84,91,65,73,KERNEX.NS
4,Precious Metals,Non-Energy Minerals,78,1,6,96,"MIDWEST.BO,DECNGOLD.NS"
5,Biotechnology,Health Technology,71,53,80,71,"TITANBIO.BO,RUBICON.NS,ANL.BO,HALEOSLABS.NS,AKUMS.NS,ANTHEM.NS,FERMENTA.NS,FABTECH.NS"
6,Beverages: Non-Alcoholic,Consumer Non-Durables,70,61,50,77,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
7,Computer Peripherals,Electronic Technology,70,58,68,48,"SAMTELIN.BO,NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
8,Alternative Power Generation,Utilities,69,60,70,58,"UEL.NS,CLEANMAX.NS,SUGSLLOYD.BO,POWERGRID.NS,NTPCGREEN.NS,KPEL.NS,INOXGREEN.NS,KPIGREEN.NS,WAAREERTL.NS,RELTD.NS"
9,Drugstore Chains,Retail Trade,66,18,60,80,MEDPLUS.NS
10,Electrical Products,Producer Manufacturing,66,69,72,63,"MODINSU.BO,HIIL.BO,BHAGYANGR.NS,QPOWER.NS,PRECWIRE.NS,TDPOWERSYS.NS,ATLANTAELE.NS,GVTD.BO,YASHHV.BO,GVT&D.NS,KIRLOSENG.NS,KSHINTL.NS,COSPOWER.BO,CYBELEIND.BO,INDOTECH.NS,RISHABH.NS,RNITAI.BO,BHEL.NS,HIRECT.NS,RAMRAT.NS,INDOSMC.BO,ADVAIT.NS,RRKABEL.NS,ABB.NS,CLENON.BO,ACCORDTS.BO,ESABINDIA.NS,SWITCHTE.BO,VOLTAMP.NS,JDCABLES.BO,KEI.NS,FINCABLES.NS,DIACABS.NS,CGPOWER.NS,S&SPOWER.NS,SIEMENS.NS,RMC.NS,SHILCTECH.NS,POWERICA.NS,POLYCAB.NS,ENRIN.NS,DYCL.NS,KECL.NS,LGBBROSLTD.NS,HBLENGINE.NS,CORDSCABLE.NS,MARSONS.NS,HIGHENE.BO,SWELECTES.NS,BONLON.NS,ALFATRAN.BO,ELECON.NS,SERVOTECH.NS,STARDELTA.BO,BIRLACABLE.NS,BBL.NS,STDBAT.BO,PLAZACABLE.NS,PARACABLES.NS,JIGAR.BO,SUZLON.NS,VETO.NS,HONDAPOWER.NS,PANCARBON.BO,PROSTARM.NS,FOCUS.NS,INTEGSW.BO,DEL.BO,VGUARD.NS,NIPPOBATRY.NS,LAKSELEC.BO,KAYCEEI.BO,CLN.BO,ARE&M.NS,IKIO.NS,WSI.NS,RTSPOWR.BO,EXICOM.NS,DCXINDIA.NS,EPIC.BO,TARIL.NS,JYOTI.BO,EVEREADY.NS,SALZERELEC.NS,HAVELLS.NS,PANAENERG.BO,QUADFUTURE.NS,NDMETAL.BO,CALCOM.BO,JSLINDL.BO,INOXWIND.NS,DLTNCBL.BO,URAVIDEF.NS"
