Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
42,MIDWEST.BO,4100.65,0.72K,Non-Energy Minerals,Precious Metals,97.0,2.0,24.0,96.0,5.57K,2.09K,5900.0,420.1,53.19B,No
46,CUPID.NS,112.26,7621.43K,Consumer Non-Durables,Household/Personal Care,97.0,90.0,90.0,97.0,25838.92K,22895.74K,115.85,14.34,150.95B,No
55,MTARTECH.NS,5303.0,335.25K,Electronic Technology,Aerospace & Defense,97.0,96.0,97.0,97.0,633.12K,853.64K,5445.0,1358.0,163.12B,No
56,PHCAP.BO,701.55,1.03K,Finance,Investment Banks/Brokers,97.0,57.0,89.0,98.0,4.62K,6.88K,715.4,148.6,2.10B,No
60,SANCODE.BO,227.25,1.50K,Technology Services,Information Technology Services,97.0,12.0,63.0,98.0,4.24K,2.85K,271.6,40.5,924.65M,No
61,APIS.BO,62.24,16.41K,Consumer Non-Durables,Food: Major Diversified,97.0,26.0,3.0,96.0,43.68K,19.60K,110.42,11.78,8.57B,No
67,PANKAJPO.BO,63.42,3.49K,Producer Manufacturing,Miscellaneous Manufacturing,96.0,14.0,45.0,97.0,8.71K,8.88K,75.97,14.7,351.59M,No
69,SIZEMASTER.BO,362.9,0.21K,Producer Manufacturing,Miscellaneous Manufacturing,96.0,67.0,97.0,97.0,0.54K,0.39K,365.0,117.0,3.63B,No
77,SALSTEEL.NS,57.79,225.98K,Non-Energy Minerals,Steel,96.0,97.0,92.0,96.0,143.11K,458.49K,58.15,14.37,8.37B,No
91,PFOCUS.NS,318.15,1340.12K,Consumer Services,Movies/Entertainment,96.0,37.0,94.0,96.0,5149.61K,1498.41K,367.0,92.01,246.88B,No
93,RAPICUT.BO,189.05,1.35K,Non-Energy Minerals,Other Metals/Minerals,96.0,88.0,92.0,97.0,10.11K,13.87K,202.0,66.66,1.02B,No
94,AUTOINT.BO,367.0,0.44K,Finance,Finance/Rental/Leasing,96.0,12.0,0.0,1.0,1.50K,0.95K,1031.0,58.31,1.28B,No
119,SKM.BO,279.95,19.00K,Process Industries,Chemicals: Major Diversified,95.0,98.0,97.0,,32.93K,68.50K,299.25,102.05,3.43B,No
129,AVANTIFEED.NS,1426.2,458.50K,Process Industries,Agricultural Commodities/Milling,94.0,78.0,96.0,96.0,1842.56K,1442.18K,1593.8,614.25,194.31B,No
147,LUMAXTECH.NS,1747.6,125.80K,Producer Manufacturing,Auto Parts: Oem,94.0,53.0,85.0,93.0,310.64K,309.72K,1898.0,509.55,119.11B,No
