Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,95,93,97,94,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,92,68,3,30,"MIDWEST.BO,DECNGOLD.NS"
3,Insurance Brokers/Services,Finance,86,98,73,9,RRFIN.BO
4,Airlines,Transportation,76,84,82,76,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
5,Pharmaceuticals: Generic,Health Technology,75,68,82,80,"ZENLABS.BO,ZIMLAB.NS,JAGSNPHARM.NS,DENISCHEM.BO"
6,Computer Peripherals,Electronic Technology,72,64,71,70,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
7,Biotechnology,Health Technology,71,62,54,74,"TITANBIO.BO,RUBICON.NS,ANL.BO,HALEOSLABS.NS,AKUMS.NS,FERMENTA.NS,ANTHEM.NS,GVBL.BO,FABTECH.NS"
8,Telecommunications Equipment,Electronic Technology,71,56,72,72,"HFCL.NS,ONIDA.NS,ASTRAMICRO.NS,ADCINDIA.BO,ROSSTECH.NS,VALIANT.BO,PRECISIO.BO,SMARTLINK.NS,AVANTEL.NS,DLINKINDIA.NS,TEJASNET.NS,BPL.NS,PUNJCOMMU.BO,DCI.NS,KAVDEFENCE.NS"
9,Electronic Production Equipment,Electronic Technology,69,67,69,65,"SELECTRIC.BO,SYRMA.NS,AVALON.NS,APOLLO.NS,DATAPATTNS.NS,CYIENTDLM.NS,NELCO.NS,PGEL.NS,DIXON.NS,KAYNES.NS,ELIN.NS"
10,Electronics Distributors,Distribution Services,68,68,65,57,"RPTECH.NS,COLAB.BO,PALREDTEC.NS,STARCOM.BO,BRISK.BO,CNL.NS,OPTIEMUS.NS,LABELKRAFT.BO,REDINGTON.NS,ACCEDERE.BO,MISQUITA.BO"
11,Computer Processing Hardware,Electronic Technology,67,89,29,86,IDM.BO
12,Aerospace & Defense,Electronic Technology,66,62,73,70,"MTARTECH.NS,PARAS.NS,IDEAFORGE.NS,AEQUS.NS,KRISHNADEF.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,BEL.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
13,Nan,Nan,66,72,68,0,KRISHPP.BO
14,Electronic Components,Electronic Technology,65,57,60,57,"ELPROINTL.NS,UNIVCABLES.NS,CENTUM.NS,MRTX.BO,BCCFUBA.BO,INCAP.BO,GUJARATPOLY.BO,HEG.NS,MEIL.NS,FINELINE.BO"
15,Marine Shipping,Transportation,63,44,55,56,"PPARIVAH.BO,DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
16,Cable/Satellite Tv,Consumer Services,62,58,42,64,"NDLVENTURE.NS,DEN.NS"
