Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
22,APPL.BO,353.4,346.5,8.40K,Distribution Services,Medical Distributors,98.0,93.0,94.0,95.0,8.075,4.35,14.70K,12.00K,360.6,32.32,6.06B,No,323.91,287.51,175.34,294.18,212.92,243
39,AJCJEWEL.BO,297.1,312.7,13.20K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,96.0,13.6929,6.6607,13.22K,10.56K,312.7,71.15,1.80B,No,221.82,163.35,115.45,175.18,125.6,304
42,HIKLASS.BO,90.2,86.93,0.01K,Finance,Investment Banks/Brokers,97.0,62.0,70.0,91.0,2.1907,1.875,12.44K,30.69K,108.35,14.05,2.73B,No,90.69,84.82,63.13,86.52,78.57,497
128,SKYGOLD.NS,783.7,792.6,566.84K,Consumer Durables,Other Consumer Specialties,95.0,50.0,93.0,94.0,36.0679,36.0036,1232.94K,821.89K,868.8,259.0,121.37B,No,804.97,738.73,485.71,741.9,545.21,500
129,ASMTEC.BO,6854.7,6905.7998,22.08K,Technology Services,Information Technology Services,95.0,97.0,96.0,97.0,423.6928,407.0679,33.57K,69.62K,7248.0,2099.9,100.00B,No,5548.57,4945.77,3520.87,5157.44,3785.39,496
133,YASHO.NS,4002.0,4008.5,16.90K,Consumer Non-Durables,Food: Specialty/Candy,95.0,3.0,89.0,97.0,205.5071,205.1642,56.85K,44.31K,4994.0,1130.0,48.25B,No,4151.94,3863.73,2265.42,3937.22,2613.21,497
134,ATVOENT.BO,39.91,42.02,32.91K,Consumer Non-Durables,Apparel/Footwear,95.0,72.0,95.0,92.0,2.2714,2.145,70.68K,73.80K,45.89,12.0,4.27B,No,41.49,36.43,24.99,36.85,28.65,496
137,VTMLTD.NS,47.5,48.83,35.04K,Process Industries,Textiles,95.0,61.0,,,4.315,4.2771,56.88K,101.97K,61.9,22.95,4.78B,No,53.04,,,,,28
140,PAISALO.NS,89.51,88.73,25898.91K,Finance,Finance/Rental/Leasing,95.0,94.0,93.0,95.0,3.605,3.5529,16127.03K,22009.23K,92.75,30.0,81.83B,No,76.17,72.83,50.56,73.57,56.63,501
150,SBCL.NS,1096.2,1091.8,106.82K,Non-Energy Minerals,Other Metals/Minerals,94.0,75.0,92.0,96.0,64.6286,64.0072,667.99K,384.47K,1215.7,368.6,63.15B,No,1074.86,938.23,638.84,955.02,711.11,500
155,TFCILTD.NS,139.62,139.06,12165.12K,Finance,Finance/Rental/Leasing,94.0,74.0,97.0,93.0,4.4736,4.4736,12500.98K,7766.88K,147.65,51.0,64.64B,No,140.62,118.21,82.32,120.5,88.29,501
164,RAYMOND.NS,978.0,978.2,2069.60K,Process Industries,Textiles,94.0,98.0,95.0,96.0,72.6607,70.2357,2052.81K,9176.72K,1122.0,320.0,65.09B,No,789.93,684.88,511.09,701.53,549.97,501
176,RPEL.NS,1652.4,1654.3,80.69K,Process Industries,Chemicals: Major Diversified,94.0,57.0,89.0,95.0,117.4714,116.8572,103.24K,195.55K,1943.7,561.3,75.88B,No,1720.79,1490.74,1021.92,1526.67,1090.93,500
178,QUANTDIA.BO,44.67,42.91,0.18K,Process Industries,Containers/Packaging,94.0,93.0,97.0,91.0,2.2729,1.8543,4.30K,3.88K,48.9,16.24,135.57M,No,40.33,34.68,24.1,36.35,25.59,496
179,GALAGEX.BO,98.0,97.49,0.20K,Producer Manufacturing,Metal Fabrication,94.0,97.0,94.0,94.0,8.1786,7.88,94.19K,52.33K,108.0,36.56,1.56B,No,87.89,75.08,57.66,78.21,62.22,497
184,ADMACH.BO,430.0,430.0,1.80K,Producer Manufacturing,Industrial Machinery,94.0,83.0,91.0,93.0,15.5036,12.7286,8.51K,8.94K,475.0,179.0,2.91B,No,413.53,394.16,,403.8,295.64,179
207,INDOTECH.NS,3394.7,3411.3999,8.36K,Producer Manufacturing,Electrical Products,93.0,17.0,84.0,96.0,137.3072,136.5143,28.32K,18.92K,4030.0,1100.0,36.05B,No,3614.53,3572.2,2342.44,3586.37,2658.08,500
212,SHADOWFAX.NS,251.55,251.65,1172.67K,Technology Services,Packaged Software,93.0,31.0,73.0,94.0,8.3643,8.3571,7817.66K,2517.42K,268.65,98.55,147.63B,No,251.86,240.81,,243.84,192.98,163
229,CHOKSI.BO,228.7,235.2,0.27K,Health Technology,Medical Specialties,92.0,45.0,94.0,81.0,16.4536,16.2179,6.78K,5.26K,266.45,75.0,1.30B,No,237.18,221.76,158.69,226.51,176.43,496
232,MARINE.NS,379.2,373.3,395.70K,Distribution Services,Wholesale Distributors,92.0,57.0,92.0,93.0,23.0929,23.0464,1068.11K,721.41K,450.0,150.86,53.07B,No,402.49,340.29,244.7,349.11,264.39,500
241,RECODE.BO,360.0,356.0,6.40K,Retail Trade,Specialty Stores,92.0,77.0,97.0,,14.4893,12.6643,51.15K,21.68K,380.0,171.0,3.83B,No,331.26,273.66,,285.4,,93
260,GRERENEW.BO,183.5,185.75,49.20K,Electronic Technology,Semiconductors,92.0,71.0,78.0,92.0,8.7571,7.95,29.37K,34.08K,194.15,77.5,2.62B,No,173.58,173.64,,175.66,143.17,165
261,ARROWGREEN.NS,889.25,907.45,50.51K,Process Industries,Containers/Packaging,92.0,91.0,92.0,95.0,41.7357,41.5357,32.58K,79.61K,952.75,341.95,13.42B,No,772.46,744.44,561.42,761.33,596.98,499
262,SICAGEN.NS,52.77,52.41,7.43K,Distribution Services,Wholesale Distributors,91.0,38.0,40.0,,2.2929,2.2857,71.54K,22.00K,74.06,24.35,2.09B,No,55.45,54.79,,55.97,,110
268,TRISHAKT.BO,238.3,242.6,16.80K,Industrial Services,Oilfield Services/Equipment,91.0,65.0,95.0,89.0,15.7143,15.4679,51.11K,35.34K,284.9,114.9,4.03B,No,249.72,229.03,167.09,232.29,177.06,496
277,JATTAINDUS.BO,580.0,577.55,0.00K,Process Industries,Textiles,91.0,85.0,91.0,73.0,53.9821,53.0679,0.29K,0.47K,652.0,201.2,2.54B,No,540.89,482.6,425.38,497.08,442.33,498
282,BLUSPRING.NS,123.34,123.72,141.11K,Commercial Services,Miscellaneous Commercial Services,91.0,65.0,74.0,96.0,8.8393,8.7571,715.79K,506.56K,139.8,43.98,18.44B,No,129.45,119.99,82.31,120.91,89.66,320
284,INLANPR.BO,79.8,76.0,0.01K,Commercial Services,Commercial Printing/Forms,91.0,87.0,93.0,85.0,4.175,3.5529,0.63K,0.17K,115.05,22.01,394.51M,No,77.45,69.96,51.96,71.77,57.01,498
