Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
31,HYPERSOFT.BO,135.05,12.55K,,,98.0,33.0,97.0,97.0,10.24K,9.91K,135.5,20.31,11.41B,No
37,AMITSEC.BO,57.55,0.03K,,,97.0,19.0,92.0,92.0,1.14K,0.28K,67.16,7.28,408.60M,No
43,TELECANOR.BO,35.8,36.96K,,,97.0,2.0,68.0,98.0,51.57K,19.70K,48.5,7.26,548.49M,No
48,PANKAJPO.BO,60.5,3.97K,,,97.0,9.0,66.0,97.0,12.36K,8.53K,75.97,14.7,335.41M,No
69,AUTOINT.BO,375.65,0.40K,,,96.0,18.0,0.0,2.0,1.53K,1.51K,1031.0,58.31,1.31B,No
70,PRECWIRE.NS,395.65,600.26K,,,96.0,89.0,97.0,96.0,1453.27K,1190.62K,398.6,129.51,72.33B,No
76,QPOWER.NS,1272.7,678.91K,,,96.0,97.0,97.0,90.0,1337.67K,2077.02K,1298.4,330.1,98.56B,No
82,BHAGYANGR.NS,210.57,255.54K,,,96.0,95.0,90.0,97.0,252.45K,809.72K,222.0,65.0,6.74B,No
83,BRAHMINFRA.BO,154.3,4.28K,,,96.0,31.0,86.0,95.0,26.41K,11.90K,178.9,43.0,4.48B,No
89,APEX.NS,476.3,657.87K,,,96.0,90.0,96.0,97.0,1994.33K,1954.74K,514.5,198.0,14.88B,No
105,SCBL.BO,49.07,1.52K,,,95.0,42.0,90.0,98.0,5.64K,1.81K,64.13,6.75,52.66M,No
136,JAYNECOIND.NS,97.29,6008.24K,,,94.0,93.0,75.0,91.0,4785.81K,9700.11K,101.64,34.15,94.47B,No
138,INDUSFINL.BO,74.48,9.74K,,,94.0,96.0,93.0,95.0,2.44K,9.09K,76.0,33.04,689.56M,No
139,HINDCOPPER.NS,556.95,3352.69K,,,94.0,68.0,48.0,95.0,22287.54K,6899.67K,760.05,198.0,538.58B,No
141,IMFA.NS,1519.9,121.04K,,,94.0,81.0,89.0,90.0,170.93K,295.00K,1582.7,550.1,82.00B,No
146,NGLFINE.NS,2274.4,1.83K,,,94.0,19.0,95.0,93.0,7.99K,6.97K,2575.0,980.0,14.08B,No
148,HRS.BO,236.6,9.60K,,,94.0,2.0,94.0,,46.57K,76.56K,292.6,126.0,4.56B,No
150,APARINDS.NS,11789.0,118.04K,,,94.0,78.0,96.0,91.0,140.01K,152.52K,12327.5,5190.0,473.54B,No
162,SOBME.BO,899.0,0.49K,,,94.0,80.0,85.0,63.0,0.77K,0.56K,920.6,312.0,8.76B,No
166,GLOBAL.NS,100.11,43.80K,,,93.0,13.0,86.0,95.0,120.27K,155.34K,112.35,50.06,5.10B,No
189,JATTAINDUS.BO,410.0,0.05K,,,93.0,8.0,59.0,95.0,0.45K,0.18K,454.1,193.0,1.80B,No
190,GMDCLTD.NS,691.35,3108.43K,,,93.0,87.0,87.0,84.0,5493.94K,12723.04K,771.9,288.95,219.85B,No
192,NARMADA.NS,34.64,82.10K,,,93.0,36.0,87.0,93.0,257.92K,496.21K,36.99,14.82,1.33B,No
196,KRISHANA.NS,638.5,189.64K,,,92.0,90.0,91.0,80.0,154.71K,399.94K,657.8,265.42,39.48B,No
203,SPORTKING.NS,141.18,328.06K,,,92.0,74.0,96.0,93.0,334.71K,816.20K,153.0,78.17,17.97B,No
206,KOTYARK.NS,367.75,17.30K,,,92.0,13.0,97.0,87.0,33.73K,26.97K,459.6,191.2,3.78B,No
208,SYRMA.NS,997.75,1419.05K,,,92.0,89.0,93.0,88.0,1590.64K,1965.70K,1032.0,446.8,192.19B,No
221,BUILDPRO.NS,1179.55,33.00K,,,92.0,87.0,95.0,,79.84K,133.67K,1244.0,636.0,28.60B,No
225,DBOL.NS,114.92,70.05K,,,92.0,70.0,95.0,93.0,362.55K,216.00K,126.6,66.0,7.56B,No
235,SHRIPISTON.NS,3591.6,105.35K,,,91.0,77.0,87.0,90.0,105.41K,155.41K,3764.9,1761.7,158.21B,No
240,GEL.BO,300.0,0.75K,,,91.0,56.0,59.0,71.0,2.16K,8.32K,369.5,106.0,924.30M,No
244,RUBICON.NS,933.95,174.68K,,,91.0,79.0,92.0,,240.46K,489.75K,952.7,570.75,153.87B,No
