Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
1,ARIHANT.NS,808.8,2.67K,Finance,Real Estate Development,98.0,33.0,,,6.96K,10.17K,1100.0,39.65,-26.47
18,EASTSILK.NS,49.45,0.05K,Process Industries,Textiles,98.0,20.0,2.0,2.0,1.41K,0.62K,99.25,1.8,-50.18
19,BATLIBOI.NS,83.07,26.42K,Producer Manufacturing,Industrial Machinery,98.0,78.0,,,34.93K,111.45K,97.45,15.7,-14.76
24,CUPID.NS,221.11,86185.30K,Consumer Non-Durables,Household/Personal Care,98.0,98.0,97.0,96.0,20629.42K,27537.71K,221.65,21.29,-0.24
28,STLTECH.NS,555.9,2038.14K,Technology Services,Information Technology Services,98.0,9.0,98.0,98.0,4876.41K,2031.99K,679.9,84.6,-18.24
31,AHLWEST.NS,590.8,0.60K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,57.0,98.0,98.0,2.44K,0.96K,751.4,137.0,-21.37
36,SANGINITA.NS,47.69,30.80K,Process Industries,Chemicals: Specialty,97.0,97.0,97.0,98.0,189.95K,167.91K,47.69,9.09,0.0
38,SWANDEF.NS,2303.5,8.95K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,86.0,81.0,93.0,19.45K,17.06K,2489.0,277.79,-7.45
40,SIGMAADV.NS,541.35,595.04K,Technology Services,Information Technology Services,97.0,92.0,98.0,97.0,454.62K,376.91K,638.1,95.53,-15.16
48,BHAGYANGR.NS,392.2,144.01K,Producer Manufacturing,Electrical Products,97.0,94.0,97.0,97.0,329.15K,161.06K,432.3,78.32,-9.28
57,HFCL.NS,226.04,31847.93K,Electronic Technology,Telecommunications Equipment,97.0,90.0,98.0,98.0,57816.91K,26793.09K,229.5,59.82,-1.51
58,UFBL.NS,708.5,73.28K,Consumer Services,Restaurants,97.0,96.0,98.0,98.0,436.60K,220.53K,735.0,172.34,-3.61
61,MTARTECH.NS,7006.5,140.70K,Electronic Technology,Aerospace & Defense,97.0,14.0,95.0,97.0,1612.08K,359.95K,8714.0,1390.5,-19.59
63,VENUSREM.NS,1736.1,68.72K,Health Technology,Pharmaceuticals: Major,97.0,66.0,95.0,96.0,94.43K,74.54K,2044.3,424.0,-15.08
64,BLISSGVS.NS,511.8,539.04K,Health Technology,Pharmaceuticals: Major,97.0,86.0,97.0,97.0,2233.88K,1128.12K,553.0,118.0,-7.45
70,RAJPALAYAM.NS,823.5,0.79K,Process Industries,Textiles,96.0,33.0,,,1.99K,2.88K,875.0,314.45,-5.89
72,ONELIFECAP.NS,37.3,40.13K,Finance,Investment Managers,96.0,96.0,97.0,97.0,189.14K,58.57K,40.1,11.15,-6.98
78,CPPLUS.NS,3552.6,218.09K,Consumer Durables,Electronics/Appliances,96.0,47.0,96.0,96.0,398.19K,237.13K,3787.0,1015.0,-6.19
79,GVPIL.NS,883.45,524.65K,Industrial Services,Engineering & Construction,96.0,40.0,96.0,97.0,359.17K,345.62K,1084.0,270.9,-18.5
83,KOVAI.NS,6036.5,2.39K,Health Services,Hospital/Nursing Management,96.0,79.0,,,5.39K,12.77K,6340.0,2576.65,-4.79
85,THANGAMAYL.NS,6373.0,155.14K,Consumer Durables,Other Consumer Specialties,96.0,89.0,94.0,95.0,203.70K,281.78K,6572.0,1750.1,-3.03
89,DEEDEV.NS,647.1,118.71K,Producer Manufacturing,Industrial Machinery,96.0,26.0,97.0,97.0,609.60K,109.61K,760.0,183.0,-14.86
97,SAYAJIHOTL.NS,305.5,0.01K,Consumer Services,Hotels/Resorts/Cruise Lines,96.0,73.0,,,0.10K,0.17K,330.0,138.7,-7.42
99,OMAXAUTO.NS,229.34,26.31K,Producer Manufacturing,Auto Parts: Oem,96.0,31.0,97.0,96.0,211.32K,49.38K,263.4,84.5,-12.93
100,RPTECH.NS,752.55,434.84K,Distribution Services,Electronics Distributors,96.0,96.0,96.0,96.0,1255.70K,1424.57K,812.85,275.6,-7.42
102,BAJAJCON.NS,620.25,391.55K,Consumer Non-Durables,Household/Personal Care,95.0,80.0,93.0,97.0,1409.46K,580.86K,632.6,220.1,-1.95
103,NOVARTIND.NS,1457.8,4.79K,Health Technology,Pharmaceuticals: Major,95.0,62.0,,,28.30K,20.67K,1589.2,672.25,-8.27
107,SICAGEN.NS,52.32,6.04K,Distribution Services,Wholesale Distributors,95.0,16.0,,,15.31K,10.95K,61.5,24.35,-14.93
108,JAYBARMARU.NS,187.6,1919.08K,Distribution Services,Wholesale Distributors,95.0,97.0,97.0,96.0,1464.29K,883.69K,189.12,71.01,-0.8
110,NINSYS.NS,900.8,4.77K,Technology Services,Packaged Software,95.0,92.0,97.0,96.0,8.44K,7.93K,919.9,281.05,-2.08
112,OMNI.NS,503.65,279.77K,Producer Manufacturing,Metal Fabrication,95.0,39.0,94.0,,780.33K,607.70K,590.1,176.25,-14.65
114,ACUTAAS.NS,3391.0,476.32K,Health Technology,Pharmaceuticals: Major,95.0,49.0,89.0,95.0,485.20K,539.91K,3740.0,1095.4,-9.33
116,CEMPRO.NS,1494.0,1340.23K,Industrial Services,Engineering & Construction,95.0,95.0,98.0,94.0,1545.21K,636.24K,1597.4,503.3,-6.47
119,AEGISLOG.NS,1383.7,3161.52K,Distribution Services,Wholesale Distributors,95.0,98.0,97.0,95.0,2841.66K,3701.46K,1423.5,576.1,-2.8
121,KIRLOSENG.NS,2269.9,1004.22K,Producer Manufacturing,Electrical Products,95.0,88.0,91.0,94.0,805.60K,2665.38K,2720.0,829.6,-16.55
122,RUBICON.NS,1379.6,137.97K,Health Technology,Biotechnology,95.0,84.0,94.0,95.0,565.72K,325.65K,1468.7,570.75,-6.07
123,GRWRHITECH.NS,6964.5,42.74K,Process Industries,Chemicals: Specialty,95.0,88.0,95.0,96.0,117.83K,60.23K,7117.0,2681.0,-2.14
125,SHADOWFAX.NS,227.35,2390.00K,Technology Services,Packaged Software,95.0,81.0,95.0,,2918.56K,1784.91K,241.63,98.55,-5.91
126,KSHINTL.NS,797.2,896.42K,Producer Manufacturing,Electrical Products,95.0,29.0,94.0,96.0,532.36K,275.32K,908.9,330.0,-12.29
129,INDOTECH.NS,3049.1,7.71K,Producer Manufacturing,Electrical Products,95.0,84.0,97.0,95.0,78.53K,66.63K,3300.0,1100.0,-7.6
130,ATHERENERG.NS,1140.6,3504.55K,Consumer Durables,Motor Vehicles,95.0,76.0,86.0,92.0,5160.84K,4759.08K,1176.2,318.6,-3.03
135,MODISONLTD.NS,294.1,20.80K,Industrial Services,Engineering & Construction,94.0,2.0,97.0,95.0,217.87K,112.40K,362.7,114.0,-18.91
136,HITECHCORP.NS,315.0,20.39K,Producer Manufacturing,Miscellaneous Manufacturing,94.0,42.0,97.0,94.0,32.24K,15.00K,323.77,112.0,-2.71
137,SAKAR.NS,823.35,76.48K,Health Technology,Pharmaceuticals: Major,94.0,67.0,89.0,95.0,196.36K,161.25K,889.95,311.0,-7.48
141,AEROFLEX.NS,413.5,2715.82K,Producer Manufacturing,Industrial Machinery,94.0,34.0,90.0,95.0,3167.52K,1411.39K,521.9,158.0,-20.77
142,RAMCOSYS.NS,880.05,5842.31K,Technology Services,Information Technology Services,94.0,98.0,97.0,90.0,1991.88K,10129.45K,967.5,342.1,-9.04
145,NITTAGELA.NS,1777.7,6.14K,Consumer Non-Durables,Food: Specialty/Candy,94.0,49.0,,,18.94K,12.31K,1870.0,882.0,-4.94
146,PAISALO.NS,69.54,18042.89K,Finance,Finance/Rental/Leasing,94.0,90.0,95.0,95.0,15276.16K,24525.97K,74.9,29.86,-7.16
147,SALSTEEL.NS,58.08,74.09K,Non-Energy Minerals,Steel,94.0,23.0,84.0,87.0,182.35K,88.67K,65.5,14.37,-11.33
148,NGLFINE.NS,3092.3,18.29K,Health Technology,Pharmaceuticals: Major,94.0,81.0,84.0,96.0,19.49K,12.94K,3319.8,1175.5,-6.85
149,SPARC.NS,266.34,6763.43K,Health Technology,Pharmaceuticals: Major,94.0,93.0,96.0,95.0,6424.56K,2818.66K,272.2,108.0,-2.15
152,KERNEX.NS,2190.2,370.47K,Electronic Technology,Computer Communications,94.0,89.0,97.0,94.0,329.14K,237.48K,2445.0,850.0,-10.42
155,INDSWFTLAB.NS,215.15,802.24K,Health Technology,Pharmaceuticals: Major,94.0,96.0,87.0,96.0,1548.68K,1453.26K,225.99,87.15,-4.8
157,SKMEGGPROD.NS,310.55,260.15K,Process Industries,Agricultural Commodities/Milling,94.0,93.0,95.0,88.0,1029.78K,1538.02K,324.4,131.5,-4.27
160,RPEL.NS,1306.2,87.92K,Process Industries,Chemicals: Major Diversified,94.0,87.0,96.0,86.0,166.72K,86.48K,1312.7,561.3,-0.5
161,IOLCP.NS,165.04,41171.46K,Process Industries,Chemicals: Specialty,94.0,93.0,96.0,95.0,4115.02K,5334.16K,173.35,67.19,-4.79
163,SENORES.NS,1358.8,160.47K,Health Technology,Pharmaceuticals: Major,94.0,95.0,93.0,92.0,472.65K,331.85K,1408.0,570.1,-3.49
168,PARAS.NS,1294.5,2287.04K,Electronic Technology,Aerospace & Defense,94.0,96.0,96.0,94.0,3710.65K,3682.48K,1443.0,580.5,-10.29
