Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
1,EASTSILK.NS,59.78,0.24K,Process Industries,Textiles,98.0,3.0,4.0,34.0,3.29K,0.69K,99.25,1.8,-39.77
12,SWANDEF.NS,1865.7,9.05K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,25.0,97.0,98.0,28.57K,25.75K,2489.0,147.38,-25.04
33,CUPID.NS,133.56,13721.05K,Consumer Non-Durables,Household/Personal Care,98.0,94.0,95.0,97.0,20093.71K,16251.59K,133.92,15.9,-0.27
34,STLTECH.NS,375.95,5335.48K,Technology Services,Information Technology Services,97.0,98.0,98.0,98.0,9655.40K,6836.65K,375.95,59.26,0.0
38,AHLWEST.NS,461.5,27.94K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,99.0,,,1.73K,1.74K,461.5,137.0,0.0
40,MTARTECH.NS,6470.0,602.82K,Electronic Technology,Aerospace & Defense,97.0,96.0,97.0,97.0,605.08K,1045.00K,6787.0,1368.0,-4.67
53,BHAGYANGR.NS,311.45,281.24K,Producer Manufacturing,Electrical Products,97.0,98.0,96.0,97.0,321.14K,582.98K,318.0,65.81,-2.06
61,AEROFLEX.NS,439.35,18111.27K,Producer Manufacturing,Industrial Machinery,97.0,97.0,98.0,97.0,3226.06K,5423.30K,458.7,152.1,-4.22
70,SALSTEEL.NS,56.35,81.25K,Non-Energy Minerals,Steel,96.0,91.0,93.0,93.0,154.15K,150.37K,60.0,14.37,-6.08
73,UNIVPHOTO.NS,475.0,0.03K,Consumer Durables,Electronics/Appliances,96.0,84.0,98.0,95.0,36.61K,4.38K,515.8,180.6,-7.91
77,OMNI.NS,437.95,229.43K,Producer Manufacturing,Metal Fabrication,96.0,88.0,,,1385.27K,835.52K,450.4,176.25,-2.76
78,BAJAJCON.NS,546.25,2089.88K,Consumer Non-Durables,Household/Personal Care,96.0,93.0,94.0,96.0,1339.73K,1398.32K,548.8,161.4,-0.46
80,PRECWIRE.NS,421.15,518.45K,Producer Manufacturing,Electrical Products,96.0,92.0,96.0,96.0,1483.99K,795.97K,445.5,129.51,-5.47
81,OMAXAUTO.NS,235.35,254.42K,Producer Manufacturing,Auto Parts: Oem,96.0,98.0,97.0,97.0,188.37K,960.85K,235.35,80.59,0.0
87,TAKE.NS,33.06,63.48K,Technology Services,Information Technology Services,96.0,0.0,3.0,92.0,741.87K,97.51K,50.14,7.3,-34.06
92,ATLANTAELE.NS,1646.1,71.14K,Producer Manufacturing,Electrical Products,96.0,91.0,98.0,95.0,226.18K,393.17K,1846.2,707.6,-10.84
93,VENUSREM.NS,1006.75,80.39K,Health Technology,Pharmaceuticals: Major,96.0,41.0,82.0,97.0,51.63K,66.16K,1088.8,296.0,-7.54
95,DEEDEV.NS,469.25,932.34K,Producer Manufacturing,Industrial Machinery,96.0,95.0,98.0,96.0,5281.17K,690.27K,480.55,183.0,-2.35
96,MIRCELECTR.NS,42.73,31097.85K,Electronic Technology,Telecommunications Equipment,96.0,93.0,84.0,94.0,1350.36K,1813.67K,44.75,13.1,-4.51
98,ARFIN.NS,96.49,1738.83K,Non-Energy Minerals,Aluminum,95.0,81.0,85.0,96.0,1164.24K,1192.19K,100.25,31.43,-3.75
99,CPPLUS.NS,2508.3,200.68K,Consumer Durables,Electronics/Appliances,95.0,88.0,96.0,96.0,393.48K,428.99K,2575.0,1015.0,-2.59
100,QPOWER.NS,1265.7,646.36K,Producer Manufacturing,Electrical Products,95.0,93.0,96.0,87.0,1303.89K,1222.56K,1441.0,335.05,-12.17
101,TDPOWERSYS.NS,1219.6,947.11K,Producer Manufacturing,Electrical Products,95.0,92.0,93.0,93.0,1195.70K,1379.61K,1289.2,387.05,-5.4
102,GVPIL.NS,646.35,196.90K,Industrial Services,Engineering & Construction,95.0,96.0,97.0,97.0,1258.10K,255.67K,677.4,270.9,-4.58
104,KMEW.NS,2126.9,67.16K,Producer Manufacturing,Trucks/Construction/Farm Machinery,95.0,84.0,75.0,96.0,135.37K,303.72K,2285.4,672.3,-6.94
105,ATHERENERG.NS,915.05,3688.77K,Consumer Durables,Motor Vehicles,95.0,68.0,88.0,89.0,3669.72K,3961.65K,982.35,295.65,-6.85
108,HFCL.NS,141.15,71331.34K,Electronic Technology,Telecommunications Equipment,95.0,98.0,97.0,96.0,38907.32K,110664.49K,147.67,59.82,-4.42
109,JAYNECOIND.NS,114.69,4590.98K,Non-Energy Minerals,Steel,95.0,94.0,94.0,92.0,6093.90K,11958.73K,117.0,34.9,-1.97
115,AXISCADES.NS,2173.6,101.77K,Commercial Services,Miscellaneous Commercial Services,95.0,85.0,97.0,90.0,169.25K,154.69K,2198.0,741.2,-1.11
117,SIGMAADV.NS,322.85,395.40K,Technology Services,Information Technology Services,95.0,98.0,97.0,,252.92K,628.25K,322.85,140.1,0.0
118,IDEAFORGE.NS,814.15,2927.86K,Electronic Technology,Aerospace & Defense,95.0,98.0,97.0,95.0,1867.05K,4400.80K,849.35,366.0,-4.14
119,POWERINDIA.NS,34005.0,169.46K,Electronic Technology,Electronic Equipment/Instruments,95.0,87.0,96.0,96.0,139.67K,134.57K,35095.0,14240.0,-3.11
121,APEX.NS,492.8,763.70K,Consumer Non-Durables,Food: Meat/Fish/Dairy,95.0,73.0,90.0,97.0,1578.29K,812.83K,514.5,199.01,-4.22
123,ACUTAAS.NS,2734.3,268.68K,Health Technology,Pharmaceuticals: Major,95.0,78.0,91.0,94.0,525.11K,708.32K,2759.0,1059.0,-0.9
126,VIDYAWIRES.NS,91.34,4344.46K,Non-Energy Minerals,Other Metals/Minerals,95.0,97.0,97.0,,4779.97K,15985.03K,97.0,42.51,-5.84
133,MAHASTEEL.NS,822.5,0.64K,Non-Energy Minerals,Steel,94.0,2.0,55.0,90.0,9.83K,4.19K,1050.0,234.0,-21.67
135,KIRLOSENG.NS,1728.9,124.05K,Producer Manufacturing,Electrical Products,94.0,66.0,92.0,95.0,527.50K,401.65K,1765.0,664.05,-2.05
136,NETWEB.NS,4422.2,1990.63K,Electronic Technology,Computer Peripherals,94.0,89.0,89.0,81.0,2165.83K,1903.34K,4492.0,1548.6,-1.55
137,SCHNEIDER.NS,1344.6,168.44K,Distribution Services,Wholesale Distributors,94.0,92.0,97.0,94.0,349.20K,260.48K,1370.0,540.0,-1.85
138,LUMAXTECH.NS,1736.1,210.36K,Producer Manufacturing,Auto Parts: Oem,94.0,19.0,72.0,94.0,326.47K,282.80K,1898.0,541.0,-8.53
139,KRN.NS,1300.2,459.60K,Producer Manufacturing,Industrial Machinery,94.0,91.0,97.0,94.0,1945.99K,961.79K,1405.0,589.8,-7.46
140,PFOCUS.NS,300.9,2575.37K,Consumer Services,Movies/Entertainment,94.0,2.0,71.0,95.0,4001.79K,1112.53K,367.0,92.01,-18.01
142,AVANTIFEED.NS,1435.2,421.27K,Process Industries,Agricultural Commodities/Milling,94.0,44.0,93.0,97.0,1477.96K,749.12K,1593.8,614.25,-9.95
144,IMFA.NS,1548.1,473.12K,Non-Energy Minerals,Other Metals/Minerals,94.0,65.0,87.0,88.0,192.95K,360.31K,1679.9,566.0,-7.85
146,KSHINTL.NS,624.65,279.09K,Producer Manufacturing,Electrical Products,94.0,82.0,96.0,,355.29K,522.64K,701.95,330.0,-11.01
147,GVT&D.NS,4625.5,516.13K,Producer Manufacturing,Electrical Products,94.0,79.0,87.0,92.0,678.54K,754.18K,4849.0,1562.1,-4.61
149,MCX.NS,3097.8,3774.63K,Finance,Investment Banks/Brokers,94.0,69.0,82.0,94.0,3384.03K,2158.95K,3136.0,1120.0,-1.22
150,THANGAMAYL.NS,4246.7,186.11K,Consumer Durables,Other Consumer Specialties,94.0,26.0,87.0,95.0,107.40K,63.53K,4373.0,1750.1,-2.89
151,ROSSTECH.NS,910.55,268.24K,Electronic Technology,Telecommunications Equipment,94.0,68.0,88.0,90.0,95.19K,114.68K,1061.9,309.35,-14.25
153,BLISSGVS.NS,269.65,717.68K,Health Technology,Pharmaceuticals: Major,94.0,31.0,93.0,96.0,2522.90K,1228.65K,281.0,109.03,-4.04
154,SANSERA.NS,2519.8,146.38K,Producer Manufacturing,Auto Parts: Oem,94.0,49.0,88.0,94.0,272.13K,211.25K,2672.5,1071.0,-5.71
155,NATIONALUM.NS,401.95,5775.45K,Non-Energy Minerals,Aluminum,94.0,14.0,55.0,95.0,13068.57K,9831.35K,445.15,149.0,-9.7
156,INDOTECH.NS,2835.9,46.97K,Producer Manufacturing,Electrical Products,94.0,98.0,97.0,95.0,80.02K,164.36K,2835.9,1100.0,0.0
157,ADANIPOWER.NS,225.33,27146.16K,Utilities,Electric Utilities,94.0,89.0,95.0,92.0,40108.03K,53133.20K,234.4,101.0,-3.87
158,SKYGOLD.NS,541.25,3799.47K,Consumer Durables,Other Consumer Specialties,94.0,94.0,96.0,93.0,1200.00K,1312.36K,549.9,246.05,-1.57
160,HINDCOPPER.NS,569.2,5068.65K,Non-Energy Minerals,Other Metals/Minerals,94.0,36.0,18.0,95.0,10856.73K,5121.85K,760.05,198.0,-25.11
162,UNIVCABLES.NS,1139.45,1390.62K,Electronic Technology,Electronic Components,93.0,95.0,94.0,94.0,128.97K,382.14K,1234.0,462.1,-7.66
163,DYNAMATECH.NS,12530.0,32.38K,Producer Manufacturing,Industrial Machinery,93.0,88.0,94.0,94.0,32.46K,42.31K,12875.0,6120.0,-2.68
164,RPTECH.NS,530.6,323.78K,Distribution Services,Electronics Distributors,93.0,94.0,93.0,94.0,163.96K,215.89K,538.0,260.8,-1.38
165,WHEELS.NS,1329.6,114.87K,Producer Manufacturing,Auto Parts: Oem,93.0,90.0,95.0,92.0,137.26K,417.48K,1359.2,634.05,-2.18
168,KOTYARK.NS,407.6,97.74K,Process Industries,Industrial Specialties,93.0,45.0,97.0,90.0,51.15K,106.65K,459.6,191.2,-11.31
169,BHARATSE.NS,203.97,351.95K,Producer Manufacturing,Auto Parts: Oem,93.0,81.0,91.0,53.0,966.82K,452.30K,239.45,95.0,-14.82
171,GLOBAL.NS,119.95,276.56K,Commercial Services,Miscellaneous Commercial Services,93.0,68.0,91.0,95.0,141.14K,177.01K,121.9,50.06,-1.6
172,SGMART.NS,599.5,1654.32K,Utilities,Electric Utilities,93.0,56.0,95.0,95.0,388.43K,353.06K,618.0,313.1,-2.99
173,SBC.NS,34.27,17655.66K,Distribution Services,Wholesale Distributors,93.0,36.0,73.0,91.0,11032.85K,10584.57K,34.64,13.08,-1.07
174,MWL.NS,351.25,28.34K,Non-Energy Minerals,Steel,93.0,89.0,84.0,94.0,79.28K,125.02K,365.0,150.0,-3.77
