Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
14,JTLDEFENCE.BO,516.3,543.45,4.35K,Non-Energy Minerals,Other Metals/Minerals,98.0,3.0,93.0,98.0,15.9107,13.5821,2.35K,2.83K,694.3,55.58,5.43B,No,611.5,543.16,222.72,546.42,278.48,499
28,BATLIBOI.NS,89.56,88.23,34.80K,Producer Manufacturing,Industrial Machinery,98.0,72.0,61.0,,6.2664,5.9693,77.89K,250.95K,106.5,15.7,4.23B,No,87.32,83.76,,83.68,,86
73,INDSWFTLAB.NS,304.18,300.0,618.68K,Health Technology,Pharmaceuticals: Major,97.0,91.0,98.0,97.0,15.435,13.32,1401.65K,2097.96K,320.5,87.15,26.45B,No,240.67,212.41,143.63,222.33,165.2,497
82,NATHUEC.BO,35.51,35.14,0.00K,Transportation,Air Freight/Couriers,96.0,70.0,95.0,97.0,0.8993,0.4971,10.06K,1.18K,39.68,7.52,147.20M,No,32.84,34.76,19.71,34.51,23.0,494
94,OMNI.NS,579.0,586.5,442.87K,Producer Manufacturing,Metal Fabrication,96.0,80.0,88.0,,53.2107,52.95,1151.79K,4400.29K,764.85,176.25,71.60B,No,596.84,542.78,,540.7,,111
114,DEEDEV.NS,631.95,638.7,79.10K,Producer Manufacturing,Industrial Machinery,95.0,22.0,89.0,97.0,37.6714,34.9821,193.18K,178.92K,760.0,183.0,47.55B,No,661.96,672.43,387.99,668.32,458.41,496
122,SCPL.NS,653.05,628.2,113.34K,Consumer Non-Durables,Food: Meat/Fish/Dairy,95.0,95.0,92.0,94.0,47.1107,46.825,61.86K,143.27K,665.0,190.03,6.86B,No,603.57,534.64,371.72,543.9,416.92,498
125,SETL.NS,298.4,300.05,408.32K,Health Technology,Medical Specialties,95.0,63.0,98.0,96.0,14.1893,13.4214,1100.36K,736.59K,307.0,104.56,60.26B,No,282.37,244.17,166.03,253.49,170.43,394
135,NRL.NS,117.0,115.25,47.21K,Non-Energy Minerals,Other Metals/Minerals,95.0,90.0,97.0,95.0,2.3164,1.36,138.95K,63.43K,118.0,45.1,8.08B,No,109.84,94.53,65.9,98.14,68.85,496
136,NGLFINE.NS,3454.0,3435.5,3.63K,Health Technology,Pharmaceuticals: Major,95.0,78.0,93.0,89.0,148.3571,147.15,17.83K,7.83K,3602.0,1271.0,21.34B,No,3307.63,3151.32,2234.5,3194.92,2574.15,500
138,CRYOGENIC.BO,348.85,354.0,3.75K,Industrial Services,Oilfield Services/Equipment,95.0,90.0,96.0,94.0,12.9607,10.2964,30.59K,16.05K,356.9,103.55,4.98B,No,317.26,289.66,209.64,297.25,220.04,270
145,GVPIL.NS,769.6,794.0,284.69K,Industrial Services,Engineering & Construction,95.0,12.0,79.0,96.0,36.075,35.0179,363.22K,209.06K,1084.0,270.9,51.74B,No,773.09,866.16,537.24,852.93,631.26,496
151,SICAGEN.NS,58.8,60.67,41.00K,Distribution Services,Wholesale Distributors,94.0,80.0,65.0,,4.8529,4.3843,63.46K,321.49K,74.06,24.35,2.33B,No,54.58,54.08,,55.23,,84
