Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Nan,Nan,91,92,83,46,SURAJINDPP.BO
2,Computer Communications,Electronic Technology,80,3,10,87,KERNEX.NS
3,Food: Meat/Fish/Dairy,Consumer Non-Durables,75,64,75,65,"SCPL.NS,ESSEX.BO,MILKYMIST.NS,KWIL.NS,HATSUN.NS,MODAIRY.BO,SCAGRO.BO,CHATHA.BO,NCCBLUE.BO,MUKKA.NS,HERITGFOOD.NS,PARAGMILK.NS,APEX.NS,DODLA.NS"
4,Biotechnology,Health Technology,71,62,63,69,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,GVBL.BO,FERMENTA.NS,FABTECH.NS"
5,Discount Stores,Retail Trade,70,95,93,67,SPICELOUNG.BO
6,Oil & Gas Production,Energy Minerals,68,72,81,65,"ASIANENE.NS,PRABHA.NS,BHAGWOX.BO,VOGL.NS"
7,Airlines,Transportation,68,18,55,64,"AFCOM.BO,TAALTECH.NS,JETFREIGHT.NS,INDIGO.NS"
8,Contract Drilling,Industrial Services,64,66,55,56,JINDRILL.NS
9,Oilfield Services/Equipment,Industrial Services,63,58,62,66,"CRYOGENIC.BO,TRISHAKT.BO,DOLPHIN.NS,DEEPINDS.NS,SEAMECLTD.NS,ALPHAGEO.NS,UNIDT.NS,OILCOUNTUB.NS,RVTH.NS,COCHMAL.BO,GLOBALVECT.NS,GARWAOFFS.BO"
10,Electronics/Appliance Stores,Retail Trade,63,55,62,61,"EMIL.NS,BHATIA.BO,ROBU.BO,AVL.NS,MTL.BO,UML.BO,LOGICA.BO"
11,Catalog/Specialty Distribution,Retail Trade,63,40,67,64,ETHOSLTD.NS
12,Pharmaceuticals: Major,Health Technology,62,59,61,61,"VINRKLB.BO,PARMAX.BO,BLISSGVS.NS,INDSWFTLAB.NS,MOREPENLAB.NS,BAFNAPH.NS,NOVARTIND.NS,SHILPAMED.NS,SAKAR.NS,VIKRAMTH.BO,VALIANTLAB.NS,LAURUSLABS.NS,VENUSREM.NS,KOPRAN.NS,SUVEN.NS,ASTONEALAB.BO,ACUTAAS.NS,MARKSANS.NS,AMANTA.NS,SENORES.NS,COLINZ.BO,GLAND.NS,NEULANDLAB.NS,DIVISLAB.NS,ALIVUS.NS,NGLFINE.NS,AAREYDRUGS.NS,INNOVACAP.NS,NOVELIX.BO,SHAMROIN.BO,CORONA.NS,WINDLAS.NS,SUDARSHAN.BO,SHUKRAPHAR.NS,IPCALAB.NS,SMRUTHIORG.BO,WOCKPHARMA.NS,ANG.BO,PHRMASI.BO,BETA.NS,SOLARA.NS,BALPHARMA.NS,HEXAGON.NS,EMCURE.NS,THEMISMED.NS,CAPLIPOINT.NS,SIGACHI.NS,MEDICAMEQ.NS,ORCHPHARMA.NS,SGRL.NS,UNICHEMLAB.NS,PPLPHARMA.NS,RPGLIFE.NS,AJANTPHARM.NS,GUFICBIO.NS,STAR.NS,HESTERBIO.NS,AMBALALSA.NS,GODAVARI.BO,BPLPHARMA.NS,SUPRIYA.NS,PANJON.BO,TORNTPHARM.NS,ALBERTDAVD.NS,GLAXO.NS,GUJTHEM.NS,BRAWN.BO,SMSPHARMA.NS,TLL.BO,SPARC.NS,AARTIPHARM.NS,GLENMARK.NS,INDGN.NS,TTKHLTCARE.NS,ANUHPHR.NS,SAIPARENT.NS,ZYDUSLIFE.NS,MAKERSL.NS,VIYASH.NS,BLUEJET.NS,AARTIDRUGS.NS,KILITCH.NS,HAMPS.BO,GUJTERC.BO,INDOCO.NS,SUNLOC.NS,CONCORD.BO,ALEMBICLTD.NS,SUNPHARMA.NS,HIKAL.NS,APLLTD.NS,MEDICAPQ.NS,LINCOLN.NS,SANJIVIN.BO,JUBLPHARMA.NS,PRAVEG.NS,ONESOURCE.NS,AUROLAB.BO,PARNAXLAB.NS,MERCURYLAB.BO,SHELTER.BO,MANGALAM.NS,OXYGENTAPH.BO,MANKIND.NS,VRL.BO,ALKEM.NS,BIOCON.NS,ABBOTINDIA.NS,ANURAS.NS,COHANCE.NS,ZENOTECH.BO,KPL.NS,JENBURPH.NS,BAJAJHCARE.NS,BIOFILCHEM.NS,PGHL.NS,LACTOSE.BO,KIMIABL.BO,NATCOPHARM.NS,DRREDDY.NS,FDC.NS,ERIS.NS,TYCHE.BO,WANBURY.NS,PANACEABIO.NS,KREBSBIO.NS,ROOPAIND.BO,PANCHSHEEL.BO,ZOTA.NS,FREDUN.NS,DCAL.NS,SANOFICONR.NS,PFIZER.NS,ALPA.NS,MEDICO.NS,SANOFI.NS,BROOKS.NS,ASTRAZEN.NS,PHARMAID.BO,STARSOURCE.BO,SYSCHEM.BO"
13,Computer Peripherals,Electronic Technology,62,57,57,63,"PANACHE.NS,WEPSOLN.BO,NETWEB.NS,INDTONER.BO,CONTROLPR.NS"
14,Pharmaceuticals: Generic,Health Technology,61,75,47,56,"ZIMLAB.NS,JAGSNPHARM.NS,ZENLABS.BO,NUTRICIRCLE.BO,DENISCHEM.BO"
15,Other Consumer Specialties,Consumer Durables,61,61,56,56,"TBZ.NS,AJCJEWEL.BO,SJCORP.BO,SKYGOLD.NS,KDDL.NS,TIMEX.NS,GOLKUNDIA.BO,RAMBHAJO.NS,THANGAMAYL.NS,SONAMLTD.NS,KOURA.BO,SHOORA.BO,RGL.NS,RETAGGIO.BO,PNGSREVA.NS,EIGHTY.BO,SOVERDIA.BO,RBZJEWEL.NS,GKL.BO,TITAN.NS,PJL.BO,SHANTIGOLD.NS,RADHIKAJWE.NS,SWARNSAR.NS,SMR.BO,UDAYJEW.NS,GOLDIAM.NS,SHRINGARMS.NS,BANARBEADS.NS,SENCO.NS,SILGO.NS,SHANKESH.NS,VAIBHAVGBL.NS,YAASHVI.BO,VIPIND.NS,SAFARI.NS,VARYAA.BO,SKRABUL.BO,LGHL.NS,EY.BO,LUXURY.BO,RAJESHEXPO.NS"
