Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,89,14,86,89,KERNEX.NS
2,Airlines,Transportation,80,54,79,75,"AFCOM.BO,TAALTECH.NS,JETFREIGHT.NS,INDIGO.NS"
3,Computer Processing Hardware,Electronic Technology,76,53,69,77,IDM.BO
4,Biotechnology,Health Technology,70,51,62,73,"RUBICON.NS,TITANBIO.BO,AKUMS.NS,FERMENTA.NS,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,GVBL.BO,VANTABIO.BO,FABTECH.NS"
5,Catalog/Specialty Distribution,Retail Trade,69,78,80,61,ETHOSLTD.NS
6,Precious Metals,Non-Energy Minerals,68,31,7,5,REMAGNET.BO
7,Oilfield Services/Equipment,Industrial Services,66,74,70,72,"CRYOGENIC.BO,TRISHAKT.BO,ALPHAGEO.NS,DOLPHIN.NS,SEAMECLTD.NS,DEEPINDS.NS,UNIDT.NS,COCHMAL.BO,RVTH.NS,OILCOUNTUB.NS,GARWAOFFS.BO,GLOBALVECT.NS"
8,Oil & Gas Production,Energy Minerals,65,80,78,68,"ASIANENE.NS,BHAGWOX.BO,PRABHA.NS,VOGL.NS"
9,Aerospace & Defense,Electronic Technology,64,59,52,71,"MTARTECH.NS,PARAS.NS,AEQUS.NS,IDEAFORGE.NS,HAL.NS,KRISHNADEF.NS,ROSSELLIND.NS,TANAA.BO,BEL.NS,BDL.NS,DRONACHRYA.BO"
10,Electronic Production Equipment,Electronic Technology,63,61,71,72,"AVALON.NS,CYIENTDLM.NS,SYRMA.NS,DATAPATTNS.NS,APOLLO.NS,NELCO.NS,PGEL.NS,DIXON.NS,KAYNES.NS,SELECTRIC.BO,CONTAINE.BO,ELIN.NS"
11,Computer Peripherals,Electronic Technology,63,43,62,65,"PANACHE.NS,NETWEB.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
12,Contract Drilling,Industrial Services,62,73,63,80,JINDRILL.NS
