Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
25,TAKE.NS,46.68,2327.44K,Technology Services,Information Technology Services,98.0,82.0,96.0,98.0,1819.51K,1179.72K,49.94,6.51,-6.53
32,CUPID.NS,406.25,2761.76K,Consumer Non-Durables,Household/Personal Care,98.0,12.0,94.0,97.0,9693.58K,4443.23K,526.95,55.75,-22.91
45,AQYLON.NS,1803.7,5.51K,Consumer Services,Movies/Entertainment,97.0,25.0,97.0,94.0,80.43K,30.09K,2247.0,435.1,-19.73
70,MAHASTEEL.NS,727.7,5.75K,Non-Energy Minerals,Steel,96.0,12.0,54.0,96.0,11.75K,22.38K,1032.0,221.9,-29.49
71,HINDCOPPER.NS,574.4,11666.79K,Non-Energy Minerals,Other Metals/Minerals,96.0,61.0,97.0,97.0,37141.38K,30122.02K,760.05,183.82,-24.43
72,SALSTEEL.NS,48.6,92.72K,Non-Energy Minerals,Steel,96.0,92.0,92.0,97.0,113.54K,100.00K,48.71,14.37,-0.23
74,PFOCUS.NS,275.99,7369.09K,Consumer Services,Movies/Entertainment,96.0,89.0,96.0,95.0,7030.08K,10133.08K,292.0,85.0,-5.48
81,MTARTECH.NS,3711.2,418.69K,Electronic Technology,Aerospace & Defense,96.0,97.0,95.0,97.0,531.71K,730.69K,3748.7,1155.6,-1.0
83,FORCEMOT.NS,24586.0,129.74K,Consumer Durables,Motor Vehicles,96.0,92.0,95.0,85.0,79.45K,155.03K,25050.0,6341.15,-1.85
86,BGRENERGY.NS,330.5,50.05K,Industrial Services,Engineering & Construction,96.0,69.0,24.0,97.0,119.93K,113.00K,490.8,69.05,-32.66
87,NORBTEAEXP.NS,80.77,6.71K,Consumer Non-Durables,Food: Specialty/Candy,96.0,19.0,94.0,97.0,3.46K,2.37K,99.35,30.5,-18.7
89,RMDRIP.NS,116.46,5057.49K,Producer Manufacturing,Industrial Machinery,96.0,94.0,96.0,95.0,2851.99K,4813.40K,116.61,33.1,-0.13
90,LUMAXTECH.NS,1651.4,615.26K,Producer Manufacturing,Auto Parts: Oem,96.0,81.0,89.0,93.0,258.19K,481.67K,1823.9,449.0,-9.46
91,LUMAXIND.NS,6300.5,38.62K,Producer Manufacturing,Auto Parts: Oem,96.0,88.0,92.0,96.0,39.69K,124.76K,6934.5,2100.05,-9.14
107,AVANTIFEED.NS,1349.25,2767.15K,Process Industries,Agricultural Commodities/Milling,95.0,98.0,97.0,96.0,1742.34K,5798.60K,1489.0,601.55,-9.39
110,INFOBEAN.NS,864.45,381.38K,Technology Services,Packaged Software,95.0,77.0,95.0,89.0,448.22K,672.38K,1030.0,270.55,-16.07
117,BAJAJCON.NS,375.0,535.92K,Consumer Non-Durables,Household/Personal Care,95.0,96.0,94.0,94.0,1578.61K,1624.07K,395.75,151.0,-5.24
121,ATHERENERG.NS,708.95,997.99K,Consumer Durables,Motor Vehicles,95.0,84.0,85.0,94.0,2247.03K,2155.78K,790.0,288.15,-10.26
122,VENUSREM.NS,737.3,10.05K,Health Technology,Pharmaceuticals: Major,95.0,41.0,93.0,93.0,73.21K,23.89K,839.95,277.95,-12.22
123,KMEW.NS,1695.5,54.95K,Producer Manufacturing,Trucks/Construction/Farm Machinery,95.0,15.0,93.0,96.0,248.61K,154.75K,1959.3,632.02,-13.46
124,SBC.NS,30.58,9907.98K,Distribution Services,Wholesale Distributors,95.0,78.0,92.0,94.0,12013.52K,11317.08K,31.49,10.95,-2.89
128,WAAREEINDO.NS,402.9,57.59K,Electronic Technology,Electronic Equipment/Instruments,94.0,6.0,9.0,,90.75K,51.69K,725.0,165.07,-44.43
131,APEX.NS,426.25,3709.16K,Consumer Non-Durables,Food: Meat/Fish/Dairy,94.0,98.0,95.0,94.0,2054.81K,5200.11K,487.95,186.55,-12.64
132,SHARDACROP.NS,1231.2,203.30K,Distribution Services,Wholesale Distributors,94.0,97.0,96.0,86.0,630.38K,1183.54K,1297.0,452.25,-5.07
133,ARFIN.NS,72.39,635.07K,Non-Energy Minerals,Aluminum,94.0,17.0,92.0,96.0,808.09K,902.29K,84.01,31.43,-13.83
135,COMSYN.NS,187.28,105.75K,Process Industries,Containers/Packaging,94.0,94.0,94.0,90.0,19.52K,33.13K,190.0,65.0,-1.43
136,RNBDENIMS.NS,181.51,7870.46K,Process Industries,Textiles,94.0,96.0,96.0,,1147.05K,5026.40K,181.9,97.55,-0.21
137,SILVERTUC.NS,1269.6,49.93K,Technology Services,Packaged Software,94.0,6.0,96.0,95.0,227.06K,51.15K,1690.2,610.0,-24.88
139,SMLMAH.NS,4871.8,154.06K,Consumer Durables,Motor Vehicles,94.0,84.0,97.0,,90.69K,154.54K,4940.0,2749.0,-1.38
140,NATIONALUM.NS,348.4,9840.27K,Non-Energy Minerals,Aluminum,94.0,30.0,94.0,95.0,15299.89K,13650.27K,431.5,137.75,-19.26
143,ASHOKLEY.NS,205.86,11064.30K,Producer Manufacturing,Trucks/Construction/Farm Machinery,94.0,85.0,95.0,94.0,18347.92K,21691.64K,215.42,95.93,-4.44
144,UEL.NS,179.93,2.98K,Utilities,Alternative Power Generation,94.0,97.0,95.0,92.0,5.55K,16.63K,220.0,72.27,-18.21
145,SOMATEX.NS,110.36,9.33K,Process Industries,Textiles,94.0,32.0,29.0,90.0,10.77K,11.34K,161.25,34.53,-31.56
146,NGLFINE.NS,2289.4,7.29K,Health Technology,Pharmaceuticals: Major,94.0,98.0,97.0,95.0,5.18K,17.53K,2575.0,957.0,-11.09
147,THANGAMAYL.NS,3724.8,146.59K,Consumer Durables,Other Consumer Specialties,94.0,47.0,88.0,96.0,160.82K,108.08K,4149.0,1523.1,-10.22
149,IMFA.NS,1410.7,109.63K,Non-Energy Minerals,Other Metals/Minerals,94.0,86.0,83.0,95.0,292.42K,239.79K,1510.6,549.8,-6.61
151,RELIABLE.NS,152.63,67.38K,Technology Services,Data Processing Services,94.0,64.0,74.0,94.0,47.25K,61.31K,175.0,63.7,-12.78
153,TFCILTD.NS,74.95,6388.02K,Finance,Finance/Rental/Leasing,94.0,84.0,87.0,86.0,11502.32K,6804.64K,75.9,24.8,-1.25
155,SANSERA.NS,2174.6,230.31K,Producer Manufacturing,Auto Parts: Oem,94.0,93.0,95.0,94.0,207.00K,476.39K,2270.0,972.2,-4.2
156,SHRIRAMFIN.NS,1085.4,5096.45K,Finance,Finance/Rental/Leasing,94.0,85.0,94.0,95.0,7750.27K,6782.63K,1088.3,525.1,-0.27
157,JKTYRE.NS,582.6,1787.07K,Consumer Durables,Automotive Aftermarket,94.0,89.0,93.0,95.0,1330.92K,2714.00K,611.9,243.0,-4.79
158,BHARATSE.NS,196.26,4481.33K,Producer Manufacturing,Auto Parts: Oem,94.0,94.0,81.0,94.0,107.83K,255.71K,239.45,69.84,-18.04
159,SEAMECLTD.NS,1386.2,52.76K,Industrial Services,Oilfield Services/Equipment,93.0,95.0,96.0,94.0,67.99K,84.46K,1409.8,752.55,-1.67
163,NARMADA.NS,32.55,407.72K,Process Industries,Agricultural Commodities/Milling,93.0,92.0,95.0,91.0,157.70K,298.62K,35.99,14.82,-9.56
164,IZMO.NS,779.6,136.06K,Technology Services,Packaged Software,93.0,85.0,37.0,96.0,162.50K,610.99K,1374.7,229.7,-43.29
170,TDPOWERSYS.NS,859.1,923.12K,Producer Manufacturing,Electrical Products,93.0,94.0,85.0,94.0,928.59K,1484.74K,888.8,293.0,-3.34
172,GVT&D.NS,3670.2,708.42K,Producer Manufacturing,Electrical Products,93.0,95.0,91.0,86.0,1014.83K,821.15K,3819.0,1254.0,-3.9
179,KAPSTON.NS,402.2,8.32K,Commercial Services,Miscellaneous Commercial Services,93.0,95.0,92.0,93.0,28.97K,12.08K,433.5,190.0,-7.22
181,PRECWIRE.NS,298.52,21272.80K,Producer Manufacturing,Electrical Products,93.0,95.0,87.0,95.0,753.46K,603.71K,305.8,118.0,-2.38
182,RACLGEAR.NS,1441.6,1024.49K,Producer Manufacturing,Auto Parts: Oem,93.0,96.0,93.0,93.0,58.90K,23.27K,1441.6,658.05,0.0
183,BHAGYANGR.NS,159.86,135.63K,Producer Manufacturing,Electrical Products,93.0,39.0,71.0,95.0,179.99K,104.38K,193.0,65.0,-17.17
189,MCX.NS,2339.7,5064.97K,Finance,Investment Banks/Brokers,93.0,46.0,91.0,90.0,3558.30K,5290.27K,2705.0,881.63,-13.5
190,ACUTAAS.NS,2039.2,289.09K,Health Technology,Pharmaceuticals: Major,92.0,92.0,91.0,93.0,354.34K,484.19K,2120.0,1059.0,-3.81
194,QPOWER.NS,830.75,1908.57K,Producer Manufacturing,Electrical Products,92.0,94.0,78.0,73.0,899.63K,1549.23K,1082.0,267.8,-23.22
195,JAMNAAUTO.NS,145.18,37507.64K,Producer Manufacturing,Auto Parts: Oem,92.0,89.0,94.0,93.0,3466.18K,5256.43K,152.6,68.57,-4.86
199,KIRLOSENG.NS,1412.0,997.71K,Producer Manufacturing,Electrical Products,92.0,93.0,93.0,93.0,633.25K,894.52K,1434.9,544.4,-1.6
200,BORANA.NS,378.0,26.64K,Process Industries,Textiles,92.0,92.0,95.0,95.0,169.81K,45.81K,404.9,211.0,-6.64
201,BELRISE.NS,184.8,2642.13K,Producer Manufacturing,Auto Parts: Oem,92.0,79.0,89.0,90.0,8384.90K,6013.59K,193.74,89.15,-4.61
203,INDSWFTLAB.NS,143.74,1115.51K,Health Technology,Pharmaceuticals: Major,92.0,97.0,95.0,90.0,399.25K,1461.54K,144.75,68.72,-0.7
204,SILGO.NS,78.8,61.28K,Consumer Durables,Other Consumer Specialties,92.0,87.0,91.0,91.0,254.19K,355.67K,85.0,35.1,-7.29
205,SHREEJISPG.NS,409.75,998.87K,Transportation,Other Transportation,92.0,87.0,93.0,,1703.35K,2073.52K,418.0,222.0,-1.97
210,STLTECH.NS,153.91,4669.81K,Technology Services,Information Technology Services,92.0,98.0,94.0,83.0,4799.52K,17910.14K,163.4,58.86,-5.81
211,BLISSGVS.NS,221.97,2639.09K,Health Technology,Pharmaceuticals: Major,92.0,96.0,94.0,88.0,5040.59K,4821.01K,225.2,108.12,-1.43
214,TMCV.NS,479.05,5124.77K,Consumer Durables,Motor Vehicles,92.0,85.0,96.0,,11670.57K,10450.19K,500.0,306.3,-4.19
215,MWL.NS,267.1,27.83K,Non-Energy Minerals,Steel,92.0,44.0,92.0,90.0,98.01K,50.47K,295.95,132.0,-9.75
219,KARURVYSYA.NS,316.35,1093.47K,Finance,Regional Banks,92.0,91.0,92.0,92.0,3615.03K,3420.43K,327.9,154.62,-3.52
221,NIRAJISPAT.NS,378.56,0.80K,Producer Manufacturing,Miscellaneous Manufacturing,92.0,98.0,97.0,61.0,0.63K,2.13K,612.5,155.0,-38.19
224,JINDALPHOT.NS,1405.1,15.04K,Finance,Financial Conglomerates,91.0,64.0,81.0,94.0,48.68K,16.26K,1616.6,536.0,-13.08
226,RICOAUTO.NS,127.53,6941.17K,Producer Manufacturing,Auto Parts: Oem,91.0,59.0,89.0,93.0,10213.14K,5913.78K,142.4,54.0,-10.44
227,VEDL.NS,679.8,6385.48K,Non-Energy Minerals,Aluminum,91.0,62.0,93.0,93.0,16020.48K,16255.06K,769.8,363.0,-11.69
229,ROSSTECH.NS,696.2,36.24K,Electronic Technology,Telecommunications Equipment,91.0,84.0,79.0,82.0,306.77K,331.53K,840.0,231.15,-17.12
230,SBIN.NS,1208.1,14970.27K,Finance,Regional Banks,91.0,91.0,92.0,92.0,10528.73K,19345.06K,1212.3,680.0,-0.35
232,LOTUSEYE.NS,118.73,45.17K,Health Services,Medical/Nursing Services,91.0,84.0,83.0,93.0,30.76K,13.48K,147.0,54.99,-19.23
233,SJS.NS,1825.1,91.09K,Producer Manufacturing,Auto Parts: Oem,91.0,82.0,81.0,92.0,130.68K,154.15K,1919.0,808.15,-4.89
234,JAYNECOIND.NS,77.52,2546.28K,Non-Energy Minerals,Steel,91.0,16.0,75.0,89.0,6942.25K,3947.22K,94.3,28.0,-17.79
235,TMB.NS,654.95,177.19K,Finance,Regional Banks,91.0,90.0,93.0,93.0,302.99K,583.44K,708.5,401.0,-7.56
236,LTF.NS,294.0,6788.83K,Finance,Finance/Rental/Leasing,91.0,57.0,70.0,91.0,6227.49K,4923.07K,329.45,131.05,-10.76
238,GRMOVER.NS,163.35,1190.13K,Process Industries,Agricultural Commodities/Milling,91.0,40.0,80.0,88.0,2152.86K,1317.20K,185.45,65.82,-11.92
242,KRISHANA.NS,518.05,124.69K,Process Industries,Chemicals: Agricultural,91.0,77.0,73.0,64.0,81.40K,110.70K,619.0,176.73,-16.31
244,ABCAPITAL.NS,345.05,4781.05K,Finance,Multi-Line Insurance,91.0,43.0,78.0,87.0,4713.57K,6432.50K,369.3,149.01,-6.57
248,FEDERALBNK.NS,289.0,4742.24K,Finance,Major Banks,91.0,91.0,91.0,92.0,9906.33K,6815.70K,298.25,172.66,-3.1
251,BHARATFORG.NS,1727.4,2443.33K,Producer Manufacturing,Metal Fabrication,91.0,92.0,92.0,92.0,1100.67K,2409.44K,1784.2,919.1,-3.18
255,GLOBAL.NS,92.39,46.37K,Commercial Services,Miscellaneous Commercial Services,90.0,89.0,92.0,91.0,141.25K,163.16K,98.4,41.0,-6.11
257,SAKAR.NS,460.8,50.09K,Health Technology,Pharmaceuticals: Major,90.0,88.0,88.0,90.0,47.86K,152.98K,504.7,210.1,-8.7
262,RISHABH.NS,439.3,175.20K,Producer Manufacturing,Electrical Products,90.0,94.0,86.0,93.0,70.64K,177.82K,490.0,201.5,-10.35
266,GMDCLTD.NS,563.8,1926.09K,Distribution Services,Wholesale Distributors,90.0,53.0,73.0,89.0,5954.79K,4694.20K,651.0,226.59,-13.39
267,MCL.NS,67.49,14.97K,Non-Energy Minerals,Other Metals/Minerals,90.0,14.0,95.0,88.0,244.74K,27.00K,93.2,39.6,-27.59
268,ORICONENT.NS,65.77,80.78K,Producer Manufacturing,Miscellaneous Manufacturing,90.0,81.0,88.0,85.0,145.94K,89.91K,67.89,35.66,-3.12
269,AUBANK.NS,1010.0,2090.25K,Finance,Regional Banks,90.0,71.0,86.0,90.0,2215.56K,1597.42K,1029.95,489.45,-1.94
270,SHREERAMA.NS,62.16,386.38K,Process Industries,Containers/Packaging,90.0,60.0,87.0,90.0,213.85K,388.89K,71.99,30.55,-13.65
272,MBAPL.NS,480.6,392.34K,Process Industries,Chemicals: Agricultural,90.0,93.0,90.0,80.0,133.43K,332.08K,483.45,240.0,-0.59
273,GENCON.NS,52.14,124.56K,Industrial Services,Engineering & Construction,90.0,90.0,94.0,86.0,474.43K,177.83K,55.92,21.96,-6.76
274,CRAFTSMAN.NS,7737.0,20.37K,Producer Manufacturing,Trucks/Construction/Farm Machinery,90.0,53.0,89.0,79.0,55.73K,51.07K,8220.0,3700.0,-5.88
276,BANKINDIA.NS,165.61,9299.44K,Finance,Major Banks,90.0,82.0,88.0,91.0,10379.59K,11273.07K,170.5,92.66,-2.87
278,COASTCORP.NS,52.35,162.78K,Transportation,Marine Shipping,90.0,91.0,93.0,93.0,97.70K,138.13K,53.99,30.01,-3.04
279,MMFL.NS,443.9,206.06K,Producer Manufacturing,Metal Fabrication,90.0,80.0,95.0,92.0,316.90K,131.22K,477.8,288.1,-7.1
280,EICHERMOT.NS,8010.5,589.97K,Consumer Durables,Motor Vehicles,90.0,83.0,90.0,90.0,511.81K,709.11K,8119.0,4646.0,-1.34
281,CANHLIFE.NS,153.87,2057.09K,Finance,Life/Health Insurance,90.0,80.0,93.0,,1846.06K,1452.45K,159.0,106.0,-3.23
282,GVPIL.NS,501.9,16216.46K,Industrial Services,Engineering & Construction,90.0,98.0,95.0,,516.05K,2166.05K,522.0,270.9,-3.85
284,JAYBARMARU.NS,109.29,2011.59K,Distribution Services,Wholesale Distributors,90.0,90.0,90.0,88.0,430.72K,1246.51K,115.89,55.5,-5.7
285,APLAPOLLO.NS,2217.4,712.79K,Non-Energy Minerals,Steel,89.0,89.0,92.0,90.0,708.97K,1077.86K,2301.4,1272.7,-3.65
286,DREDGECORP.NS,966.5,110.16K,Transportation,Marine Shipping,89.0,9.0,92.0,92.0,787.24K,349.75K,1245.0,495.0,-22.37
288,SMSPHARMA.NS,340.2,192.25K,Health Technology,Pharmaceuticals: Major,89.0,63.0,90.0,91.0,621.35K,391.12K,360.0,176.05,-5.5
292,NETWEB.NS,3067.5,454.39K,Electronic Technology,Computer Peripherals,89.0,43.0,50.0,91.0,1165.09K,1387.96K,4479.0,1251.55,-31.51
295,UJJIVANSFB.NS,61.75,9157.59K,Finance,Regional Banks,89.0,74.0,89.0,91.0,14988.54K,11569.64K,68.0,30.9,-9.19
296,UNIONBANK.NS,183.09,8651.82K,Finance,Major Banks,89.0,67.0,91.0,89.0,14828.87K,11495.11K,184.0,106.63,-0.49
297,HAPPYFORGE.NS,1281.4,59.89K,Producer Manufacturing,Metal Fabrication,89.0,91.0,92.0,89.0,49.02K,128.91K,1339.0,724.1,-4.3
301,GNA.NS,427.8,232.98K,Producer Manufacturing,Auto Parts: Oem,89.0,92.0,94.0,91.0,165.76K,337.29K,470.0,271.05,-8.98
302,DCBBANK.NS,192.82,1524.75K,Finance,Regional Banks,89.0,71.0,79.0,93.0,2670.20K,2039.80K,203.7,101.41,-5.34
303,MOTHERSON.NS,132.31,10892.43K,Producer Manufacturing,Auto Parts: Oem,89.0,91.0,91.0,90.0,17451.36K,27166.97K,135.83,71.5,-2.59
308,WELINV.NS,1285.0,1.54K,Finance,Investment Banks/Brokers,89.0,70.0,87.0,89.0,6.02K,1.41K,1549.0,597.55,-17.04
309,RBLBANK.NS,314.35,1777.80K,Finance,Major Banks,89.0,62.0,72.0,85.0,5152.75K,3538.99K,332.0,149.21,-5.32
313,HINDZINC.NS,594.1,4180.82K,Non-Energy Minerals,Other Metals/Minerals,89.0,21.0,92.0,90.0,15208.50K,13789.89K,733.0,378.15,-18.95
314,JPOLYINVST.NS,1119.7,100.24K,Finance,Investment Managers,89.0,91.0,90.0,93.0,19.69K,10.44K,1240.0,554.3,-9.7
315,POWERINDIA.NS,22824.0,61.49K,Electronic Technology,Electronic Equipment/Instruments,89.0,96.0,82.0,76.0,166.99K,246.02K,23140.0,10300.0,-1.37
316,LGBBROSLTD.NS,1922.6,33.13K,Producer Manufacturing,Electrical Products,88.0,70.0,81.0,92.0,72.81K,87.79K,2048.0,1081.0,-6.12
319,SOUTHBANK.NS,40.26,8438.57K,Finance,Major Banks,88.0,37.0,80.0,89.0,33202.97K,20871.06K,46.84,22.3,-14.05
320,MUTHOOTFIN.NS,3498.2,1558.19K,Finance,Finance/Rental/Leasing,88.0,16.0,57.0,90.0,627.73K,1349.09K,4149.5,1965.0,-15.7
321,GESHIP.NS,1311.9,384.03K,Transportation,Marine Shipping,88.0,91.0,89.0,89.0,378.43K,553.46K,1368.9,797.5,-4.16
322,DIVGIITTS.NS,762.2,234.87K,Producer Manufacturing,Auto Parts: Oem,88.0,95.0,90.0,82.0,10.50K,35.26K,802.9,410.1,-5.07
323,PANSARI.NS,308.0,0.15K,Technology Services,Packaged Software,88.0,51.0,88.0,88.0,2.67K,1.43K,352.3,142.05,-12.57
324,SYRMA.NS,865.2,735.36K,Electronic Technology,Electronic Production Equipment,88.0,93.0,64.0,86.0,1341.18K,1805.30K,909.9,370.0,-4.91
325,TATASTEEL.NS,205.81,17899.41K,Non-Energy Minerals,Steel,88.0,83.0,91.0,87.0,28333.78K,35995.93K,211.1,125.3,-2.51
326,INDIANB.NS,888.9,1289.93K,Finance,Major Banks,88.0,75.0,73.0,88.0,2046.44K,1872.91K,923.0,478.0,-3.69
327,AXISCADES.NS,1434.8,132.41K,Commercial Services,Miscellaneous Commercial Services,88.0,84.0,54.0,82.0,79.01K,143.06K,1779.2,663.0,-19.36
328,CONSOFINVT.NS,239.03,121.79K,Finance,Financial Conglomerates,88.0,97.0,94.0,86.0,26.91K,130.49K,242.0,152.0,-1.23
329,SMCGLOBAL.NS,80.82,804.59K,Finance,Investment Banks/Brokers,88.0,35.0,91.0,82.0,1838.45K,2918.36K,94.9,50.5,-14.84
331,ANURAS.NS,1249.7,336.26K,Health Technology,Pharmaceuticals: Major,88.0,36.0,89.0,77.0,379.83K,278.42K,1407.0,601.0,-11.18
332,PIRAMALFIN.NS,1779.1,51.96K,Finance,Finance/Rental/Leasing,88.0,48.0,91.0,,321.43K,184.31K,1954.5,1260.0,-8.97
333,HINDALCO.NS,907.45,6943.08K,Non-Energy Minerals,Other Metals/Minerals,88.0,38.0,88.0,88.0,5828.64K,6295.83K,1029.8,546.45,-11.88
336,LAURUSLABS.NS,1012.45,927.87K,Health Technology,Pharmaceuticals: Major,88.0,28.0,71.0,82.0,1776.84K,1493.80K,1141.0,512.35,-11.27
337,PASHUPATI.NS,909.55,8.24K,Process Industries,Textiles,88.0,86.0,87.0,88.0,3.31K,6.85K,915.5,580.0,-0.65
338,M&MFIN.NS,369.55,990.44K,Finance,Finance/Rental/Leasing,88.0,72.0,90.0,91.0,3833.78K,1739.64K,412.2,236.24,-10.35
340,KROSS.NS,221.73,1173.96K,Producer Manufacturing,Auto Parts: Oem,88.0,86.0,93.0,90.0,1285.94K,587.36K,237.6,150.06,-6.68
341,SCPL.NS,341.8,9.89K,Consumer Non-Durables,Food: Meat/Fish/Dairy,88.0,91.0,95.0,89.0,39.04K,12.14K,368.95,190.03,-7.36
343,KRISHNADEF.NS,1012.0,170.72K,Electronic Technology,Aerospace & Defense,88.0,88.0,91.0,87.0,116.07K,123.28K,1178.9,503.0,-14.16
345,MFSL.NS,1848.3,693.34K,Finance,Life/Health Insurance,88.0,87.0,85.0,82.0,652.39K,846.58K,1857.4,950.0,-0.49
346,MRPL.NS,186.0,3343.51K,Energy Minerals,Oil Refining/Marketing,88.0,91.0,75.0,92.0,10194.01K,14796.31K,197.0,98.92,-5.58
347,GAEL.NS,139.43,715.45K,Consumer Non-Durables,Food: Specialty/Candy,87.0,57.0,94.0,89.0,1218.99K,944.31K,143.8,98.72,-3.04
350,ANANDRATHI.NS,2999.9,153.50K,Finance,Investment Managers,87.0,48.0,72.0,76.0,264.54K,145.40K,3321.4,1594.0,-9.68
351,APOLLO.NS,230.65,1368.28K,Electronic Technology,Electronic Production Equipment,87.0,29.0,27.0,85.0,2855.20K,2363.23K,354.7,103.77,-34.97
353,GRAPHITE.NS,672.05,1586.76K,Process Industries,Industrial Specialties,87.0,77.0,90.0,86.0,1290.62K,1258.58K,685.0,365.75,-1.89
354,CUMMINSIND.NS,4524.8,346.85K,Producer Manufacturing,Auto Parts: Oem,87.0,87.0,79.0,83.0,577.00K,622.75K,4615.0,2580.0,-1.95
355,STALLION.NS,157.11,327.74K,Distribution Services,Wholesale Distributors,87.0,1.0,8.0,82.0,491.36K,809.23K,423.8,60.0,-62.93
357,PROZONER.NS,55.08,108.83K,Finance,Real Estate Development,87.0,52.0,57.0,87.0,132.49K,244.85K,72.77,27.3,-24.31
359,MAANALU.NS,147.65,64.80K,Non-Energy Minerals,Aluminum,87.0,43.0,86.0,88.0,243.47K,48.13K,184.74,75.51,-20.08
360,CUB.NS,275.9,2243.71K,Finance,Regional Banks,87.0,59.0,72.0,88.0,2581.03K,1760.50K,324.1,142.91,-14.87
362,SAIL.NS,159.58,8429.65K,Non-Energy Minerals,Steel,87.0,74.0,88.0,87.0,20783.12K,24069.50K,163.0,101.13,-2.1
364,NAVINFLUOR.NS,6248.5,104.85K,Process Industries,Chemicals: Specialty,87.0,71.0,79.0,87.0,199.27K,469.02K,6965.0,3566.0,-10.29
365,NYKAA.NS,275.21,3543.40K,Retail Trade,Internet Retail,87.0,81.0,77.0,87.0,6947.86K,13699.03K,285.6,154.9,-3.64
366,SHRIPISTON.NS,3033.2,51.31K,Producer Manufacturing,Auto Parts: Oem,87.0,65.0,87.0,85.0,171.94K,115.14K,3407.2,1662.55,-10.98
367,TVSMOTOR.NS,3807.4,333.06K,Consumer Durables,Motor Vehicles,87.0,70.0,85.0,86.0,687.28K,690.23K,3909.0,2192.75,-2.6
368,YATRA.NS,161.87,2317.05K,Consumer Services,Other Consumer Services,87.0,62.0,34.0,76.0,2247.59K,3492.02K,202.0,65.51,-19.87
369,NRAIL.NS,456.7,4.03K,Process Industries,Containers/Packaging,87.0,69.0,48.0,85.0,12.29K,9.76K,514.0,205.75,-11.15
370,CPPLUS.NS,1570.6,297.70K,Consumer Durables,Electronics/Appliances,87.0,87.0,59.0,92.0,137.65K,234.71K,1745.1,1015.0,-10.0
371,ZFCVINDIA.NS,15974.0,32.78K,Producer Manufacturing,Auto Parts: Oem,87.0,88.0,93.0,82.0,30.99K,20.50K,16665.0,9900.0,-4.15
372,TVSSRICHAK.NS,4267.0,3.38K,Consumer Durables,Automotive Aftermarket,87.0,76.0,70.0,92.0,9.35K,20.28K,4775.8,2431.8,-10.65
375,INDIACEM.NS,435.45,396.98K,Non-Energy Minerals,Construction Materials,87.0,25.0,82.0,83.0,697.85K,323.68K,485.8,238.85,-10.36
377,GABRIEL.NS,960.35,193.29K,Producer Manufacturing,Auto Parts: Oem,87.0,69.0,60.0,43.0,565.14K,514.68K,1388.0,438.0,-30.81
379,SKMEGGPROD.NS,182.4,157.30K,Process Industries,Agricultural Commodities/Milling,86.0,81.0,34.0,72.0,357.14K,337.40K,232.5,77.0,-21.55
380,INDUSTOWER.NS,473.7,5723.02K,Finance,Finance/Rental/Leasing,86.0,81.0,89.0,90.0,7025.77K,7649.41K,475.15,312.55,-0.31
381,CANBK.NS,145.84,18082.94K,Finance,Major Banks,86.0,37.0,69.0,89.0,26342.03K,25234.90K,160.79,78.6,-9.3
382,MUTHOOTMF.NS,191.02,206.66K,Finance,Finance/Rental/Leasing,86.0,64.0,87.0,87.0,410.43K,488.59K,199.39,119.25,-4.2
383,NDLVENTURE.NS,98.98,10.21K,Consumer Services,Cable/Satellite Tv,86.0,85.0,89.0,81.0,17.61K,27.90K,112.25,48.94,-11.82
384,SCI.NS,268.86,5939.28K,Transportation,Air Freight/Couriers,86.0,94.0,78.0,87.0,5231.90K,17042.48K,280.5,138.26,-4.15
386,IDBI.NS,111.88,12371.39K,Finance,Major Banks,86.0,78.0,85.0,87.0,16792.73K,31246.58K,118.38,66.5,-5.49
388,TVSHLTD.NS,14699.0,5.58K,Producer Manufacturing,Auto Parts: Oem,86.0,72.0,62.0,88.0,6.64K,6.39K,16297.0,7855.25,-9.81
