Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
1,ARIHANT.NS,883.35,0.73K,Finance,Real Estate Development,98.0,2.0,47.0,,7.44K,2.90K,1225.0,39.65,-27.89
19,STLTECH.NS,854.75,2260.09K,Technology Services,Information Technology Services,98.0,95.0,91.0,98.0,2140.82K,1747.73K,897.3,84.6,-4.74
22,SANGINITA.NS,64.39,79.63K,Process Industries,Chemicals: Specialty,98.0,84.0,96.0,98.0,290.62K,446.59K,68.02,9.26,-5.34
28,BATLIBOI.NS,85.59,27.05K,Producer Manufacturing,Industrial Machinery,98.0,58.0,68.0,,81.58K,47.84K,106.5,15.7,-19.63
31,SIGMAADV.NS,792.85,250.03K,Technology Services,Information Technology Services,98.0,86.0,95.0,98.0,347.20K,268.99K,801.0,140.1,-1.02
34,CUPID.NS,277.45,9571.52K,Consumer Non-Durables,Household/Personal Care,98.0,35.0,95.0,97.0,33227.94K,12806.65K,299.0,38.2,-7.21
42,BLISSGVS.NS,700.45,212.47K,Health Technology,Pharmaceuticals: Major,97.0,96.0,93.0,97.0,558.07K,410.75K,725.9,118.0,-3.51
44,INDSWFTLAB.NS,377.5,371.86K,Health Technology,Pharmaceuticals: Major,97.0,94.0,98.0,96.0,1414.67K,842.86K,404.0,87.15,-6.56
45,TBZ.NS,501.25,1593.81K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,98.0,2919.63K,6279.60K,583.05,110.5,-14.03
53,NOVARTIND.NS,2428.2,2292.76K,Health Technology,Pharmaceuticals: Major,97.0,97.0,96.0,,51.82K,152.17K,2588.8,672.25,-6.2
55,KABRAEXTRU.NS,707.55,772.87K,Producer Manufacturing,Industrial Machinery,97.0,96.0,98.0,97.0,306.58K,295.90K,717.0,180.0,-1.32
56,BODALCHEM.NS,166.11,2774.61K,Process Industries,Industrial Specialties,97.0,99.0,98.0,98.0,1449.58K,8038.88K,189.68,42.81,-12.43
57,MODISONLTD.NS,514.8,170.53K,Industrial Services,Engineering & Construction,97.0,98.0,95.0,98.0,162.70K,397.48K,546.0,114.0,-5.71
60,SETL.NS,445.9,344.59K,Health Technology,Medical Specialties,97.0,97.0,98.0,98.0,1344.52K,1247.15K,445.9,104.56,0.0
61,WELCORP.NS,2776.9,4260.35K,Producer Manufacturing,Industrial Machinery,97.0,97.0,97.0,98.0,1653.03K,2132.77K,2784.8,710.0,-0.28
62,BHAGYANGR.NS,432.2,487.76K,Producer Manufacturing,Electrical Products,97.0,82.0,88.0,96.0,126.58K,133.19K,432.3,89.0,-0.02
73,AHLWEST.NS,526.0,0.06K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,47.0,24.0,98.0,0.67K,0.94K,751.4,137.0,-30.0
80,HFCL.NS,233.32,8322.13K,Electronic Technology,Telecommunications Equipment,96.0,70.0,87.0,97.0,22786.82K,12134.81K,256.7,59.82,-9.11
82,MTARTECH.NS,7305.0,66.07K,Electronic Technology,Aerospace & Defense,96.0,72.0,69.0,92.0,594.20K,125.37K,8714.0,1483.0,-16.17
83,MOREPENLAB.NS,115.28,9812.25K,Health Technology,Pharmaceuticals: Major,96.0,97.0,98.0,97.0,20876.71K,25987.13K,122.55,33.05,-5.93
84,KSHINTL.NS,1174.3,187.02K,Producer Manufacturing,Electrical Products,96.0,87.0,90.0,97.0,361.68K,340.71K,1198.0,330.0,-1.98
85,UFBL.NS,712.85,15.94K,Consumer Services,Restaurants,96.0,9.0,81.0,97.0,145.81K,67.15K,850.0,172.34,-16.14
92,BIRLACABLE.NS,374.65,929.44K,Producer Manufacturing,Electrical Products,96.0,94.0,97.0,96.0,137.69K,360.56K,395.0,104.0,-5.15
95,BAFNAPH.NS,307.6,9.24K,Health Technology,Pharmaceuticals: Major,96.0,82.0,95.0,96.0,23.68K,13.59K,318.5,94.77,-3.42
100,SWANDEF.NS,2662.8,22.30K,Producer Manufacturing,Trucks/Construction/Farm Machinery,96.0,65.0,85.0,72.0,22.78K,28.57K,2750.0,523.5,-3.17
105,VTMLTD.NS,52.72,43.60K,Process Industries,Textiles,96.0,,,,30.38K,43.63K,61.9,22.95,-14.83
106,SHILPAMED.NS,939.9,678.75K,Health Technology,Pharmaceuticals: Major,96.0,87.0,95.0,96.0,1794.56K,1444.34K,980.1,259.5,-4.1
107,MENONBE.NS,301.65,38.35K,Producer Manufacturing,Metal Fabrication,96.0,92.0,96.0,96.0,118.02K,107.08K,324.0,101.5,-6.9
108,AEROFLEX.NS,564.2,939.47K,Producer Manufacturing,Industrial Machinery,96.0,94.0,87.0,96.0,1692.08K,1422.71K,584.15,158.0,-3.42
110,WHEELS.NS,2313.0,2648.32K,Producer Manufacturing,Auto Parts: Oem,96.0,98.0,89.0,95.0,310.22K,1219.84K,2498.0,705.85,-7.41
111,CYIENTDLM.NS,923.3,451.94K,Electronic Technology,Electronic Production Equipment,96.0,93.0,97.0,97.0,875.99K,979.67K,1009.0,265.2,-8.49
112,CALSOFT.NS,36.9,400.47K,Technology Services,Information Technology Services,96.0,98.0,96.0,97.0,201.09K,407.48K,43.13,10.9,-14.44
