Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
14,TRADWIN.BO,595.0,0.02K,Consumer Services,Other Consumer Services,98.0,32.0,66.0,39.0,30.4821,21.1571,0.03K,0.04K,846.45,47.04,1.78B,No,610.51,473.78,607.31,615.83
22,COVANCE.BO,263.3,3.41K,Technology Services,Information Technology Services,98.0,98.0,93.0,92.0,14.6964,8.7107,8.24K,16.54K,270.0,25.41,5.83B,No,188.92,142.94,192.53,171.01
29,APPL.BO,254.5,5.60K,Distribution Services,Medical Distributors,98.0,83.0,96.0,97.0,11.2821,10.8893,18.77K,21.36K,259.95,32.32,4.36B,No,219.56,127.48,222.16,156.2
48,CDG.BO,289.8,0.39K,Process Industries,Industrial Specialties,97.0,93.0,96.0,92.0,20.1607,19.575,3.78K,3.80K,315.0,55.23,2.68B,No,240.69,145.99,244.12,179.23
53,HYPERSOFT.BO,212.85,4.16K,Commercial Services,Miscellaneous Commercial Services,97.0,64.0,93.0,97.0,9.9036,9.8321,9.06K,4.72K,230.05,51.25,17.98B,No,195.17,115.68,197.38,132.02
74,THANGAMAYL.NS,6906.5,180.92K,Consumer Durables,Other Consumer Specialties,96.0,94.0,96.0,93.0,356.5,355.1071,227.90K,199.90K,7165.0,1750.1,214.67B,No,5474.65,3895.8,5594.41,4313.08
86,CPPLUS.NS,3543.4,150.04K,Consumer Durables,Electronics/Appliances,96.0,48.0,93.0,97.0,149.0785,144.6928,329.97K,181.29K,3866.0,1015.0,417.59B,No,3329.52,2081.2,3380.22,2316.27
89,MTARTECH.NS,5805.0,72.00K,Electronic Technology,Aerospace & Defense,96.0,1.0,66.0,96.0,336.6071,239.9643,1443.37K,190.78K,8714.0,1390.5,178.56B,No,7253.15,4315.87,7298.65,5085.09
91,GDLLEAS.BO,66.25,0.01K,Finance,Finance/Rental/Leasing,96.0,6.0,4.0,0.0,3.7207,2.2286,0.44K,0.37K,169.8,8.33,331.92M,No,67.77,90.71,68.09,93.07
93,RAPICUT.BO,250.3,0.01K,Non-Energy Minerals,Other Metals/Minerals,96.0,95.0,86.0,94.0,13.9607,13.8964,10.82K,10.58K,271.25,66.66,1.34B,No,208.76,150.1,212.4,174.18
