Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
1,ARIHANT.NS,896.95,1.00K,Finance,Real Estate Development,98.0,26.0,,,2.71K,3.31K,1100.0,39.65,-18.46
5,EASTSILK.NS,55.35,0.43K,Process Industries,Textiles,98.0,23.0,19.0,11.0,2.89K,0.80K,99.25,1.8,-44.23
21,BATLIBOI.NS,79.3,12.55K,Producer Manufacturing,Industrial Machinery,98.0,37.0,,,19.65K,20.60K,88.95,15.7,-10.85
22,STLTECH.NS,510.65,482.89K,Technology Services,Information Technology Services,98.0,98.0,98.0,98.0,7310.14K,2327.40K,510.65,69.76,0.0
24,SWANDEF.NS,1975.0,15.80K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,70.0,65.0,96.0,25.23K,9.41K,2489.0,170.59,-20.65
27,AHLWEST.NS,604.25,7.36K,Consumer Services,Hotels/Resorts/Cruise Lines,98.0,98.0,,,2.17K,5.40K,751.4,137.0,-19.58
33,MTARTECH.NS,7882.5,964.83K,Electronic Technology,Aerospace & Defense,97.0,97.0,97.0,98.0,1085.54K,2663.97K,8449.5,1390.5,-6.71
41,CUPID.NS,128.96,8566.12K,Consumer Non-Durables,Household/Personal Care,97.0,86.0,95.0,97.0,19952.99K,14825.22K,133.92,17.68,-3.7
59,BHAGYANGR.NS,279.5,100.44K,Producer Manufacturing,Electrical Products,97.0,82.0,96.0,96.0,347.75K,161.09K,351.9,70.21,-20.57
61,DEEDEV.NS,548.0,226.44K,Producer Manufacturing,Industrial Machinery,97.0,95.0,98.0,97.0,1601.50K,386.86K,573.3,183.0,-4.41
62,HFCL.NS,173.2,79859.63K,Electronic Technology,Telecommunications Equipment,97.0,98.0,98.0,97.0,52515.71K,59455.81K,176.44,59.82,-1.84
63,SICAGEN.NS,56.0,41.21K,Distribution Services,Wholesale Distributors,97.0,68.0,,,14.48K,10.45K,59.5,51.1,-5.88
64,BLISSGVS.NS,397.0,9254.19K,Health Technology,Pharmaceuticals: Major,96.0,97.0,96.0,97.0,2378.43K,5304.15K,399.6,118.0,-0.65
66,KSHINTL.NS,826.0,3063.00K,Producer Manufacturing,Electrical Products,96.0,91.0,98.0,,495.80K,886.18K,835.0,330.0,-1.08
67,OMAXAUTO.NS,251.12,125.67K,Producer Manufacturing,Auto Parts: Oem,96.0,98.0,98.0,97.0,210.55K,85.55K,251.12,83.65,0.0
69,GVPIL.NS,825.0,752.06K,Industrial Services,Engineering & Construction,96.0,97.0,97.0,97.0,206.45K,433.92K,837.45,253.2,-1.49
71,SIGMAADV.NS,404.6,679.41K,Technology Services,Information Technology Services,96.0,98.0,98.0,,307.69K,339.61K,404.6,79.5,0.0
72,VENUSREM.NS,1219.1,44.90K,Health Technology,Pharmaceuticals: Major,96.0,95.0,95.0,97.0,62.52K,74.62K,1219.1,397.2,0.0
74,NOVARTIND.NS,1497.9,54.27K,Health Technology,Pharmaceuticals: Major,96.0,97.0,,,33.67K,40.01K,1498.0,672.25,-0.01
78,VIDYAWIRES.NS,111.77,15727.86K,Non-Energy Minerals,Other Metals/Minerals,96.0,94.0,98.0,,6466.90K,7885.60K,111.77,42.51,0.0
81,ATLANTAELE.NS,1878.3,37.46K,Producer Manufacturing,Electrical Products,96.0,64.0,97.0,97.0,244.38K,138.18K,1901.8,707.6,-1.24
82,BAJAJCON.NS,562.0,407.96K,Consumer Non-Durables,Household/Personal Care,96.0,93.0,94.0,97.0,1403.60K,851.22K,581.0,168.25,-3.27
84,OMNI.NS,434.05,375.42K,Producer Manufacturing,Metal Fabrication,96.0,62.0,,,1169.56K,504.01K,479.4,176.25,-9.46
86,AEROFLEX.NS,407.3,1837.31K,Producer Manufacturing,Industrial Machinery,96.0,96.0,96.0,97.0,3204.23K,2342.25K,458.7,158.0,-11.21
87,SALSTEEL.NS,56.83,112.11K,Non-Energy Minerals,Steel,96.0,43.0,81.0,90.0,168.72K,131.27K,63.49,14.37,-10.49
90,TDPOWERSYS.NS,1330.0,1508.93K,Producer Manufacturing,Electrical Products,96.0,91.0,94.0,95.0,1376.50K,2422.76K,1379.6,453.1,-3.6
91,SAKAR.NS,789.0,175.30K,Health Technology,Pharmaceuticals: Major,96.0,93.0,96.0,97.0,171.82K,394.09K,837.75,306.1,-5.82
94,WHEELS.NS,1659.5,86.42K,Producer Manufacturing,Auto Parts: Oem,96.0,98.0,97.0,96.0,225.06K,516.80K,1744.0,705.85,-4.85
95,BBOX.NS,996.85,1614.76K,Technology Services,Information Technology Services,96.0,98.0,97.0,96.0,1031.36K,1502.59K,1037.35,435.05,-3.9
96,APOLLO.NS,417.0,44506.24K,Electronic Technology,Electronic Production Equipment,95.0,96.0,97.0,93.0,17934.30K,49202.51K,433.8,162.34,-3.87
97,MAHASTEEL.NS,934.0,7.59K,Non-Energy Minerals,Steel,95.0,81.0,86.0,84.0,7.38K,3.97K,1050.0,298.0,-11.05
98,PRECWIRE.NS,443.8,629.65K,Producer Manufacturing,Electrical Products,95.0,78.0,94.0,95.0,981.08K,1073.34K,467.5,168.51,-5.07
100,UFBL.NS,483.75,194.58K,Consumer Services,Restaurants,95.0,98.0,97.0,97.0,373.37K,1592.17K,511.0,172.34,-5.33
101,CPPLUS.NS,2635.0,312.42K,Consumer Durables,Electronics/Appliances,95.0,83.0,96.0,94.0,366.49K,278.81K,2737.0,1015.0,-3.73
106,MCLEODRUSS.NS,76.88,120.02K,Consumer Non-Durables,Food: Specialty/Candy,95.0,96.0,97.0,91.0,687.12K,715.63K,76.88,28.5,0.0
108,ARFIN.NS,93.5,1924.17K,Non-Energy Minerals,Aluminum,95.0,40.0,89.0,95.0,1801.60K,2113.44K,106.2,31.43,-11.96
109,ADANIPOWER.NS,249.43,85846.15K,Utilities,Electric Utilities,95.0,85.0,96.0,95.0,48609.26K,49401.00K,252.65,105.42,-1.27
110,MODISONLTD.NS,272.5,3192.02K,Industrial Services,Engineering & Construction,95.0,98.0,97.0,96.0,150.18K,589.06K,276.24,114.0,-1.35
111,ATHERENERG.NS,956.95,2224.56K,Consumer Durables,Motor Vehicles,95.0,57.0,87.0,91.0,4454.40K,3631.11K,989.4,301.0,-3.28
113,ACUTAAS.NS,3005.0,206.97K,Health Technology,Pharmaceuticals: Major,95.0,90.0,92.0,95.0,549.38K,443.54K,3075.3,1059.0,-2.29
114,IDEAFORGE.NS,840.0,579.44K,Electronic Technology,Aerospace & Defense,95.0,97.0,97.0,95.0,2187.67K,1129.88K,888.0,366.0,-5.41
