Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
4,SWANDEF.NS,1855.0,20.74K,Producer Manufacturing,Trucks/Construction/Farm Machinery,98.0,47.0,97.0,98.0,25.43K,9.81K,2489.0,133.69,97.73B,No
19,BELDING.BO,1434.3,0.32K,Producer Manufacturing,Metal Fabrication,98.0,3.0,98.0,98.0,0.57K,0.68K,1847.05,370.0,20.77B,No
42,MTARTECH.NS,6286.5,345.22K,Electronic Technology,Aerospace & Defense,97.0,97.0,97.0,97.0,598.12K,981.60K,6787.0,1358.0,193.37B,No
51,BIZOTIC.BO,834.55,2.80K,Consumer Non-Durables,Apparel/Footwear,97.0,3.0,9.0,90.0,6.87K,9.36K,1053.0,103.55,8.05B,No
59,SPML.BO,316.2,23.00K,Distribution Services,Medical Distributors,97.0,98.0,,,84.36K,39.40K,381.2,121.1,2.78B,No
73,RAPICUT.BO,200.45,4.37K,Non-Energy Minerals,Other Metals/Minerals,96.0,84.0,96.0,97.0,10.46K,7.17K,204.95,66.66,1.08B,No
92,KMEW.NS,2182.0,233.54K,Producer Manufacturing,Trucks/Construction/Farm Machinery,96.0,90.0,74.0,96.0,133.18K,274.80K,2254.4,650.5,53.34B,No
100,GARNET.BO,89.0,7.51K,Finance,Real Estate Development,95.0,46.0,88.0,89.0,22.16K,6.21K,116.0,24.11,1.24B,No
107,ARFIN.NS,94.72,1560.29K,Non-Energy Minerals,Aluminum,95.0,74.0,78.0,95.0,1142.61K,1268.88K,100.25,31.43,15.98B,No
124,GVT&D.NS,4563.1,943.34K,Producer Manufacturing,Electrical Products,95.0,70.0,91.0,93.0,670.06K,850.07K,4694.0,1500.0,1168.37B,No
133,MAHASTEEL.NS,820.0,3.67K,Non-Energy Minerals,Steel,94.0,1.0,50.0,91.0,10.02K,4.46K,1050.0,234.0,13.48B,No
142,TRUSTEDGE.BO,169.0,0.07K,Finance,Finance/Rental/Leasing,94.0,44.0,86.0,96.0,4.46K,3.02K,178.5,54.42,1.56B,No
150,OMNITEX.BO,799.0,0.06K,Process Industries,Textiles,94.0,26.0,93.0,89.0,1.16K,0.88K,892.0,266.0,3.36B,No
162,COSPOWER.BO,1070.0,2.00K,Producer Manufacturing,Electrical Products,93.0,57.0,83.0,96.0,0.95K,1.23K,1149.0,527.65,1.97B,No
