Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
7,ARIHANT.NS,973.3,7.75K,Finance,Real Estate Development,98.0,10.0,63.0,,9.01K,3.38K,1225.0,39.65,-20.55
21,CUPID.NS,283.99,10328.20K,Consumer Non-Durables,Household/Personal Care,98.0,90.0,98.0,98.0,33916.12K,35189.50K,299.0,32.87,-5.02
25,BATLIBOI.NS,86.83,12.67K,Producer Manufacturing,Industrial Machinery,98.0,61.0,63.0,,79.95K,71.49K,106.5,15.7,-18.47
30,STLTECH.NS,662.75,1077.11K,Technology Services,Information Technology Services,98.0,91.0,85.0,98.0,2483.62K,1586.72K,683.5,84.6,-3.04
32,SIGMAADV.NS,727.3,728.88K,Technology Services,Information Technology Services,98.0,91.0,96.0,98.0,418.10K,322.68K,727.3,126.73,0.0
41,SANGINITA.NS,48.38,274.69K,Process Industries,Chemicals: Specialty,97.0,1.0,95.0,98.0,243.04K,702.77K,68.02,9.23,-28.87
51,INDSWFTLAB.NS,367.48,7364.04K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,1558.46K,3090.99K,373.72,87.15,-1.67
63,UFBL.NS,756.3,44.93K,Consumer Services,Restaurants,97.0,72.0,94.0,97.0,190.30K,66.78K,850.0,172.34,-11.02
66,KABRAEXTRU.NS,601.65,146.74K,Producer Manufacturing,Industrial Machinery,97.0,97.0,98.0,96.0,266.18K,369.58K,625.15,180.0,-3.76
69,AHLWEST.NS,521.1,0.17K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,27.0,15.0,98.0,0.84K,0.28K,751.4,137.0,-30.65
70,HFCL.NS,235.89,9750.84K,Electronic Technology,Telecommunications Equipment,97.0,91.0,87.0,97.0,31136.20K,19752.25K,244.3,59.82,-3.44
71,SWANDEF.NS,2407.8,15.58K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,46.0,79.0,79.0,19.51K,14.02K,2750.0,390.8,-12.44
73,YASHO.NS,4369.6,37.59K,Consumer Non-Durables,Food: Specialty/Candy,97.0,95.0,97.0,97.0,61.07K,87.30K,4994.0,1130.0,-12.5
76,BHAGYANGR.NS,384.75,75.34K,Producer Manufacturing,Electrical Products,96.0,22.0,88.0,96.0,135.39K,187.52K,432.3,86.0,-11.0
77,BLISSGVS.NS,570.5,190.09K,Health Technology,Pharmaceuticals: Major,96.0,92.0,91.0,96.0,1030.94K,555.10K,602.45,118.0,-5.3
86,WELCORP.NS,2306.7,5768.01K,Producer Manufacturing,Industrial Machinery,96.0,96.0,95.0,97.0,1405.71K,3305.36K,2433.9,710.0,-5.23
88,RUBICON.NS,1818.8,742.78K,Health Technology,Biotechnology,96.0,86.0,97.0,96.0,603.48K,670.60K,1829.0,570.75,-0.56
90,SETL.NS,330.4,2638.71K,Health Technology,Medical Specialties,96.0,90.0,98.0,97.0,1214.71K,1289.36K,330.45,104.56,-0.02
92,MODISONLTD.NS,411.6,73.17K,Industrial Services,Engineering & Construction,96.0,98.0,92.0,97.0,212.64K,212.46K,423.95,114.0,-2.91
96,BAFNAPH.NS,280.6,8.65K,Health Technology,Pharmaceuticals: Major,96.0,81.0,98.0,96.0,27.70K,6.19K,290.7,94.77,-3.47
98,MTARTECH.NS,7082.0,83.83K,Electronic Technology,Aerospace & Defense,96.0,93.0,22.0,93.0,821.85K,99.87K,8714.0,1390.5,-18.73
101,ATHERENERG.NS,1494.6,4240.49K,Consumer Durables,Motor Vehicles,96.0,90.0,93.0,94.0,4500.22K,2419.19K,1580.0,421.6,-5.41
102,AEROFLEX.NS,536.35,3128.32K,Producer Manufacturing,Industrial Machinery,96.0,88.0,85.0,96.0,1812.32K,1522.44K,542.0,158.0,-1.04
103,SKYGOLD.NS,848.1,915.85K,Consumer Durables,Other Consumer Specialties,96.0,92.0,96.0,96.0,1426.92K,1054.71K,868.8,259.0,-2.38
104,E2E.NS,613.05,462.87K,Technology Services,Information Technology Services,96.0,87.0,93.0,95.0,1935.30K,846.80K,698.0,183.36,-12.17
106,MOREPENLAB.NS,96.98,11695.89K,Health Technology,Pharmaceuticals: Major,96.0,98.0,98.0,97.0,19548.96K,29472.51K,98.28,33.05,-1.32
107,OMNI.NS,578.15,651.34K,Producer Manufacturing,Metal Fabrication,96.0,32.0,86.0,,1163.39K,771.61K,764.85,176.25,-24.41
108,SCPL.NS,657.2,3.74K,Consumer Non-Durables,Food: Meat/Fish/Dairy,96.0,81.0,94.0,93.0,72.71K,112.23K,690.0,190.03,-4.75
109,DIACABS.NS,338.3,1167.10K,Producer Manufacturing,Electrical Products,96.0,66.0,95.0,96.0,6008.82K,1127.59K,379.0,115.57,-10.74
110,MENONBE.NS,276.84,110.04K,Producer Manufacturing,Metal Fabrication,96.0,89.0,96.0,96.0,205.28K,77.45K,291.9,101.5,-5.16
112,RPEL.NS,1736.7,144.93K,Process Industries,Chemicals: Major Diversified,95.0,95.0,96.0,96.0,107.58K,143.00K,1749.0,561.3,-0.7
113,UNIVASTU.NS,157.89,34.25K,Industrial Services,Engineering & Construction,95.0,91.0,97.0,96.0,231.39K,170.83K,178.98,56.02,-11.78
114,PVP.NS,56.48,5796.44K,Technology Services,Information Technology Services,95.0,98.0,97.0,94.0,1295.53K,2813.86K,56.48,19.99,0.0
115,SHILPAMED.NS,860.75,732.86K,Health Technology,Pharmaceuticals: Major,95.0,96.0,96.0,97.0,1820.59K,1160.80K,869.0,259.5,-0.95
120,KSHINTL.NS,948.25,175.01K,Producer Manufacturing,Electrical Products,95.0,80.0,72.0,97.0,452.07K,650.18K,1059.9,330.0,-10.53
122,PARAS.NS,1492.7,2068.63K,Electronic Technology,Aerospace & Defense,95.0,91.0,96.0,96.0,3344.93K,2219.10K,1585.0,580.5,-5.82
124,RPTECH.NS,778.95,1187.68K,Distribution Services,Electronics Distributors,95.0,42.0,92.0,95.0,1401.57K,702.88K,967.7,276.55,-19.51
125,VENUSREM.NS,1606.9,33.79K,Health Technology,Pharmaceuticals: Major,95.0,65.0,85.0,95.0,82.27K,41.83K,2044.3,424.0,-21.4
128,AVALON.NS,2226.4,707.04K,Electronic Technology,Electronic Production Equipment,95.0,95.0,92.0,95.0,423.91K,550.78K,2351.0,777.3,-5.3
131,AVADHSUGAR.NS,813.7,205.20K,Process Industries,Agricultural Commodities/Milling,95.0,98.0,96.0,96.0,225.80K,690.50K,884.8,306.05,-8.04
133,TFCILTD.NS,140.99,13996.69K,Finance,Finance/Rental/Leasing,95.0,97.0,97.0,93.0,11801.97K,17716.85K,143.74,51.0,-1.91
134,MACPOWER.NS,1850.6,58.79K,Producer Manufacturing,Industrial Machinery,95.0,96.0,96.0,94.0,60.87K,60.03K,2050.0,761.0,-9.73
136,SALSTEEL.NS,71.64,559.62K,Non-Energy Minerals,Steel,95.0,85.0,82.0,86.0,278.95K,1028.50K,81.8,16.85,-12.42
