Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
26,TAKE.NS,42.03,923.73K,Technology Services,Information Technology Services,98.0,83.0,84.0,98.0,936.56K,370.08K,49.94,7.3,-15.84
34,CUPID.NS,88.55,13685.84K,Consumer Non-Durables,Household/Personal Care,97.0,93.0,44.0,97.0,40645.40K,16176.34K,105.39,11.15,-15.98
51,PFOCUS.NS,349.5,8244.47K,Consumer Services,Movies/Entertainment,97.0,96.0,95.0,96.0,5796.17K,6172.03K,359.0,85.0,-2.65
59,MAHASTEEL.NS,922.15,1.14K,Non-Energy Minerals,Steel,97.0,95.0,71.0,97.0,10.75K,6.12K,1050.0,221.9,-12.18
64,MTARTECH.NS,3624.5,263.82K,Electronic Technology,Aerospace & Defense,96.0,56.0,96.0,96.0,608.23K,248.00K,3920.0,1155.6,-7.54
66,VENUSREM.NS,922.4,36.44K,Health Technology,Pharmaceuticals: Major,96.0,97.0,93.0,97.0,38.23K,47.72K,944.75,285.7,-2.37
73,STLTECH.NS,188.35,7836.50K,Technology Services,Information Technology Services,96.0,89.0,97.0,95.0,8955.90K,5798.86K,205.73,58.86,-8.45
83,NATIONALUM.NS,407.85,13007.71K,Non-Energy Minerals,Aluminum,96.0,91.0,94.0,97.0,17423.62K,17683.99K,431.5,137.75,-5.48
85,BAJAJCON.NS,382.95,1149.73K,Consumer Non-Durables,Household/Personal Care,96.0,72.0,96.0,95.0,1779.11K,522.62K,408.7,151.0,-6.3
86,NORBTEAEXP.NS,90.12,1.87K,Consumer Non-Durables,Food: Specialty/Candy,96.0,48.0,76.0,95.0,2.90K,1.47K,99.35,30.5,-9.29
87,NGLFINE.NS,2223.5,4.94K,Health Technology,Pharmaceuticals: Major,96.0,35.0,96.0,94.0,7.44K,5.80K,2575.0,980.0,-13.65
89,UNIVPHOTO.NS,387.1,0.18K,Consumer Durables,Electronics/Appliances,96.0,10.0,97.0,94.0,36.02K,0.13K,515.8,174.0,-24.95
93,WAAREEINDO.NS,401.9,62.50K,Electronic Technology,Electronic Equipment/Instruments,95.0,95.0,22.0,,73.65K,116.02K,725.0,165.07,-44.57
94,BGRENERGY.NS,269.84,59.83K,Industrial Services,Engineering & Construction,95.0,15.0,19.0,88.0,112.96K,117.64K,490.8,74.0,-45.02
97,ATHERENERG.NS,784.8,2601.67K,Consumer Durables,Motor Vehicles,95.0,90.0,82.0,92.0,1981.06K,3264.51K,805.0,288.15,-2.51
101,THANGAMAYL.NS,3752.9,258.49K,Consumer Durables,Other Consumer Specialties,95.0,60.0,91.0,96.0,176.99K,92.58K,4149.0,1700.0,-9.55
104,ACUTAAS.NS,2212.4,1184.71K,Health Technology,Pharmaceuticals: Major,95.0,72.0,95.0,95.0,475.28K,817.46K,2634.8,1059.0,-16.03
105,NARMADA.NS,32.41,103.78K,Process Industries,Agricultural Commodities/Milling,95.0,73.0,96.0,93.0,231.69K,189.90K,35.99,14.82,-9.95
107,SBC.NS,30.53,11381.16K,Distribution Services,Wholesale Distributors,95.0,53.0,86.0,93.0,11026.83K,10102.11K,32.85,10.95,-7.06
112,SOMATEX.NS,102.44,13.86K,Process Industries,Textiles,95.0,43.0,13.0,94.0,8.85K,5.17K,161.25,36.59,-36.47
116,SALSTEEL.NS,41.33,199.64K,Non-Energy Minerals,Steel,95.0,15.0,73.0,94.0,82.52K,118.93K,49.57,14.37,-16.62
118,BLISSGVS.NS,237.28,1574.89K,Health Technology,Pharmaceuticals: Major,95.0,90.0,96.0,95.0,3654.38K,2845.49K,243.9,108.12,-2.71
119,PRECWIRE.NS,298.3,651.02K,Producer Manufacturing,Electrical Products,95.0,35.0,93.0,95.0,1386.80K,672.42K,356.1,118.0,-16.23
120,NDLVENTURE.NS,123.96,44.51K,Consumer Services,Cable/Satellite Tv,95.0,92.0,95.0,94.0,73.16K,84.48K,134.0,55.0,-7.49
121,AVANTIFEED.NS,1238.8,901.97K,Process Industries,Agricultural Commodities/Milling,95.0,52.0,96.0,97.0,1603.27K,445.38K,1489.0,601.55,-16.8
123,TDPOWERSYS.NS,879.0,1179.93K,Producer Manufacturing,Electrical Products,95.0,65.0,93.0,94.0,1002.33K,800.78K,933.0,318.7,-5.79
124,APEX.NS,391.15,757.50K,Consumer Non-Durables,Food: Meat/Fish/Dairy,94.0,79.0,95.0,96.0,1765.97K,688.27K,487.95,186.55,-19.84
125,LUMAXTECH.NS,1662.2,539.06K,Producer Manufacturing,Auto Parts: Oem,94.0,69.0,87.0,90.0,276.25K,172.00K,1823.9,449.0,-8.87
128,SAKAR.NS,520.75,34.65K,Health Technology,Pharmaceuticals: Major,94.0,67.0,93.0,93.0,107.35K,67.57K,577.95,220.41,-9.9
130,MCX.NS,2549.0,3640.60K,Finance,Investment Banks/Brokers,94.0,76.0,90.0,95.0,4364.77K,4696.68K,2705.0,907.0,-5.77
132,ARFIN.NS,76.27,965.57K,Non-Energy Minerals,Aluminum,94.0,88.0,86.0,95.0,1126.93K,957.93K,84.9,31.43,-10.16
134,ROSSTECH.NS,749.5,71.89K,Electronic Technology,Telecommunications Equipment,94.0,80.0,91.0,74.0,187.92K,41.86K,840.0,277.05,-10.77
137,SEAMECLTD.NS,1480.2,101.44K,Industrial Services,Oilfield Services/Equipment,94.0,89.0,95.0,95.0,77.16K,94.66K,1549.9,752.55,-4.5
142,GVT&D.NS,3723.1,639.25K,Producer Manufacturing,Electrical Products,94.0,64.0,92.0,90.0,747.36K,923.93K,4344.0,1254.0,-14.29
144,JAYNECOIND.NS,79.28,3084.06K,Non-Energy Minerals,Steel,94.0,82.0,58.0,87.0,5011.91K,5371.97K,94.3,29.21,-15.93
147,SOUTHWEST.NS,219.42,102.69K,Energy Minerals,Coal,94.0,94.0,90.0,95.0,117.21K,241.06K,242.0,100.0,-9.33
148,HINDCOPPER.NS,503.35,13079.97K,Non-Energy Minerals,Other Metals/Minerals,94.0,16.0,73.0,94.0,27640.68K,16587.01K,760.05,183.82,-33.77
150,SMSPHARMA.NS,390.55,290.04K,Health Technology,Pharmaceuticals: Major,94.0,84.0,93.0,95.0,426.23K,423.12K,433.9,188.0,-9.99
152,GLOBAL.NS,99.78,39.63K,Commercial Services,Miscellaneous Commercial Services,94.0,77.0,87.0,94.0,105.51K,69.67K,112.35,41.55,-11.19
155,BHAGYANGR.NS,152.69,116.79K,Producer Manufacturing,Electrical Products,93.0,36.0,71.0,95.0,165.84K,111.43K,193.0,65.0,-20.89
156,DBOL.NS,117.5,420.19K,Process Industries,Agricultural Commodities/Milling,93.0,94.0,96.0,93.0,336.16K,1101.35K,126.6,65.1,-7.19
158,SANSERA.NS,2143.6,216.63K,Producer Manufacturing,Auto Parts: Oem,93.0,52.0,94.0,94.0,241.39K,191.86K,2396.0,972.2,-10.53
159,INDSWFTLAB.NS,140.48,201.58K,Health Technology,Pharmaceuticals: Major,93.0,77.0,96.0,93.0,733.27K,513.00K,151.98,68.72,-7.57
161,KIRLOSENG.NS,1416.4,323.46K,Producer Manufacturing,Electrical Products,93.0,72.0,90.0,94.0,427.80K,276.85K,1530.0,578.5,-7.42
163,KSR.NS,32.66,13.75K,Consumer Non-Durables,Apparel/Footwear,93.0,82.0,98.0,,97.82K,8.56K,37.24,14.04,-12.3
164,CURAA.NS,108.0,0.03K,Technology Services,Information Technology Services,93.0,96.0,77.0,1.0,0.28K,0.05K,337.0,36.31,-67.95
165,POWERINDIA.NS,25015.0,130.97K,Electronic Technology,Electronic Equipment/Instruments,93.0,62.0,95.0,91.0,178.71K,139.97K,26325.0,10400.0,-4.98
171,QPOWER.NS,877.25,1215.67K,Producer Manufacturing,Electrical Products,93.0,84.0,92.0,52.0,1138.41K,1277.40K,1082.0,267.8,-18.92
172,JINDALPOLY.NS,810.95,56.39K,Process Industries,Containers/Packaging,93.0,96.0,97.0,93.0,553.08K,162.37K,1026.45,365.0,-20.99
174,CPPLUS.NS,1815.9,210.97K,Consumer Durables,Electronics/Appliances,93.0,81.0,93.0,93.0,260.03K,546.31K,1949.4,1015.0,-6.85
176,GESHIP.NS,1463.0,785.31K,Transportation,Marine Shipping,93.0,90.0,94.0,94.0,561.99K,501.25K,1509.0,802.25,-3.05
178,ATLANTAELE.NS,1210.2,182.31K,Producer Manufacturing,Electrical Products,93.0,97.0,95.0,93.0,175.81K,372.43K,1277.0,707.6,-5.23
179,UEL.NS,148.35,14.38K,Utilities,Alternative Power Generation,93.0,15.0,87.0,95.0,11.74K,9.03K,220.0,77.38,-32.57
182,KMEW.NS,1616.9,61.19K,Producer Manufacturing,Trucks/Construction/Farm Machinery,93.0,62.0,48.0,91.0,135.92K,66.14K,1959.3,632.02,-17.48
183,SPORTKING.NS,131.17,834.99K,Process Industries,Textiles,93.0,94.0,96.0,91.0,202.89K,307.43K,140.0,77.8,-6.31
184,OMNI.NS,290.81,1443.41K,Producer Manufacturing,Metal Fabrication,93.0,,,,1745.93K,1493.46K,310.14,176.25,-6.23
187,DCI.NS,373.7,264.38K,Electronic Technology,Telecommunications Equipment,92.0,98.0,96.0,92.0,25.93K,37.20K,381.45,201.35,-2.03
190,BELRISE.NS,191.67,3246.14K,Producer Manufacturing,Auto Parts: Oem,92.0,76.0,81.0,89.0,5569.30K,6687.13K,200.9,89.15,-4.59
192,FORCEMOT.NS,21183.0,168.44K,Consumer Durables,Motor Vehicles,92.0,27.0,81.0,90.0,106.56K,80.89K,26450.0,8050.0,-19.91
193,CCL.NS,1116.9,450.62K,Consumer Non-Durables,Food: Specialty/Candy,92.0,89.0,91.0,91.0,313.21K,316.18K,1125.0,525.0,-0.72
194,PASHUPATI.NS,996.75,2.63K,Process Industries,Textiles,92.0,63.0,93.0,93.0,5.24K,2.73K,1035.05,595.95,-3.7
197,RPSGVENT.NS,1116.45,6300.71K,Finance,Financial Conglomerates,92.0,98.0,96.0,92.0,987.55K,6938.68K,1123.3,551.9,-0.61
203,AGIIL.NS,310.65,6656.36K,Finance,Real Estate Development,92.0,76.0,92.0,89.0,2109.89K,2709.00K,322.4,137.0,-3.64
204,MBAPL.NS,530.3,378.85K,Process Industries,Chemicals: Agricultural,92.0,94.0,93.0,91.0,301.82K,508.41K,549.9,240.0,-3.56
207,KSHINTL.NS,489.8,729.34K,Producer Manufacturing,Electrical Products,92.0,96.0,95.0,,243.74K,330.39K,498.5,330.0,-1.75
209,SGMART.NS,504.2,123.83K,Utilities,Electric Utilities,92.0,86.0,94.0,92.0,364.26K,571.18K,514.0,313.1,-1.91
211,TMB.NS,629.05,285.96K,Finance,Regional Banks,92.0,40.0,93.0,94.0,354.25K,331.50K,721.0,401.0,-12.75
213,NETWEB.NS,3225.7,636.85K,Electronic Technology,Computer Peripherals,92.0,15.0,81.0,65.0,2090.19K,857.84K,4479.0,1251.55,-27.98
215,VEDL.NS,690.0,13008.31K,Non-Energy Minerals,Aluminum,92.0,49.0,90.0,94.0,17457.06K,18707.81K,769.8,363.0,-10.37
216,AEROFLEX.NS,255.15,1060.33K,Producer Manufacturing,Industrial Machinery,91.0,92.0,94.0,93.0,2642.14K,2241.41K,264.0,148.01,-3.35
217,AETHER.NS,1100.9,182.90K,Process Industries,Chemicals: Major Diversified,91.0,94.0,94.0,93.0,335.35K,844.46K,1250.0,725.0,-11.93
219,BSE.NS,2982.3,5962.03K,Finance,Investment Banks/Brokers,91.0,91.0,89.0,93.0,4927.42K,4460.82K,3227.0,1659.45,-7.58
221,CONFIPET.NS,57.62,5494.14K,Retail Trade,Specialty Stores,91.0,98.0,96.0,91.0,2566.48K,10569.96K,63.69,28.06,-9.53
223,GMDCLTD.NS,597.1,2785.98K,Distribution Services,Wholesale Distributors,91.0,88.0,77.0,76.0,4236.33K,6940.01K,651.0,251.0,-8.28
225,ORICONENT.NS,67.46,160.13K,Producer Manufacturing,Miscellaneous Manufacturing,91.0,71.0,89.0,90.0,137.47K,222.37K,70.4,35.66,-4.18
227,PARKHOSPS.NS,197.37,340.55K,Health Services,Hospital/Nursing Management,91.0,80.0,95.0,,1204.67K,738.52K,208.72,138.1,-5.44
228,IZMO.NS,694.35,32.11K,Technology Services,Packaged Software,91.0,64.0,45.0,5.0,187.99K,35.31K,1374.7,259.0,-49.49
229,GODAVARIB.NS,309.45,197.05K,Process Industries,Agricultural Commodities/Milling,91.0,90.0,88.0,89.0,431.09K,397.12K,348.7,155.0,-11.26
231,BUILDPRO.NS,1082.85,119.84K,Distribution Services,Wholesale Distributors,91.0,94.0,,,73.23K,50.42K,1094.0,636.0,-1.02
234,KOTYARK.NS,382.4,27.18K,Process Industries,Industrial Specialties,91.0,98.0,96.0,88.0,29.70K,69.56K,459.6,191.2,-16.8
235,CHENNPETRO.NS,980.85,3042.00K,Energy Minerals,Oil Refining/Marketing,91.0,82.0,91.0,91.0,2142.74K,3218.12K,1103.0,527.0,-11.07
236,ANANDRATHI.NS,3282.9,326.48K,Finance,Investment Managers,91.0,81.0,84.0,86.0,203.80K,176.04K,3321.4,1600.0,-1.16
239,IMFA.NS,1289.9,140.39K,Non-Energy Minerals,Other Metals/Minerals,91.0,80.0,47.0,87.0,173.35K,114.37K,1510.6,549.8,-14.61
242,ANTELOPUS.NS,636.4,601.82K,Energy Minerals,Integrated Oil,91.0,94.0,96.0,87.0,839.59K,339.21K,652.55,357.0,-2.47
245,DATAPATTNS.NS,3136.7,821.66K,Electronic Technology,Electronic Production Equipment,91.0,61.0,92.0,89.0,981.52K,792.31K,3609.5,1392.25,-13.1
246,KRISHANA.NS,554.4,383.16K,Process Industries,Chemicals: Agricultural,91.0,93.0,80.0,81.0,97.34K,166.88K,619.0,210.0,-10.44
250,AXISCADES.NS,1661.5,179.67K,Commercial Services,Miscellaneous Commercial Services,90.0,93.0,93.0,77.0,142.69K,210.83K,1779.2,720.0,-6.62
251,JAINREC.NS,450.35,1735.63K,Non-Energy Minerals,Other Metals/Minerals,90.0,92.0,89.0,,1370.81K,1773.96K,476.9,247.57,-5.57
254,GRMOVER.NS,161.19,2743.81K,Process Industries,Agricultural Commodities/Milling,90.0,74.0,76.0,92.0,1607.18K,1638.84K,185.45,84.0,-13.08
255,MANOMAY.NS,232.82,43.63K,Process Industries,Textiles,90.0,86.0,91.0,92.0,30.46K,79.53K,259.88,154.1,-10.41
256,APOLLOPIPE.NS,436.0,775.32K,Producer Manufacturing,Miscellaneous Manufacturing,90.0,96.0,96.0,91.0,1992.33K,1209.18K,494.95,252.1,-11.91
258,INDIANB.NS,899.85,2260.92K,Finance,Major Banks,90.0,34.0,85.0,90.0,1993.73K,2119.98K,1000.0,517.85,-10.01
259,ADVAIT.NS,1794.1,50.87K,Producer Manufacturing,Electrical Products,90.0,90.0,,,47.60K,80.76K,1885.0,1351.0,-4.82
260,GMBREW.NS,1060.6,154.29K,Consumer Non-Durables,Beverages: Alcoholic,90.0,88.0,51.0,94.0,127.54K,113.68K,1328.8,594.0,-20.18
263,ADANIPOWER.NS,163.26,127453.73K,Utilities,Electric Utilities,90.0,94.0,90.0,85.0,23272.15K,34864.82K,182.7,92.4,-10.64
