Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
22,BATLIBOI.NS,82.44,14.79K,Producer Manufacturing,Industrial Machinery,98.0,56.0,,,3.9293,3.8543,20.76K,24.30K,88.95,15.7,3.89B,No,,,73.35,
24,EMROCK.BO,270.25,0.37K,Consumer Durables,Homebuilding,98.0,9.0,16.0,95.0,13.4714,13.4286,3.81K,3.00K,305.95,24.19,4.28B,No,278.39,186.85,280.26,244.68
25,AXISOL.BO,336.95,30.82K,Technology Services,Information Technology Services,98.0,95.0,96.0,98.0,9.3893,4.4393,4.67K,13.90K,350.0,15.0,15.89B,No,277.13,137.88,284.9,185.75
37,CUPID.NS,169.19,33827.69K,Consumer Non-Durables,Household/Personal Care,97.0,96.0,97.0,96.0,7.2836,6.8221,17952.89K,23903.89K,171.0,17.68,227.50B,No,125.56,83.18,130.54,98.87
40,SWANDEF.NS,2035.1,9.20K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,68.0,5.0,93.0,93.4572,89.6786,24.75K,20.57K,2489.0,188.06,107.21B,No,1919.12,1435.26,1930.79,1762.73
62,SKM.BO,370.0,18.00K,Process Industries,Chemicals: Major Diversified,97.0,86.0,98.0,97.0,15.1107,14.5,53.34K,19.20K,419.0,102.05,4.53B,No,323.01,,334.89,203.21
80,AEROFLEX.NS,489.0,2158.68K,Producer Manufacturing,Industrial Machinery,96.0,92.0,96.0,97.0,33.3036,31.5429,3255.55K,2548.79K,518.85,158.0,64.71B,No,370.16,237.33,386.53,266.45
86,OMNI.NS,493.75,252.06K,Producer Manufacturing,Metal Fabrication,96.0,89.0,97.0,,34.1393,32.9393,951.92K,552.22K,548.0,176.25,61.06B,No,425.48,,438.02,
97,OMAXAUTO.NS,224.31,30.86K,Producer Manufacturing,Auto Parts: Oem,96.0,78.0,97.0,97.0,11.6257,10.7107,212.23K,55.01K,263.4,84.05,4.81B,No,189.0,130.66,194.97,132.89
98,PARMESHWAR.BO,198.0,8.00K,Non-Energy Minerals,Other Metals/Minerals,96.0,12.0,93.0,93.0,9.2929,7.8179,30.81K,19.00K,241.5,60.01,3.03B,No,187.26,126.07,188.84,151.34
