Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,GDLLEAS.BO,102.25,1.52K,Finance,Finance/Rental/Leasing,99.0,1.0,95.0,,4.44K,0.28K,169.8,9.62,512.28M,No
2,EASTINDIA.BO,110.0,1.82K,Process Industries,Containers/Packaging,98.0,67.0,26.0,,3.30K,2.74K,148.0,18.33,1.63B,No
3,AXISOL.BO,147.6,2.29K,Technology Services,Information Technology Services,98.0,99.0,,,0.65K,1.13K,147.6,24.38,6.98B,No
4,ISTRNETWK.BO,48.55,23.03K,Commercial Services,Miscellaneous Commercial Services,98.0,19.0,13.0,98.0,109.18K,37.12K,72.15,4.47,3.23B,No
5,MAXGROW.BO,67.14,200.89K,Commercial Services,Personnel Services,98.0,98.0,,,12.52K,25.05K,73.36,12.15,2.68B,No
6,SESHACHAL.BO,81.26,4.46K,Technology Services,Information Technology Services,98.0,98.0,,,1.22K,2.81K,84.5,15.0,564.24M,No
7,BIZOTIC.BO,1018.5,2.80K,Consumer Non-Durables,Apparel/Footwear,98.0,96.0,96.0,98.0,9.99K,3.68K,1053.0,70.4,8.19B,No
8,VEGA.BO,312.25,0.03K,Distribution Services,Wholesale Distributors,98.0,98.0,97.0,96.0,0.00K,0.00K,312.25,25.2,3.18B,No
9,AUTOINT.BO,485.15,1.42K,Finance,Finance/Rental/Leasing,98.0,0.0,2.0,98.0,2.17K,2.15K,1031.0,38.72,1.69B,No
10,RSTL.BO,380.0,1.50K,Non-Energy Minerals,Steel,98.0,98.0,98.0,98.0,6.78K,4.20K,380.0,75.05,3.15B,No
11,SPICEISLIN.BO,273.65,36.26K,Process Industries,Textiles,98.0,98.0,98.0,98.0,18.48K,31.19K,273.65,31.6,1.71B,No
12,SYNTHFO.BO,2091.25,2.26K,Producer Manufacturing,Metal Fabrication,98.0,95.0,97.0,98.0,1.50K,1.02K,2096.5,205.5,30.28B,No
13,APIS.BO,74.03,100.19K,Consumer Non-Durables,Food: Major Diversified,98.0,7.0,98.0,98.0,79.60K,166.70K,110.42,10.68,10.20B,No
14,STEELCO.BO,71.12,0.08K,Non-Energy Minerals,Steel,98.0,98.0,,,0.08K,0.08K,71.12,16.53,353.18M,No
15,MAGNUS.BO,46.4,2.79K,Commercial Services,Miscellaneous Commercial Services,98.0,95.0,98.0,98.0,3.82K,4.36K,46.95,7.87,156.85M,No
16,SRICC.BO,52.17,0.29K,Non-Energy Minerals,Construction Materials,98.0,3.0,3.0,44.0,4.01K,2.56K,99.29,10.33,469.53M,No
17,CHECKPOINT.BO,105.65,0.27K,Distribution Services,Medical Distributors,98.0,3.0,96.0,97.0,11.90K,6.00K,144.4,12.07,577.73M,No
18,TELECANOR.BO,34.83,13.60K,Technology Services,Packaged Software,98.0,33.0,98.0,98.0,86.50K,48.59K,46.87,5.37,396.75M,No
19,PANKAJPO.BO,62.28,30.73K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,97.0,99.0,98.0,18.51K,41.66K,75.97,12.84,345.27M,No
20,MILEFUR.BO,28.0,18.00K,Consumer Durables,Home Furnishings,98.0,46.0,98.0,98.0,100.40K,38.10K,31.66,3.83,260.32M,No
21,TAKE.NS,43.27,853.77K,Technology Services,Information Technology Services,98.0,87.0,98.0,98.0,1870.69K,1137.58K,45.0,6.51,6.33B,No
22,CUPID.NS,422.85,2950.46K,Consumer Non-Durables,Household/Personal Care,98.0,63.0,97.0,98.0,9992.73K,12304.42K,526.95,55.75,114.03B,No
23,TRANSCHEM.BO,164.45,6.88K,Health Technology,Pharmaceuticals: Other,98.0,17.0,98.0,98.0,19.71K,18.60K,194.25,31.1,2.01B,No
24,RRECL.BO,162.45,7.10K,Finance,Real Estate Development,98.0,61.0,46.0,2.0,3.94K,2.80K,335.95,18.12,3.26B,No
25,SOMAPPR.BO,218.55,1.99K,Process Industries,Pulp & Paper,98.0,83.0,98.0,98.0,5.35K,9.73K,290.95,43.89,25.24B,No
26,AMITSEC.BO,45.66,0.49K,Commercial Services,Miscellaneous Commercial Services,98.0,97.0,9.0,96.0,1.94K,2.42K,67.16,7.28,324.19M,No
27,CMBL.BO,117.95,0.30K,Finance,Regional Banks,98.0,0.0,0.0,90.0,0.16K,0.19K,414.3,17.46,7.48B,No
28,INLCM.BO,1596.2,0.80K,Distribution Services,Wholesale Distributors,98.0,87.0,29.0,96.0,2.18K,0.72K,2640.75,156.75,4.27B,No
