Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,AIRLTD.BO,665.7,0.03K,Consumer Durables,Homebuilding,99.0,40.0,97.0,98.0,0.34K,0.01K,713.95,57.81,14.91B,No
2,VAGHANI.BO,180.0,34.19K,Consumer Durables,Homebuilding,98.0,97.0,98.0,98.0,22.37K,42.97K,180.0,19.92,2.85B,No
3,TRADWIN.BO,383.55,0.01K,Consumer Services,Other Consumer Services,98.0,98.0,,,0.01K,0.01K,383.55,56.44,1.15B,No
4,SERIND.BO,785.15,0.51K,Transportation,Air Freight/Couriers,98.0,97.0,98.0,98.0,0.81K,1.98K,793.05,88.87,776.98M,No
5,CIL.BO,286.3,1.11K,Commercial Services,Advertising/Marketing Services,98.0,94.0,98.0,98.0,2.56K,5.12K,307.0,22.86,1.55B,No
6,SMTEL.BO,188.2,0.00K,Commercial Services,Miscellaneous Commercial Services,98.0,97.0,98.0,,0.01K,0.02K,188.2,23.81,3.11B,No
7,EASTINDIA.BO,92.1,2.46K,Process Industries,Containers/Packaging,98.0,28.0,98.0,,3.83K,3.69K,148.0,11.28,1.36B,No
8,FILTRON.BO,88.21,2.35K,Producer Manufacturing,Industrial Machinery,98.0,97.0,98.0,,0.65K,2.76K,88.21,11.63,230.80M,No
9,BPAGRI.BO,86.91,12.15K,Process Industries,Industrial Specialties,98.0,49.0,45.0,95.0,12.95K,8.46K,114.61,12.91,52.37B,No
10,CHPLIND.BO,111.3,1.51K,Consumer Durables,Home Furnishings,98.0,96.0,98.0,,4.34K,8.64K,111.32,15.16,339.09M,No
11,GHVINFRA.BO,290.35,4.08K,Technology Services,Data Processing Services,98.0,44.0,44.0,92.0,17.42K,9.43K,362.4,17.48,20.93B,No
12,APIS.BO,74.75,0.01K,Consumer Non-Durables,Food: Major Diversified,98.0,98.0,98.0,98.0,4.67K,27.55K,74.75,10.68,10.30B,No
13,RRFIN.BO,151.65,22.77K,Finance,Insurance Brokers/Services,98.0,1.0,95.0,98.0,15.91K,19.62K,263.7,11.8,1.68B,No
14,SRICC.BO,54.79,2.17K,Non-Energy Minerals,Construction Materials,98.0,2.0,2.0,92.0,6.25K,2.93K,99.29,3.3,493.11M,No
15,BIZOTIC.BO,830.0,4.00K,Consumer Non-Durables,Apparel/Footwear,98.0,17.0,96.0,98.0,13.70K,9.68K,1049.0,70.06,6.67B,No
16,TELECANOR.BO,38.58,38.58K,Technology Services,Packaged Software,98.0,98.0,98.0,98.0,71.71K,120.17K,39.06,5.37,439.46M,No
17,CHECKPOINT.BO,103.64,8.36K,Distribution Services,Medical Distributors,98.0,85.0,98.0,98.0,15.94K,17.95K,113.97,9.41,566.73M,No
