Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,97,39,1,46,RRFIN.BO
2,Cable/Satellite Tv,Consumer Services,94,90,96,94,NDLVENTURE.NS
3,Real Estate Investment Trusts,Finance,81,69,79,79,"FUNDVISER.BO,ANNAINFRA.BO,INDUSINVIT.BO,EMBASSY.BO,MINDSPACE.BO,NXST.BO,KRT.BO,BIRET.BO"
4,Drugstore Chains,Retail Trade,78,75,81,82,MEDPLUS.NS
5,Biotechnology,Health Technology,74,80,75,80,"TITANBIO.BO,RUBICON.NS,ANL.BO,AKUMS.NS,FERMENTA.BO,HALEOSLABS.NS,ANTHEM.NS,FABTECH.NS"
6,Investment Trusts,Miscellaneous,72,74,72,72,"GROWW.NS,CUBEINVIT.BO,ANZEN.BO,PSPLATINA.BO,RIIT.BO,MIT.BO,ANANTAM.BO,ENERGYINF.BO,SUMMITSEC.NS"
7,Precious Metals,Non-Energy Minerals,71,34,66,62,"MIDWEST.BO,DECNGOLD.BO"
8,Aluminum,Non-Energy Minerals,70,65,64,75,"NATIONALUM.NS,HRS.BO,ARFIN.NS,VEDL.NS,HINDALUMI.BO,SPINAROO.BO,MAANALU.NS,ALUFLUOR.BO,ORIENTCER.NS,NIRAVCOM.BO,EUROBOND.NS,SUDAI.BO,SAMPAT.BO"
9,Major Banks,Finance,70,22,60,77,"INDIANB.NS,UNIONBANK.NS,RBLBANK.NS,FEDERALBNK.NS,SOUTHBANK.NS,MAHABANK.NS,BANKINDIA.NS,CANBK.NS,INDUSINDBK.NS,AXISBANK.NS,CSBBANK.NS,BANKBARODA.NS,PNB.NS,BANDHANBNK.NS,IOB.NS,CENTRALBK.NS,KOTAKBANK.NS,HDFCBANK.NS,IDBI.NS"
10,Computer Peripherals,Electronic Technology,66,32,61,49,"NETWEB.NS,PANACHE.NS,INDTONER.BO,CONTROLPR.NS"
11,Life/Health Insurance,Finance,64,38,56,67,"CANHLIFE.NS,STARHEALTH.NS,MFSL.NS,SBILIFE.NS,NIVABUPA.NS,LICI.NS,BAJAJFINSV.NS,ICICIPRULI.NS"
12,Specialty Insurance,Finance,64,55,63,74,"GICRE.NS,ICICIGI.NS"
13,Motor Vehicles,Consumer Durables,64,33,50,60,"ATHERENERG.NS,ZELIO.BO,FORCEMOT.NS,SMLMAH.NS,TMCV.NS,TVSMOTOR.NS,HEROMOTOCO.NS,EICHERMOT.NS,SANDHAR.NS,M&M.NS,ATULAUTO.NS,MARUTI.NS,OLECTRA.NS,TMPV.NS,HYUNDAI.NS,ATLASCYCLE.NS,SEVL.BO"
14,Office Equipment/Supplies,Producer Manufacturing,63,60,59,69,"FLAIR.NS,WSTCSTPAPR.NS,DOMS.NS,NAVNETEDUL.NS,EUROPRATIK.NS"
15,Regional Banks,Finance,62,41,55,66,"TMB.NS,KARURVYSYA.NS,UJJIVANSFB.NS,KTKBANK.NS,DCBBANK.NS,SBIN.NS,J&KBANK.NS,AUBANK.NS,CUB.NS,SURYODAY.NS,EQUITASBNK.NS,ICICIBANK.NS,CAPITALSFB.NS,IDFCFIRSTB.NS,JSFB.NS,MONEYBOXX.NS,CMBL.BO,EMERALD.BO,DAMCAPITAL.NS,FINOPB.NS"
16,Beverages: Non-Alcoholic,Consumer Non-Durables,61,18,48,70,"VALENCIA.BO,ORIBEVER.BO,VBL.NS"
17,Alternative Power Generation,Utilities,61,62,58,60,"UEL.NS,POWERGRID.NS,NTPCGREEN.NS,SUGSLLOYD.BO,CLEANMAX.NS,WAAREERTL.NS,RELTD.NS,KPIGREEN.NS,INOXGREEN.NS,KPEL.NS"
18,Electronic Equipment/Instruments,Electronic Technology,61,45,48,51,"WAAREEINDO.NS,POWERINDIA.NS,CNCRD.BO,APARINDS.NS,NAGPI.BO,DIGILOGIC.BO,APLAB.BO,SPECTRUM.NS,NITIRAJ.NS,DENORA.NS,SHRADDHA.BO,TVSELECT.NS,APLABPP.BO,JGTL.BO,HINDHARD.BO,HONAUT.NS,GENUSPOWER.NS,HPL.NS,WEL.NS"
19,Marine Shipping,Transportation,60,50,48,72,"GESHIP.NS,PPARIVAH.BO,DREDGECORP.NS,COASTCORP.NS,GPPL.NS,GLOTTIS.NS,TRANSWORLD.NS"
20,Medical Distributors,Distribution Services,60,48,52,62,"APPL.BO,GUJINJEC.BO,BIJHANS.BO,CHECKPOINT.BO,RAMAVISION.BO,ENTERO.NS,APL.BO,ROYAL.BO,EVERESTO.BO,CBPL.BO,SPML.BO"
21,Hospital/Nursing Management,Health Services,60,53,55,54,"ASARFI.BO,PARKHOSPS.NS,KMCSHIL.BO,ASTERDM.NS,YATHARTH.NS,HANNAH.BO,APOLLOHOSP.NS,GKSL.NS,KIMS.NS,FORTIS.NS,SHARMEH.BO,INDRAMEDCO.NS,NGIND.BO,NH.NS,KOVAI.BO,HCG.NS,ARTEMISMED.NS,CMMHOSP.BO,GPTHEALTH.NS,MAXHEALTH.NS,MEDANTA.NS,RAINBOW.NS,JLHL.NS,SHANMUGA.BO,FORTISMLR.BO,SHALBY.NS,AASHKA.BO"
22,Consumer Sundries,Consumer Non-Durables,59,58,56,60,"RADIXIND.BO,BIL.NS,WELSPUNLIV.NS,LINC.NS,GPSL.BO"
23,Wireless Telecommunications,Communications,59,60,46,69,"BHARTIARTL.NS,BHARTIHEXA.NS"
24,Other Consumer Specialties,Consumer Durables,59,47,58,63,"RETAGGIO.BO,GKL.BO,THANGAMAYL.NS,SKRABUL.BO,GOLKUNDIA.BO,SJCORP.BO,DEVLAB.BO,SILGO.NS,SONAMLTD.NS,TITAN.NS,SKYGOLD.NS,SWARNSAR.BO,KOURA.BO,TIMEX.BO,EY.BO,SENCO.NS,AJCJEWEL.BO,SHRINGARMS.NS,RBZJEWEL.NS,UDAYJEW.BO,RGL.NS,PNGSREVA.NS,VIPIND.NS,KDDL.NS,BANARBEADS.NS,SHANTIGOLD.NS,LGHL.NS,VAIBHAVGBL.NS,SHOORA.BO,GOLDIAM.NS,TBZ.NS,SAFARI.NS,RADHIKAJWE.NS,LUXURY.BO,RAJESHEXPO.NS"
25,Oil Refining/Marketing,Energy Minerals,59,50,55,64,"CHENNPETRO.NS,MRPL.NS,ONGC.NS,OIL.NS,RELIANCE.NS,CASTROLIND.NS,BPCL.NS,VEEDOL.NS,HINDPETRO.NS,GULFOILLUB.NS,CONTPTR.BO"
26,Pharmaceuticals: Generic,Health Technology,58,60,66,64,"NUTRICIRCLE.BO,JAGSNPHARM.NS,ZIMLAB.NS,DENISCHEM.BO"
27,Coal,Energy Minerals,58,72,74,64,"SOUTHWEST.NS,COALINDIA.NS,STRATMONT.BO,BHARATCOAL.NS,REFEX.NS"
28,Financial Publishing/Services,Commercial Services,58,51,53,60,"CARERATING.NS,ICRA.NS"
29,Other Metals/Minerals,Non-Energy Minerals,58,44,48,60,"SCBL.BO,PARMESHWAR.BO,RAPICUT.BO,HINDCOPPER.NS,JAINREC.NS,IMFA.NS,HINDALCO.NS,POCL.NS,NMDC.NS,MCL.NS,HINDZINC.NS,VIDYAWIRES.NS,SANDUMA.NS,CHROME.BO,NILE.BO,SERA.BO,MAITHANALL.NS,ASHAPURMIN.NS,SBCL.NS,MMP.NS,MIDHANI.NS,MOIL.NS,CUBEXTUB.NS,NRL.NS,ZODJRDMKJ.BO,INDSILHYD.BO,COCHINM.BO,GRAVITA.NS,SOUTHMG.BO,SHARVAYA.BO,SIYARAM.BO"
