Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
25,TAKE.NS,38.11,24.16K,Technology Services,Information Technology Services,98.0,22.0,92.0,98.0,1415.42K,800.08K,49.94,6.51,-23.69
28,CUPID.NS,379.15,2488.30K,Consumer Non-Durables,Household/Personal Care,98.0,36.0,86.0,97.0,9866.66K,3364.05K,526.95,55.75,-28.05
48,HINDCOPPER.NS,546.8,17684.28K,Non-Energy Minerals,Other Metals/Minerals,97.0,23.0,97.0,98.0,39108.80K,13413.17K,760.05,183.82,-28.06
49,PFOCUS.NS,278.8,4618.15K,Consumer Services,Movies/Entertainment,97.0,93.0,97.0,97.0,7402.25K,4213.47K,294.0,85.0,-5.17
53,SALSTEEL.NS,46.74,36.72K,Non-Energy Minerals,Steel,97.0,95.0,93.0,98.0,99.72K,45.53K,49.57,14.37,-5.71
55,MAHASTEEL.NS,762.35,17.73K,Non-Energy Minerals,Steel,97.0,66.0,80.0,97.0,11.75K,5.94K,1032.0,221.9,-26.13
56,MTARTECH.NS,3504.5,703.69K,Electronic Technology,Aerospace & Defense,97.0,92.0,96.0,98.0,556.09K,363.14K,3920.0,1155.6,-10.6
59,UNIVPHOTO.NS,467.3,18.58K,Consumer Durables,Electronics/Appliances,97.0,98.0,98.0,96.0,14.54K,63.28K,467.3,174.0,0.0
62,NORBTEAEXP.NS,92.68,0.21K,Consumer Non-Durables,Food: Specialty/Candy,97.0,81.0,95.0,97.0,3.98K,4.84K,99.35,30.5,-6.71
70,NGLFINE.NS,2336.4,9.81K,Health Technology,Pharmaceuticals: Major,96.0,97.0,98.0,95.0,6.07K,6.28K,2575.0,980.0,-9.27
77,SILVERTUC.NS,1312.7,37.86K,Technology Services,Packaged Software,96.0,35.0,97.0,97.0,226.13K,50.08K,1690.2,610.0,-22.33
82,STLTECH.NS,166.93,9766.40K,Technology Services,Information Technology Services,96.0,98.0,97.0,94.0,6260.25K,8348.37K,174.0,58.86,-4.06
85,NATIONALUM.NS,373.5,26377.27K,Non-Energy Minerals,Aluminum,96.0,69.0,96.0,97.0,15319.93K,7574.47K,431.5,137.75,-13.44
86,BGRENERGY.NS,294.2,56.40K,Industrial Services,Engineering & Construction,96.0,28.0,9.0,96.0,122.17K,107.58K,490.8,69.05,-40.06
91,SBC.NS,31.7,7580.54K,Distribution Services,Wholesale Distributors,96.0,88.0,92.0,95.0,11574.05K,11477.33K,32.49,10.95,-2.43
94,ARFIN.NS,73.85,1551.47K,Non-Energy Minerals,Aluminum,96.0,66.0,94.0,97.0,948.49K,788.11K,84.01,31.43,-12.09
95,FORCEMOT.NS,21450.0,159.98K,Consumer Durables,Motor Vehicles,95.0,89.0,93.0,84.0,92.92K,111.13K,26450.0,7000.0,-18.9
96,BAJAJCON.NS,361.35,643.88K,Consumer Non-Durables,Household/Personal Care,95.0,77.0,96.0,94.0,1677.43K,800.67K,408.7,151.0,-11.59
