Rank,Ticker,Price,DVol,Sector,Industry,RS,1M_RS,3M_RS,6M_RS,AvgVol,AvgVol10,52WKH,52WKL,%Dist_52H
9,ARIHANT.NS,887.75,3.00K,Finance,Real Estate Development,98.0,3.0,54.0,,6.30K,1.77K,1225.0,39.65,-27.53
17,STLTECH.NS,897.4,2409.51K,Technology Services,Information Technology Services,98.0,95.0,92.0,98.0,2106.60K,1770.94K,897.45,84.6,-0.01
23,SANGINITA.NS,65.67,29.31K,Process Industries,Chemicals: Specialty,98.0,88.0,96.0,98.0,290.88K,354.66K,68.02,9.26,-3.45
25,SIGMAADV.NS,832.45,366.66K,Technology Services,Information Technology Services,98.0,90.0,96.0,98.0,338.13K,199.72K,832.45,140.1,0.0
27,BATLIBOI.NS,85.91,25.05K,Producer Manufacturing,Industrial Machinery,98.0,29.0,72.0,,81.74K,47.98K,106.5,15.7,-19.33
33,CUPID.NS,280.0,10684.65K,Consumer Non-Durables,Household/Personal Care,98.0,32.0,95.0,97.0,32652.54K,11776.21K,299.0,38.2,-6.35
39,BLISSGVS.NS,720.95,190.69K,Health Technology,Pharmaceuticals: Major,97.0,97.0,94.0,98.0,543.86K,420.85K,725.9,118.0,-0.68
42,TBZ.NS,526.3,2728.13K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,98.0,2941.68K,6254.80K,583.05,110.5,-9.73
44,INDSWFTLAB.NS,385.35,565.46K,Health Technology,Pharmaceuticals: Major,97.0,93.0,98.0,96.0,1411.63K,810.68K,404.0,87.15,-4.62
45,BODALCHEM.NS,172.4,7456.04K,Process Industries,Industrial Specialties,97.0,99.0,98.0,98.0,1491.23K,8212.13K,189.68,42.81,-9.11
48,SETL.NS,468.15,2933.81K,Health Technology,Medical Specialties,97.0,97.0,98.0,98.0,1344.62K,1231.87K,468.15,104.56,0.0
