Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
14,SALSAIN.BO,220.0,0.13K,Finance,Financial Conglomerates,98.0,7.0,0.0,98.0,12.45,12.1286,1.23K,0.62K,828.95,14.58,1.53B,No,293.45,199.5,269.62,286.73
21,SPICEISLIN.BO,503.2,15.30K,Process Industries,Textiles,98.0,94.0,94.0,98.0,29.3357,26.0607,20.35K,19.37K,549.0,42.56,3.14B,No,400.16,226.87,419.74,297.37
25,EMROCK.BO,273.45,0.34K,Consumer Durables,Homebuilding,98.0,25.0,35.0,92.0,19.1929,19.1929,3.25K,2.09K,305.95,24.19,4.33B,No,281.85,196.63,283.47,254.18
42,BHAGYANGR.NS,410.3,245.21K,Producer Manufacturing,Electrical Products,97.0,94.0,98.0,97.0,21.1036,17.675,329.32K,152.51K,432.3,76.84,13.13B,No,312.83,185.06,327.36,216.89
63,HFCL.NS,212.09,15340.25K,Electronic Technology,Telecommunications Equipment,97.0,84.0,98.0,97.0,9.5,7.3879,57983.93K,30482.38K,220.09,59.82,324.55B,No,164.22,95.05,172.9,105.58
71,GVPIL.NS,915.4,227.84K,Industrial Services,Engineering & Construction,96.0,76.0,97.0,97.0,54.0143,49.5,347.36K,472.50K,1084.0,270.9,61.54B,No,797.06,472.3,831.26,539.98
73,INDOSMC.BO,394.6,67.00K,Producer Manufacturing,Electrical Products,96.0,95.0,98.0,,19.6286,14.2964,138.13K,123.00K,408.0,134.0,9.02B,No,273.22,,291.35,
103,SICAGEN.NS,53.65,5.06K,Distribution Services,Wholesale Distributors,95.0,20.0,,,2.5264,2.4614,15.94K,11.52K,61.5,24.35,2.12B,No,54.23,,54.2,
110,NOVARTIND.NS,1444.4,6.41K,Health Technology,Pharmaceuticals: Major,95.0,22.0,,,64.5643,64.1643,29.46K,23.73K,1589.2,672.25,35.66B,No,1274.83,,1323.52,
115,APIS.BO,60.04,17.13K,Consumer Non-Durables,Food: Major Diversified,95.0,20.0,26.0,55.0,2.68,2.68,16.29K,15.23K,110.42,11.78,8.27B,No,61.38,55.68,61.04,66.03
122,YASHHV.BO,879.7,117.75K,Producer Manufacturing,Electrical Products,95.0,90.0,96.0,96.0,43.3179,39.6893,166.43K,194.93K,940.0,365.0,25.17B,No,740.21,534.11,759.3,557.07
125,HITECHCORP.NS,316.0,4.86K,Producer Manufacturing,Miscellaneous Manufacturing,95.0,86.0,97.0,94.0,10.8214,10.7521,32.80K,27.64K,323.77,112.0,5.43B,No,221.59,181.43,239.14,179.92
133,PARMESHWAR.BO,190.6,4.00K,Non-Energy Minerals,Other Metals/Minerals,95.0,13.0,87.0,92.0,6.6321,5.8964,30.52K,10.70K,241.5,60.01,2.92B,No,195.08,131.09,198.39,157.16
134,GRWRHITECH.NS,6918.5,59.60K,Process Industries,Chemicals: Specialty,95.0,87.0,95.0,96.0,268.75,267.6429,116.94K,77.26K,7085.5,2681.0,160.73B,No,5580.81,4051.04,5858.1,4368.33
141,YASHO.NS,3064.7,44.98K,Consumer Non-Durables,Food: Specialty/Candy,94.0,96.0,96.0,96.0,190.8214,187.95,34.79K,33.95K,3098.0,1130.0,37.01B,No,2141.03,1668.9,2299.61,1712.21
142,CIANAGRO.BO,1649.8,75.86K,Process Industries,Agricultural Commodities/Milling,94.0,74.0,95.0,51.0,100.1679,65.3893,115.31K,138.18K,3633.15,385.1,46.17B,No,1618.41,1518.73,1683.89,1368.49
143,KELENRG.BO,7137.75,1.14K,Process Industries,Industrial Specialties,94.0,96.0,97.0,94.0,320.2036,239.3107,1.66K,2.36K,7331.0,2900.0,7.14B,No,5167.95,4099.26,5394.68,4128.9
144,MIDWEST.BO,4444.75,5.82K,Non-Energy Minerals,Precious Metals,94.0,24.0,10.0,60.0,267.6893,262.1928,4.46K,7.71K,5900.0,921.15,57.66B,No,4222.03,3877.32,4269.03,4489.08
165,PARAS.NS,1277.9,3012.78K,Electronic Technology,Aerospace & Defense,94.0,98.0,95.0,95.0,91.2786,89.0643,3550.06K,7642.98K,1443.0,580.5,102.98B,No,946.99,750.09,1002.32,784.03
175,KANORICHEM.NS,130.88,80.53K,Process Industries,Chemicals: Specialty,93.0,96.0,96.0,92.0,7.395,6.7179,38.19K,87.65K,136.25,56.0,5.72B,No,99.51,80.47,104.05,82.37
180,APOLLO.NS,418.85,7246.63K,Electronic Technology,Electronic Production Equipment,93.0,55.0,96.0,93.0,19.1393,18.55,23219.34K,14409.66K,446.9,162.34,155.64B,No,368.65,286.98,374.77,283.01
199,RRKABEL.NS,2381.7,341.17K,Producer Manufacturing,Electrical Products,93.0,85.0,93.0,91.0,90.3857,87.0999,755.68K,1004.80K,2549.0,1165.0,269.38B,No,2030.48,1548.93,2105.38,1658.6
218,BELDING.BO,1477.4,0.34K,Producer Manufacturing,Metal Fabrication,92.0,17.0,5.0,28.0,83.7393,82.3893,1.02K,1.52K,2400.0,425.6,21.39B,No,1417.05,1468.07,1423.59,1623.73
233,SCHNEIDER.NS,1387.0,405.58K,Producer Manufacturing,Electrical Products,92.0,77.0,88.0,95.0,78.0143,75.5357,411.13K,775.20K,1468.8,571.85,331.64B,No,1265.84,925.28,1280.06,978.42
237,ARVIND.NS,560.35,1109.79K,Process Industries,Textiles,91.0,85.0,88.0,93.0,22.55,22.1929,1061.65K,1611.08K,600.0,274.8,146.88B,No,473.81,368.9,485.07,390.61
245,OMNITEX.BO,798.0,0.48K,Process Industries,Textiles,91.0,82.0,49.0,89.0,45.725,44.0643,1.01K,1.32K,892.0,330.0,3.35B,No,763.61,615.34,760.67,675.43
251,SKYGOLD.NS,528.9,408.44K,Consumer Durables,Other Consumer Specialties,91.0,45.0,89.0,92.0,20.0107,19.1286,1475.44K,1398.18K,590.0,246.05,81.91B,No,489.94,375.0,500.72,397.1
254,SPORTKING.NS,175.03,127.02K,Process Industries,Textiles,91.0,18.0,85.0,95.0,8.4657,8.2943,583.01K,356.26K,198.5,78.17,22.28B,No,164.47,118.46,167.93,127.25
271,PALREDTEC.NS,59.9,4.41K,Distribution Services,Electronics Distributors,90.0,93.0,96.0,89.0,1.6979,1.2536,5.53K,9.81K,73.6,27.45,732.73M,No,45.24,43.66,47.6,40.46
287,DIACABS.NS,208.73,1947.97K,Producer Manufacturing,Electrical Products,90.0,81.0,91.0,89.0,9.1057,8.5286,5457.58K,5211.14K,219.0,115.57,109.99B,No,188.94,152.32,194.47,154.37
294,INOXINDIA.NS,1905.0,244.63K,Producer Manufacturing,Industrial Machinery,90.0,94.0,88.0,92.0,112.1,111.7,427.05K,469.40K,2099.0,1065.0,172.90B,No,1619.72,1291.55,1639.78,1339.22
302,NEETUYOSHI.BO,153.95,46.40K,Non-Energy Minerals,Steel,90.0,93.0,94.0,85.0,7.0286,7.0071,95.32K,58.96K,157.75,71.3,5.98B,No,127.11,111.36,132.31,107.58
303,AFCOM.BO,1225.05,63.24K,Transportation,Airlines,89.0,95.0,92.0,88.0,63.8678,62.8643,152.89K,186.55K,1258.6,637.85,35.16B,No,967.82,860.24,1005.81,872.13
304,ROSSTECH.NS,963.7,95.93K,Electronic Technology,Telecommunications Equipment,89.0,25.0,79.0,89.0,50.0036,47.1036,206.93K,456.76K,1122.0,410.1,36.47B,No,977.86,771.13,973.92,800.31
316,MSTCLTD.NS,715.8,734.49K,Retail Trade,Internet Retail,89.0,98.0,93.0,89.0,39.875,38.3214,1317.65K,1595.98K,726.7,362.15,50.39B,No,513.83,489.89,531.49,480.49
323,CHEMBONDCH.NS,222.53,7.00K,Process Industries,Chemicals: Major Diversified,89.0,89.0,94.0,86.0,12.2636,11.8043,21.34K,21.38K,244.99,104.85,5.99B,No,183.92,160.54,190.34,161.31
335,ORCHPHARMA.NS,974.8,36.22K,Health Technology,Pharmaceuticals: Major,89.0,92.0,94.0,78.0,59.1536,58.4,116.00K,118.33K,1094.0,480.0,49.44B,No,791.91,725.61,821.93,705.37
340,SPAL.NS,1118.8,200.27K,Consumer Non-Durables,Apparel/Footwear,88.0,97.0,89.0,90.0,88.2214,85.3357,249.53K,897.88K,1185.0,600.0,28.13B,No,850.82,752.57,881.92,767.64
342,NEOGEN.NS,2013.6,60.00K,Process Industries,Chemicals: Specialty,88.0,76.0,92.0,94.0,79.5143,76.3786,128.39K,167.25K,2090.0,966.7,55.14B,No,1810.63,1441.14,1837.76,1466.09
345,VISTARAMAR.BO,202.7,0.34K,Finance,Investment Banks/Brokers,88.0,77.0,54.0,94.0,11.4714,11.3,5.52K,4.45K,238.5,91.15,1.17B,No,202.26,151.5,201.92,166.23
351,TIMESGREEN.BO,62.66,4.00K,Process Industries,Agricultural Commodities/Milling,88.0,95.0,87.0,80.0,2.2593,1.6207,6.17K,8.40K,64.0,28.8,349.29M,No,48.99,46.67,51.76,48.08
359,SUPRIYA.NS,1009.3,301.08K,Health Technology,Pharmaceuticals: Major,88.0,22.0,92.0,85.0,44.575,43.1393,517.01K,378.90K,1085.0,545.5,81.23B,No,828.26,731.62,862.77,735.22
375,WELINV.NS,1794.0,0.34K,Finance,Investment Banks/Brokers,87.0,32.0,79.0,83.0,77.1071,62.6786,1.37K,0.76K,1978.7,865.0,6.58B,No,1719.88,1352.69,1756.67,1454.0
381,BETA.NS,2185.0,18.33K,Health Technology,Pharmaceuticals: Major,87.0,97.0,94.0,87.0,142.5357,125.7857,28.28K,48.10K,2250.0,990.1,22.06B,No,1552.51,1534.52,1624.02,1452.2
386,JKIPL.NS,107.21,94.44K,Distribution Services,Wholesale Distributors,87.0,80.0,96.0,67.0,6.0357,5.9979,100.71K,52.52K,126.95,45.4,4.12B,No,95.51,,96.26,82.09
389,MSAFE.BO,192.05,38.00K,Producer Manufacturing,Building Products,87.0,93.0,92.0,,12.8786,12.5357,98.17K,135.80K,218.85,102.0,3.92B,No,157.13,,160.06,
393,TELGE.BO,150.0,14.40K,Industrial Services,Engineering & Construction,87.0,97.0,90.0,86.0,8.9821,8.3857,25.57K,74.04K,163.5,77.05,1.47B,No,111.05,,115.85,106.03
397,RASRESOR.BO,57.0,0.53K,Consumer Services,Hotels/Resorts/Cruise Lines,87.0,72.0,83.0,85.0,4.2936,3.7786,2.75K,1.32K,64.9,33.34,226.28M,No,52.36,42.92,53.96,44.61
402,MAHESHWARI.NS,73.06,11.31K,Transportation,Air Freight/Couriers,87.0,92.0,91.0,90.0,3.0814,3.0807,29.43K,37.16K,75.5,39.04,2.16B,No,60.26,52.2,62.63,51.03
407,SOTL.NS,512.65,92.57K,Process Industries,Chemicals: Specialty,86.0,89.0,90.0,87.0,32.0286,31.5071,486.12K,257.77K,624.0,285.8,35.15B,No,466.99,394.89,484.8,397.72
411,EXICOM.NS,166.54,1657.81K,Producer Manufacturing,Electrical Products,86.0,61.0,95.0,86.0,10.21,9.64,6050.37K,5180.49K,199.6,75.6,23.16B,No,140.08,121.34,143.85,115.66
413,NIDHGRN.BO,369.5,0.14K,Finance,Investment Banks/Brokers,86.0,57.0,90.0,34.0,25.2429,23.275,1.02K,0.43K,480.75,170.75,2.96B,No,356.77,357.6,366.87,339.29
414,PANAMAPET.NS,417.05,195.28K,Process Industries,Industrial Specialties,86.0,96.0,90.0,89.0,28.8429,27.7393,701.93K,1899.59K,512.05,229.0,25.23B,No,339.68,297.47,357.82,306.7
