Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Nan,Nan,93,77,85,71,SURAJINDPP.BO
2,Computer Communications,Electronic Technology,82,42,30,90,KERNEX.NS
3,Discount Stores,Retail Trade,80,96,96,80,SPICELOUNG.BO
4,Food: Meat/Fish/Dairy,Consumer Non-Durables,73,62,74,63,"SCPL.NS,MILKYMIST.NS,ESSEX.BO,KWIL.NS,MODAIRY.BO,CHATHA.BO,SCAGRO.BO,HATSUN.NS,NCCBLUE.BO,MUKKA.NS,HERITGFOOD.NS,PARAGMILK.NS,APEX.NS,DODLA.NS"
5,Airlines,Transportation,72,33,59,67,"AFCOM.BO,TAALTECH.NS,JETFREIGHT.NS,INDIGO.NS"
6,Biotechnology,Health Technology,68,63,62,66,"RUBICON.NS,AKUMS.NS,TITANBIO.BO,ANL.BO,ANTHEM.NS,HALEOSLABS.NS,FERMENTA.NS,GVBL.BO,FABTECH.NS"
7,Oil & Gas Production,Energy Minerals,65,54,76,68,"ASIANENE.NS,PRABHA.NS,BHAGWOX.BO,VOGL.NS"
8,Electronics/Appliance Stores,Retail Trade,64,60,67,60,"EMIL.NS,BHATIA.BO,ROBU.BO,AVL.NS,MTL.BO,UML.BO,LOGICA.BO"
9,Pharmaceuticals: Major,Health Technology,63,62,61,63,"VINRKLB.BO,PARMAX.BO,BLISSGVS.NS,INDSWFTLAB.NS,MOREPENLAB.NS,SHILPAMED.NS,NOVARTIND.NS,BAFNAPH.NS,SAKAR.NS,VENUSREM.NS,KOPRAN.NS,VALIANTLAB.NS,LAURUSLABS.NS,ASTONEALAB.BO,VIKRAMTH.BO,SUVEN.NS,MARKSANS.NS,ACUTAAS.NS,SENORES.NS,GLAND.NS,AMANTA.NS,INNOVACAP.NS,DIVISLAB.NS,NEULANDLAB.NS,WOCKPHARMA.NS,ORCHPHARMA.NS,NGLFINE.NS,ALIVUS.NS,TLL.BO,COLINZ.BO,BALPHARMA.NS,SGRL.NS,WINDLAS.NS,SMSPHARMA.NS,SOLARA.NS,CORONA.NS,IPCALAB.NS,SUDARSHAN.BO,AAREYDRUGS.NS,SHUKRAPHAR.NS,SHAMROIN.BO,NOVELIX.BO,CAPLIPOINT.NS,EMCURE.NS,SUPRIYA.NS,HEXAGON.NS,UNICHEMLAB.NS,PPLPHARMA.NS,BETA.NS,SMRUTHIORG.BO,RPGLIFE.NS,STAR.NS,GUFICBIO.NS,SPARC.NS,ANG.BO,AJANTPHARM.NS,BPLPHARMA.NS,TORNTPHARM.NS,HESTERBIO.NS,PHRMASI.BO,THEMISMED.NS,MAKERSL.NS,PANJON.BO,ANUHPHR.NS,AMBALALSA.NS,BLUEJET.NS,MEDICAMEQ.NS,ZYDUSLIFE.NS,AARTIPHARM.NS,ALBERTDAVD.NS,GLENMARK.NS,INDGN.NS,GODAVARI.BO,GUJTHEM.NS,GLAXO.NS,VIYASH.NS,SIGACHI.NS,KILITCH.NS,AARTIDRUGS.NS,ALEMBICLTD.NS,TTKHLTCARE.NS,INDOCO.NS,SAIPARENT.NS,KPL.NS,HIKAL.NS,APLLTD.NS,JUBLPHARMA.NS,SUNLOC.NS,LINCOLN.NS,MANKIND.NS,SUNPHARMA.NS,SHELTER.BO,BRAWN.BO,MEDICAPQ.NS,MANGALAM.NS,OXYGENTAPH.BO,BIOCON.NS,HAMPS.BO,ONESOURCE.NS,PRAVEG.NS,SANJIVIN.BO,ALKEM.NS,MERCURYLAB.BO,ABBOTINDIA.NS,CONCORD.BO,ZENOTECH.BO,AUROLAB.BO,GUJTERC.BO,COHANCE.NS,PARNAXLAB.NS,BAJAJHCARE.NS,ZOTA.NS,VRL.BO,LACTOSE.BO,KIMIABL.BO,PGHL.NS,FREDUN.NS,BIOFILCHEM.NS,JENBURPH.NS,ANURAS.NS,TYCHE.BO,DRREDDY.NS,PANCHSHEEL.BO,ROOPAIND.BO,NATCOPHARM.NS,FDC.NS,WANBURY.NS,PANACEABIO.NS,KREBSBIO.NS,ERIS.NS,DCAL.NS,SANOFICONR.NS,PFIZER.NS,ALPA.NS,SANOFI.NS,MEDICO.NS,ASTRAZEN.NS,BROOKS.NS,PHARMAID.BO,STARSOURCE.BO,SYSCHEM.BO"
10,Electronic Production Equipment,Electronic Technology,62,47,60,68,"CYIENTDLM.NS,AVALON.NS,SYRMA.NS,DATAPATTNS.NS,APOLLO.NS,NELCO.NS,DIXON.NS,PGEL.NS,KAYNES.NS,SELECTRIC.BO,ELIN.NS"
