Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,97,0,0,93,RRFIN.BO
2,Discount Stores,Retail Trade,82,1,1,20,SPICELOUNG.BO
3,Real Estate Investment Trusts,Finance,82,81,82,83,"FUNDVISER.BO,MINDSPACE.BO,KRT.BO,BIRET.BO,EMBASSY.BO,INDUSINVIT.BO"
4,Major Banks,Finance,80,68,79,82,"FEDERALBNK.NS,SOUTHBANK.NS,UNIONBANK.NS,CANBK.NS,BANKINDIA.NS,INDIANB.NS,RBLBANK.NS,IDBI.NS,MAHABANK.NS,AXISBANK.NS,BANKBARODA.NS,PNB.NS,INDUSINDBK.NS,CSBBANK.NS,KOTAKBANK.NS,BANDHANBNK.NS,HDFCBANK.NS,CENTRALBK.NS,IOB.NS"
5,Precious Metals,Non-Energy Minerals,79,96,92,84,"DECNGOLD.BO,MIDWEST.BO"
6,Computer Communications,Electronic Technology,79,25,62,77,KERNEX.NS
7,Drugstore Chains,Retail Trade,77,90,86,63,MEDPLUS.NS
8,Life/Health Insurance,Finance,76,71,78,75,"CANHLIFE.NS,MFSL.NS,SBILIFE.NS,ICICIPRULI.NS,STARHEALTH.NS,BAJAJFINSV.NS,NIVABUPA.NS,LICI.NS"
9,Motor Vehicles,Consumer Durables,72,45,64,71,"ATHERENERG.NS,FORCEMOT.NS,ZELIO.BO,TMCV.NS,HEROMOTOCO.NS,TVSMOTOR.NS,SMLMAH.NS,EICHERMOT.NS,SANDHAR.NS,SEVL.BO,MARUTI.NS,M&M.NS,HYUNDAI.NS,TMPV.NS,ATULAUTO.NS,ATLASCYCLE.NS,OLECTRA.NS,OLAELEC.NS"
10,Financial Publishing/Services,Commercial Services,70,59,67,60,"CARERATING.NS,ICRA.NS"
11,Computer Peripherals,Electronic Technology,69,66,42,72,"NETWEB.NS,PANACHE.NS,CONTROLPR.NS,INDTONER.BO"
12,Wireless Telecommunications,Communications,67,41,54,63,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
13,Oil Refining/Marketing,Energy Minerals,66,63,60,67,"MRPL.NS,CHENNPETRO.NS,OIL.NS,BPCL.NS,HINDPETRO.NS,ONGC.NS,RELIANCE.NS,GULFOILLUB.NS,CASTROLIND.NS,VEEDOL.NS,GULFPETRO.NS,CONTPTR.BO"
14,Catalog/Specialty Distribution,Retail Trade,66,23,49,69,ETHOSLTD.NS
15,Aluminum,Non-Energy Minerals,65,53,61,61,"NATIONALUM.NS,ARFIN.NS,HRS.BO,HINDALUMI.BO,VEDL.NS,MAANALU.NS,ORIENTCER.NS,ALUFLUOR.BO,EUROBOND.NS,SUDAI.BO,NIRAVCOM.BO,SPINAROO.BO,SAMPAT.BO"
16,Marine Shipping,Transportation,65,64,67,76,"PPARIVAH.BO,DREDGECORP.NS,GESHIP.NS,COASTCORP.NS,GPPL.NS,GLOTTIS.NS,TRANSWORLD.NS"
17,Multi-Line Insurance,Finance,65,57,59,60,"ABCAPITAL.NS,RELIGARE.NS,HDFCLIFE.NS,GODIGIT.NS,NIACL.NS"
18,Savings Banks,Finance,65,41,40,0,NSDL.BO
19,Other Metals/Minerals,Non-Energy Minerals,64,54,66,63,"HINDCOPPER.NS,SCBL.BO,PARMESHWAR.BO,IMFA.NS,MCL.NS,RAPICUT.BO,ASHAPURMIN.NS,HINDZINC.NS,HINDALCO.NS,SANDUMA.NS,POCL.NS,CUBEXTUB.NS,MANAKALUCO.NS,NMDC.NS,JAINREC.NS,SERA.BO,MIDHANI.NS,MAITHANALL.NS,SBCL.NS,MOIL.NS,COCHINM.BO,MMP.NS,NILE.BO,VIDYAWIRES.NS,GRAVITA.NS,CHROME.BO,INDSILHYD.BO,KRUPALU.BO,SHARVAYA.BO,NRL.NS,ZODJRDMKJ.BO,KACHCHH.BO,SOUTHMG.BO,SIYARAM.BO"
