Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
11,MODMA.BO,39.51,41.51,0.90K,Producer Manufacturing,Metal Fabrication,98.0,14.0,0.0,97.0,1.89,1.1207,1.51K,2.27K,85.79,2.18,4.60B,No,47.78,49.44,35.16,46.49,46.92,496
12,VINRKLB.BO,58.35,59.4,1.36K,Health Technology,Pharmaceuticals: Major,98.0,98.0,93.0,93.0,1.1986,0.2421,2.47K,8.75K,59.4,4.5,648.60M,No,49.34,37.83,28.8,40.83,38.5,496
13,TANDHANIN.BO,149.0,155.0,0.23K,Finance,Investment Banks/Brokers,98.0,83.0,70.0,98.0,10.1714,8.1643,7.45K,11.08K,175.0,10.48,7.42B,No,145.69,147.44,79.31,147.69,108.47,496
14,MAXGROW.BO,188.75,192.6,290.49K,Commercial Services,Personnel Services,98.0,98.0,98.0,98.0,5.0114,0.7193,26.15K,6.45K,196.45,14.05,7.54B,No,152.94,108.87,64.78,126.61,76.84,496
15,HARCR.BO,32.48,31.85,0.28K,Producer Manufacturing,Auto Parts: Oem,98.0,98.0,99.0,98.0,0.6893,0.0,0.17K,0.22K,32.48,3.82,341.04M,No,25.89,18.0,9.79,20.81,12.07,497
16,ASIACAP.BO,125.85,123.4,0.12K,Finance,Finance/Rental/Leasing,98.0,93.0,98.0,98.0,2.255,0.6207,0.69K,0.17K,125.85,17.37,389.13M,No,112.72,98.45,51.63,104.12,68.67,496
17,LIPPISYS.BO,217.0,219.1,13.48K,Producer Manufacturing,Industrial Machinery,98.0,28.0,91.0,98.0,11.1821,9.5071,18.95K,16.16K,281.2,23.81,1.52B,No,221.27,233.7,104.64,234.22,139.0,495
18,STLTECH.NS,852.55,897.4,3615.45K,Technology Services,Information Technology Services,98.0,94.0,90.0,98.0,46.9464,39.1036,2091.59K,1801.28K,912.0,84.6,438.26B,No,722.22,631.4,356.02,677.8,475.9,498
19,INDUSFINL.BO,290.8,285.1,5.97K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,5.3179,0.4893,8.34K,5.08K,290.8,38.94,2.69B,No,239.58,193.31,102.07,213.05,130.77,495
20,NEWMKTAVE.BO,67.05,67.05,0.00K,Finance,Investment Managers,98.0,89.0,97.0,98.0,0.185,0.0,,,67.05,9.1,686.59M,No,65.59,53.45,26.73,57.14,35.09,497
21,SANGINITA.NS,66.98,65.67,23.72K,Process Industries,Chemicals: Specialty,98.0,92.0,97.0,98.0,2.4843,1.105,294.25K,311.01K,68.02,9.26,1.73B,No,58.17,57.65,28.95,59.78,37.55,497
22,APPL.BO,346.65,339.9,9.60K,Distribution Services,Medical Distributors,98.0,95.0,95.0,97.0,7.3964,3.3071,14.99K,19.88K,346.65,32.32,5.95B,No,313.15,279.74,171.01,293.51,212.7,240
23,KARTKIN.BO,7850.0,7843.3999,0.01K,Finance,Financial Conglomerates,98.0,28.0,50.0,98.0,416.4714,207.6322,0.02K,0.02K,10741.85,1087.8,1.92B,No,8628.99,8752.37,5090.92,8533.75,6734.68,497
24,PANKAJPO.BO,136.8,144.0,11.24K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,96.0,97.0,95.0,8.0136,2.7943,18.81K,22.18K,179.05,16.42,758.41M,No,126.43,100.43,67.18,110.55,79.83,495
25,DUKEOFS.BO,70.41,69.03,5.87K,Retail Trade,Specialty Stores,98.0,97.0,98.0,98.0,1.2879,0.0014,7.93K,2.95K,70.41,13.12,694.05M,No,57.94,44.49,24.94,50.3,30.7,495
26,RANJITSE.BO,55.75,58.52,0.23K,Finance,Finance/Rental/Leasing,98.0,18.0,12.0,0.0,1.4736,1.2307,0.14K,0.10K,122.1,6.24,149.82M,No,61.24,60.77,,60.49,73.35,196
27,SANCODE.BO,690.95,677.45,10.00K,Technology Services,Information Technology Services,98.0,96.0,98.0,97.0,10.4179,0.95,2.06K,3.30K,690.95,91.95,5.15B,No,585.91,481.29,278.5,528.84,349.48,495
28,BATLIBOI.NS,83.95,85.91,26.11K,Producer Manufacturing,Industrial Machinery,98.0,41.0,64.0,,4.1671,4.0457,82.97K,46.98K,106.5,15.7,3.96B,No,86.89,86.27,,86.36,,108
29,SIGMAADV.NS,794.65,832.45,315.00K,Technology Services,Information Technology Services,98.0,91.0,95.0,98.0,42.5643,39.1857,333.29K,198.96K,867.0,140.1,140.05B,No,743.39,659.68,360.31,692.02,445.73,498
30,CUPID.NS,284.4,280.0,10867.45K,Consumer Non-Durables,Household/Personal Care,98.0,47.0,96.0,97.0,9.3836,9.38,32682.76K,11303.85K,299.0,40.32,382.42B,No,281.17,253.2,142.84,262.93,170.65,499
31,SHANTAI.BO,90.25,91.16,90.72K,Process Industries,Textiles,98.0,49.0,35.0,93.0,0.2386,0.1214,5.34K,17.26K,102.01,11.69,676.88M,No,91.2,92.09,63.98,91.78,82.77,497
32,PARMSILK.BO,323.4,325.0,0.00K,Process Industries,Textiles,98.0,31.0,95.0,98.0,12.9429,11.6214,1.04K,0.13K,472.35,58.24,970.56M,No,326.75,341.5,171.66,328.72,214.29,364
33,GLITTEKG.BO,74.73,76.25,2.56K,Non-Energy Minerals,Construction Materials,98.0,81.0,95.0,71.0,2.9057,2.0257,12.99K,24.05K,83.3,8.64,1.94B,No,68.41,62.57,43.7,66.59,53.6,495
34,PARMAX.BO,135.05,133.75,6.33K,Health Technology,Pharmaceuticals: Major,98.0,89.0,98.0,98.0,0.2786,0.0036,12.00K,0.22K,135.05,22.6,505.26M,No,131.33,114.53,57.02,119.53,68.43,496
35,SIMANDHAR.BO,150.4,151.5,0.01K,Distribution Services,Wholesale Distributors,98.0,54.0,27.0,65.0,6.0179,4.5607,1.92K,0.29K,189.1,21.5,459.76M,No,152.79,148.66,,150.33,141.78,182
36,PURPLEWAVE.BO,387.0,406.8,2.00K,Technology Services,Packaged Software,98.0,94.0,98.0,98.0,18.4107,9.5679,36.05K,8.00K,431.0,95.1,3.58B,No,373.95,253.75,,287.78,172.97,193
37,HIKLASS.BO,91.5,91.5,2.51K,Finance,Investment Banks/Brokers,98.0,76.0,66.0,94.0,1.7914,1.695,11.96K,46.40K,108.35,13.39,2.76B,No,90.54,83.64,62.08,86.65,78.61,496
38,BODALCHEM.NS,176.66,172.4,2889.91K,Process Industries,Industrial Specialties,98.0,99.0,98.0,98.0,14.2021,11.8514,1628.81K,8797.91K,189.68,42.81,22.25B,No,119.47,87.65,65.34,102.3,75.88,497
39,BLISSGVS.NS,684.95,720.95,217.58K,Health Technology,Pharmaceuticals: Major,97.0,95.0,94.0,97.0,36.2714,35.2,536.32K,394.02K,728.0,118.0,72.83B,No,618.64,540.33,329.03,565.46,405.35,498
40,SHENTRA.BO,119.15,125.4,0.01K,Process Industries,Chemicals: Specialty,97.0,22.0,81.0,93.0,1.0964,0.4714,0.13K,0.08K,134.85,16.65,528.80M,No,130.43,127.01,78.68,128.3,95.31,238
41,TRANSCHEM.BO,374.5,381.15,0.56K,Health Technology,Pharmaceuticals: Other,97.0,92.0,88.0,95.0,13.925,13.2571,5.88K,4.09K,388.0,57.95,4.58B,No,346.97,336.06,225.27,342.97,258.38,495
42,SURBHIN.BO,104.89,110.18,2.97K,Process Industries,Textiles,97.0,23.0,18.0,95.0,5.72,2.9464,3.82K,2.27K,249.65,16.25,360.55M,No,93.86,97.08,81.43,102.38,104.88,496
43,TBZ.NS,524.45,526.3,1933.58K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,98.0,41.4464,33.3214,2941.51K,6428.47K,583.05,110.5,35.00B,No,369.75,301.71,192.8,343.05,217.9,498
44,STELLANT.BO,1012.4,1010.45,1.42K,Finance,Investment Banks/Brokers,97.0,83.0,96.0,84.0,61.3036,61.2321,8.08K,3.42K,1104.6,135.6,5.76B,No,1036.48,856.24,628.25,920.23,702.29,496
45,PHCAP.BO,1062.85,1043.5,1.02K,Finance,Investment Banks/Brokers,97.0,78.0,73.0,91.0,50.5429,50.4357,3.87K,5.21K,1158.9,165.05,3.19B,No,1067.54,1025.12,707.31,1042.42,845.81,495
46,STEELCO.BO,238.3,233.65,16.94K,Non-Energy Minerals,Steel,97.0,96.0,91.0,96.0,6.8786,3.6286,11.85K,10.25K,269.1,15.0,1.50B,No,240.02,180.0,117.86,193.83,150.0,497
47,INDSWFTLAB.NS,378.75,385.35,366.12K,Health Technology,Pharmaceuticals: Major,97.0,94.0,98.0,96.0,21.3679,20.1871,1428.06K,814.45K,404.0,87.15,32.94B,No,356.61,286.1,170.8,302.84,204.66,497
48,EMROCK.BO,258.0,258.0,1.21K,Consumer Durables,Homebuilding,97.0,39.0,37.0,50.0,9.6714,8.2964,2.60K,1.80K,305.95,25.39,4.08B,No,266.55,262.19,249.14,261.57,269.22,495
49,VIVAA.BO,134.0,134.0,2.00K,Consumer Non-Durables,Apparel/Footwear,97.0,90.0,98.0,98.0,1.0036,0.1429,6.51K,2.00K,134.0,31.84,527.62M,No,124.95,109.73,58.19,116.18,68.89,497
50,PHOTON.BO,355.0,351.5,0.04K,Finance,Investment Managers,97.0,75.0,98.0,97.0,0.7393,0.0,0.07K,0.03K,355.0,90.0,965.85M,No,347.05,328.57,174.69,339.71,206.87,497
51,NEELKAN.BO,59.85,59.16,0.14K,Non-Energy Minerals,Construction Materials,97.0,57.0,97.0,97.0,1.8107,1.2914,5.37K,1.77K,63.0,14.02,301.87M,No,59.56,52.92,28.9,54.77,34.81,495
52,TRADWIN.BO,465.7,475.2,0.01K,Consumer Services,Other Consumer Services,97.0,1.0,4.0,5.0,11.4464,2.5179,0.06K,0.10K,846.45,47.04,1.40B,No,556.62,580.23,565.02,562.77,584.15,497
53,AJCJEWEL.BO,283.75,270.25,7.20K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,96.0,10.3821,3.4214,12.04K,4.44K,283.75,71.15,1.72B,No,203.31,150.75,112.32,173.85,125.15,301
54,SETL.NS,444.75,468.15,193.06K,Health Technology,Medical Specialties,97.0,97.0,98.0,98.0,21.4393,17.3929,1387.99K,1445.52K,468.15,104.56,88.72B,No,369.9,317.16,187.78,339.21,216.1,417
55,SPICEISLIN.BO,89.85,91.8,33.59K,Process Industries,Textiles,97.0,29.0,38.0,92.0,6.3057,6.0507,65.49K,66.47K,110.0,14.2,2.80B,No,96.97,98.74,67.5,96.99,79.92,498
56,PARMESHWAR.BO,326.95,330.05,41.00K,Non-Energy Minerals,Other Metals/Minerals,97.0,98.0,95.0,97.0,22.1464,19.5143,23.84K,46.80K,342.85,64.71,5.00B,No,275.12,224.81,172.47,240.7,191.74,415
57,KELENRG.BO,11565.3,11801.2998,0.15K,Process Industries,Industrial Specialties,97.0,52.0,98.0,98.0,313.7035,102.3714,1.97K,0.90K,14800.0,2900.0,11.57B,No,13260.7,10744.09,5789.45,11146.62,6878.23,495
58,MODISONLTD.NS,478.15,503.05,76.96K,Industrial Services,Engineering & Construction,97.0,96.0,95.0,98.0,32.9572,30.9893,152.70K,408.98K,546.0,114.0,15.52B,No,450.02,355.11,223.19,370.93,258.58,498
59,VOLKAI.BO,170.4,162.3,1.52K,Distribution Services,Wholesale Distributors,97.0,98.0,97.0,98.0,11.7071,9.9221,9.87K,12.21K,190.3,40.0,201.58M,No,150.5,114.93,69.5,126.42,83.27,495
60,DATIWARE.BO,61.0,61.0,0.40K,Process Industries,Agricultural Commodities/Milling,97.0,87.0,98.0,96.0,0.4229,0.0729,0.19K,0.14K,61.0,17.78,305.00M,No,58.26,48.19,30.09,52.2,34.63,497
61,KABRAEXTRU.NS,650.85,723.15,313.14K,Producer Manufacturing,Industrial Machinery,97.0,93.0,98.0,96.0,39.6643,38.7072,330.47K,380.43K,741.9,180.0,22.76B,No,602.14,476.14,292.78,519.13,330.69,498
62,SKM.BO,480.0,486.5,4.00K,Process Industries,Chemicals: Major Diversified,97.0,87.0,86.0,98.0,12.5964,11.0536,19.30K,26.20K,502.0,102.05,5.88B,No,453.1,448.48,274.21,457.26,335.82,226
63,RSCINT.BO,85.95,84.27,0.55K,Process Industries,Chemicals: Specialty,97.0,97.0,98.0,97.0,1.7007,0.3393,12.38K,21.70K,85.95,22.42,494.19M,No,73.19,56.51,45.09,63.48,39.9,495
64,KUBERJI.BO,46.55,49.0,3.75K,Finance,Financial Conglomerates,97.0,97.0,97.0,98.0,2.9986,1.6971,30.64K,73.27K,56.22,10.51,159.81M,No,47.04,32.56,20.85,36.98,24.85,495
65,SJCORP.BO,188.1,186.25,0.06K,Consumer Durables,Other Consumer Specialties,97.0,75.0,98.0,96.0,0.3893,0.1286,0.63K,0.27K,188.1,61.75,8.16B,No,183.91,176.48,98.87,181.26,114.48,498
66,SAPL.BO,5717.8,5445.6499,0.02K,Producer Manufacturing,Industrial Machinery,97.0,97.0,98.0,96.0,220.8465,148.6572,0.29K,0.01K,5717.9,1840.95,27.24B,No,4256.75,3813.4,2567.78,4157.7,2923.41,496
67,STDSFAC.BO,136.8,130.29,3.57K,Consumer Non-Durables,Household/Personal Care,97.0,98.0,98.0,96.0,7.6729,2.9471,8.17K,32.89K,136.8,44.1,1.13B,No,81.68,63.97,54.93,75.3,59.73,495
68,NOVARTIND.NS,2188.0,2391.3,135.59K,Health Technology,Pharmaceuticals: Major,97.0,96.0,95.0,,143.3643,135.7143,95.62K,425.85K,2588.8,672.25,54.02B,No,1706.93,1638.49,,1707.17,,108
69,BHAGYANGR.NS,405.0,422.55,183.19K,Producer Manufacturing,Electrical Products,97.0,82.0,83.0,95.0,16.8893,15.8821,141.09K,222.65K,432.3,90.0,13.57B,No,391.39,387.66,257.41,393.33,302.04,498
70,NATHUEC.BO,39.26,39.45,0.04K,Transportation,Air Freight/Couriers,97.0,84.0,54.0,97.0,0.5071,0.3821,3.87K,1.03K,40.23,8.5,162.74M,No,37.79,35.07,22.62,35.66,27.3,495
71,SHAHFOOD.BO,399.0,390.0,2.53K,Consumer Non-Durables,Food: Specialty/Candy,97.0,85.0,98.0,96.0,29.0143,25.3429,1.10K,1.33K,439.0,97.55,9.30B,No,386.07,372.64,215.04,385.46,247.74,497
72,PRARUH.BO,137.75,131.2,44.00K,Technology Services,Information Technology Services,97.0,98.0,98.0,96.0,6.4429,3.245,39.78K,47.40K,140.05,45.0,1.92B,No,106.44,82.12,60.19,92.26,65.96,238
73,ARVAYA.BO,115.95,122.0,1.24K,Distribution Services,Medical Distributors,97.0,75.0,97.0,94.0,5.5143,3.8214,0.52K,0.65K,145.0,27.94,5.57B,No,118.05,114.84,69.2,119.44,78.83,497
74,INDOSMC.BO,497.8,528.1,73.00K,Producer Manufacturing,Electrical Products,97.0,70.0,94.0,97.0,26.4071,25.0107,70.22K,57.20K,533.8,134.0,11.38B,No,500.82,461.63,,473.67,317.28,162
75,SMTEL.BO,360.9,344.75,4.14K,Commercial Services,Miscellaneous Commercial Services,97.0,7.0,15.0,8.0,24.0893,22.6357,0.99K,1.37K,594.35,50.23,6.52B,No,369.74,425.64,364.98,412.64,419.13,496
76,ZELIO.BO,871.95,845.55,20.00K,Consumer Durables,Motor Vehicles,96.0,84.0,93.0,95.0,21.45,14.5536,21.22K,9.85K,900.6,154.9,18.44B,No,860.68,782.09,512.74,814.87,576.12,233
77,ACFSL.BO,63.2,60.2,2.40K,Finance,Investment Banks/Brokers,96.0,3.0,93.0,97.0,0.4179,0.0007,0.67K,0.13K,82.09,20.04,,No,59.49,60.38,33.0,62.61,39.04,498
78,SUGSLLOYD.BO,289.2,277.55,122.00K,Utilities,Alternative Power Generation,96.0,98.0,98.0,97.0,18.4357,17.6357,69.73K,78.90K,296.8,82.5,6.71B,No,218.11,177.54,129.13,193.42,144.23,255
79,AHLWEST.NS,506.4,505.0,0.88K,Consumer Services,Hotels/Resorts/Cruise Lines,96.0,30.0,28.0,98.0,27.2714,24.7357,0.66K,0.71K,751.4,137.0,5.90B,No,529.82,547.5,350.51,540.61,437.6,498
80,BAFNAPH.NS,307.3,301.45,12.18K,Health Technology,Pharmaceuticals: Major,96.0,89.0,97.0,97.0,10.5036,7.1571,20.81K,10.91K,318.5,94.77,7.27B,No,282.1,258.71,167.89,270.78,185.97,496
81,SHHARICH.BO,266.75,280.75,45.09K,Process Industries,Chemicals: Specialty,96.0,97.0,98.0,96.0,13.9464,5.6714,12.10K,43.70K,300.95,87.65,1.68B,No,210.82,169.01,126.32,189.99,134.94,495
82,HIIL.BO,472.35,467.7,3.58K,Producer Manufacturing,Electrical Products,96.0,75.0,74.0,97.0,0.9857,0.0,0.59K,0.07K,472.35,121.33,10.22B,No,461.76,448.45,294.31,451.98,358.35,499
83,WELCORP.NS,2413.3,2676.6001,3340.39K,Producer Manufacturing,Industrial Machinery,96.0,94.0,96.0,97.0,136.35,132.6214,1745.17K,2139.20K,2784.8,710.0,636.40B,No,2421.11,1987.18,1256.18,2090.83,1476.69,499
84,RAPICUT.BO,335.25,342.05,6.72K,Non-Energy Minerals,Other Metals/Minerals,96.0,78.0,96.0,95.0,7.7821,5.1857,10.27K,15.43K,376.8,66.66,1.80B,No,349.81,298.02,191.37,309.46,224.86,495
85,KANELIND.BO,71.7,75.0,0.86K,Process Industries,Agricultural Commodities/Milling,96.0,72.0,94.0,98.0,5.7971,4.8436,3.41K,2.42K,92.0,10.0,1.13B,No,76.79,67.49,38.73,70.59,43.29,497
86,COSPOWER.BO,2550.0,2520.0,3.38K,Producer Manufacturing,Electrical Products,96.0,95.0,92.0,96.0,71.325,52.0893,0.74K,1.66K,2646.0,595.0,4.68B,No,2047.97,1967.32,1326.42,2070.16,1537.65,496
87,INTEGFD.BO,14.3,14.55,1.20K,Process Industries,Agricultural Commodities/Milling,96.0,64.0,48.0,97.0,0.5611,0.3918,37.54K,122.04K,16.32,2.07,2.68B,No,14.4,14.45,9.27,14.38,11.81,499
88,DIACABS.NS,387.5,369.05,1385.81K,Producer Manufacturing,Electrical Products,96.0,76.0,96.0,96.0,17.0964,16.6571,4876.94K,1016.91K,387.5,115.57,231.75B,No,348.43,314.39,194.44,336.79,225.23,498
89,TEJASSVI.BO,61.05,63.9,6.76K,Process Industries,Textiles,96.0,11.0,93.0,91.0,4.8943,4.7086,60.44K,4.61K,74.0,13.8,3.55B,No,64.52,62.73,39.53,63.58,46.83,495
90,CELLA.BO,38.29,40.3,19.25K,Process Industries,Pulp & Paper,96.0,97.0,97.0,97.0,2.8707,2.2257,30.57K,68.78K,44.7,11.65,771.59M,No,33.55,27.85,18.04,30.44,20.6,495
91,UFBL.NS,679.15,698.85,42.48K,Consumer Services,Restaurants,96.0,14.0,71.0,97.0,41.5036,40.3357,137.03K,49.69K,850.0,172.34,26.57B,No,746.33,733.87,418.69,730.56,517.51,496
92,HFCL.NS,222.01,233.69,5196.82K,Electronic Technology,Telecommunications Equipment,96.0,58.0,78.0,97.0,12.2057,11.0557,22313.79K,10210.25K,256.7,59.82,339.73B,No,235.51,220.39,133.5,220.16,161.81,499
93,KETOMOTORS.BO,267.8,276.95,2.91K,Process Industries,Chemicals: Agricultural,96.0,90.0,94.0,97.0,21.275,16.7607,6.07K,14.20K,367.85,91.4,18.86B,No,299.83,254.92,144.41,260.1,170.38,497
94,RAMGOPOLY.BO,28.4,28.93,3.57K,Producer Manufacturing,Miscellaneous Manufacturing,96.0,2.0,97.0,82.0,0.6471,0.2379,10.60K,3.81K,38.49,5.12,411.80M,No,32.79,27.61,20.69,29.16,22.81,495
95,MEGAMONT.BO,184.05,184.05,0.04K,Non-Energy Minerals,Forest Products,96.0,91.0,85.0,95.0,7.2893,6.7,0.59K,1.14K,206.0,40.1,6.14B,No,167.03,161.47,121.33,163.19,151.88,495
96,VEERHEALTH.BO,50.94,50.68,59.61K,Health Technology,Pharmaceuticals: Other,96.0,83.0,97.0,96.0,2.2871,2.2871,148.36K,91.91K,52.0,16.7,1.02B,No,49.49,44.79,27.05,46.63,31.31,495
97,BEEZAASAN.BO,572.0,560.8,12.00K,Process Industries,Industrial Specialties,96.0,91.0,96.0,96.0,11.0821,1.775,19.38K,18.48K,585.0,177.05,8.67B,No,545.66,454.12,292.49,480.69,327.36,381
98,MTARTECH.NS,6947.0,7312.5,155.22K,Electronic Technology,Aerospace & Defense,96.0,44.0,39.0,91.0,320.5357,274.5357,413.47K,120.36K,8714.0,1659.1,213.69B,No,7092.98,6674.37,5091.64,6716.55,6142.93,498
99,RGIL.BO,55.5,56.0,0.14K,Process Industries,Pulp & Paper,96.0,53.0,90.0,95.0,1.5807,1.1321,44.55K,0.82K,63.8,13.29,3.65B,No,56.62,56.74,37.79,57.42,42.8,498
100,BIRLACABLE.NS,377.95,392.35,1025.10K,Producer Manufacturing,Electrical Products,96.0,93.0,97.0,97.0,20.7543,14.6407,167.32K,536.90K,411.95,104.0,11.34B,No,317.57,255.5,178.57,284.49,204.69,497
101,MOREPENLAB.NS,106.22,115.78,18621.81K,Health Technology,Pharmaceuticals: Major,96.0,93.0,97.0,96.0,7.6229,7.5529,20764.55K,23136.86K,122.55,33.05,58.20B,No,105.11,81.12,51.96,87.21,58.68,499
102,SPECTRUM.NS,3173.6,3022.5,29.03K,Electronic Technology,Electronic Equipment/Instruments,96.0,96.0,97.0,95.0,148.0357,119.1571,41.30K,13.84K,3173.6,1050.0,54.23B,No,2357.79,2277.74,1580.74,2408.47,1793.37,496
103,CAPRICORN.BO,30.8,30.2,12.98K,Technology Services,Information Technology Services,96.0,97.0,98.0,96.0,0.5593,0.0121,224.36K,898.75K,30.8,9.41,861.54M,No,25.38,20.62,15.6,22.53,15.41,497
104,CALSOFT.NS,37.86,38.74,473.18K,Technology Services,Information Technology Services,96.0,98.0,96.0,97.0,2.3086,1.3814,213.98K,361.67K,43.13,10.9,2.34B,No,34.25,26.86,19.06,29.27,21.35,497
105,SWANDEF.NS,2650.5,2727.8999,21.10K,Producer Manufacturing,Trucks/Construction/Farm Machinery,96.0,80.0,87.0,71.0,126.9571,126.9571,21.60K,30.43K,2750.0,549.65,139.63B,No,2457.6,2418.99,1949.43,2494.7,2145.44,496
106,SWASTIKAAL.BO,117.8,124.0,8.00K,Producer Manufacturing,Metal Fabrication,96.0,97.0,98.0,94.0,7.1779,3.0679,20.63K,27.40K,144.25,39.0,961.72M,No,119.68,100.51,69.08,104.96,72.39,284
107,KSHINTL.NS,1058.85,1170.9,500.05K,Producer Manufacturing,Electrical Products,96.0,69.0,83.0,96.0,57.5036,55.8643,355.68K,332.22K,1198.0,330.0,71.74B,No,1032.22,948.43,,981.21,750.89,183
108,SHILPAMED.NS,911.9,961.15,756.71K,Health Technology,Pharmaceuticals: Major,96.0,84.0,95.0,96.0,46.1571,46.1571,1822.07K,1344.45K,980.1,259.5,178.35B,No,899.9,761.87,484.42,797.54,567.31,499
109,SWASTIKA.BO,152.9,155.35,12.51K,Finance,Investment Banks/Brokers,96.0,25.0,98.0,96.0,8.4143,8.3643,93.77K,10.18K,195.0,43.65,3.07B,No,172.18,134.73,82.33,148.47,90.26,495
110,SAKAR.NS,1137.55,1158.55,119.00K,Health Technology,Pharmaceuticals: Major,96.0,92.0,88.0,94.0,68.5571,60.5821,172.24K,324.96K,1211.0,330.0,24.97B,No,974.04,913.74,649.02,946.41,756.43,498
111,KANORICHEM.NS,178.12,169.64,67.45K,Process Industries,Chemicals: Specialty,96.0,87.0,96.0,97.0,8.4086,7.4564,50.13K,49.98K,180.99,56.0,7.78B,No,158.9,151.03,99.14,156.42,111.94,498
112,MENONBE.NS,304.35,297.5,65.39K,Producer Manufacturing,Metal Fabrication,96.0,94.0,96.0,96.0,19.8093,19.3629,108.89K,97.75K,324.0,101.5,17.06B,No,284.83,239.35,155.2,257.36,177.03,497
113,KREONFIN.BO,87.95,86.64,5.52K,Finance,Finance/Rental/Leasing,95.0,62.0,88.0,97.0,5.415,5.3886,12.02K,4.15K,96.89,23.92,104.04M,No,85.15,84.3,48.27,85.98,56.49,495
114,RUBICON.NS,1815.6,1835.4,200.38K,Health Technology,Biotechnology,95.0,85.0,88.0,95.0,76.9571,75.4429,337.58K,209.04K,1899.0,570.75,299.74B,No,1795.62,1630.58,1062.64,1657.15,1224.76,227
115,ATHERENERG.NS,1568.5,1656.0,3711.98K,Consumer Durables,Motor Vehicles,95.0,71.0,94.0,94.0,73.2643,67.5143,4931.05K,6623.23K,1744.0,534.5,621.31B,No,1565.34,1419.92,959.4,1463.1,1089.36,343
116,XTRANET.NS,276.09,271.34,2631.82K,Technology Services,Information Technology Services,95.0,98.0,,,23.97,23.6729,2368.45K,4984.95K,304.8,122.5,14.44B,No,209.77,,,,,33
117,CYIENTDLM.NS,882.7,904.4,467.44K,Electronic Technology,Electronic Production Equipment,95.0,91.0,97.0,97.0,49.5643,48.6821,888.50K,930.47K,1009.0,265.2,70.05B,No,822.7,707.12,467.18,748.57,508.96,498
118,SKYGOLD.NS,789.4,827.4,773.73K,Consumer Durables,Other Consumer Specialties,95.0,67.0,93.0,95.0,37.45,37.3857,1228.88K,973.46K,868.8,259.0,122.26B,No,802.35,726.32,478.73,742.47,545.4,499
