Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
16,BATLIBOI.NS,89.37,439.78K,Producer Manufacturing,Industrial Machinery,98.0,82.0,,,5.1964,5.1214,26.30K,47.64K,97.45,15.7,4.22B,No,77.84,,80.53,
20,EMROCK.BO,268.25,0.56K,Consumer Durables,Homebuilding,98.0,14.0,12.0,94.0,16.9821,16.9393,3.64K,1.59K,305.95,24.19,4.24B,No,280.21,191.73,282.23,249.57
28,SIMANDHAR.BO,153.0,0.03K,Distribution Services,Wholesale Distributors,98.0,54.0,76.0,,10.4536,9.625,3.82K,0.72K,180.95,21.5,467.71M,No,146.93,,149.65,
38,COVANCE.BO,165.95,7.74K,Technology Services,Information Technology Services,97.0,33.0,22.0,94.0,10.7857,10.25,4.34K,9.66K,171.34,16.52,3.68B,No,167.35,122.96,166.81,151.9
39,SWANDEF.NS,2143.1,7.50K,Producer Manufacturing,Trucks/Construction/Farm Machinery,97.0,78.0,14.0,94.0,89.7214,87.7714,25.81K,24.91K,2489.0,197.46,112.90B,No,1942.69,1469.25,1954.31,1797.63
69,RAJPALAYAM.NS,828.9,1.08K,Process Industries,Textiles,96.0,59.0,,,20.2036,19.8286,1.82K,1.34K,875.0,314.45,,No,783.36,,817.32,
74,SKM.BO,359.05,25.00K,Process Industries,Chemicals: Major Diversified,96.0,30.0,98.0,97.0,13.175,12.1464,51.42K,23.80K,419.0,102.05,4.39B,No,335.32,,346.67,210.97
77,CPPLUS.NS,3617.6,142.71K,Consumer Durables,Electronics/Appliances,96.0,97.0,97.0,96.0,163.4714,161.5285,442.87K,274.80K,3740.0,1015.0,426.34B,No,2787.34,1836.46,2902.41,2042.26
88,KOVAI.NS,6088.5,12.61K,Health Services,Hospital/Nursing Management,96.0,83.0,,,191.3214,187.0714,4.93K,8.97K,6340.0,2576.65,66.62B,No,5415.08,,5632.82,
100,SICAGEN.NS,54.12,11.77K,Distribution Services,Wholesale Distributors,96.0,47.0,,,2.6243,2.5629,16.36K,11.35K,61.5,24.35,2.14B,No,52.54,,54.19,
111,SAYAJIHOTL.NS,298.0,0.00K,Consumer Services,Hotels/Resorts/Cruise Lines,95.0,62.0,,,8.8821,6.4607,0.09K,0.08K,323.95,138.7,5.22B,No,266.84,,286.83,
116,THANGAMAYL.NS,5447.7,38.61K,Consumer Durables,Other Consumer Specialties,95.0,96.0,90.0,93.0,271.3,264.7643,180.86K,116.41K,5764.2,1750.1,169.33B,No,4423.03,3430.63,4535.11,3872.37
127,YASHHV.BO,876.3,164.50K,Producer Manufacturing,Electrical Products,95.0,89.0,96.0,95.0,43.8929,40.1072,163.52K,189.32K,940.0,351.05,25.07B,No,717.58,526.71,735.02,543.55
137,AVALON.NS,1748.3,268.39K,Electronic Technology,Electronic Production Equipment,94.0,87.0,95.0,96.0,83.3929,82.5143,518.26K,367.63K,1807.0,777.3,116.76B,No,1395.7,1086.12,1458.93,1113.95
139,BRRL.BO,956.0,1.80K,Consumer Durables,Homebuilding,94.0,62.0,50.0,95.0,72.1393,64.1286,1.60K,1.62K,1011.0,226.0,9.88B,No,947.42,646.53,941.59,789.77
153,NETWEB.NS,5074.0,1105.98K,Electronic Technology,Computer Peripherals,94.0,93.0,88.0,91.0,261.7929,242.9143,1930.60K,2413.42K,5244.0,1775.0,288.92B,No,4258.52,3590.93,4406.26,3651.91
159,FCL.NS,42.89,10382.38K,Process Industries,Industrial Specialties,94.0,94.0,96.0,94.0,2.9093,2.7279,22330.65K,16400.43K,47.18,19.1,49.95B,No,32.9,26.13,33.9,26.73
178,PHRMASI.BO,100.0,0.30K,Health Technology,Pharmaceuticals: Major,93.0,93.0,62.0,64.0,7.1364,5.6336,0.49K,1.28K,131.75,26.0,682.70M,No,95.0,78.4,93.27,96.8
186,ATHERENERG.NS,990.1,1863.94K,Consumer Durables,Motor Vehicles,93.0,82.0,80.0,91.0,43.3679,43.3679,4928.79K,3000.98K,1069.0,318.6,379.33B,No,948.47,743.46,954.23,792.56
192,BALAMINES.NS,2076.6,141.19K,Process Industries,Chemicals: Specialty,93.0,81.0,96.0,94.0,111.9571,109.0786,408.96K,224.07K,2288.0,968.1,67.28B,No,1712.48,1336.69,1776.68,1328.56
194,HSIL.BO,373.0,3.60K,Health Technology,Medical Specialties,93.0,9.0,85.0,84.0,19.0143,17.4679,45.97K,18.40K,446.0,91.68,5.42B,No,356.77,306.59,363.63,309.68
204,ADANIPOWER.NS,229.76,16815.87K,Utilities,Electric Utilities,92.0,63.0,89.0,92.0,7.2079,7.1371,48396.68K,30046.74K,254.2,109.75,4430.85B,No,223.75,166.55,226.13,174.5
205,INDSWFTLAB.NS,193.83,1328.78K,Health Technology,Pharmaceuticals: Major,92.0,97.0,79.0,95.0,9.0971,8.8864,1461.55K,1560.15K,201.5,87.15,16.86B,No,148.54,121.3,153.31,131.61
206,BELDING.BO,1400.6,0.70K,Producer Manufacturing,Metal Fabrication,92.0,49.0,1.0,20.0,88.4571,84.9071,0.93K,1.03K,2400.0,425.6,20.28B,No,1411.04,1447.32,1407.88,1627.46
209,WELCORP.NS,1406.0,298.23K,Producer Manufacturing,Industrial Machinery,92.0,76.0,94.0,94.0,43.8,42.6286,930.89K,523.41K,1439.0,710.0,370.77B,No,1309.92,954.62,1335.0,988.78
