Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
12,BELDING.BO,1381.05,0.24K,Producer Manufacturing,Metal Fabrication,98.0,32.0,98.0,98.0,0.55K,0.65K,1847.05,350.3,20.00B,No
16,TRADWIN.BO,530.0,0.06K,Consumer Services,Other Consumer Services,98.0,6.0,6.0,,0.09K,0.16K,846.45,56.44,1.59B,No
17,OMEGAIN.BO,104.43,41.44K,Technology Services,Information Technology Services,98.0,98.0,98.0,98.0,105.03K,441.99K,112.06,6.79,8.25B,No
33,ISTRNETWK.BO,48.26,27.12K,Commercial Services,Miscellaneous Commercial Services,97.0,78.0,31.0,87.0,36.36K,33.09K,72.15,4.69,3.35B,No
44,HYPERSOFT.BO,135.0,1.69K,Commercial Services,Miscellaneous Commercial Services,97.0,33.0,97.0,97.0,10.34K,10.72K,137.75,20.31,11.40B,No
75,LIPPISYS.BO,57.34,27.42K,Producer Manufacturing,Industrial Machinery,96.0,96.0,96.0,97.0,18.38K,14.90K,60.03,19.75,401.38M,No
87,ZELIO.BO,436.15,66.00K,Consumer Durables,Motor Vehicles,96.0,84.0,91.0,97.0,87.98K,68.30K,610.0,154.9,9.22B,No
95,BRAHMINFRA.BO,152.35,7.09K,Industrial Services,Engineering & Construction,96.0,32.0,86.0,95.0,25.73K,10.36K,178.9,43.0,4.42B,No
104,GKL.BO,41.43,213.86K,Consumer Durables,Other Consumer Specialties,95.0,40.0,41.0,96.0,61.91K,107.35K,49.49,10.6,623.09M,No
127,CNCRD.BO,2436.7,4.40K,Electronic Technology,Electronic Equipment/Instruments,95.0,67.0,39.0,91.0,6.47K,7.62K,2840.0,728.59,24.66B,No
130,KSHINTL.NS,634.8,349.37K,Producer Manufacturing,Electrical Products,94.0,95.0,96.0,,290.83K,546.73K,643.0,330.0,43.01B,No
136,OMNITEX.BO,811.2,1.81K,Process Industries,Textiles,94.0,66.0,93.0,94.0,1.14K,1.17K,892.0,266.0,3.41B,No
138,SANSERA.NS,2530.7,154.43K,Producer Manufacturing,Auto Parts: Oem,94.0,68.0,93.0,95.0,269.66K,328.36K,2596.0,1051.5,157.74B,No
155,DATAPATTNS.NS,4077.7,3152.91K,Electronic Technology,Electronic Production Equipment,94.0,85.0,96.0,93.0,1208.52K,1866.37K,4189.9,2030.0,228.29B,No
181,GLOBAL.NS,100.05,50.06K,Commercial Services,Miscellaneous Commercial Services,93.0,17.0,87.0,95.0,119.75K,147.66K,112.35,50.06,5.09B,No
182,SEAMECLTD.NS,1524.9,14.56K,Industrial Services,Oilfield Services/Equipment,93.0,49.0,93.0,95.0,80.25K,41.71K,1598.0,752.55,38.91B,No
189,MANINDS.NS,550.85,373.12K,Producer Manufacturing,Industrial Machinery,93.0,95.0,95.0,91.0,1202.25K,936.57K,563.95,258.05,41.32B,No
194,AGIIL.NS,357.2,2412.72K,Finance,Real Estate Development,92.0,64.0,88.0,90.0,2667.04K,3604.97K,387.65,147.0,44.65B,No
205,VALIANT.BO,937.15,8.37K,Electronic Technology,Telecommunications Equipment,92.0,4.0,83.0,86.0,14.52K,12.19K,1160.0,334.0,10.72B,No
208,JSTL.BO,79.48,31.30K,Health Services,Medical/Nursing Services,92.0,76.0,84.0,87.0,16.82K,39.99K,85.22,32.85,1.58B,No
213,NARMADA.NS,34.42,48.20K,Process Industries,Agricultural Commodities/Milling,92.0,33.0,84.0,92.0,252.86K,478.73K,36.99,14.82,1.31B,No
228,ANNAINFRA.BO,38.0,0.24K,Finance,Real Estate Investment Trusts,91.0,87.0,94.0,82.0,1.26K,0.85K,39.9,21.9,144.40M,No
229,WELCORP.NS,1207.45,1127.77K,Producer Manufacturing,Industrial Machinery,91.0,96.0,95.0,93.0,685.76K,1663.94K,1234.95,710.0,318.41B,No
234,RUBICON.NS,938.7,212.83K,Health Technology,Biotechnology,91.0,76.0,93.0,93.0,242.56K,439.74K,952.7,570.75,154.65B,No
241,APOLLO.NS,283.9,8200.95K,Electronic Technology,Electronic Production Equipment,91.0,94.0,82.0,62.0,7668.58K,19807.18K,354.7,110.37,106.75B,No
245,MANBRO.BO,87.48,47.05K,Consumer Non-Durables,Apparel/Footwear,91.0,7.0,94.0,96.0,30.42K,68.51K,99.4,36.38,5.07B,No
248,MIRCELECTR.NS,32.94,1912.18K,Electronic Technology,Telecommunications Equipment,91.0,88.0,53.0,83.0,1246.13K,1696.66K,37.4,12.86,12.17B,No
