Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
15,CALLISTA.BO,182.3,1.90K,Consumer Durables,Home Furnishings,98.0,64.0,19.0,91.0,3.7,2.7786,2.16K,2.88K,225.95,8.33,1.38B,No,168.5,135.56,173.36,167.53
17,BATLIBOI.NS,83.76,3.84K,Producer Manufacturing,Industrial Machinery,98.0,78.0,,,1.8436,1.8414,34.93K,26.47K,97.45,15.7,3.96B,No,80.91,,80.42,
19,SPICEISLIN.BO,504.7,18.21K,Process Industries,Textiles,98.0,75.0,94.0,97.0,31.175,30.3321,20.68K,16.21K,549.0,42.56,3.15B,No,438.9,250.51,450.73,323.14
31,SIMANDHAR.BO,142.1,0.02K,Distribution Services,Wholesale Distributors,97.0,4.0,55.0,98.0,6.9786,5.6179,2.75K,0.56K,180.95,21.5,434.39M,No,147.13,,145.16,121.7
33,AHLWEST.NS,575.0,0.51K,Consumer Services,Hotels/Resorts/Cruise Lines,97.0,52.0,98.0,98.0,26.7607,22.9,2.40K,0.55K,751.4,137.0,6.70B,No,583.29,267.13,592.37,319.8
46,UFBL.NS,739.1,39.84K,Consumer Services,Restaurants,97.0,91.0,98.0,98.0,31.5143,30.0179,419.74K,146.22K,763.35,172.34,28.89B,No,558.86,308.5,596.63,362.87
81,KIRLOSENG.NS,2414.2,247.97K,Producer Manufacturing,Electrical Products,95.0,93.0,93.0,94.0,108.4571,104.4214,819.61K,893.66K,2720.0,855.8,351.28B,No,2012.95,1430.29,2075.57,1614.13
83,KELENRG.BO,8660.4,0.72K,Process Industries,Industrial Specialties,95.0,98.0,97.0,96.0,427.275,356.6571,2.04K,3.73K,9109.6,2900.0,8.66B,No,6027.23,4331.98,6313.1,4474.21
84,KSHINTL.NS,882.05,226.15K,Producer Manufacturing,Electrical Products,95.0,68.0,93.0,96.0,39.1679,38.2857,520.71K,370.17K,908.9,330.0,59.76B,No,787.93,,808.98,560.95
91,NITTAGELA.NS,1881.4,16.93K,Consumer Non-Durables,Food: Specialty/Candy,95.0,95.0,,,96.3286,95.5214,20.73K,25.46K,2087.2,882.0,17.08B,No,1584.83,,1647.38,
98,YASHHV.BO,979.4,37.50K,Producer Manufacturing,Electrical Products,95.0,95.0,95.0,96.0,43.4,42.1821,171.61K,149.90K,1008.75,366.0,28.02B,No,796.81,558.33,810.84,591.35
109,KERNEX.NS,2195.1,79.10K,Electronic Technology,Computer Communications,94.0,74.0,95.0,92.0,120.8357,117.1571,331.73K,276.62K,2445.0,850.0,36.89B,No,1850.82,1337.79,1904.21,1414.89
112,NGLFINE.NS,3165.5,4.19K,Health Technology,Pharmaceuticals: Major,94.0,56.0,84.0,96.0,143.0,141.7643,19.46K,11.75K,3329.0,1175.5,19.56B,No,2817.13,2035.57,2927.34,2319.16
113,INDOTECH.NS,3359.8,11.12K,Producer Manufacturing,Electrical Products,94.0,93.0,98.0,95.0,162.0,144.3143,73.11K,40.33K,3550.0,1100.0,35.68B,No,2784.38,1905.37,2811.67,2001.28
117,MODISONLTD.NS,288.05,24.51K,Industrial Services,Engineering & Construction,94.0,18.0,96.0,93.0,13.4143,13.0964,215.26K,61.60K,362.7,114.0,9.35B,No,271.47,177.59,281.89,189.84
137,IDEAFORGE.NS,877.75,212.09K,Electronic Technology,Aerospace & Defense,93.0,45.0,96.0,93.0,37.5893,36.4571,1415.99K,229.37K,992.25,366.0,43.61B,No,849.25,559.55,861.0,597.08
139,RAMCOSYS.NS,815.45,1269.83K,Technology Services,Information Technology Services,93.0,97.0,95.0,89.0,70.6786,70.0107,2223.65K,3687.89K,967.5,342.1,30.65B,No,581.93,529.13,611.8,506.22
140,PRECOT.NS,818.45,3.37K,Process Industries,Textiles,93.0,85.0,89.0,96.0,37.9,37.2214,8.42K,7.30K,861.25,300.05,9.82B,No,731.8,521.29,751.45,563.82
143,SPORTKING.NS,195.8,426.22K,Process Industries,Textiles,93.0,67.0,86.0,96.0,8.6664,8.5843,587.20K,692.20K,209.9,78.17,24.92B,No,173.27,122.59,176.37,133.95
145,BRAHMINFRA.BO,184.45,20.61K,Industrial Services,Engineering & Construction,93.0,86.0,71.0,88.0,9.7,9.5536,23.43K,39.37K,208.8,64.5,5.35B,No,163.87,135.87,166.36,152.46
146,SPARC.NS,251.04,1481.25K,Health Technology,Pharmaceuticals: Major,93.0,78.0,94.0,94.0,12.6921,12.39,6413.82K,3765.01K,289.0,108.0,81.47B,No,218.31,154.74,224.01,163.58
160,SHILPAMED.NS,645.75,741.08K,Health Technology,Pharmaceuticals: Major,92.0,86.0,91.0,95.0,24.6071,23.4179,1161.36K,1004.52K,650.0,259.5,126.30B,No,537.66,394.79,555.72,414.92
164,JASCH.BO,282.5,0.90K,Process Industries,Textiles,92.0,91.0,95.0,93.0,11.0714,10.6821,13.19K,3.22K,292.25,126.05,1.92B,No,225.84,177.47,234.08,181.45
179,ADANIENSOL.NS,1678.0,1169.34K,Utilities,Electric Utilities,91.0,80.0,88.0,91.0,55.3571,54.8071,3479.98K,2820.45K,1713.9,744.9,2015.75B,No,1492.62,1135.23,1516.94,1208.42
186,SPECTRUM.NS,2010.3,10.74K,Electronic Technology,Electronic Equipment/Instruments,91.0,92.0,93.0,92.0,129.2429,128.3714,37.92K,99.24K,2200.0,1050.0,31.59B,No,1642.95,1379.84,1705.34,1427.76
187,TIMEX.NS,555.75,187.18K,Consumer Durables,Other Consumer Specialties,91.0,79.0,,,22.8464,21.8714,575.00K,347.35K,591.8,323.0,,No,455.26,,478.48,
191,BBOX.NS,872.5,213.88K,Technology Services,Information Technology Services,91.0,4.0,93.0,90.0,36.725,36.375,1113.14K,340.45K,1103.0,435.05,154.96B,No,957.13,639.48,973.35,680.87
192,SCHNEIDER.NS,1360.3,210.21K,Producer Manufacturing,Electrical Products,91.0,90.0,83.0,94.0,66.1143,65.0643,447.48K,446.18K,1548.0,571.85,325.25B,No,1308.83,952.99,1308.14,1025.93
205,APOLLO.NS,404.75,6056.21K,Electronic Technology,Electronic Production Equipment,90.0,34.0,94.0,89.0,20.1214,19.4,23717.50K,18148.19K,466.5,162.34,150.40B,No,391.45,290.96,397.05,295.37
210,MWL.NS,36.85,365.98K,Non-Energy Minerals,Steel,90.0,27.0,86.0,84.0,1.5629,1.5625,904.68K,1602.03K,41.95,16.56,10.94B,No,37.1,28.99,37.19,30.99
213,SGMART.NS,643.0,1266.51K,Utilities,Electric Utilities,90.0,70.0,70.0,92.0,33.35,33.35,446.54K,1276.07K,688.0,313.1,81.04B,No,600.94,452.9,606.3,501.9
222,DIACABS.NS,226.49,2432.37K,Producer Manufacturing,Electrical Products,90.0,78.0,93.0,91.0,11.18,9.9007,6500.97K,8675.07K,251.8,115.57,119.35B,No,201.75,155.95,205.97,159.84
225,AEQUS.NS,241.09,3319.32K,Electronic Technology,Aerospace & Defense,89.0,94.0,93.0,92.0,13.5736,13.3629,7107.55K,14647.52K,274.39,113.3,157.88B,No,211.05,,215.35,168.77
226,RAIN.NS,208.71,3235.88K,Process Industries,Industrial Specialties,89.0,64.0,94.0,87.0,7.9086,7.8036,7157.64K,5737.31K,218.9,99.9,70.20B,No,183.74,143.36,187.53,152.34
230,BLSE.NS,274.37,999.48K,Technology Services,Internet Software/Services,89.0,88.0,94.0,86.0,12.385,12.3071,617.03K,2210.03K,285.9,124.3,24.87B,No,227.68,192.48,233.52,190.5
250,BDH.BO,555.2,2.60K,Health Technology,Pharmaceuticals: Other,88.0,96.0,90.0,83.0,23.8286,23.6607,2.97K,6.22K,569.0,264.4,3.20B,No,423.4,411.1,433.23,404.99
256,ADANIGREEN.NS,1555.4,2364.24K,Utilities,Alternative Power Generation,88.0,59.0,87.0,89.0,52.6143,51.4,3982.83K,2518.63K,1631.5,765.0,2562.02B,No,1469.49,1123.28,1490.48,1153.46
257,BETA.NS,2305.0,18.57K,Health Technology,Pharmaceuticals: Major,88.0,94.0,93.0,86.0,119.7785,118.7928,31.77K,37.83K,2424.3,990.1,23.27B,No,1727.72,1552.77,1816.51,1499.02
259,SVRL.BO,377.0,1.50K,Process Industries,Agricultural Commodities/Milling,88.0,97.0,88.0,84.0,16.7357,15.4071,10.06K,30.55K,379.8,185.75,8.34B,No,271.28,272.16,282.77,272.66
263,SCANSTL.NS,49.33,209.71K,Non-Energy Minerals,Steel,88.0,94.0,,,3.07,2.9457,101.64K,334.67K,51.99,31.35,,No,39.3,,40.29,
276,TRITONV.BO,1100.05,3.83K,Consumer Durables,Automotive Aftermarket,87.0,52.0,83.0,87.0,56.6178,55.9036,4.28K,2.63K,1250.2,630.5,5.63B,No,1055.79,851.44,1063.66,904.23
294,ACMESOLAR.NS,392.15,1967.56K,Industrial Services,Engineering & Construction,87.0,84.0,88.0,91.0,14.7536,14.7321,2250.46K,1754.53K,398.65,195.9,276.97B,No,334.46,271.75,341.6,280.26
