Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
35,BODALCHEM.NS,199.53,192.9,2073.81K,Process Industries,Industrial Specialties,98.0,98.0,98.0,98.0,11.38,9.8707,1854.88K,3219.59K,206.0,42.81,25.13B,No,162.28,107.63,70.61,117.3,81.46,500
36,KUBERJI.BO,53.61,51.75,12.78K,Finance,Financial Conglomerates,98.0,93.0,98.0,98.0,3.7957,3.5471,32.74K,29.35K,56.22,10.51,184.04M,No,50.96,37.32,22.1,40.61,26.34,497
37,SIMANDHAR.BO,148.85,149.9,0.01K,Distribution Services,Wholesale Distributors,98.0,42.0,48.0,67.0,5.3964,4.0964,1.87K,0.12K,189.1,21.5,455.02M,No,150.84,150.86,,151.19,142.77,187
38,RANJITSE.BO,60.0,61.15,0.00K,Finance,Finance/Rental/Leasing,98.0,34.0,45.0,1.0,2.1214,1.5743,0.14K,0.05K,122.1,6.24,161.24M,No,59.88,60.9,61.56,60.89,70.92,204
46,INDSWFTLAB.NS,405.05,405.55,806.87K,Health Technology,Pharmaceuticals: Major,97.0,91.0,97.0,96.0,23.2143,22.65,1316.76K,819.09K,417.0,87.15,35.22B,No,376.37,310.52,182.27,319.65,213.13,500
57,PARMESHWAR.BO,331.0,341.5,10.00K,Non-Energy Minerals,Other Metals/Minerals,97.0,98.0,95.0,96.0,17.4286,14.2857,24.43K,46.10K,344.4,64.71,5.07B,No,309.19,240.76,179.4,254.51,198.48,421
58,STELLANT.BO,975.3,951.7,3.29K,Finance,Investment Banks/Brokers,97.0,11.0,96.0,80.0,52.6893,51.7357,8.06K,1.95K,1104.6,135.6,5.55B,No,1022.28,908.87,649.75,956.33,715.87,498
66,TRANSCHEM.BO,410.0,402.85,0.75K,Health Technology,Pharmaceuticals: Other,97.0,92.0,79.0,96.0,12.8964,12.3143,5.60K,3.07K,417.0,57.95,5.02B,No,371.09,344.79,235.67,350.31,266.54,497
67,BHAGYANGR.NS,444.65,426.05,146.91K,Producer Manufacturing,Electrical Products,97.0,84.0,72.0,97.0,22.025,20.8179,147.98K,317.82K,467.9,90.1,14.89B,No,407.22,395.48,269.13,401.86,313.25,501
68,MODISONLTD.NS,472.8,468.25,51.23K,Industrial Services,Engineering & Construction,97.0,91.0,91.0,98.0,29.7036,29.0214,144.46K,119.22K,546.0,114.0,15.34B,No,469.44,375.17,232.59,386.61,269.09,499
80,SPICEISLIN.BO,90.95,89.75,20.76K,Process Industries,Textiles,96.0,38.0,31.0,91.0,6.1321,6.1321,58.67K,31.51K,110.0,14.2,2.83B,No,95.29,97.32,70.02,96.28,81.27,500
85,UFBL.NS,722.1,720.3,12.02K,Consumer Services,Restaurants,96.0,8.0,59.0,97.0,36.3929,36.3071,113.71K,27.50K,850.0,172.34,28.25B,No,714.08,731.24,436.88,733.91,534.11,498
102,MENONBE.NS,301.25,306.7,43.13K,Producer Manufacturing,Metal Fabrication,96.0,81.0,96.0,95.0,19.5893,18.75,91.29K,67.70K,330.0,101.5,16.88B,No,300.8,260.32,163.07,268.77,183.62,500
104,DIACABS.NS,377.85,370.85,1102.55K,Producer Manufacturing,Electrical Products,96.0,74.0,97.0,96.0,18.0179,17.5179,4419.50K,951.55K,404.0,115.57,225.98B,No,355.23,337.22,203.45,350.27,232.57,501
114,AANCHALISP.BO,65.25,66.69,4.08K,Producer Manufacturing,Metal Fabrication,95.0,11.0,1.0,96.0,3.6986,3.5986,25.76K,6.32K,508.0,7.62,276.22M,No,66.26,71.27,62.37,68.99,57.18,500
