Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,EASTINDIA.BO,114.04,1.01K,Process Industries,Containers/Packaging,99.0,72.0,40.0,,3.27K,2.92K,148.0,20.2,1.68B,No
2,GLITTEKG.BO,44.71,11.45K,Non-Energy Minerals,Construction Materials,98.0,98.0,98.0,98.0,84.50K,153.68K,44.71,3.32,1.16B,No
3,SIMANDHAR.BO,130.85,0.50K,Distribution Services,Wholesale Distributors,98.0,98.0,,,13.83K,36.43K,130.85,21.5,400.00M,No
4,BIZOTIC.BO,1014.0,1.20K,Consumer Non-Durables,Apparel/Footwear,98.0,63.0,95.0,98.0,7.17K,3.60K,1053.0,70.4,8.15B,No
5,ISTRNETWK.BO,45.78,26.11K,Commercial Services,Miscellaneous Commercial Services,98.0,16.0,20.0,98.0,108.24K,31.28K,72.15,4.47,3.04B,No
6,SYNTHFO.BO,2362.1,1.63K,Producer Manufacturing,Metal Fabrication,98.0,97.0,97.0,98.0,1.61K,1.30K,2400.0,205.5,34.20B,No
7,AUTOINT.BO,490.7,0.68K,Finance,Finance/Rental/Leasing,98.0,0.0,1.0,97.0,2.15K,1.50K,1031.0,38.72,1.71B,No
8,SESHACHAL.BO,76.52,0.05K,Technology Services,Information Technology Services,98.0,96.0,,,1.27K,3.44K,84.5,15.0,531.32M,No
9,SPICEISLIN.BO,284.05,21.52K,Process Industries,Textiles,98.0,96.0,98.0,98.0,19.68K,36.63K,287.3,31.6,1.77B,No
10,RSTL.BO,395.0,1.50K,Non-Energy Minerals,Steel,98.0,98.0,98.0,98.0,6.29K,4.20K,395.0,75.05,3.27B,No
11,TELECANOR.BO,39.24,91.90K,Technology Services,Packaged Software,98.0,78.0,98.0,98.0,87.96K,46.51K,46.87,5.37,446.98M,No
12,MAGNUS.BO,48.89,0.16K,Commercial Services,Miscellaneous Commercial Services,98.0,91.0,98.0,98.0,3.76K,4.46K,48.89,7.87,165.26M,No
13,APIS.BO,71.51,55.49K,Consumer Non-Durables,Food: Major Diversified,98.0,0.0,97.0,98.0,83.21K,98.28K,110.42,10.68,9.85B,No
14,SRICC.BO,52.47,2.60K,Non-Energy Minerals,Construction Materials,98.0,1.0,6.0,26.0,3.58K,3.56K,99.29,10.53,472.23M,No
15,CHECKPOINT.BO,99.5,1.09K,Distribution Services,Medical Distributors,98.0,2.0,94.0,97.0,11.19K,3.58K,144.4,12.22,544.10M,No
16,TAKE.NS,47.14,1453.25K,Technology Services,Information Technology Services,98.0,84.0,97.0,98.0,1913.99K,1023.38K,48.18,6.51,6.89B,No
17,SOMAPPR.BO,252.9,7.92K,Process Industries,Pulp & Paper,98.0,67.0,98.0,98.0,5.57K,8.69K,290.95,43.89,29.20B,No
18,HIKLASS.BO,34.56,0.00K,Finance,Investment Banks/Brokers,98.0,97.0,98.0,98.0,2.38K,0.00K,34.56,6.49,711.81M,No
19,PHRMASI.BO,119.96,10.01K,Health Technology,Pharmaceuticals: Major,98.0,27.0,98.0,98.0,3.44K,2.32K,131.75,23.6,818.96M,No
20,PANKAJPO.BO,59.07,5.47K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,89.0,98.0,98.0,19.67K,24.84K,75.97,12.84,327.48M,No
21,RRECL.BO,177.45,2.70K,Finance,Real Estate Development,98.0,86.0,74.0,2.0,4.06K,3.44K,335.95,20.96,4.67B,No
22,CRIMSON.BO,52.92,0.10K,Non-Energy Minerals,Steel,98.0,83.0,96.0,98.0,0.26K,0.19K,61.35,10.33,234.34M,No
23,CUPID.NS,433.95,2794.59K,Consumer Non-Durables,Household/Personal Care,98.0,52.0,96.0,97.0,10024.93K,10202.68K,526.95,55.75,117.03B,No
24,AMITSEC.BO,45.17,2.08K,Commercial Services,Miscellaneous Commercial Services,98.0,94.0,9.0,95.0,1.96K,1.36K,67.16,7.28,320.71M,No
25,RRFIN.BO,116.25,6.03K,Finance,Insurance Brokers/Services,98.0,17.0,0.0,94.0,7.07K,1.52K,263.7,11.8,1.29B,No
26,TRANSCHEM.BO,152.9,2.67K,Health Technology,Pharmaceuticals: Other,98.0,7.0,98.0,98.0,19.98K,15.29K,194.25,31.1,1.87B,No
27,SABTNL.NS,1985.6,43.52K,Consumer Services,Movies/Entertainment,98.0,76.0,98.0,94.0,79.88K,28.74K,2247.0,435.1,50.78B,No
