Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
10,ARIHANT.NS,791.3,4.65K,Finance,Real Estate Development,98.0,20.0,,,51.9,51.0286,7.05K,9.36K,1100.0,39.65,8.60B,No,865.96,,862.62,
37,GUJINJEC.BO,130.9,71.61K,Distribution Services,Medical Distributors,97.0,81.0,88.0,98.0,5.8143,5.5714,40.12K,55.73K,136.4,19.01,1.92B,No,112.85,61.48,114.17,77.3
51,PHCAP.BO,972.1,3.78K,Finance,Investment Banks/Brokers,97.0,81.0,85.0,98.0,27.9393,27.9393,3.22K,2.19K,1005.0,165.05,2.92B,No,833.51,493.31,851.22,634.68
60,IDREAM.BO,604.4,0.45K,Consumer Services,Movies/Entertainment,97.0,98.0,96.0,97.0,22.9393,10.7107,0.16K,0.43K,604.85,131.75,163.52B,No,394.44,282.53,404.08,326.03
73,RAJPALAYAM.NS,820.9,1.39K,Process Industries,Textiles,96.0,28.0,,,21.3143,20.925,2.01K,2.74K,875.0,314.45,,No,816.52,,821.33,
85,COSPOWER.BO,1897.15,0.12K,Producer Manufacturing,Electrical Products,96.0,58.0,95.0,96.0,73.4857,56.6071,1.69K,0.88K,2092.35,527.65,3.48B,No,1480.84,1015.42,1527.13,1122.67
90,THANGAMAYL.NS,6159.5,272.64K,Consumer Durables,Other Consumer Specialties,96.0,93.0,91.0,94.0,346.9357,337.5214,204.06K,262.12K,6572.0,1750.1,191.45B,No,4693.42,3563.42,4785.78,3975.13
94,BAJAJCON.NS,616.2,293.50K,Consumer Non-Durables,Household/Personal Care,96.0,75.0,91.0,96.0,21.3214,21.2893,1430.07K,591.50K,632.6,218.94,80.49B,No,553.29,371.11,562.23,417.37
98,OMAXAUTO.NS,231.05,36.65K,Producer Manufacturing,Auto Parts: Oem,96.0,27.0,97.0,96.0,10.675,10.3043,211.29K,48.13K,263.4,84.5,4.95B,No,211.89,134.66,217.65,142.29
103,NOVARTIND.NS,1469.4,9.38K,Health Technology,Pharmaceuticals: Major,95.0,76.0,,,67.1428,66.6428,29.05K,24.93K,1589.2,672.25,36.28B,No,1293.72,,1326.02,
121,PARMESHWAR.BO,195.0,4.00K,Non-Energy Minerals,Other Metals/Minerals,95.0,31.0,91.0,90.0,6.4607,5.7964,30.18K,8.30K,241.5,60.01,2.98B,No,197.15,132.39,198.83,157.31
129,GRAMEVA.BO,110.2,2.38K,Producer Manufacturing,Industrial Conglomerates,95.0,89.0,95.0,95.0,4.2964,1.6029,1.73K,2.39K,116.0,28.8,528.89M,No,73.76,62.7,75.28,64.22
146,ALANSCOTT.BO,374.85,0.42K,Retail Trade,Specialty Stores,94.0,97.0,85.0,61.0,34.4786,33.4571,3.13K,4.18K,415.0,98.05,2.14B,No,280.45,287.1,283.15,286.48
153,AVALON.NS,1788.3,249.12K,Electronic Technology,Electronic Production Equipment,94.0,86.0,93.0,95.0,64.1714,63.65,531.55K,349.46K,1853.0,777.3,119.48B,No,1493.29,1115.74,1533.9,1144.87
160,YASHO.NS,2972.9,20.57K,Consumer Non-Durables,Food: Specialty/Candy,94.0,94.0,97.0,95.0,178.6571,178.6428,35.77K,37.85K,3180.3,1130.0,35.90B,No,2199.27,1680.56,2290.43,1709.15
166,PARAS.NS,1294.0,1960.86K,Electronic Technology,Aerospace & Defense,94.0,97.0,96.0,95.0,80.9607,80.0214,3603.66K,5552.38K,1443.0,580.5,104.28B,No,975.48,759.4,1003.93,784.57
173,NITTAGELA.NS,1727.4,6.10K,Consumer Non-Durables,Food: Specialty/Candy,93.0,20.0,,,97.55,93.05,19.43K,13.04K,1870.0,882.0,,No,1433.89,,1481.41,
192,BRRL.BO,913.0,1.20K,Consumer Durables,Homebuilding,93.0,20.0,5.0,92.0,68.5607,67.775,1.64K,1.90K,1011.0,226.0,9.43B,No,941.02,664.38,937.19,804.73
198,BALAMINES.NS,2194.2,162.87K,Process Industries,Chemicals: Specialty,93.0,52.0,96.0,95.0,97.1214,94.7072,420.45K,236.92K,2288.0,968.1,71.09B,No,1833.85,1356.32,1862.28,1361.24
214,AEQUS.NS,236.54,10530.81K,Electronic Technology,Aerospace & Defense,92.0,93.0,94.0,92.0,13.3593,13.2921,5277.30K,9864.37K,246.9,113.3,154.90B,No,202.72,,205.64,162.37
