Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Precious Metals,Non-Energy Minerals,97,7,14,96,MIDWEST.BO
2,Insurance Brokers/Services,Finance,96,78,5,16,RRFIN.BO
3,Cable/Satellite Tv,Consumer Services,92,22,89,92,NDLVENTURE.NS
4,Drugstore Chains,Retail Trade,72,44,69,85,MEDPLUS.NS
5,Real Estate Investment Trusts,Finance,72,35,55,72,"FUNDVISER.BO,ANNAINFRA.BO,INDUSINVIT.BO,MINDSPACE.BO,EMBASSY.BO,NXST.BO,KRT.BO,BIRET.BO"
6,Biotechnology,Health Technology,71,55,74,70,"TITANBIO.BO,RUBICON.NS,AKUMS.NS,ANTHEM.NS,HALEOSLABS.NS,ANL.BO,FABTECH.NS"
7,Alternative Power Generation,Utilities,70,65,71,64,"UEL.NS,CLEANMAX.NS,SUGSLLOYD.BO,NTPCGREEN.NS,POWERGRID.NS,RELTD.NS,WAAREERTL.NS,INOXGREEN.NS,KPIGREEN.NS,KPEL.NS"
8,Computer Communications,Electronic Technology,69,89,35,62,KERNEX.NS
9,Aluminum,Non-Energy Minerals,68,53,58,69,"NATIONALUM.NS,ARFIN.NS,HRS.BO,VEDL.NS,ALUFLUOR.BO,MAANALU.NS,HINDALUMI.BO,MAITRI.BO,NIRAVCOM.BO,ORIENTCER.NS,SUDAI.BO,EUROBOND.NS,KANISHK.BO,SAMPAT.BO"
10,Electrical Products,Producer Manufacturing,65,68,70,60,"MODINSU.BO,QPOWER.NS,HIIL.BO,BHAGYANGR.NS,PRECWIRE.NS,GVTD.BO,GVT&D.NS,TDPOWERSYS.NS,ATLANTAELE.NS,YASHHV.BO,KSHINTL.NS,KIRLOSENG.NS,CYBELEIND.BO,COSPOWER.BO,RISHABH.NS,ADVAIT.NS,ABB.NS,INDOTECH.NS,VOLTAMP.NS,SHILCTECH.NS,HIRECT.NS,INDOSMC.BO,RMC.NS,BHEL.NS,SWITCHTE.BO,CGPOWER.NS,RAMRAT.NS,SIEMENS.NS,S&SPOWER.NS,KEI.NS,RNITAI.BO,DIACABS.NS,LGBBROSLTD.NS,MARSONS.NS,ENRIN.NS,ACCORDTS.BO,POLYCAB.NS,HBLENGINE.NS,POWERICA.NS,FINCABLES.NS,STARDELTA.BO,RRKABEL.NS,HIGHENE.BO,JDCABLES.BO,ESABINDIA.NS,KECL.NS,STDBAT.BO,ELECON.NS,SWELECTES.NS,BIRLACABLE.NS,DYCL.NS,BONLON.NS,DEL.BO,LAKSELEC.BO,BBL.NS,CORDSCABLE.NS,SUZLON.NS,CLN.BO,VGUARD.NS,EVEREADY.NS,ARE&M.NS,PANCARBON.BO,PROSTARM.NS,HONDAPOWER.NS,JIGAR.BO,VETO.NS,ALFATRAN.BO,FOCUS.NS,SERVOTECH.NS,DCXINDIA.NS,EPIC.BO,RTSPOWR.BO,KAYCEEI.BO,PARACABLES.NS,WSI.NS,PANAENERG.BO,EXICOM.NS,TARIL.NS,PLAZACABLE.NS,SALZERELEC.NS,CALCOM.BO,HAVELLS.NS,JSLINDL.BO,QUADFUTURE.NS,JYOTI.BO,NIPPOBATRY.NS,INOXWIND.NS,IKIO.NS,DLTNCBL.BO,URAVIDEF.NS"
