Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Computer Communications,Electronic Technology,94,57,96,92,KERNEX.NS
2,Precious Metals,Non-Energy Minerals,92,36,7,23,"DECNGOLD.NS,REMAGNET.BO"
3,Airlines,Transportation,77,86,81,77,"AFCOM.BO,TAALTECH.NS,INDIGO.NS"
4,Computer Processing Hardware,Electronic Technology,74,94,51,81,IDM.BO
5,Biotechnology,Health Technology,73,59,66,73,"TITANBIO.BO,RUBICON.NS,FERMENTA.NS,AKUMS.NS,ANL.BO,HALEOSLABS.NS,VANTABIO.BO,ANTHEM.NS,GVBL.BO,FABTECH.NS"
6,Computer Peripherals,Electronic Technology,70,64,72,73,"PANACHE.NS,NETWEB.NS,WEPSOLN.BO,INDTONER.BO,CONTROLPR.NS"
7,Electronic Production Equipment,Electronic Technology,69,68,72,70,"SELECTRIC.BO,SYRMA.NS,AVALON.NS,APOLLO.NS,CYIENTDLM.NS,DATAPATTNS.NS,NELCO.NS,DIXON.NS,PGEL.NS,ELIN.NS,KAYNES.NS"
8,Electronics Distributors,Distribution Services,68,61,67,57,"RPTECH.NS,PANIDPR.BO,STARCOM.BO,CNL.NS,COLAB.BO,OPTIEMUS.NS,PALREDTEC.NS,LABELKRAFT.BO,REDINGTON.NS,BRISK.BO,MISQUITA.BO,ACCEDERE.BO"
9,Nan,Nan,66,65,79,0,KRISHPP.BO
10,Telecommunications Equipment,Electronic Technology,65,52,62,64,"HFCL.NS,ASTRAMICRO.NS,ADCINDIA.BO,ONIDA.NS,ROSSTECH.NS,SMARTLINK.NS,PRECISIO.BO,VALIANT.BO,TEJASNET.NS,AVANTEL.NS,DLINKINDIA.NS,DCI.NS,PUNJCOMMU.BO,BPL.NS,KAVDEFENCE.NS,SALORAINTL.BO"
11,Pharmaceuticals: Generic,Health Technology,64,51,67,71,"ZIMLAB.NS,ZENLABS.BO,JAGSNPHARM.NS,DENISCHEM.BO"
12,Hospital/Nursing Management,Health Services,62,58,61,58,"KOVAI.NS,KMCSHIL.BO,PARKHOSPS.NS,HANNAH.BO,ASARFI.BO,ASTERDM.NS,YATHARTH.NS,GKSL.NS,APOLLOHOSP.NS,KIMS.NS,ARTEMISMED.NS,RAINBOW.NS,JLHL.NS,MEDANTA.NS,NH.NS,HCG.NS,GPTHEALTH.NS,FORTIS.NS,SHANMUGA.BO,AASHKA.BO,MAXHEALTH.NS,KKSHL.BO,SHALBY.NS,SHARMEH.BO,CMMHOSP.BO,INDRAMEDCO.NS,FORTISMLR.BO,NGIND.BO"
13,Contract Drilling,Industrial Services,62,52,60,66,JINDRILL.NS
14,Aerospace & Defense,Electronic Technology,62,54,66,69,"MTARTECH.NS,IDEAFORGE.NS,PARAS.NS,AEQUS.NS,KRISHNADEF.NS,SIKA.NS,ROSSELLIND.NS,HAL.NS,BEL.NS,TANAA.BO,BDL.NS,DRONACHRYA.BO"
15,Real Estate Investment Trusts,Finance,61,56,45,61,"FUNDVISER.BO,ANNAINFRA.BO,MINDSPACE.BO,NXST.BO,EMBASSY.BO,BIRET.BO,BAGMANE.BO,KRT.BO,PSCELESTIA.BO"
16,Marine Shipping,Transportation,61,42,57,59,"PPARIVAH.BO,DREDGECORP.NS,COASTCORP.NS,GESHIP.NS,GLOTTIS.NS,GPPL.NS,TRANSWORLD.NS"
