Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Insurance Brokers/Services,Finance,98,1,42,97,RRFIN.BO
2,Discount Stores,Retail Trade,96,1,77,86,SPICELOUNG.BO
3,Computer Communications,Electronic Technology,82,93,83,73,KERNEX.NS
4,Real Estate Investment Trusts,Finance,78,52,75,79,"FUNDVISER.BO,MINDSPACE.BO,KRT.BO,EMBASSY.BO,BIRET.BO,INDUSINVIT.BO"
5,Major Banks,Finance,77,68,77,75,"SOUTHBANK.NS,RBLBANK.NS,CANBK.NS,CSBBANK.NS,INDIANB.NS,BANKINDIA.NS,FEDERALBNK.NS,UNIONBANK.NS,BANKBARODA.NS,IDBI.NS,MAHABANK.NS,AXISBANK.NS,PNB.NS,INDUSINDBK.NS,KOTAKBANK.NS,HDFCBANK.NS,CENTRALBK.NS,BANDHANBNK.NS,IOB.NS"
6,Motor Vehicles,Consumer Durables,76,71,66,78,"ZELIO.BO,FORCEMOT.NS,ATHERENERG.NS,SMLMAH.NS,TVSMOTOR.NS,TMCV.NS,HEROMOTOCO.NS,EICHERMOT.NS,SEVL.BO,MARUTI.NS,SANDHAR.NS,M&M.NS,HYUNDAI.NS,ATLASCYCLE.NS,TMPV.NS,ATULAUTO.NS,OLECTRA.NS,OLAELEC.NS"
7,Wireless Telecommunications,Communications,76,60,76,70,"BHARTIARTL.NS,BHARTIHEXA.NS,AIRTELPP.BO"
8,Life/Health Insurance,Finance,75,59,71,67,"CANHLIFE.NS,SBILIFE.NS,MFSL.NS,ICICIPRULI.NS,BAJAJFINSV.NS,STARHEALTH.NS,NIVABUPA.NS,LICI.NS"
9,Catalog/Specialty Distribution,Retail Trade,74,21,80,74,ETHOSLTD.NS
10,Aluminum,Non-Energy Minerals,74,69,68,76,"HINDALUMI.BO,ARFIN.NS,NATIONALUM.NS,MAANALU.NS,VEDL.NS,HRS.BO,ORIENTCER.NS,ALUFLUOR.BO,SUDAI.BO,EUROBOND.NS,SAMPAT.BO"
11,Financial Publishing/Services,Commercial Services,74,77,76,56,"CARERATING.NS,ICRA.NS"
12,Savings Banks,Finance,69,45,36,0,NSDL.BO
