Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Sector,Industry,"High, 52 weeks","High, 52 weeks - Currency","Low, 52 weeks","Low, 52 weeks - Currency",Exchange,Free float %,"Performance %, Year to date"
INDIQUBE,Indiqube Spaces Limited,186.5,INR,4.540358744394616,355778,19.39066596177219,Finance,Real estate development,243.8,INR,130.8,INR,BSE,16.198699999999995,-11.82033096926714
ABIRAFN,Abirami Financial Services (India) Limited,33.45,INR,4.531250000000009,499,1.3486486486486486,Finance,Finance/Rental/Leasing,56.25,INR,27.89,INR,BSE,,-11.927330173775658
BOSS,Boss Packaging Solutions Limited,49.6,INR,4.531085353003158,8000,0.9302325581395349,Producer manufacturing,Industrial machinery,49.6,INR,31.75,INR,NSE,28.659999999999997,6.5520945220193445
VKGLOBAL,VK Global Industries Limited,21.95,INR,4.52380952380952,13,0.004934335382980339,Technology services,Data processing services,34.88,INR,18.15,INR,BSE,34.45120000000001,-26.342281879194633
MAHASTEEL,Mahamaya Steel Industries Ltd.,1144.5,INR,4.52054794520548,684,0.5759030058095479,Non-energy minerals,Steel,1151.6,INR,331.2,INR,BSE,18.233700000000002,13.63749193268133
KLBRENG_B,Kilburn Engineering Ltd,363.2,INR,4.517985611510788,61368,2.110084172305661,Producer manufacturing,Industrial machinery,618.4,INR,334.4,INR,BSE,36.3636,-36.81830042619814
TECHNOE,Techno Electric & Engineering Company Limited,1002.45,INR,4.514413803888867,444335,1.4027010048268307,Industrial services,Engineering & construction,1575,INR,870,INR,NSE,43.076899999999995,-7.369247828497505
RUBYMILLS,Ruby Mills Limited,410.2,INR,4.509554140127386,7904,4.7560021661953185,Process industries,Textiles,422,INR,169.65,INR,BSE,18.775500000000005,85.06654635686894
TRUSTEDGE,Trustedge Capital Limited,146.3,INR,4.500000000000008,5839,2.29673917318963,Finance,Finance/Rental/Leasing,178.5,INR,78,INR,BSE,,18.943089430894318
MCPL,Manoj Ceramic Ltd.,89.86,INR,4.488372093023255,11000,1.5714285714285714,Retail trade,Home improvement chains,132.9,INR,60,INR,BSE,,-5.410526315789474
HMVL,Hindustan Media Ventures Limited,94.35,INR,4.48504983388704,4473,0.6950076912319956,Consumer services,Publishing: newspapers,107.6,INR,55.47,INR,BSE,13.974699999999999,29.264282778462807
RPEL,Raghav Productivity Enhancers Ltd.,1488.85,INR,4.480701754385959,5189,1.054867760362668,Process industries,Chemicals: major diversified,1509.8,INR,562.9,INR,BSE,24.238300000000002,54.44502074688796
APCOTEXIND,Apcotex Industries Ltd,632.55,INR,4.476009579651484,404224,1.9276391399100616,Process industries,Chemicals: specialty,712,INR,310.45,INR,NSE,38.5594,70.54462119169587
LLOYDSENT,Lloyds Enterprises Limited,79.03,INR,4.467944481163245,6839394,1.5285401382937347,Distribution services,Wholesale distributors,84.7,INR,40.69,INR,NSE,30.459000000000003,31.93656093489149
SALGUTI,Salguti Industries Ltd,36.25,INR,4.466858789625352,5,0.01746419839329375,Process industries,Textiles,38.47,INR,21.37,INR,BSE,,39.42307692307692
HNDFDS,Hindustan Foods Ltd.,635.6,INR,4.462157942312429,265619,2.504157584716681,Consumer non-durables,Food: specialty/candy,640.9,INR,442,INR,NSE,31.149600000000007,22.975718293508756
MANAV,Manav Infra Projects Ltd.,28.1,INR,4.46096654275094,8000,0.9999999999999993,Industrial services,Engineering & construction,47,INR,14.5,INR,NSE,,-1.7482517482517481
TRILIANCE,Triliance Polymers Limited,44.5,INR,4.4600938967136114,83,0.30514705882352944,Finance,Investment banks/Brokers,115.34,INR,24.32,INR,BSE,,-33.22328931572629
UFLEX,UFlex Limited,613.3,INR,4.4537171080643745,324820,14.38230306357844,Process industries,Containers/Packaging,630,INR,333,INR,BSE,17.7193,23.898989898989893
MIDWESTLTD,Midwest Limited,1159.4,INR,4.450450450450458,76197,3.686660247819124,Non-energy minerals,Construction materials,1859.9,INR,1048.5,INR,NSE,15.209600000000002,-32.95165394402035
GSLSU,Global Surfaces Limited,35.69,INR,4.448346502780205,58505,4.3406809464101554,Non-energy minerals,Construction materials,139.9,INR,23.46,INR,BSE,38.8762,-64.12704794451705
SPECTRUM,Spectrum Electrical Industries Limited,2219.55,INR,4.444496729565681,164,0.1495122618287902,Electronic technology,Electronic equipment/Instruments,2643.9,INR,957.95,INR,BSE,14.521299999999998,92.06905503634479
VIGOR,Vigor Plast India Limited,91.75,INR,4.439385315879347,28800,1.0526315789473684,Producer manufacturing,Miscellaneous manufacturing,114.4,INR,44.75,INR,NSE,24.162200000000002,21.042216358839053
HNDFDS,Hindustan Foods Ltd.,637.5,INR,4.431157342943722,14396,2.0031725711741295,Consumer non-durables,Food: specialty/candy,640,INR,443.35,INR,BSE,31.149600000000007,23.43886145803078
APCOTEXIND,Apcotex Industries Ltd,633.7,INR,4.415884000659098,34046,2.1523444661495374,Process industries,Chemicals: specialty,712.45,INR,310.15,INR,BSE,38.5594,70.78560840857028
GEL,Gautam Exim Ltd.,27.95,INR,4.407919312663428,9000,0.46875,Distribution services,Wholesale distributors,46.1875,INR,24.26,INR,BSE,,-23.372172721041814
GCHOTELS,Grand Continent Hotels Ltd.,102,INR,4.401228249744111,76200,1.5227817745803358,Consumer services,Hotels/Resorts/Cruise lines,255,INR,76.5,INR,NSE,,-39.1044776119403
AMBALALSA,Ambalal Sarabhai Enterprises Limited,47.7,INR,4.3992120814182645,69290,0.5627701056909711,Health technology,Pharmaceuticals: major,49.85,INR,23.12,INR,BSE,74.2379,66.84155299055615
GUJARATPOLY,Gujarat Poly Electronics Ltd,68.9,INR,4.3939393939394025,4327,2.5271580422847797,Electronic technology,Electronic components,108,INR,43,INR,BSE,,18.67034102652429
SOMICONVEY,Somi Conveyor Beltings Limited,85.44,INR,4.3860720830788065,4405,1.151302893285591,Producer manufacturing,Miscellaneous manufacturing,168.25,INR,81,INR,BSE,,-32.32475247524752
SATTRIX,Sattrix Information Security Limited,354.9,INR,4.382352941176464,8000,1.4678899082568808,Technology services,Information technology services,451,INR,176,INR,BSE,26.471,47.87499999999999
SUDARSHAN,Sudarshan Pharma Industries Ltd,37.16,INR,4.382022471910099,376000,0.3339253996447602,Health technology,Pharmaceuticals: major,42.79,INR,18.5,INR,BSE,26.034299999999998,35.52151714077314
WABAG,VA Tech Wabag Limited,1980.6,INR,4.373946037099494,649541,1.70737246575022,Industrial services,Engineering & construction,2253.5,INR,1033,INR,NSE,71.65800000000002,51.190839694656475
RAJINDLTD,Rajputana Industries Limited,69.4,INR,4.360902255639107,10500,1.206896551724138,Non-energy minerals,Other metals/Minerals,95,INR,60,INR,NSE,,-16.58653846153846
GSLSU,Global Surfaces Limited,35.18,INR,4.360723820824678,253370,3.0718589735817945,Non-energy minerals,Construction materials,139.67,INR,23.06,INR,NSE,38.8762,-64.46464646464646
PRIMAPLA,Prima Plastics Limited,129.5,INR,4.351329572925065,19938,3.5528074270746095,Consumer durables,Home furnishings,153.4,INR,88,INR,BSE,,7.379767827529027
SMARITIME,Sahara Maritime Limited,24,INR,4.3478260869565215,1600,0.625,Transportation,Marine shipping,46,INR,15.26,INR,BSE,,-23.80952380952381
UMIYA,Umiya Tubes Ltd.,24,INR,4.3478260869565215,8662,0.40081254540490596,Non-energy minerals,Steel,45.36,INR,19.67,INR,BSE,90.49600000000001,-10.112359550561797
CHLLTD,CHL Limited,28.8,INR,4.347826086956519,179,0.1761811023622049,Consumer services,Hotels/Resorts/Cruise lines,44.6,INR,25.1,INR,BSE,,-30.33381712626996
BLUECLOUDS,Blue Cloud Softech Solutions Ltd.,22.81,INR,4.345837145471177,2765323,0.6229539816257025,Process industries,Agricultural commodities/Milling,38,INR,16.51,INR,BSE,28.1105,6.043700604370047
AEQUS,Aequs Ltd.,259.95,INR,4.33473810957254,369002,1.4410155316420303,Electronic technology,Aerospace & defense,274.6,INR,113.65,INR,BSE,24.1119,86.1439312567132
MSL,Mangalam Seeds Ltd,145,INR,4.316546762589928,471,,Process industries,Agricultural commodities/Milling,152,INR,135,INR,NSE,36.208,4.693140794223827
GANVERSE,Ganesha Ecoverse Limited,25.45,INR,4.3032786885245935,15000,0.528634361233477,Finance,Real estate development,42.5,INR,16.6,INR,BSE,57.069399999999995,-12.24137931034483
STYLAMIND,Stylam Industries Limited,3736.4,INR,4.298794104510942,97361,2.321424313665648,Non-energy minerals,Forest products,4150,INR,1594.1,INR,NSE,26.0209,68.15481548154816
DIGILOGIC,Digilogic Systems Ltd.,185.65,INR,4.2977528089887675,58800,0.32514930325149305,Electronic technology,Electronic equipment/Instruments,188.4,INR,72.95,INR,BSE,35.7436,123.13701923076923
SAMRATFORG,Samrat Forgings Limited,244,INR,4.2957896986535635,2,0.12658227848101264,Producer manufacturing,Industrial machinery,323.95,INR,162.1,INR,BSE,,2.45643501994541
SAROJA,Saroja Pharma Industries India Ltd.,32.8,INR,4.29252782193958,1600,0.2564102564102564,Distribution services,Wholesale distributors,60,INR,28,INR,NSE,,-16.326530612244913
TANAA,Taneja Aerospace & Aviation Ltd.,313.85,INR,4.286426316663909,8980,,Electronic technology,Aerospace & defense,317,INR,298.1,INR,NSE,44.03690000000001,1.8993506493506567
NAMAN,Naman Industries Proxima Limited,42.65,INR,4.278728606356968,3200,0.7843137254901961,Producer manufacturing,Office equipment/Supplies,99.9,INR,38.95,INR,NSE,,-32.301587301587304
EASTSILK,Eastern Silk Industries Limited,59,INR,4.258702951051417,360,0.152406756699547,Process industries,Textiles,99.25,INR,27.78,INR,NSE,,-20.858484238765925
ALICON,Alicon Castalloy Limited,756.95,INR,4.248726070789151,171517,1.8604164316519294,Producer manufacturing,Auto parts: OEM,1022,INR,580,INR,NSE,28.754699999999993,-7.621430314864527
VHLTD,Viceroy Hotels Ltd,129.15,INR,4.23728813559322,20739,1.115287816210635,Consumer services,Hotels/Resorts/Cruise lines,156.8,INR,109.1,INR,BSE,13.744699999999984,-7.0863309352517945
SANJIVIN,Sanjivani Paranteral Ltd.,200.95,INR,4.227178423236502,43451,1.6082896261229083,Health technology,Pharmaceuticals: major,268.8,INR,126,INR,BSE,70.4855,-11.475770925110137
UFBL,United Foodbrands Limited,781.65,INR,4.219999999999997,2906,0.12268747203012724,Consumer services,Restaurants,842.7,INR,170.7,INR,BSE,49.828399999999995,270.97769340294263
DUNCANENG,Duncan Engineering Limited,359.55,INR,4.217391304347829,1666,0.7344383706577323,Producer manufacturing,Industrial machinery,539,INR,319.3,INR,BSE,,-19.020270270270267
GRAVISSHO,Graviss Hospitality Limited,30.43,INR,4.212328767123289,11,0.01004566210045662,Consumer services,Hotels/Resorts/Cruise lines,51.3,INR,25.15,INR,BSE,2.9589999999999996,-15.354659248956892
WABAG,VA Tech Wabag Limited,1978.85,INR,4.204844655081617,27704,1.356051669366957,Industrial services,Engineering & construction,2252.4,INR,1033.95,INR,BSE,71.65800000000002,49.015399676192615
APARINDS,APAR Industries Limited,17205.65,INR,4.193627502929483,19852,0.9266502982719829,Electronic technology,Electronic equipment/Instruments,18432.4,INR,6800,INR,BSE,39.3282,103.39210459432464
VGCL,Vibrant Global Capital Ltd,59.91,INR,4.191304347826081,4178,0.26086250710222836,Finance,Investment managers,66.65,INR,28.1,INR,BSE,22.078200000000002,63.020408163265294
AMBALALSA,Ambalal Sarabhai Enterprises Limited,47.61,INR,4.1794310722100585,549703,0.8782699279269779,Health technology,Pharmaceuticals: major,49.98,INR,30.15,INR,NSE,74.2379,47.39938080495357
APARINDS,APAR Industries Limited,17214,INR,4.175744371822803,338500,1.7155379592548403,Electronic technology,Electronic equipment/Instruments,18465,INR,6801,INR,NSE,39.3282,104.34472934472934
CCLINTER,CCL International Limited,24,INR,4.1666666666666705,802,1.3660364503491738,Industrial services,Engineering & construction,35.76,INR,20,INR,BSE,94.5898,-17.24137931034483
SIDDHIKA,Siddhika Coatings Limited,224,INR,4.161822831899553,3000,0.6896551724137931,Industrial services,Engineering & construction,250,INR,180.65,INR,NSE,,13.188479029813035
RACLGEAR,RACL Geartech Ltd,1399.1,INR,4.146196218549934,18531,0.29920753839595954,Producer manufacturing,Auto parts: OEM,1691.9,INR,859.1,INR,NSE,38.6931,24.808206958073143
ICDSLTD,ICDS Ltd.,41.45,INR,4.145728643216095,439,1.5606114468538925,Finance,Finance/Rental/Leasing,57.6,INR,34.01,INR,BSE,,12.027027027027035
AEROENTER,Aeroflex Enterprises Ltd,130.7,INR,4.143426294820708,78026,2.2482380263590103,Producer manufacturing,Industrial machinery,150.13,INR,62.97,INR,BSE,31.383,57.24254090471605
CENLUB,Cenlub Industries Limited,193.6,INR,4.142011834319521,5632,1.2378566090817178,Producer manufacturing,Industrial machinery,346.5,INR,137,INR,BSE,,-16.172331673522407
HILINFRA,Highway Infrastructure Limited,46.3,INR,4.138551506972552,292136,4.780415964392662,Transportation,Other transportation,107.18,INR,40.6,INR,NSE,,-21.378841908643242
ZR2,ZR2 Bioenergy Ltd,124.49,INR,4.13216227519866,4,0.013893713094824593,Process industries,Chemicals: specialty,427,INR,90,INR,BSE,,-57.05760607105898
AEQUS,Aequs Ltd.,259.85,INR,4.114913053930607,6595637,2.0157864693980447,Electronic technology,Aerospace & defense,274.39,INR,113.3,INR,NSE,24.1119,88.9818181818182
ALPHAGEO,Alphageo (India) Ltd.,352.26,INR,4.108050596997274,199945,1.5316268359682008,Industrial services,Oilfield services/Equipment,368,INR,164.8,INR,NSE,55.28679999999999,56.52521661852921
NORTHARC,Northern Arc Capital Ltd.,289.15,INR,4.104410441044096,56720,1.9002502621554707,Finance,Finance/Rental/Leasing,333.75,INR,206,INR,BSE,42.087799999999994,16.12449799196786
AEROENTER,Aeroflex Enterprises Ltd,130.89,INR,4.104032450489129,1139049,1.9191236233112776,Producer manufacturing,Industrial machinery,149.55,INR,62.2,INR,NSE,31.383,52.19767441860463
SOUTHMG,Southern Magnesium & Chemicals Ltd.,75.98,INR,4.096451568708055,1099,1.5828892409621202,Non-energy minerals,Other metals/Minerals,131.4,INR,61.15,INR,BSE,,-15.643388475630054
SPL,Swashthik Plascon Limited,22.9,INR,4.090909090909085,1600,0.05649717514124294,Process industries,Containers/Packaging,46.4,INR,15.75,INR,BSE,,-19.677306208347957
GALAPREC,Gala Precision Engineering Limited,1059.6,INR,4.086444007858537,50441,0.793177300860464,Producer manufacturing,Metal fabrication,1260,INR,671.2,INR,NSE,30.7209,34.809160305343504
BETXIND,Betex India Ltd.,494.4,INR,4.084210526315784,407,0.9487179487179487,Process industries,Textiles,648,INR,220.05,INR,BSE,,90.88803088803087
SWRNASE,Swarna Securities Limited,86.99,INR,4.055023923444977,209,4.042553191489361,Finance,Financial conglomerates,105,INR,55.6,INR,BSE,,23.565340909090892
STYLAMIND,Stylam Industries Limited,3730.2,INR,4.053111662807881,3678,1.053174125934198,Non-energy minerals,Forest products,4160.25,INR,1575.15,INR,BSE,26.0209,67.38237867671803
IPRINGLTD,IP Rings Limited,145.2,INR,4.04872805446075,2936,1.3952383215320854,Producer manufacturing,Industrial conglomerates,174.85,INR,93,INR,BSE,94.4446,26.260869565217384
NOVELIX,Novelix Pharmaceuticals Ltd,76.16,INR,4.043715846994527,2663,0.5750874616680344,Health technology,Pharmaceuticals: major,92,INR,38,INR,BSE,,24.8319947549582
GCSL,Gretex Corporate Services Ltd,512.3,INR,4.04142973192526,826194,1.110208699788626,Finance,Investment banks/Brokers,542.8,INR,213.15,INR,NSE,30.983299999999996,48.49275362318839
PRANIK,Pranik Logistics Limited,42.55,INR,4.034229828850852,3200,0.2777777777777778,Transportation,Air freight/Couriers,86.9,INR,37,INR,NSE,,-28.964941569282143
TANAA,Taneja Aerospace & Aviation Ltd.,314.2,INR,4.0052962595167045,16747,0.4515342782650434,Electronic technology,Aerospace & defense,450,INR,190,INR,BSE,44.03690000000001,5.418553933903699
KINETRU,Kinetic Trust Limited,50.13,INR,4.00414937759336,4613,4.216250799744082,Finance,Finance/Rental/Leasing,75.82,INR,25.47,INR,BSE,,9.765710532077952
SANGHVIMOV,Sanghvi Movers Limited,521.05,INR,4.001996007984023,27087,0.47391184158498995,Finance,Finance/Rental/Leasing,527.9,INR,221,INR,BSE,42.3329,50.37518037518036
WESTLEIRES,West Leisure Resorts Ltd.,78,INR,4,100,0.41981528127623846,Technology services,Packaged software,156.7,INR,73.44,INR,BSE,,-39.53488372093023
TAPIFRUIT,Tapi Fruit Processing Ltd.,52,INR,4,750,0.3125,Consumer non-durables,Food: specialty/candy,104.8,INR,45.1,INR,NSE,,-30.666666666666668
GALAPREC,Gala Precision Engineering Limited,1060.8,INR,3.999999999999995,3009,0.2908679639242525,Producer manufacturing,Metal fabrication,1259.3,INR,648.05,INR,BSE,30.7209,36.93042468052148
SHREEJISPG,Shreeji Shipping Global Limited,625.85,INR,3.996344300432049,1716015,1.458846355066837,Transportation,Other transportation,681.55,INR,222,INR,NSE,8.6509,72.88674033149172
SINDHUTRAD,Sindhu Trade Links Ltd.,24.78,INR,3.9865715484683295,39414,1.2876184253511376,Transportation,Air freight/Couriers,32.84,INR,17.72,INR,BSE,15.451300000000002,23.961980990495263
NGLFINE,NGL Fine-Chem Ltd.,3023.5,INR,3.957502406821617,110560,8.379820519039534,Health technology,Pharmaceuticals: major,3602,INR,1271,INR,NSE,27.264,113.94707047834702
MIDWESTLTD,Midwest Limited,1159.65,INR,3.9532069382815775,1723,1.2459324607708437,Non-energy minerals,Construction materials,1856.6,INR,1048.65,INR,BSE,15.209600000000002,-32.60591619689661
YASHINNO,Yash Innoventures Limited,33.99,INR,3.9449541284403637,50625,0.8629271169626329,Distribution services,Wholesale distributors,61.67,INR,26.5,INR,BSE,,-12.84615384615384
UNIECOM,Unicommerce eSolutions Limited,88.23,INR,3.9222614840989376,29746,0.4425961195095822,Technology services,Packaged software,155.9,INR,78.8,INR,BSE,37.7039,-26.352253756260428
HTMEDIA,HT Media Limited,26.78,INR,3.919285991462947,124006,0.18481201875751227,Consumer services,Publishing: newspapers,31.3,INR,17.52,INR,NSE,24.221899999999998,16.434782608695656
CRAFTSMAN,Craftsman Automation Ltd.,10890.5,INR,3.916984732824427,58181,1.6798955930206707,Producer manufacturing,Trucks/Construction/Farm machinery,10960,INR,6324,INR,NSE,49.7676,43.296052631578945
OPTIVALUE,Optivalue Tek Consulting Limited,192.5,INR,3.913630229419703,172800,1.4173228346456692,Technology services,Information technology services,194.5,INR,56.05,INR,NSE,28.5606,122.54335260115607
ISGEC,ISGEC Heavy Engineering Ltd.,783.35,INR,3.8925729442970853,5827,0.7144871559070566,Industrial services,Engineering & construction,1124,INR,682.75,INR,BSE,34.3845,-14.75133311568179
DPABHUSHAN,D. P. Abhushan Ltd.,1455.1,INR,3.887480812479907,2847,1.7483419307295505,Retail trade,Specialty stores,1673.2,INR,856.3,INR,BSE,18.9853,0.9854951766257074
GTIL,Gabion Technologies India Limited,74.38,INR,3.882681564245812,12800,0.3404255319148936,Producer manufacturing,Metal fabrication,98,INR,43.52,INR,BSE,,-16.426966292134836
HMVL,Hindustan Media Ventures Limited,94.49,INR,3.869407496977021,36380,0.22993896315098547,Consumer services,Publishing: newspapers,108.16,INR,55.2,INR,NSE,13.974699999999999,35.5667144906743
REGENCERAM,Regency Ceramics Ltd,36.8,INR,3.8667795653401,3751,0.07320767089921894,Producer manufacturing,Building products,54.99,INR,30,INR,NSE,,-20.62122519413288
ALPHAGEO,Alphageo (India) Ltd.,353.55,INR,3.8631022326674604,22857,1.923390863115023,Industrial services,Oilfield services/Equipment,368.45,INR,164.35,INR,BSE,55.28679999999999,55.406593406593416
KSR,KSR Footwear Ltd,29.6,INR,3.8596491228070224,41,0.013305640293373142,Consumer non-durables,Apparel/Footwear,39,INR,14.05,INR,BSE,,48.370927318295756
DRL,Disha Resources Ltd,30.74,INR,3.851351351351341,102481,0.3980645426924717,Distribution services,Wholesale distributors,30.74,INR,15.12,INR,BSE,,61.87467087941022
SPORTKING,Sportking India Ltd.,214.34,INR,3.8418681265442602,599126,1.0418297987256875,Process industries,Textiles,241.51,INR,78.17,INR,NSE,20.9468,144.123006833713
NTCIND,NTC Industries Limited,143.45,INR,3.83640969960187,2017,0.6223771908170822,Consumer non-durables,Tobacco,228,INR,122.4,INR,BSE,,-11.939840392879077
ICON,Icon Facilitators Limited,79.94,INR,3.818181818181815,3600,0.35294117647058826,Commercial services,Miscellaneous commercial services,85,INR,38.05,INR,BSE,29.2286,59.88
VISAKAIND,Visaka Industries Ltd.,95.5,INR,3.804347826086957,592817,0.259316480082699,Process industries,Industrial specialties,104.41,INR,50.2,INR,NSE,45.857600000000005,35.00141362736783
DPABHUSHAN,D. P. Abhushan Ltd.,1457.2,INR,3.8039606781592883,30351,0.8747215249337856,Retail trade,Specialty stores,1670,INR,866.1,INR,NSE,18.9853,0.8512699840819402
RACLGEAR,RACL Geartech Ltd,1401.75,INR,3.783363565690587,954,0.21839659356256583,Producer manufacturing,Auto parts: OEM,1682.15,INR,858.85,INR,BSE,38.6931,22.906619903551075
STOVEKRAFT,Stove Kraft Ltd.,774.55,INR,3.7783881556910206,4641,0.1993916428221584,Consumer durables,Electronics/Appliances,849.8,INR,445.95,INR,BSE,39.662099999999995,35.316212438853945
QVCEL,QVC Exports Limited,26.1,INR,3.777335984095439,9600,2.727272727272727,Distribution services,Wholesale distributors,35.3,INR,21.75,INR,NSE,,-12.999999999999996
MEHUL,Mehul Colours Ltd.,54.99,INR,3.7742970371768254,1600,0.24390243902439024,Process industries,Chemicals: specialty,92.5,INR,48,INR,BSE,30.766,-28.491547464239275
AMDIND,AMD Industries Limited,53.35,INR,3.7735849056603867,37894,0.5513811447262738,Producer manufacturing,Miscellaneous manufacturing,68.07,INR,33.77,INR,NSE,,11.145833333333336
APL,Asston Pharmaceuticals Limited,84.99,INR,3.7728937728937595,15000,1.530612244897959,Distribution services,Medical distributors,111.75,INR,60,INR,BSE,42.8696,2.8934624697336573
NORTHARC,Northern Arc Capital Ltd.,289.2,INR,3.767491926803014,974974,1.998717096907974,Finance,Finance/Rental/Leasing,334,INR,206,INR,NSE,42.087799999999994,15.403032721468474
MONTECARLO,Monte Carlo Fashions Ltd.,544.05,INR,3.7669273316803356,118030,1.0248675608534108,Consumer non-durables,Apparel/Footwear,860.95,INR,464,INR,NSE,25.529199999999996,-14.992187500000005
RAPID,Rapid Multimodal Logistics Limited,138,INR,3.7593984962406015,1600,0.8,Transportation,Air freight/Couriers,147.35,INR,62,INR,BSE,,57.3187414500684
ALICON,Alicon Castalloy Limited,756.7,INR,3.7499143072598917,7496,0.2962201892869139,Producer manufacturing,Auto parts: OEM,1024.95,INR,580.55,INR,BSE,28.754699999999993,-7.865578960185061
BOSCHLTD,Bosch Limited,48730,INR,3.747072599531616,93891,1.5925416449699525,Producer manufacturing,Auto parts: OEM,48940,INR,28610,INR,NSE,29.4586,35.210876803551606
INDORAMA,Indo Rama Synthetics (India) Limited,56.81,INR,3.7436084733382105,1115047,3.488203019248751,Process industries,Textiles,75,INR,29,INR,NSE,13.6791,18.280241515719343
COSMICCRF,Cosmic CRF Ltd.,1285.65,INR,3.7316443440374374,2600,0.5019305019305019,Non-energy minerals,Steel,1519.95,INR,550,INR,BSE,21.6034,11.6936709960471
PURPLEWAVE,Purple Wave Infocom Ltd.,293.8,INR,3.7246248896734375,53000,0.8717105263157895,Technology services,Packaged software,312,INR,95.1,INR,BSE,,153.27586206896552
SAMBHV,Sambhv Steel Tubes Limited,124.34,INR,3.720387053720394,1781158,0.7979933032751159,Non-energy minerals,Steel,141.32,INR,81.42,INR,NSE,32.5762,28.516795865633078
SOTL,Savita Oil Technologies Limited,718.4,INR,3.7176062946654156,353723,0.3201540187351688,Process industries,Chemicals: specialty,814.8,INR,285.8,INR,NSE,30.642500000000002,86.59740259740259
7TEC,Saven Technologies Limited,32.93,INR,3.7165354330708653,19880,1.1163271265245613,Technology services,Information technology services,49.79,INR,30.06,INR,BSE,,-24.558991981672396
ETHOSLTD,Ethos Ltd.,2892.2,INR,3.715125869611988,961244,12.402812310892218,Retail trade,Catalog/Specialty distribution,3245.9,INR,1919.4,INR,NSE,46.9612,-2.946308724832221
MIIL,Meghna Infracon Infrastructure Limited,707.9,INR,3.714013625375434,76476,,Finance,Investment managers,721,INR,693,INR,NSE,36.30799999999999,2.5942028985507215
FINOPB,FINO Payments Bank Ltd.,152.2,INR,3.7137989778534846,64568,1.6604177274433867,Finance,Regional banks,339,INR,110.1,INR,BSE,25.002200000000002,-41.76391811746701
EMERGENT,Emergent Industrial Solutions Ltd,366.65,INR,3.705275067175778,29,0.2109090909090909,Commercial services,Miscellaneous commercial services,769,INR,314.7,INR,BSE,,-33.08085417046907
UNITEDINT,United Interactive Limited,69.99,INR,3.7042524818491627,326,2.5588697017268442,Technology services,Information technology services,109,INR,62.01,INR,BSE,,-6.680000000000007
SPORTKING,Sportking India Ltd.,214.6,INR,3.6965450591930447,23124,0.6473575471856576,Process industries,Textiles,241.65,INR,78.44,INR,BSE,20.9468,141.44914491449146
TECHNOE,Techno Electric & Engineering Company Limited,1000.6,INR,3.6891191709844584,51186,1.6909923422024593,Industrial services,Engineering & construction,1575,INR,870.65,INR,BSE,43.076899999999995,-7.356140919401873
SRIGEE,Srigee DLM Limited,85.25,INR,3.6852347360739492,10800,1.1538461538461537,Producer manufacturing,Industrial machinery,232.8,INR,56.75,INR,BSE,,-1.4450867052023122
PPARIVAH,Paradeep Parivahan Ltd.,277.75,INR,3.6767450541246824,22800,0.9178743961352657,Transportation,Marine shipping,278,INR,108,INR,BSE,34.037299999999995,71.55651636812847
GRANDOAK,Grand Oak Canyons Distillery Ltd,39.55,INR,3.6697247706421985,5451,0.7625589300952674,Finance,Finance/Rental/Leasing,55.76,INR,24,INR,NSE,82.4799,13.812949640287762
SEKURITIND,Saint-Gobain Sekurit India Ltd.,121.6,INR,3.6658141517476532,66396,1.8244167834473664,Consumer durables,Home furnishings,139.7,INR,80,INR,BSE,25,13.91100702576112
SAMPAT,Sampat Aluminium Ltd.,39.39,INR,3.6578947368421066,2400,0.38461538461538464,Non-energy minerals,Aluminum,120,INR,32.11,INR,BSE,29.0139,-44.599156118143455
GAMCO,Gamco Ltd,50.01,INR,3.6476683937823795,40480,0.7087058065555286,Finance,Investment banks/Brokers,56.49,INR,32.65,INR,BSE,75.01060000000001,26.671732522796354
SPECIALITY,Speciality Restaurants Ltd.,140.94,INR,3.6475952345933287,30070,0.13288088137100193,Consumer services,Restaurants,167.46,INR,82.7,INR,NSE,47.4715,27.976028330155273
ACKNIT,Acknit Industries Limited,321.3,INR,3.645161290322584,3008,4.471532629701204,Consumer non-durables,Apparel/Footwear,340,INR,224.95,INR,BSE,,21.245283018867926
MCX,Multi Commodity Exchange of India Limited,3040,INR,3.6446080938256484,3187586,1.0256746383971012,Finance,Investment banks/Brokers,3480,INR,1460.8,INR,NSE,85,36.200716845878134
MONTECARLO,Monte Carlo Fashions Ltd.,543.3,INR,3.6436474628004403,6944,0.8319555268013322,Consumer non-durables,Apparel/Footwear,865,INR,465,INR,BSE,25.529199999999996,-15.675927363029645
MAGSON,Magson Retail and Distribution Limited,190.7,INR,3.6413043478260807,8000,0.1381692573402418,Retail trade,Food retail,199.5,INR,100.5,INR,NSE,26.9299,51.34920634920634
GARFIBRES,Garware Technical Fibres Limited,775.7,INR,3.640857772730309,119840,1.1302259037138824,Producer manufacturing,Miscellaneous manufacturing,870.45,INR,579.75,INR,NSE,42.7049,11.235391123539115
CITYSQUARE,Jay Ambe Supermarkets Limited,114,INR,3.6363636363636362,800,0.5882352941176471,Retail trade,Food retail,222.2,INR,78.81,INR,BSE,19.0463,-11.798839458413926
PCBL,PCBL Chemical Limited,326.6,INR,3.6331905441853234,206106,2.301507717252207,Process industries,Industrial specialties,424.9,INR,226.3,INR,BSE,44.4907,7.824364476725007
