Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
568,STALLION.NS,228.25,226.85,236.22K,Distribution Services,Wholesale Distributors,82.0,10.0,87.0,84.0,14.4179,13.9571,2751.79K,871170.0,423.8,99.32,26.50B,No,247.88,219.59,183.51,220.28,171.16,129.81,-46.14
814,SIGACHI.NS,30.05,30.31,3002.92K,Health Technology,Pharmaceuticals: Major,75.0,84.0,91.0,79.0,1.6507,1.6271,1164.44K,3095000.0,46.73,16.65,11.49B,No,26.86,24.97,25.28,25.21,22.3,80.48,-35.69
810,MANAKALUCO.NS,37.87,37.19,22.31K,Non-Energy Minerals,Other Metals/Minerals,75.0,67.0,68.0,78.0,2.37,2.1114,155.80K,333920.0,68.12,21.73,2.48B,No,37.76,37.27,33.28,37.32,33.55,74.28,-44.41
